Scan started at 14:59:33 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0357666	-0.0153809	374.259	0.195622	0.0043562	0.00396361	12.0263	0	-31033.1	-30557	-25729.2	0.195622	1059.01	1036.59	927.307	
0.00499208	-0.0435791	-0.0216064	374.253	0.293434	0.00570856	0.00485801	24.7837	0.00499208	-30934.2	-30611.3	-25765.2	0.293434	2268.53	2267.28	2015.48	
0.00998416	-0.0530192	-0.0331217	374.25	0.391245	0.00238707	0.00201083	11.4156	0.00998416	-30863.5	-30701.5	-25762.7	0.391245	1026.57	1040.9	905.759	
0.0149762	-0.0546875	-0.0351257	374.25	0.489056	0.00241422	0.00191172	14.9964	0.0149762	-30876	-30719.7	-25743.6	0.489056	1365.85	1370.34	1206.94	
0.0199683	-0.0512085	-0.0337219	374.248	0.586867	0.00175379	0.00121649	10.93	0.0199683	-30876	-30720	-25743.7	0.586867	990.674	998.06	878.428	
0.0249604	-0.048584	-0.0334473	374.252	0.684678	0.00203643	0.00157618	10.8127	0.0249604	-30876.1	-30719.4	-25743.7	0.684678	975.337	979.558	865.347	
0.0299525	-0.0472107	-0.0319824	374.255	0.782489	0.00258081	0.00216674	10.3134	0.0299525	-30876.1	-30719.4	-25743.5	0.782489	934.217	933.561	826.688	
0.0349446	-0.0455933	-0.0305786	374.252	0.880301	0.00098932	0.000740233	8.47323	0.0349446	-30876.5	-30719.1	-25743.5	0.880301	759.947	760.277	668.345	
0.0399366	-0.046814	-0.0340271	374.253	0.978112	0.00190554	0.00169345	9.54349	0.0399366	-30877	-30718.3	-25743.4	0.978112	863.258	860.864	762.517	
0.0449287	-0.0491028	-0.036438	374.247	1.07592	0.00152505	0.00151809	6.97017	0.0449287	-30876.4	-30719.1	-25743.4	1.07592	621.944	622.83	544.848	
0.0499208	-0.0510864	-0.0360107	374.244	1.17373	0.00238248	0.00212277	8.6431	0.0499208	-30875.9	-30720	-25743.5	1.17373	781.204	779.819	688.865	
0.0549129	-0.0517273	-0.0357361	374.248	1.27155	0.00165831	0.00144167	5.91845	0.0549129	-30876.8	-30720.5	-25743.5	1.27155	525.457	528.101	460.83	
