Scan started at 14:51:11 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0440674	-0.0270996	373.793	0.195622	0.00408974	0.00360994	11.9519	0	-30860.1	-30493.3	-25790.9	0.195622	1063.77	1052.92	925.864	
0.00499208	-0.0536499	-0.0338745	373.796	0.293434	0.00422882	0.00303005	24.815	0.00499208	-30761.1	-30636.1	-25785.5	0.293434	2272.58	2263.11	2020.91	
0.00998416	-0.0597331	-0.040446	373.794	0.391245	0.00300231	0.00279665	11.3994	0.00998416	-30761.3	-30691	-25749.8	0.391245	1044.94	1024.95	912.157	
0.0149762	-0.0551148	-0.0333252	373.794	0.489056	0.00213525	0.00158078	15.0301	0.0149762	-30810.3	-30645.7	-25734.3	0.489056	1371.38	1357.26	1209.23	
0.0199683	-0.0536499	-0.0334473	373.793	0.586867	0.00251529	0.0020465	10.9422	0.0199683	-30811.1	-30642.7	-25733.3	0.586867	991.922	983.286	881.133	
0.0249604	-0.0549927	-0.0350952	373.794	0.684678	0.00151397	0.00114006	10.8323	0.0249604	-30811.7	-30642	-25733.1	0.684678	976.511	970.741	864.292	
0.0299525	-0.0525513	-0.0332642	373.796	0.782489	0.00244369	0.00205878	10.3324	0.0299525	-30809.7	-30643.9	-25733.6	0.782489	933.367	929.535	825.086	
0.0349446	-0.0532837	-0.0345154	373.793	0.880301	0.00134491	0.00115035	8.47868	0.0349446	-30809.2	-30644.5	-25733.6	0.880301	760.033	755.588	668.755	
0.0399366	-0.0535584	-0.0341797	373.792	0.978112	0.0018956	0.00167682	9.56155	0.0399366	-30810.2	-30644.5	-25733.2	0.978112	862.263	859.622	761.598	
0.0449287	-0.0516052	-0.0350647	373.788	1.07592	0.00237719	0.0020947	6.97757	0.0449287	-30810.2	-30644.2	-25733.1	1.07592	623.701	619.146	544.565	
0.0499208	-0.0509949	-0.0332031	373.785	1.17373	0.00196905	0.00188406	8.65408	0.0499208	-30810	-30644.2	-25733	1.17373	780.283	778.694	688.816	
0.0549129	-0.0508118	-0.0339661	373.79	1.27155	0.00252878	0.0022215	5.92376	0.0549129	-30809.1	-30644	-25733.2	1.27155	527.596	523.255	460.651	
0.059905	-0.0546875	-0.0336914	373.79	1.36936	0.00160086	0.00163694	7.64066	0.059905	-30809.8	-30643.3	-25733.4	1.36936	689.576	686.839	608.982	
0.064897	-0.0541382	-0.0346375	373.792	1.46717	0.00164075	0.0015316	5.13959	0.064897	-30810.6	-30642.3	-25733.5	1.46717	457.634	452.93	399.313	
0.0698891	-0.0543518	-0.0361939	373.798	1.56498	0.0010225	0.000984688	6.55929	0.0698891	-30810.3	-30642.8	-25732.8	1.56498	590.571	591.756	522.658	
0.0748812	-0.0535584	-0.0377808	373.799	1.66279	0.00115627	0.000909875	4.52431	0.0748812	-30810.3	-30644.4	-25732.7	1.66279	405.078	399.24	351.778	
0.0798733	-0.0513306	-0.0374756	373.802	1.7606	0.00243546	0.00215492	5.44168	0.0798733	-30810.6	-30643.7	-25733	1.7606	490.296	488.837	433.175	
0.0848654	-0.0524292	-0.0372314	373.804	1.85841	0.00248057	0.00235888	4.01749	0.0848654	-30811.5	-30643.3	-25733.2	1.85841	359.97	357.93	316.993	
0.0898574	-0.0516052	-0.0368652	373.806	1.95622	0.0018866	0.0019947	4.30892	0.0898574	-30809.9	-30645.7	-25733.7	1.95622	389.439	385.819	341.529	
0.0948495	-0.0500488	-0.0327759	373.806	2.05403	0.00152953	0.00148604	3.61216	0.0948495	-30808.6	-30645.9	-25734	2.05403	324.318	324.693	287.214	
0.0998416	-0.046936	-0.0301819	373.809	2.15185	0.00107174	0.00125867	3.18411	0.0998416	-30810.6	-30644.1	-25733.4	2.15185	287.545	284.552	253.473	
0.104834	-0.0508728	-0.0271301	373.809	2.24966	0.00108858	0.00122216	3.27298	0.104834	-30811.1	-30643	-25733.3	2.24966	297.026	295.729	262.386	
0.109826	-0.0530396	-0.0292969	373.806	2.34747	0.000953406	0.000839424	2.1141	0.109826	-30809	-30644	-25734	2.34747	190.227	188.772	167.93	
0.114818	-0.0541382	-0.0331421	373.803	2.44528	0.00108761	0.00114824	2.99344	0.114818	-30808.5	-30645	-25734	2.44528	272.707	271.945	242.622	
0.11981	-0.0582275	-0.0371704	373.797	2.54309	0.00101459	0.00102826	1.11664	0.11981	-30811.2	-30642.7	-25733	2.54309	99.495	98.2029	87.6488	
0.124802	-0.0565796	-0.0391541	373.798	2.6409	0.000553733	0.000370456	2.75905	0.124802	-30813	-30641.6	-25732.9	2.6409	252.298	251.407	225.139	
0.129794	-0.0557251	-0.0385742	373.798	2.73871	0.000254837	0.000313157	0.275422	0.129794	-30810.8	-30643.2	-25734	2.73871	17.6154	16.6598	16.0642	
0.134786	-0.056488	-0.0373535	373.801	2.83652	0.000655735	0.000594478	2.56728	0.134786	-30809.5	-30644.1	-25733.9	2.83652	234.966	234.1	209.576	
0.139778	-0.0531921	-0.0343323	373.804	2.93434	0.00114354	0.00124709	0.63759	0.139778	-30809.9	-30644.6	-25732.7	2.93434	55.5518	54.6199	48.9939	
0.14477	-0.0506287	-0.0353088	373.803	3.03215	0.000790676	0.000796639	2.40775	0.14477	-30810.8	-30644.6	-25733	3.03215	219.952	219.114	195.738	
0.149762	-0.0516357	-0.0336914	373.799	3.12996	0.000732633	0.000802843	1.28936	0.149762	-30810.5	-30643	-25733.3	3.12996	115.437	114.885	102.33	
0.154754	-0.050354	-0.03302	373.797	3.22777	0.000422076	0.000421638	2.27407	0.154754	-30809.1	-30643.4	-25732.8	3.22777	206.992	206.06	183.496	
0.159747	-0.0505066	-0.032074	373.796	3.32558	0.000479993	0.000375388	1.8171	0.159747	-30809.7	-30643.7	-25732.4	3.32558	164.122	162.954	144.336	
0.164739	-0.0517273	-0.0303955	373.797	3.42339	0.000816348	0.00081432	2.1605	0.164739	-30809.4	-30642.5	-25731.9	3.42339	194.923	194.482	172.753	
0.169731	-0.0527344	-0.0324402	373.799	3.5212	0.000677263	0.000761947	2.20692	0.169731	-30810	-30640.9	-25732.2	3.5212	199.016	198.075	175.484	
0.174723	-0.0551148	-0.0350647	373.796	3.61901	0.0018189	0.00180425	2.05851	0.174723	-30809.4	-30641.7	-25732.7	3.61901	185.319	183.451	162.711	
0.179715	-0.056366	-0.0391235	373.795	3.71683	0.00146312	0.00149965	2.45314	0.179715	-30809.7	-30643.1	-25732.9	3.71683	221.255	220.389	195.438	
0.184707	-0.0552063	-0.0395813	373.796	3.81464	0.000946861	0.00104155	1.96657	0.184707	-30810.9	-30642.2	-25732.9	3.81464	175.891	174.536	153.799	
0.189699	-0.0515747	-0.0401001	373.796	3.91245	0.000945156	0.000886063	2.56167	0.189699	-30808.9	-30643.3	-25733.2	3.91245	231.393	230.028	204.116	
0.194691	-0.0481262	-0.0383911	373.804	4.01026	0.00171193	0.00179099	1.88078	0.194691	-30806.8	-30643.9	-25732.9	4.01026	167.036	166.467	146.308	
