Scan started at 14:49:10 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0489502	-0.0349121	373.756	0.195622	0.004835	0.00472809	11.5675	0	-30973.7	-30650.6	-25711.9	0.195622	1058.36	1045.7	955.728	
0.00499208	-0.0465088	-0.0291748	373.749	0.293434	0.00343578	0.00282943	25.2823	0.00499208	-30961.6	-30613.7	-25752.1	0.293434	2281.47	2275.9	2003.86	
0.00998416	-0.0504964	-0.0372314	373.755	0.391245	0.000812504	0.000840988	11.6476	0.00998416	-30888.7	-30695.6	-25766.1	0.391245	1033.54	1036.22	902.887	
0.0149762	-0.0564575	-0.0429993	373.756	0.489056	0.00296802	0.00246707	15.1979	0.0149762	-30857.6	-30755.2	-25753	0.489056	1369.81	1364.15	1202.11	
0.0199683	-0.0570679	-0.0399475	373.76	0.586867	0.00208216	0.00164541	11.077	0.0199683	-30856.7	-30754.9	-25752.3	0.586867	993.715	990.153	870.505	
0.0249604	-0.0534973	-0.0392456	373.765	0.684678	0.00200815	0.00166714	10.9643	0.0249604	-30856.9	-30754.5	-25751.8	0.684678	980.201	974.396	855.968	
0.0299525	-0.0527039	-0.0384827	373.765	0.782489	0.00166925	0.00147769	10.4729	0.0299525	-30857.3	-30754	-25752	0.782489	934.694	935.82	817.468	
0.0349446	-0.0509338	-0.035614	373.766	0.880301	0.0024075	0.00216004	8.58197	0.0349446	-30857.5	-30752.6	-25751.7	0.880301	762.247	759.598	663.767	
0.0399366	-0.0474243	-0.0344238	373.763	0.978112	0.0030965	0.0027649	9.66539	0.0399366	-30857.1	-30753.3	-25751.9	0.978112	867.069	861.562	757.246	
0.0449287	-0.0496826	-0.0323486	373.764	1.07592	0.000788882	0.000909841	7.06567	0.0449287	-30856.1	-30754.7	-25752.3	1.07592	623.75	623.024	540.985	
0.0499208	-0.053009	-0.0295105	373.768	1.17373	0.00273323	0.0026583	8.76071	0.0499208	-30856.4	-30754.1	-25752.3	1.17373	783.107	781.334	684.397	
