Scan started at 14:52:27 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0618897	-0.05896	374.063	0.195622	0.00460747	0.00407525	15.1406	0	-30896.2	-30902.4	-25712.1	0.195622	1336.72	1340.67	1183.28	
0.00499208	-0.0544434	-0.0418091	374.053	0.293434	0.00501851	0.00397661	24.8035	0.00499208	-30996.7	-30751.7	-25715.1	0.293434	2272.92	2265.64	2015.35	
0.00998416	-0.0472005	-0.0375163	374.051	0.391245	0.00282008	0.00227151	14.2764	0.00998416	-31005.3	-30688.6	-25750.4	0.391245	1302.91	1287.52	1130.66	
0.0149762	-0.0514526	-0.0404358	374.048	0.489056	0.00278862	0.00237668	15.0363	0.0149762	-30959.3	-30731.1	-25766.2	0.489056	1384.66	1363.2	1200.37	
0.0199683	-0.0514221	-0.0376282	374.044	0.586867	0.00233019	0.00168875	13.3003	0.0199683	-30958.2	-30731.2	-25766.2	0.586867	1226.53	1206.03	1060.55	
0.0249604	-0.0498657	-0.0359497	374.046	0.684678	0.00160622	0.00119769	10.8596	0.0249604	-30957.5	-30732.3	-25766.3	0.684678	991.98	975.993	860.848	
0.0299525	-0.0498657	-0.0330811	374.049	0.782489	0.00228939	0.0017765	12.0397	0.0299525	-30957.9	-30731.7	-25766.1	0.782489	1101.85	1088.94	967.461	
0.0349446	-0.0510864	-0.0322571	374.053	0.880301	0.00161687	0.00135266	8.51609	0.0349446	-30958	-30731.3	-25766.1	0.880301	769.685	760.294	669.584	
0.0399366	-0.0522766	-0.0322266	374.056	0.978112	0.0029226	0.00268295	10.5218	0.0399366	-30957.8	-30732.2	-25765.9	0.978112	960.792	951.61	845.324	
0.0449287	-0.0534668	-0.0355225	374.051	1.07592	0.00146674	0.00137289	6.9866	0.0449287	-30957.5	-30732.6	-25766	1.07592	627.891	621.542	548.167	
0.0499208	-0.0541992	-0.0376587	374.049	1.17373	0.00191865	0.00171182	8.81813	0.0499208	-30959.3	-30730.9	-25765.8	1.17373	803.792	796.877	707.706	
