Scan started at 15:00:23 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0466309	-0.0341797	373.686	0.195622	0.00445275	0.00424414	12.0452	0	-30995	-30556.6	-25676	0.195622	1065.57	1045.29	933.674	
0.00499208	-0.0441284	-0.0271606	373.692	0.293434	0.00575234	0.00483328	24.7367	0.00499208	-30969.3	-30523.5	-25715.1	0.293434	2270.8	2264.37	2024.56	
0.00998416	-0.0501709	-0.0305583	373.694	0.391245	0.00172332	0.00130349	11.4301	0.00998416	-30891.4	-30610.9	-25728.9	0.391245	1027.05	1033.86	910.248	
0.0149762	-0.0520935	-0.0354614	373.695	0.489056	0.0025261	0.00199117	14.948	0.0149762	-30865.1	-30671.1	-25715.5	0.489056	1362.73	1363.08	1210.16	
0.0199683	-0.0501404	-0.0309143	373.698	0.586867	0.00155404	0.00104129	10.9355	0.0199683	-30865.2	-30671.5	-25715.4	0.586867	990.596	991.977	872.822	
0.0249604	-0.0489197	-0.0304871	373.696	0.684678	0.0015198	0.00114889	10.7747	0.0249604	-30866.3	-30671.6	-25715.6	0.684678	974.685	976.819	863.115	
0.0299525	-0.0472107	-0.0345764	373.692	0.782489	0.00164875	0.00131273	10.2999	0.0299525	-30867.2	-30671.7	-25715.5	0.782489	932.998	932.176	826.875	
0.0349446	-0.0502319	-0.0325928	373.691	0.880301	0.00152128	0.00105356	8.45796	0.0349446	-30866.7	-30671.1	-25715.7	0.880301	759.846	760.832	668.032	
0.0399366	-0.049408	-0.0359802	373.69	0.978112	0.00182659	0.0017333	9.51905	0.0399366	-30865.6	-30671.4	-25715.7	0.978112	863.618	861.181	763.194	
0.0449287	-0.0483093	-0.0354309	373.69	1.07592	0.00065944	0.000539867	6.96824	0.0449287	-30864.4	-30672.7	-25715.8	1.07592	622.683	622.019	545.408	
