Scan started at 14:54:58 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0686035	-0.0484619	374.194	0.195622	0.00521288	0.00486257	12.0454	0	-30555.7	-30659.2	-25909.9	0.195622	1041.28	1023.44	919.369	
0.00499208	-0.0678101	-0.0477905	374.186	0.293434	0.00582635	0.00493547	24.7691	0.00499208	-30594	-30676.8	-25859.3	0.293434	2253.74	2242.66	2013.8	
0.00998416	-0.059082	-0.0414632	374.185	0.391245	0.00245486	0.00195866	11.4318	0.00998416	-30675.8	-30582.8	-25846.6	0.391245	1046.74	1033.39	896.219	
0.0149762	-0.052887	-0.0365906	374.188	0.489056	0.00217851	0.00149827	14.982	0.0149762	-30696.3	-30526.1	-25864.7	0.489056	1371.77	1361.03	1208.96	
0.0199683	-0.0532227	-0.0371704	374.186	0.586867	0.00156715	0.000919354	10.935	0.0199683	-30696.4	-30524.6	-25864.8	0.586867	997.145	994.49	884.395	
0.0249604	-0.0538635	-0.0389099	374.19	0.684678	0.00172766	0.00128632	10.803	0.0249604	-30696.1	-30524.1	-25864.5	0.684678	971.002	974.101	875.984	
0.0299525	-0.0527954	-0.0366516	374.192	0.782489	0.00259782	0.00216329	10.3092	0.0299525	-30695.3	-30524.5	-25864.2	0.782489	923.694	926.176	837.113	
0.0349446	-0.0556946	-0.0387878	374.189	0.880301	0.00120838	0.000880152	8.47242	0.0349446	-30696.1	-30522.8	-25864.4	0.880301	751.124	753.903	676.442	
0.0399366	-0.0551758	-0.0396423	374.191	0.978112	0.00215465	0.00181596	9.53535	0.0399366	-30696.6	-30521.9	-25864.4	0.978112	854.318	851.202	767.905	
0.0449287	-0.0554199	-0.0386353	374.193	1.07592	0.0014118	0.0013927	6.97263	0.0449287	-30694.7	-30523.7	-25865	1.07592	615.047	615.203	548.437	
0.0499208	-0.0582886	-0.0388184	374.189	1.17373	0.00262197	0.00235625	8.63635	0.0499208	-30693.5	-30523.9	-25865.3	1.17373	774.508	770.37	691.289	
0.0549129	-0.0551453	-0.0372009	374.192	1.27155	0.00156157	0.00140464	5.92075	0.0549129	-30694.4	-30522.2	-25865	1.27155	521.643	521.844	463.448	
0.059905	-0.0541992	-0.036499	374.192	1.36936	0.00310496	0.00287674	7.62892	0.059905	-30694.2	-30520.7	-25865.5	1.36936	684.106	681.747	610.626	
0.064897	-0.0546265	-0.0367737	374.188	1.46717	0.00100618	0.0007182	5.13323	0.064897	-30691.8	-30521.8	-25866.7	1.46717	453.536	451.524	400.958	
0.0698891	-0.0544434	-0.0388184	374.192	1.56498	0.00108188	0.000788828	6.55228	0.0698891	-30690.8	-30522.2	-25867.4	1.56498	587.985	584.422	524.099	
0.0748812	-0.0559998	-0.0385132	374.192	1.66279	0.00145444	0.0013433	4.51372	0.0748812	-30692.5	-30519.6	-25866.7	1.66279	397.886	400.234	354.708	
0.0798733	-0.0549316	-0.0365906	374.191	1.7606	0.00191271	0.00182546	5.42581	0.0798733	-30693.2	-30518.4	-25867	1.7606	487.234	484.612	433.789	
0.0848654	-0.0528259	-0.0353088	374.197	1.85841	0.00208641	0.00217233	4.02193	0.0848654	-30691.3	-30518.3	-25868.6	1.85841	357.035	355.911	316.91	
0.0898574	-0.0496826	-0.0331116	374.195	1.95622	0.00108787	0.000990618	4.29056	0.0898574	-30689.7	-30518.3	-25868.7	1.95622	384.454	383.805	344.467	
0.0948495	-0.0509949	-0.0343018	374.191	2.05403	0.00149759	0.00149722	3.61185	0.0948495	-30690.3	-30517.9	-25868	2.05403	323.723	321.06	287.362	
0.0998416	-0.0522766	-0.0354919	374.187	2.15185	0.0013159	0.00145892	3.18057	0.0998416	-30689.5	-30516.4	-25868.1	2.15185	284.38	283.817	253.928	
0.104834	-0.052124	-0.0358887	374.185	2.24966	0.0012938	0.00132672	3.26936	0.104834	-30688.6	-30516.3	-25868.8	2.24966	293.695	293.238	264.062	
0.109826	-0.0531311	-0.0383606	374.189	2.34747	0.00171369	0.00172706	2.11102	0.109826	-30687.1	-30516.7	-25869.5	2.34747	188.139	187.593	168.002	
0.114818	-0.0536194	-0.0357971	374.193	2.44528	0.0007156	0.00080626	2.98411	0.114818	-30686.4	-30517.5	-25869.2	2.44528	270.557	269.272	242.983	
0.11981	-0.0540466	-0.0363464	374.194	2.54309	0.000660981	0.000847884	1.12111	0.11981	-30687.1	-30516.6	-25869.2	2.54309	97.0288	98.5013	87.7829	
0.124802	-0.0550842	-0.0375366	374.194	2.6409	0.00168388	0.0018265	2.75322	0.124802	-30687.1	-30513.9	-25869.6	2.6409	249.837	249.256	225.212	
0.129794	-0.0584717	-0.0351868	374.192	2.73871	0.0012017	0.0013145	0.282987	0.129794	-30686	-30513.6	-25869.5	2.73871	16.6762	17.515	15.2707	
0.134786	-0.057312	-0.0336914	374.191	2.83652	0.000809536	0.000761954	2.56184	0.134786	-30686.6	-30513.9	-25869.5	2.83652	232.465	232.44	209.647	
0.139778	-0.0592041	-0.0332031	374.192	2.93434	0.000788429	0.000763944	0.637682	0.139778	-30687.3	-30513.1	-25869.5	2.93434	54.9565	54.6338	49.1478	
0.14477	-0.0580139	-0.0298462	374.196	3.03215	0.000749815	0.000562082	2.40369	0.14477	-30686.7	-30512.7	-25869.6	3.03215	217.456	217.735	196.078	
0.149762	-0.0574951	-0.0317688	374.191	3.12996	0.00108363	0.00110546	1.29137	0.149762	-30686	-30513.8	-25869.6	3.12996	114.518	114.291	102.539	
0.154754	-0.0568848	-0.0361939	374.191	3.22777	0.000653113	0.000695582	2.27122	0.154754	-30686.4	-30514.7	-25869.6	3.22777	204.919	204.717	183.794	
0.159747	-0.0570068	-0.0348816	374.19	3.32558	0.000369062	0.000417693	1.81671	0.159747	-30687	-30514.2	-25869.5	3.32558	162.199	161.898	145.165	
