Scan started at 15:01:17 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0406494	-0.0129395	373.53	0.195622	0.00357145	0.00344556	12.074	0	-30931.1	-30491.9	-25771.9	0.195622	1059.93	1044.33	934.497	
0.00499208	-0.0481567	-0.0245972	373.518	0.293434	0.00584098	0.00490804	24.7294	0.00499208	-30830.7	-30539.9	-25808.3	0.293434	2267.12	2260.26	2027.53	
0.00998416	-0.0572917	-0.0330404	373.521	0.391245	0.0022129	0.00186594	11.4412	0.00998416	-30757.4	-30632.8	-25807	0.391245	1026.07	1028.74	911.54	
0.0149762	-0.0562134	-0.0335083	373.521	0.489056	0.00317703	0.00278285	14.9322	0.0149762	-30770	-30654.7	-25787.7	0.489056	1360.69	1359.02	1212.92	
0.0199683	-0.0538635	-0.032959	373.523	0.586867	0.00192793	0.00147358	10.9353	0.0199683	-30770.1	-30654.3	-25787.5	0.586867	989.597	987.403	872.592	
0.0249604	-0.0544128	-0.0327454	373.526	0.684678	0.00165003	0.00135479	10.7517	0.0249604	-30769.7	-30653.9	-25787.6	0.684678	973.551	973.448	861.591	
0.0299525	-0.0528565	-0.0359192	373.525	0.782489	0.00196737	0.00168599	10.2927	0.0299525	-30769.7	-30654.6	-25787.4	0.782489	931.102	929.634	825.522	
0.0349446	-0.052063	-0.038269	373.525	0.880301	0.00193049	0.00161528	8.43685	0.0349446	-30769.8	-30656	-25787.4	0.880301	758.153	757.649	667.852	
0.0399366	-0.0507202	-0.0404968	373.521	0.978112	0.00289044	0.00264574	9.50881	0.0399366	-30768.9	-30656.6	-25787.7	0.978112	861.29	860.152	761.868	
0.0449287	-0.0489197	-0.0389404	373.521	1.07592	0.00202204	0.00174926	6.94925	0.0449287	-30769.5	-30656.2	-25788.1	1.07592	622.476	619.709	544.539	
0.0499208	-0.0499268	-0.0370483	373.519	1.17373	0.00167017	0.0015464	8.60275	0.0499208	-30770.2	-30655.4	-25787.9	1.17373	779.608	779.088	689.672	
0.0549129	-0.0503235	-0.0366516	373.519	1.27155	0.000923139	0.000819294	5.90217	0.0549129	-30769.5	-30655.7	-25787.8	1.27155	528.357	524.519	459.258	
0.059905	-0.0514221	-0.034668	373.517	1.36936	0.00176409	0.0017367	7.60397	0.059905	-30769.4	-30655.4	-25788.1	1.36936	689.318	688.054	609.206	
0.064897	-0.0519409	-0.0347595	373.516	1.46717	0.00103657	0.000832719	5.11678	0.064897	-30769.3	-30654.5	-25788.1	1.46717	456.412	455.866	398.352	
0.0698891	-0.0515442	-0.0346985	373.52	1.56498	0.00122843	0.000977045	6.52726	0.0698891	-30769	-30654.6	-25788.1	1.56498	590.492	591.511	522.827	
0.0748812	-0.0536499	-0.0319824	373.52	1.66279	0.00145441	0.00142302	4.50349	0.0748812	-30768.3	-30654.5	-25787.7	1.66279	404.311	400.218	351.557	
0.0798733	-0.0555725	-0.0364075	373.521	1.7606	0.000838919	0.000737124	5.41498	0.0798733	-30768.6	-30653.9	-25787.3	1.7606	490.125	489.11	433.38	
0.0848654	-0.0550842	-0.0383301	373.521	1.85841	0.000996617	0.000820883	4.00164	0.0848654	-30768.8	-30653	-25787.6	1.85841	359.332	358.541	317.18	
0.0898574	-0.0546265	-0.0397034	373.517	1.95622	0.00128713	0.00131663	4.28397	0.0898574	-30769.4	-30652.9	-25787.7	1.95622	388.139	386.768	342.036	
0.0948495	-0.0521851	-0.0422363	373.517	2.05403	0.00120467	0.00122061	3.59921	0.0948495	-30769.2	-30653.7	-25787.7	2.05403	325.805	323.954	286.837	
0.0998416	-0.0499878	-0.0398865	373.52	2.15185	0.00160731	0.00159017	3.17239	0.0998416	-30768.1	-30654.5	-25788.4	2.15185	285.29	286.877	253.724	
0.104834	-0.0488586	-0.0395203	373.521	2.24966	0.00131853	0.00123627	3.2586	0.104834	-30768.5	-30654.1	-25788.1	2.24966	296.541	295.372	263.618	
0.109826	-0.0488892	-0.0369568	373.52	2.34747	0.00103886	0.00105669	2.10468	0.109826	-30768	-30653.9	-25787.8	2.34747	189.989	189.1	167.081	
0.114818	-0.0483704	-0.0352173	373.52	2.44528	0.00089788	0.000765606	2.97704	0.114818	-30767.1	-30654.3	-25787.6	2.44528	272.353	271.707	243.101	
0.11981	-0.0499268	-0.0368347	373.517	2.54309	0.000536465	0.00041228	1.11845	0.11981	-30767.9	-30652.8	-25786.8	2.54309	98.336	99.3108	87.7372	
0.124802	-0.0498047	-0.0385742	373.516	2.6409	0.00146698	0.00128375	2.74683	0.124802	-30768.7	-30651.6	-25787.3	2.6409	251.968	251.37	225.491	
0.129794	-0.0492249	-0.0405579	373.518	2.73871	0.000621898	0.000595107	0.279539	0.129794	-30768.2	-30652.6	-25787.6	2.73871	16.725	17.8065	16.0279	
0.134786	-0.0505371	-0.0435181	373.519	2.83652	0.00043494	0.000342979	2.55597	0.134786	-30768.1	-30654	-25788	2.83652	234.463	234.177	209.974	
0.139778	-0.0494995	-0.0428772	373.52	2.93434	0.000906679	0.000833431	0.634734	0.139778	-30767.6	-30654.4	-25788.4	2.93434	55.1334	54.8907	48.8965	
0.14477	-0.0519104	-0.0411987	373.524	3.03215	0.000587976	0.000487161	2.39716	0.14477	-30768	-30654.1	-25788.2	3.03215	219.346	219.224	196.195	
0.149762	-0.0506287	-0.0415344	373.523	3.12996	0.000730358	0.000825085	1.28533	0.149762	-30769.2	-30654.5	-25787.8	3.12996	115.24	115.145	102.361	
0.154754	-0.0491028	-0.0390625	373.522	3.22777	0.00045924	0.000457825	2.26588	0.154754	-30769.1	-30654.6	-25787.5	3.22777	206.578	205.996	183.636	
0.159747	-0.0480957	-0.036499	373.52	3.32558	0.000189367	0.0003205	1.80846	0.159747	-30768.9	-30654.3	-25787.8	3.32558	163.364	163.245	144.479	
0.164739	-0.0465088	-0.0340881	373.517	3.42339	0.000900569	0.000767205	2.15217	0.164739	-30769.6	-30653.2	-25788	3.42339	194.917	194.474	172.772	
0.169731	-0.0492249	-0.0343323	373.517	3.5212	0.000978883	0.000859682	2.19693	0.169731	-30769.3	-30653	-25787.6	3.5212	198.58	198.384	175.54	
0.174723	-0.0514832	-0.0341187	373.519	3.61901	0.000904322	0.000792116	2.05193	0.174723	-30767.7	-30654	-25787.8	3.61901	185.289	183.925	162.479	
0.179715	-0.0516357	-0.036377	373.521	3.71683	0.000645662	0.000626456	2.44082	0.179715	-30768.5	-30653.5	-25787.6	3.71683	221.075	220.471	195.386	
0.184707	-0.0530701	-0.040741	373.519	3.81464	0.00112517	0.000970499	1.95951	0.184707	-30769.2	-30653	-25787.8	3.81464	175.204	175.333	153.818	
0.189699	-0.0525513	-0.0402222	373.517	3.91245	0.000739812	0.000598491	2.55067	0.189699	-30768.7	-30653.7	-25788.8	3.91245	230.889	230.573	204.048	
0.194691	-0.0525208	-0.0446472	373.514	4.01026	0.000434574	0.00042575	1.87051	0.194691	-30768.1	-30654.2	-25789	4.01026	167.238	166.597	145.842	
0.199683	-0.0533142	-0.0437012	373.515	4.10807	0.000953689	0.000940237	2.53099	0.199683	-30767.5	-30654.2	-25789.5	4.10807	228.906	229.089	202.697	
0.204675	-0.0518799	-0.0385742	373.52	4.20588	0.00039606	0.000465414	1.78607	0.204675	-30766.6	-30653.9	-25789.2	4.20588	159.439	158.951	139.017	
0.209667	-0.0514221	-0.0371704	373.523	4.30369	0.000653266	0.000739901	2.39887	0.209667	-30766.5	-30653.9	-25788.9	4.30369	217.388	216.586	191.74	
0.214659	-0.0492249	-0.0325623	373.527	4.4015	0.000659584	0.000725944	1.70461	0.214659	-30767	-30654.3	-25788.6	4.4015	152.012	151.963	133.146	
0.219652	-0.04953	-0.0338745	373.527	4.49931	0.000287686	0.000376414	2.16279	0.219652	-30767.9	-30654.3	-25788.4	4.49931	195.81	195.471	173.247	
0.224644	-0.0486755	-0.0357361	373.525	4.59713	0.000380217	0.000341321	1.62283	0.224644	-30768.4	-30653.5	-25788.5	4.59713	145.716	145.264	127.519	
0.229636	-0.0524902	-0.0360413	373.523	4.69494	0.000698475	0.00047807	1.84872	0.229636	-30768.3	-30653.8	-25788.6	4.69494	167.403	166.944	147.844	
0.234628	-0.0564575	-0.039032	373.519	4.79275	0.000250907	0.000225543	1.5455	0.234628	-30768.4	-30655.6	-25789.1	4.79275	139.586	138.904	123.127	
0.23962	-0.0600891	-0.0366821	373.517	4.89056	0.000513268	0.000431573	1.47305	0.23962	-30768.6	-30655.5	-25789.4	4.89056	133.116	133.024	117.773	
0.244612	-0.0603027	-0.0368958	373.519	4.98837	0.00089968	0.000974779	1.47349	0.244612	-30769.9	-30654.4	-25789.4	4.98837	133.958	133.469	118.54	
0.249604	-0.0567627	-0.0366211	373.52	5.08618	0.000778153	0.000752013	1.05828	0.249604	-30769.7	-30654.6	-25789.6	5.08618	95.4682	95.3645	84.5038	
0.254596	-0.0577698	-0.0366516	373.517	5.18399	0.000415548	0.00035064	1.40817	0.254596	-30769.2	-30653.9	-25789.4	5.18399	128.639	128.265	114.685	
0.259588	-0.0522156	-0.0383606	373.517	5.2818	0.000387004	0.0004421	0.627806	0.259588	-30769.2	-30652.8	-25788.4	5.2818	55.9352	56.2258	49.7134	
0.26458	-0.0510559	-0.0358582	373.515	5.37962	0.000441211	0.000442931	1.35076	0.26458	-30768.7	-30652.3	-25788.3	5.37962	123.899	123.553	110.74	
0.269572	-0.0509338	-0.0336304	373.52	5.47743	0.000347275	0.000330545	0.214317	0.269572	-30768.2	-30652.2	-25788.3	5.47743	17.072	16.7734	15.3889	
0.274564	-0.050415	-0.0316772	373.522	5.57524	0.000400756	0.00023712	1.30125	0.274564	-30768	-30652.8	-25787.8	5.57524	119.485	119.209	106.972	
0.279556	-0.0531616	-0.0299072	373.523	5.67305	0.000407031	0.000267194	0.245972	0.279556	-30768.5	-30652.1	-25787.7	5.67305	20.2358	20.497	18.3881	
0.284549	-0.0560913	-0.0326538	373.522	5.77086	0.00082278	0.00092112	1.25955	0.284549	-30768.7	-30651.2	-25788	5.77086	115.373	115.288	103.254	
0.289541	-0.0556336	-0.0359192	373.519	5.86867	0.000347914	0.000456251	0.606087	0.289541	-30767.9	-30651.9	-25788.7	5.86867	54.609	53.9433	47.9559	
0.294533	-0.0539246	-0.0360413	373.524	5.96648	0.000283787	0.000264409	1.22494	0.294533	-30767.6	-30653	-25788.9	5.96648	111.799	111.511	99.5968	
0.299525	-0.0544434	-0.0402527	373.523	6.06429	0.00061175	0.000611939	0.923993	0.299525	-30768.5	-30653.2	-25788.4	6.06429	83.3581	83.2019	73.8243	
