8217170.29000000	478286.83000000	62.05000000	-51.20306900	-16.12545900	349.10000000	23523.06600000
8217169.77000000	481770.20000000	37.57000000	-51.17049100	-16.12549200	165.11400000	23523.84200000
8217169.28000000	480830.45000000	60.13000000	-51.17928000	-16.12548900	227.95200000	23523.63100000
8217168.63000000	478783.44000000	60.57000000	-51.19842500	-16.12547800	322.60300000	23523.17400000
8217168.03000000	477259.76000000	85.70000000	-51.21267400	-16.12547000	407.05800000	23522.83600000
8217167.36000000	477805.67000000	71.01000000	-51.20756900	-16.12548100	368.67500000	23522.95600000
8217167.23000000	473778.46000000	77.21000000	-51.24523300	-16.12544200	213.54500000	23522.07100000
8217167.08000000	475791.03000000	78.67000000	-51.22641000	-16.12546400	417.95400000	23522.51200000
8217166.35000000	476828.79000000	17.29000000	-51.21670500	-16.12548100	397.03100000	23522.73900000
8217165.95000000	474257.25000000	78.42000000	-51.24075500	-16.12545900	253.44200000	23522.17400000
8217165.93000000	481229.93000000	48.26000000	-51.17554400	-16.12552200	217.18100000	23523.71600000
8217165.34000000	474790.09000000	51.78000000	-51.23577100	-16.12547000	316.61000000	23522.29000000
8217165.18000000	476304.86000000	3.78000000	-51.22160500	-16.12548600	430.81200000	23522.62200000
8217164.37000000	482302.45000000	52.90000000	-51.16551400	-16.12554500	143.82000000	23523.95400000
8217163.27000000	480295.83000000	67.03000000	-51.18428000	-16.12553900	250.40900000	23523.50400000
8217163.20000000	482770.84000000	94.32000000	-51.16113300	-16.12555800	149.49800000	23524.05800000
8217163.13000000	479797.44000000	61.04000000	-51.18894100	-16.12553600	278.13100000	23523.39300000
8217163.00000000	483303.68000000	84.02000000	-51.15615000	-16.12556400	159.81400000	23524.17800000
8217162.86000000	475313.13000000	52.50000000	-51.23088000	-16.12549700	350.53100000	23522.40200000
8217162.37000000	479310.64000000	59.24000000	-51.19349400	-16.12553900	293.40400000	23523.28400000
8217161.77000000	473328.19000000	84.40000000	-51.24944400	-16.12548600	198.51800000	23521.96600000
8217161.69000000	478287.13000000	62.07000000	-51.20306600	-16.12553600	349.54400000	23523.05600000
8217161.47000000	481770.20000000	37.50000000	-51.17049100	-16.12556700	165.28900000	23523.83200000
8217161.29000000	480830.46000000	60.52000000	-51.17928000	-16.12556100	228.56800000	23523.62100000
8217160.95000000	478783.44000000	60.80000000	-51.19842500	-16.12554700	323.49100000	23523.16500000
8217159.98000000	477805.38000000	70.96000000	-51.20757200	-16.12554700	369.66500000	23522.94700000
8217159.73000000	477259.47000000	85.62000000	-51.21267700	-16.12554500	408.52700000	23522.82600000
8217159.39000000	475791.03000000	78.92000000	-51.22641000	-16.12553400	420.22500000	23522.50200000
8217158.98000000	476828.80000000	18.11000000	-51.21670500	-16.12554700	398.21300000	23522.73000000
8217158.93000000	473778.17000000	76.96000000	-51.24523500	-16.12551700	212.93600000	23522.06100000
8217157.64000000	481229.94000000	48.13000000	-51.17554400	-16.12559700	217.48800000	23523.70600000
8217157.04000000	474257.55000000	78.36000000	-51.24075200	-16.12553900	254.03100000	23522.16300000
8217156.73000000	474789.80000000	52.01000000	-51.23577400	-16.12554700	317.60000000	23522.28000000
8217156.57000000	476305.17000000	4.22000000	-51.22160200	-16.12556400	431.49500000	23522.61200000
8217155.76000000	482302.75000000	52.75000000	-51.16551100	-16.12562200	143.85500000	23523.94400000
8217155.45000000	479797.15000000	61.16000000	-51.18894400	-16.12560600	279.12200000	23523.38400000
8217154.91000000	482770.85000000	94.16000000	-51.16113300	-16.12563300	150.31100000	23524.04800000
8217154.70000000	483303.09000000	83.68000000	-51.15615500	-16.12563900	159.57400000	23524.16800000
8217154.36000000	480295.84000000	67.29000000	-51.18428000	-16.12562000	250.83000000	23523.49400000
8217153.95000000	475312.55000000	52.65000000	-51.23088500	-16.12557800	352.30000000	23522.39100000
8217153.46000000	479310.65000000	59.37000000	-51.19349400	-16.12562000	294.45300000	23523.27300000
8217153.30000000	480830.46000000	60.91000000	-51.17928000	-16.12563300	229.18500000	23523.61200000
8217153.27000000	478783.75000000	60.99000000	-51.19842200	-16.12561700	324.42000000	23523.15600000
8217153.18000000	481770.21000000	37.47000000	-51.17049100	-16.12564200	165.64700000	23523.82200000
8217153.09000000	478287.14000000	62.08000000	-51.20306600	-16.12561400	349.97700000	23523.04600000
8217152.30000000	477805.39000000	70.90000000	-51.20757200	-16.12561700	370.60200000	23522.93800000
8217151.94000000	473327.91000000	84.45000000	-51.24944600	-16.12557500	199.35000000	23521.95400000
8217151.60000000	476828.51000000	18.92000000	-51.21670800	-16.12561400	399.46800000	23522.72200000
8217151.44000000	477259.18000000	85.55000000	-51.21268000	-16.12562000	410.01700000	23522.81700000
8217151.41000000	475791.34000000	79.17000000	-51.22640800	-16.12560600	422.41600000	23522.49300000
8217150.94000000	473778.18000000	76.72000000	-51.24523500	-16.12558900	212.49800000	23522.05100000
8217149.04000000	481230.25000000	47.99000000	-51.17554100	-16.12567500	217.78400000	23523.69600000
8217148.44000000	474789.81000000	52.23000000	-51.23577400	-16.12562200	318.43000000	23522.27000000
8217148.44000000	474257.86000000	78.29000000	-51.24074900	-16.12561700	254.66500000	23522.15300000
8217147.77000000	479796.86000000	61.28000000	-51.18894700	-16.12567500	280.09400000	23523.37500000
8217147.66000000	476305.47000000	4.66000000	-51.22159900	-16.12564500	432.09600000	23522.60200000
8217147.47000000	482303.06000000	52.60000000	-51.16550800	-16.12569700	143.97800000	23523.93500000
8217146.92000000	482771.15000000	94.00000000	-51.16113000	-16.12570600	151.13600000	23524.03900000
8217146.40000000	483302.50000000	83.33000000	-51.15616100	-16.12571400	159.32100000	23524.15800000
8217145.76000000	480295.55000000	67.54000000	-51.18428300	-16.12569700	251.26200000	23523.48400000
8217145.58000000	478784.05000000	61.18000000	-51.19841900	-16.12568600	325.38900000	23523.14700000
8217145.34000000	475311.97000000	52.79000000	-51.23089100	-16.12565600	353.96200000	23522.38100000
8217145.31000000	480830.47000000	61.30000000	-51.17928000	-16.12570600	229.80900000	23523.60200000
8217144.93000000	477805.10000000	70.84000000	-51.20757400	-16.12568400	371.47600000	23522.92900000
8217144.88000000	481769.92000000	37.45000000	-51.17049400	-16.12571700	166.17900000	23523.81200000
8217144.79000000	478287.15000000	62.10000000	-51.20306600	-16.12568900	350.40400000	23523.03600000
8217144.24000000	479310.66000000	59.50000000	-51.19349400	-16.12570300	295.48500000	23523.26300000
8217144.23000000	476828.52000000	19.74000000	-51.21670800	-16.12568100	400.80100000	23522.71300000
8217143.42000000	475791.65000000	79.42000000	-51.22640500	-16.12567800	424.51000000	23522.48400000
8217143.14000000	477258.59000000	85.47000000	-51.21268600	-16.12569500	411.52900000	23522.80700000
8217142.65000000	473777.89000000	76.47000000	-51.24523800	-16.12566400	212.26000000	23522.04100000
8217142.11000000	473327.92000000	84.50000000	-51.24944600	-16.12566400	200.19400000	23521.94300000
8217140.74000000	481230.25000000	47.86000000	-51.17554100	-16.12575000	218.06300000	23523.68600000
8217140.08000000	479796.87000000	61.40000000	-51.18894700	-16.12574500	281.05500000	23523.36600000
8217139.83000000	474789.82000000	52.46000000	-51.23577400	-16.12570000	319.04600000	23522.25900000
8217139.53000000	474258.17000000	78.23000000	-51.24074600	-16.12569700	255.36300000	23522.14300000
8217138.86000000	482303.06000000	52.45000000	-51.16550800	-16.12577500	144.20500000	23523.92400000
8217138.75000000	476305.78000000	5.10000000	-51.22159700	-16.12572500	432.61200000	23522.59100000
8217138.62000000	482771.15000000	93.84000000	-51.16113000	-16.12578100	151.96700000	23524.02900000
8217138.11000000	483301.92000000	82.98000000	-51.15616700	-16.12578900	159.05100000	23524.14800000
8217137.90000000	478784.36000000	61.37000000	-51.19841600	-16.12575600	326.39500000	23523.13800000
8217137.32000000	480830.48000000	61.70000000	-51.17928000	-16.12577800	230.44200000	23523.59300000
8217137.24000000	477804.81000000	70.78000000	-51.20757700	-16.12575300	372.26500000	23522.92000000
8217137.16000000	480295.26000000	67.80000000	-51.18428600	-16.12577500	251.71600000	23523.47300000
8217136.85000000	476828.53000000	20.55000000	-51.21670800	-16.12574700	402.19500000	23522.70400000
8217136.43000000	475311.09000000	52.93000000	-51.23089900	-16.12573600	355.51400000	23522.37000000
8217136.28000000	481769.93000000	37.42000000	-51.17049400	-16.12579500	166.86900000	23523.80200000
8217136.19000000	478287.46000000	62.11000000	-51.20306300	-16.12576700	350.83500000	23523.02600000
8217135.74000000	475791.95000000	79.67000000	-51.22640200	-16.12574700	426.48300000	23522.47500000
8217135.02000000	479310.96000000	59.63000000	-51.19349100	-16.12578600	296.49500000	23523.25200000
8217134.84000000	477258.31000000	85.40000000	-51.21268800	-16.12577000	413.07300000	23522.79700000
8217134.35000000	473777.90000000	76.25000000	-51.24523800	-16.12573900	212.24800000	23522.03200000
8217132.40000000	479796.58000000	61.52000000	-51.18895000	-16.12581400	282.00000000	23523.35700000
8217132.27000000	473327.93000000	84.56000000	-51.24944600	-16.12575300	201.04900000	23521.93100000
8217132.14000000	481230.26000000	47.73000000	-51.17554100	-16.12582800	218.32000000	23523.67600000
8217131.23000000	474789.83000000	52.69000000	-51.23577400	-16.12577800	319.39500000	23522.24900000
8217130.92000000	474258.48000000	78.17000000	-51.24074400	-16.12577500	256.13000000	23522.13300000
8217130.53000000	478784.66000000	61.56000000	-51.19841300	-16.12582200	327.44000000	23523.12900000
8217130.32000000	482771.16000000	93.69000000	-51.16113000	-16.12585600	152.80400000	23524.01900000
8217130.26000000	482303.37000000	52.29000000	-51.16550500	-16.12585300	144.53500000	23523.91400000
8217130.12000000	483301.33000000	82.64000000	-51.15617200	-16.12586100	158.76400000	23524.13800000
8217129.87000000	477804.52000000	70.73000000	-51.20758000	-16.12582000	372.95700000	23522.91200000
8217129.84000000	476306.38000000	5.54000000	-51.22159100	-16.12580600	433.03700000	23522.58100000
8217129.48000000	476828.24000000	21.37000000	-51.21671000	-16.12581400	403.64100000	23522.69500000
8217129.03000000	480830.48000000	62.09000000	-51.17928000	-16.12585300	231.08000000	23523.58300000
8217128.25000000	480294.97000000	68.06000000	-51.18428900	-16.12585600	252.19000000	23523.46300000
8217127.98000000	481769.94000000	37.40000000	-51.17049400	-16.12587000	167.68700000	23523.79200000
8217127.89000000	478287.46000000	62.13000000	-51.20306300	-16.12584200	351.28600000	23523.01600000
8217127.75000000	475791.96000000	79.93000000	-51.22640200	-16.12582000	428.32500000	23522.46500000
8217127.52000000	475310.50000000	53.08000000	-51.23090500	-16.12581700	356.96000000	23522.35900000
8217126.55000000	477258.02000000	85.32000000	-51.21269100	-16.12584500	414.64400000	23522.78700000
8217126.36000000	473777.91000000	76.03000000	-51.24523800	-16.12581100	212.47600000	23522.02200000
8217126.11000000	479310.97000000	59.76000000	-51.19349100	-16.12586700	297.48300000	23523.24100000
8217124.72000000	479796.59000000	61.65000000	-51.18895000	-16.12588300	282.94100000	23523.34700000
8217123.84000000	481230.27000000	47.60000000	-51.17554100	-16.12590300	218.54900000	23523.66600000
8217122.93000000	474789.54000000	52.92000000	-51.23577700	-16.12585300	319.41900000	23522.23900000
8217122.75000000	473327.94000000	84.61000000	-51.24944600	-16.12583900	201.91900000	23521.92000000
8217122.54000000	478784.97000000	61.75000000	-51.19841100	-16.12589500	328.51700000	23523.12000000
8217122.41000000	476828.24000000	22.19000000	-51.21671000	-16.12587800	405.14000000	23522.68700000
8217122.34000000	482771.17000000	93.53000000	-51.16113000	-16.12592800	153.64700000	23524.01000000
8217122.19000000	477804.23000000	70.67000000	-51.20758300	-16.12588900	373.53100000	23522.90200000
8217122.01000000	474258.78000000	78.11000000	-51.24074100	-16.12585600	256.97600000	23522.12200000
8217121.82000000	483300.74000000	82.29000000	-51.15617800	-16.12593600	158.46700000	23524.12800000
8217121.66000000	482303.37000000	52.14000000	-51.16550500	-16.12593100	144.96900000	23523.90400000
8217121.34000000	480830.49000000	62.48000000	-51.17928000	-16.12592200	231.71000000	23523.57400000
8217121.24000000	476306.69000000	5.98000000	-51.22158800	-16.12588400	433.38100000	23522.57100000
8217119.76000000	475792.27000000	80.18000000	-51.22639900	-16.12589200	430.00600000	23522.45600000
8217119.68000000	481769.65000000	37.37000000	-51.17049700	-16.12594500	168.61100000	23523.78200000
8217119.64000000	480294.98000000	68.32000000	-51.18428900	-16.12593300	252.68800000	23523.45300000
8217119.29000000	478287.47000000	62.14000000	-51.20306300	-16.12592000	351.76600000	23523.00600000
8217118.61000000	475309.92000000	53.22000000	-51.23091000	-16.12589700	358.30900000	23522.34800000
8217118.25000000	477257.73000000	85.41000000	-51.21269400	-16.12592000	416.25000000	23522.77700000
8217118.07000000	473777.63000000	75.81000000	-51.24524100	-16.12588600	212.96100000	23522.01200000
8217117.04000000	479796.30000000	61.77000000	-51.18895200	-16.12595300	283.87500000	23523.33800000
8217116.89000000	479310.98000000	59.89000000	-51.19349100	-16.12595000	298.45700000	23523.23000000
8217115.24000000	481230.57000000	47.47000000	-51.17553900	-16.12598100	218.75600000	23523.65600000
8217115.04000000	476828.25000000	23.00000000	-51.21671000	-16.12594500	406.68500000	23522.67800000
8217114.86000000	478784.97000000	61.94000000	-51.19841100	-16.12596400	329.62200000	23523.11100000
8217114.81000000	477803.94000000	70.64000000	-51.20758600	-16.12595600	373.97300000	23522.89400000
8217114.64000000	474789.55000000	53.15000000	-51.23577700	-16.12592800	319.09200000	23522.23000000
8217114.04000000	482771.17000000	93.37000000	-51.16113000	-16.12600300	154.48900000	23524.00000000
8217113.53000000	483300.45000000	81.94000000	-51.15618000	-16.12601100	158.15300000	23524.11800000
8217113.41000000	474259.09000000	78.05000000	-51.24073800	-16.12593400	257.89900000	23522.11200000
8217113.36000000	482303.68000000	51.99000000	-51.16550300	-16.12600600	145.49000000	23523.89400000
8217113.36000000	480830.50000000	62.87000000	-51.17928000	-16.12599500	232.34200000	23523.56500000
8217112.92000000	473327.95000000	84.66000000	-51.24944600	-16.12592800	202.82000000	23521.90800000
8217112.33000000	476307.29000000	6.42000000	-51.22158300	-16.12596400	433.64300000	23522.56000000
8217112.08000000	475792.27000000	80.43000000	-51.22639900	-16.12596100	431.53100000	23522.44700000
8217111.39000000	481769.65000000	37.35000000	-51.17049700	-16.12602000	169.60300000	23523.77200000
8217111.04000000	480294.69000000	68.57000000	-51.18429100	-16.12601100	253.20500000	23523.44200000
8217110.99000000	478287.78000000	62.16000000	-51.20306100	-16.12599500	352.28700000	23522.99600000
8217110.08000000	473777.63000000	75.59000000	-51.24524100	-16.12595900	213.70400000	23522.00300000
8217109.95000000	477257.44000000	85.51000000	-51.21269700	-16.12599500	417.87300000	23522.76700000
8217109.70000000	475309.33000000	53.37000000	-51.23091600	-16.12597800	359.56800000	23522.33800000
8217109.66000000	479796.30000000	61.89000000	-51.18895200	-16.12602000	284.80400000	23523.33000000
8217107.68000000	479310.99000000	60.02000000	-51.19349100	-16.12603300	299.41600000	23523.21900000
8217107.66000000	476828.26000000	23.82000000	-51.21671000	-16.12601100	408.26500000	23522.66900000
8217107.48000000	478785.57000000	62.13000000	-51.19840500	-16.12603100	330.75400000	23523.10200000
8217107.44000000	477803.65000000	70.61000000	-51.20758800	-16.12602200	374.27100000	23522.88500000
8217106.63000000	481230.58000000	47.36000000	-51.17553900	-16.12605800	218.94600000	23523.64600000
8217106.05000000	482771.48000000	93.21000000	-51.16112800	-16.12607500	155.32900000	23523.99100000
8217106.04000000	474789.56000000	53.37000000	-51.23577700	-16.12600600	318.40700000	23522.21900000
8217105.23000000	483299.86000000	81.59000000	-51.15618600	-16.12608600	157.81300000	23524.10900000
8217105.06000000	480830.51000000	63.26000000	-51.17928000	-16.12607000	232.98100000	23523.55500000
8217104.76000000	482303.98000000	51.78000000	-51.16550000	-16.12608300	146.08800000	23523.88400000
8217104.50000000	474259.10000000	77.98000000	-51.24073800	-16.12601400	258.89200000	23522.10100000
8217104.09000000	475792.58000000	80.62000000	-51.22639700	-16.12603400	432.85900000	23522.43700000
8217103.42000000	476307.60000000	6.86000000	-51.22158000	-16.12604500	433.83800000	23522.55000000
8217103.09000000	481769.66000000	37.32000000	-51.17049700	-16.12609500	170.63500000	23523.76200000
8217103.08000000	473327.67000000	84.71000000	-51.24944900	-16.12601700	203.74300000	23521.89600000
8217102.39000000	478287.79000000	62.12000000	-51.20306100	-16.12607200	352.85200000	23522.98600000
8217102.13000000	480294.40000000	68.83000000	-51.18429400	-16.12609200	253.74000000	23523.43200000
8217101.78000000	473777.64000000	75.36000000	-51.24524100	-16.12603400	214.69700000	23521.99300000
8217101.68000000	479796.02000000	62.01000000	-51.18895500	-16.12609200	285.72000000	23523.32000000
8217101.66000000	477257.15000000	85.60000000	-51.21269900	-16.12607000	419.50700000	23522.75700000
8217101.09000000	475308.45000000	53.51000000	-51.23092400	-16.12605600	360.74500000	23522.32700000
8217100.29000000	476827.97000000	24.63000000	-51.21671300	-16.12607800	409.87600000	23522.66100000
8217099.80000000	478785.58000000	62.32000000	-51.19840500	-16.12610000	331.89900000	23523.09300000
8217099.76000000	477803.36000000	70.58000000	-51.20759100	-16.12609200	374.41300000	23522.87600000
8217098.77000000	479311.29000000	60.15000000	-51.19348800	-16.12611400	300.37000000	23523.20900000
8217098.34000000	481230.88000000	47.25000000	-51.17553600	-16.12613300	219.11600000	23523.63600000
8217097.75000000	482771.48000000	93.05000000	-51.16112800	-16.12615000	156.16100000	23523.98100000
8217097.74000000	474789.28000000	53.60000000	-51.23578000	-16.12608100	317.36700000	23522.20900000
8217097.24000000	483299.27000000	81.25000000	-51.15619100	-16.12615800	157.44000000	23524.09900000
8217097.07000000	480830.51000000	63.66000000	-51.17928000	-16.12614200	233.62300000	23523.54500000
8217096.41000000	475792.89000000	80.82000000	-51.22639400	-16.12610300	433.99300000	23522.42800000
8217096.15000000	482303.99000000	51.57000000	-51.16550000	-16.12616100	146.75100000	23523.87400000
8217095.90000000	474259.41000000	77.92000000	-51.24073500	-16.12609200	259.95300000	23522.09100000
8217094.82000000	476308.20000000	7.30000000	-51.22157400	-16.12612200	433.98800000	23522.54000000
8217094.80000000	481769.67000000	37.30000000	-51.17049700	-16.12617000	171.67200000	23523.75300000
8217094.30000000	479796.02000000	62.13000000	-51.18895500	-16.12615800	286.63000000	23523.31100000
8217093.79000000	478288.09000000	62.08000000	-51.20305800	-16.12615000	353.46400000	23522.97600000
8217093.56000000	473327.68000000	84.76000000	-51.24944900	-16.12610300	204.67200000	23521.88500000
8217093.52000000	480294.11000000	69.08000000	-51.18429700	-16.12617000	254.28200000	23523.42100000
8217093.48000000	473777.65000000	75.14000000	-51.24524100	-16.12610900	215.92900000	23521.98300000
8217093.36000000	477256.86000000	85.70000000	-51.21270200	-16.12614500	421.14500000	23522.74700000
8217092.91000000	476827.98000000	25.45000000	-51.21671300	-16.12614500	411.51800000	23522.65200000
8217092.38000000	477803.37000000	70.55000000	-51.20759100	-16.12615900	374.40000000	23522.86700000
8217092.18000000	475307.87000000	53.62000000	-51.23093000	-16.12613600	361.86000000	23522.31700000
8217092.12000000	478785.89000000	62.51000000	-51.19840200	-16.12617000	333.06200000	23523.08400000
8217089.77000000	482771.49000000	92.89000000	-51.16112800	-16.12622200	156.98300000	23523.97100000
8217089.73000000	481230.89000000	47.14000000	-51.17553600	-16.12621100	219.26200000	23523.62600000
8217089.55000000	479311.30000000	60.28000000	-51.19348800	-16.12619700	301.32600000	23523.19800000
8217089.14000000	474789.29000000	53.83000000	-51.23578000	-16.12615900	316.03800000	23522.19900000
8217089.08000000	480830.82000000	64.05000000	-51.17927700	-16.12621400	234.27200000	23523.53600000
8217088.94000000	483298.69000000	80.90000000	-51.15619700	-16.12623300	157.03000000	23524.08900000
8217088.42000000	475793.19000000	81.01000000	-51.22639100	-16.12617500	434.93400000	23522.41900000
8217087.55000000	482304.29000000	51.36000000	-51.16549700	-16.12623900	147.45900000	23523.86400000
8217087.29000000	474259.71000000	77.86000000	-51.24073300	-16.12617000	261.07600000	23522.08100000
8217086.62000000	479795.73000000	62.25000000	-51.18895800	-16.12622800	287.52100000	23523.30200000
