Y X MAGIGRF
690322.2892562 6916128.9528796 -94.049856580412
690447.03305785 6916128.9528796 -93.065686552501
690571.7768595 6916128.9528796 -91.652523172612
690696.52066116 6916128.9528796 -90.43950121874
690821.26446281 6916128.9528796 -89.351277806694
690946.00826446 6916128.9528796 -88.326275254121
691070.75206612 6916128.9528796 -87.427853478861
691195.49586777 6916128.9528796 -86.755288655027
691320.23966942 6916128.9528796 -86.073868474259
691444.98347107 6916128.9528796 -84.576316948244
691569.72727273 6916128.9528796 -83.161508882778
691694.47107438 6916128.9528796 -82.39867397312
691819.21487603 6916128.9528796 -81.862197530811
691943.95867769 6916128.9528796 -80.693276231566
692068.70247934 6916128.9528796 -79.152416037566
692193.44628099 6916128.9528796 -77.723133801766
692318.19008264 6916128.9528796 -76.27001913212
692442.9338843 6916128.9528796 -74.255456960058
692567.67768595 6916128.9528796 -72.281516936496
692692.4214876 6916128.9528796 -70.633833266641
692817.16528926 6916128.9528796 -69.29875890238
692941.90909091 6916128.9528796 -67.904863088724
693066.65289256 6916128.9528796 -66.767112168354
693191.39669421 6916128.9528796 -66.166271835813
693316.14049587 6916128.9528796 -65.937508691314
693440.88429752 6916128.9528796 -65.335387131353
693565.62809917 6916128.9528796 -64.659518221226
693690.37190083 6916128.9528796 -63.779837750778
693815.11570248 6916128.9528796 -61.696980473143
693939.85950413 6916128.9528796 -56.981336923516
694064.60330579 6916128.9528796 -51.467151914091
694189.34710744 6916128.9528796 -46.821314708028
694314.09090909 6916128.9528796 -44.200335625197
694438.83471074 6916128.9528796 -44.459852106916
694563.5785124 6916128.9528796 -46.730416312518
694688.32231405 6916128.9528796 -50.043380056173
694813.0661157 6916128.9528796 -52.776161454788
694937.80991736 6916128.9528796 -50.980062640724
695062.55371901 6916128.9528796 -48.267072242382
695187.29752066 6916128.9528796 -45.862367779867
695312.04132231 6916128.9528796 -44.173246747401
695436.78512397 6916128.9528796 -44.152742621037
695561.52892562 6916128.9528796 -44.762203832268
695686.27272727 6916128.9528796 -45.739511734293
695811.01652893 6916128.9528796 -46.782114387325
695935.76033058 6916128.9528796 -47.35987073259
696060.50413223 6916128.9528796 -48.38666455248
696185.24793388 6916128.9528796 -50.30992153167
696309.99173554 6916128.9528796 -52.538387201432
696434.73553719 6916128.9528796 -52.748788900581
696559.47933884 6916128.9528796 -52.899371407349
696684.2231405 6916128.9528796 -53.232783054385
696808.96694215 6916128.9528796 -53.013890993692
696933.7107438 6916128.9528796 -51.953339367399
697058.45454545 6916128.9528796 -50.067559074128
697183.19834711 6916128.9528796 -47.977775438482
697307.94214876 6916128.9528796 -46.236932965962
697432.68595041 6916128.9528796 -44.933922344491
697557.42975207 6916128.9528796 -44.097380725427
697682.17355372 6916128.9528796 -43.636808867702
697806.91735537 6916128.9528796 -43.290191262358
697931.66115702 6916128.9528796 -42.434359138382
698056.40495868 6916128.9528796 -41.473122359821
698181.14876033 6916128.9528796 -40.568178365828
698305.89256198 6916128.9528796 -39.71623002434
698430.63636364 6916128.9528796 -38.847302399023
698555.38016529 6916128.9528796 -38.04112457557
698680.12396694 6916128.9528796 -37.329159715537
698804.8677686 6916128.9528796 -36.638284919648
698929.61157025 6916128.9528796 -35.556084571682
699054.3553719 6916128.9528796 -34.455881076771
699179.09917355 6916128.9528796 -33.460738052304
699303.84297521 6916128.9528796 -32.546390871553
699428.58677686 6916128.9528796 -31.43125239608
699553.33057851 6916128.9528796 -30.293320863646
699678.07438017 6916128.9528796 -29.227680177303
699802.81818182 6916128.9528796 -28.425306224593
699927.56198347 6916128.9528796 -28.113228341834
700052.30578512 6916128.9528796 -28.112684371532
700177.04958678 6916128.9528796 -28.267151930199
700301.79338843 6916128.9528796 -28.421664390981
700426.53719008 6916128.9528796 -27.944900876555
700551.28099174 6916128.9528796 -27.446118815091
700676.02479339 6916128.9528796 -27.014574845627
700800.76859504 6916128.9528796 -26.643716045824
700925.51239669 6916128.9528796 -26.347389484548
701050.25619835 6916128.9528796 -26.059075632709
701175 6916128.9528796 -25.772255574196
670987 6916253.9267016 -68.052073823401
671111.74380165 6916253.9267016 -81.246181514872
671236.48760331 6916253.9267016 -90.833825489177
671361.23140496 6916253.9267016 -91.294925920581
671485.97520661 6916253.9267016 -89.229020600192
671610.71900826 6916253.9267016 -85.266628558581
671735.46280992 6916253.9267016 -81.567053157178
671860.20661157 6916253.9267016 -79.046193825754
671984.95041322 6916253.9267016 -76.365088067006
672109.69421488 6916253.9267016 -74.242193567156
672234.43801653 6916253.9267016 -72.875381817918
672359.18181818 6916253.9267016 -72.213771823903
672483.92561983 6916253.9267016 -71.840819035133
672608.66942149 6916253.9267016 -72.057279565992
672733.41322314 6916253.9267016 -72.752190144523
672858.15702479 6916253.9267016 -73.484266096234
672982.90082645 6916253.9267016 -73.404038413946
673107.6446281 6916253.9267016 -73.089555434868
673232.38842975 6916253.9267016 -72.771276797194
673357.13223141 6916253.9267016 -72.18935799177
673481.87603306 6916253.9267016 -70.830609269118
673606.61983471 6916253.9267016 -69.221123590493
673731.36363636 6916253.9267016 -67.851398587234
673856.10743802 6916253.9267016 -66.441237826599
673980.85123967 6916253.9267016 -64.396498143988
674105.59504132 6916253.9267016 -61.961922721994
674230.33884298 6916253.9267016 -59.310912488939
674355.08264463 6916253.9267016 -56.43645574075
674479.82644628 6916253.9267016 -53.15802217222
674604.57024793 6916253.9267016 -49.8172912832
674729.31404959 6916253.9267016 -46.872788892979
674854.05785124 6916253.9267016 -44.754777890752
674978.80165289 6916253.9267016 -43.786968117886
675103.54545455 6916253.9267016 -43.781737538564
675228.2892562 6916253.9267016 -44.727709236981
675353.03305785 6916253.9267016 -47.0558618898
675477.7768595 6916253.9267016 -51.817321397063
675602.52066116 6916253.9267016 -57.912918824258
675727.26446281 6916253.9267016 -64.473280808895
675852.00826446 6916253.9267016 -70.476655510866
675976.75206612 6916253.9267016 -73.624310745021
676101.49586777 6916253.9267016 -76.296260265662
676226.23966942 6916253.9267016 -79.309909328644
676350.98347107 6916253.9267016 -82.340175386132
676475.72727273 6916253.9267016 -82.620040936921
676600.47107438 6916253.9267016 -83.102643545784
676725.21487603 6916253.9267016 -84.38366212664
676849.95867769 6916253.9267016 -85.653665026424
676974.70247934 6916253.9267016 -86.280158783952
677099.44628099 6916253.9267016 -86.301460112171
677224.19008264 6916253.9267016 -86.133016559869
677348.9338843 6916253.9267016 -85.980652801439
677473.67768595 6916253.9267016 -85.389686005266
677598.4214876 6916253.9267016 -84.784184602117
677723.16528926 6916253.9267016 -84.282081848401
677847.90909091 6916253.9267016 -83.405717940005
677972.65289256 6916253.9267016 -81.184891930482
678097.39669421 6916253.9267016 -78.982589043614
678222.14049587 6916253.9267016 -77.940819133685
678346.88429752 6916253.9267016 -78.0288729489
678471.62809917 6916253.9267016 -77.368605025277
678596.37190083 6916253.9267016 -77.712865484948
678721.11570248 6916253.9267016 -79.230273726108
678845.85950413 6916253.9267016 -81.311305473018
678970.60330579 6916253.9267016 -80.766063290013
679095.34710744 6916253.9267016 -80.146906429033
679220.09090909 6916253.9267016 -79.796325534743
679344.83471074 6916253.9267016 -80.17837585059
679469.5785124 6916253.9267016 -84.380095927151
679594.32231405 6916253.9267016 -89.318758127063
679719.0661157 6916253.9267016 -94.304728242919
679843.80991736 6916253.9267016 -97.629192703714
679968.55371901 6916253.9267016 -95.574574057071
680093.29752066 6916253.9267016 -92.350359826283
680218.04132231 6916253.9267016 -89.887447146038
680342.78512397 6916253.9267016 -89.070927773922
680467.52892562 6916253.9267016 -89.8628618343
680592.27272727 6916253.9267016 -89.876264635361
680717.01652893 6916253.9267016 -87.675768868268
680841.76033058 6916253.9267016 -83.851185965117
680966.50413223 6916253.9267016 -79.356238794925
681091.24793388 6916253.9267016 -77.9749803336
681215.99173554 6916253.9267016 -81.499998585988
681340.73553719 6916253.9267016 -86.955404677146
681465.47933884 6916253.9267016 -85.036230686259
681590.2231405 6916253.9267016 -81.786297004506
681714.96694215 6916253.9267016 -78.823384494885
681839.7107438 6916253.9267016 -77.514027332136
681964.45454545 6916253.9267016 -80.651403657514
682089.19834711 6916253.9267016 -85.461039208471
682213.94214876 6916253.9267016 -90.894875582624
682338.68595041 6916253.9267016 -95.920425686635
682463.42975207 6916253.9267016 -97.373022454891
682588.17355372 6916253.9267016 -98.779545050069
682712.91735537 6916253.9267016 -101.41250506178
682837.66115702 6916253.9267016 -104.98628748043
682962.40495868 6916253.9267016 -107.08362178824
683087.14876033 6916253.9267016 -109.43097093182
683211.89256198 6916253.9267016 -111.76354483875
683336.63636364 6916253.9267016 -113.54960709218
683461.38016529 6916253.9267016 -113.35281443905
683586.12396694 6916253.9267016 -112.60358187232
683710.8677686 6916253.9267016 -112.1310767034
683835.61157025 6916253.9267016 -111.82752445748
683960.3553719 6916253.9267016 -110.720626705
684085.09917355 6916253.9267016 -110.14345308408
684209.84297521 6916253.9267016 -110.88299241617
684334.58677686 6916253.9267016 -112.05805032343
684459.33057851 6916253.9267016 -112.15649397032
684584.07438017 6916253.9267016 -112.04196483497
684708.81818182 6916253.9267016 -112.26190993321
684833.56198347 6916253.9267016 -112.77764155199
684958.30578512 6916253.9267016 -112.40062043594
685083.04958678 6916253.9267016 -112.10349903899
685207.79338843 6916253.9267016 -112.20879116762
685332.53719008 6916253.9267016 -112.2576176386
685457.28099174 6916253.9267016 -111.46163942396
685582.02479339 6916253.9267016 -110.87295702107
685706.76859504 6916253.9267016 -111.44223921397
685831.51239669 6916253.9267016 -112.41264726734
685956.25619835 6916253.9267016 -112.2320424496
686081 6916253.9267016 -111.80649752856
686205.74380165 6916253.9267016 -111.61481760507
686330.48760331 6916253.9267016 -111.58454919635
686455.23140496 6916253.9267016 -110.75220728351
686579.97520661 6916253.9267016 -109.9056491182
686704.71900826 6916253.9267016 -109.48409657493
686829.46280992 6916253.9267016 -109.23792294138
686954.20661157 6916253.9267016 -108.30500993684
687078.95041322 6916253.9267016 -107.81745371689
687203.69421488 6916253.9267016 -108.54219458208
687328.43801653 6916253.9267016 -109.72363307592
687453.18181818 6916253.9267016 -110.1861837771
687577.92561983 6916253.9267016 -110.47111909878
687702.66942149 6916253.9267016 -110.96976234814
687827.41322314 6916253.9267016 -111.50504667948
687952.15702479 6916253.9267016 -110.9320086086
688076.90082645 6916253.9267016 -110.244421161
688201.6446281 6916253.9267016 -109.94799406127
688326.38842975 6916253.9267016 -109.62669644156
688451.13223141 6916253.9267016 -107.66069497382
688575.87603306 6916253.9267016 -105.93144311099
688700.61983471 6916253.9267016 -105.43869449712
688825.36363636 6916253.9267016 -105.44990931074
688950.10743802 6916253.9267016 -104.14087633443
689074.85123967 6916253.9267016 -102.69743427712
689199.59504132 6916253.9267016 -101.64337133704
689324.33884298 6916253.9267016 -100.98339752599
689449.08264463 6916253.9267016 -99.500854480876
689573.82644628 6916253.9267016 -98.223155504458
689698.57024793 6916253.9267016 -97.418527460672
689823.31404959 6916253.9267016 -96.763924382035
689948.05785124 6916253.9267016 -95.832170348474
690072.80165289 6916253.9267016 -95.214613700394
690197.54545455 6916253.9267016 -95.578739548875
690322.2892562 6916253.9267016 -96.150612907111
690447.03305785 6916253.9267016 -95.203685136452
690571.7768595 6916253.9267016 -93.895535806733
690696.52066116 6916253.9267016 -92.766577443888
690821.26446281 6916253.9267016 -91.897854246294
690946.00826446 6916253.9267016 -90.768357100707
691070.75206612 6916253.9267016 -89.785452663368
691195.49586777 6916253.9267016 -89.187772372838
691320.23966942 6916253.9267016 -88.613521968375
691444.98347107 6916253.9267016 -86.839350657398
691569.72727273 6916253.9267016 -85.227342860936
691694.47107438 6916253.9267016 -84.492628479773
691819.21487603 6916253.9267016 -84.080369218766
691943.95867769 6916253.9267016 -82.729094501354
692068.70247934 6916253.9267016 -81.195095672649
692193.44628099 6916253.9267016 -79.842806634708
692318.19008264 6916253.9267016 -78.609984823219
692442.9338843 6916253.9267016 -76.54113164825
692567.67768595 6916253.9267016 -74.54950857405
692692.4214876 6916253.9267016 -73.006135955837
692817.16528926 6916253.9267016 -71.766134213927
692941.90909091 6916253.9267016 -70.078043598531
693066.65289256 6916253.9267016 -68.647216298321
693191.39669421 6916253.9267016 -67.825352878498
693316.14049587 6916253.9267016 -67.292733511523
693440.88429752 6916253.9267016 -67.088635377674
693565.62809917 6916253.9267016 -66.583927085288
693690.37190083 6916253.9267016 -65.437962634757
693815.11570248 6916253.9267016 -62.786947362547
693939.85950413 6916253.9267016 -57.012936297263
694064.60330579 6916253.9267016 -49.640098254617
694189.34710744 6916253.9267016 -42.04511562152
694314.09090909 6916253.9267016 -36.21807519536
694438.83471074 6916253.9267016 -39.04471858169
694563.5785124 6916253.9267016 -43.75785660861
694688.32231405 6916253.9267016 -48.618860708873
694813.0661157 6916253.9267016 -52.135355900649
694937.80991736 6916253.9267016 -50.462977750435
695062.55371901 6916253.9267016 -47.823310352007
695187.29752066 6916253.9267016 -45.783643520034
695312.04132231 6916253.9267016 -44.746237889543
695436.78512397 6916253.9267016 -43.331486003104
695561.52892562 6916253.9267016 -42.857069588881
695686.27272727 6916253.9267016 -43.173070814725
695811.01652893 6916253.9267016 -43.692403441642
695935.76033058 6916253.9267016 -43.946417001858
696060.50413223 6916253.9267016 -44.746654711659
696185.24793388 6916253.9267016 -46.958364133483
696309.99173554 6916253.9267016 -50.374970200343
696434.73553719 6916253.9267016 -50.622311192334
696559.47933884 6916253.9267016 -51.817632819132
696684.2231405 6916253.9267016 -53.768771452257
696808.96694215 6916253.9267016 -55.110243785509
696933.7107438 6916253.9267016 -53.885562291409
697058.45454545 6916253.9267016 -51.531212554599
697183.19834711 6916253.9267016 -49.049297535984
697307.94214876 6916253.9267016 -46.941969316115
697432.68595041 6916253.9267016 -45.557852782055
697557.42975207 6916253.9267016 -44.622902952289
697682.17355372 6916253.9267016 -44.085658429075
697806.91735537 6916253.9267016 -43.641134068283
697931.66115702 6916253.9267016 -42.734187882224
698056.40495868 6916253.9267016 -41.727299552181
698181.14876033 6916253.9267016 -40.787665668764
698305.89256198 6916253.9267016 -39.973003986904
698430.63636364 6916253.9267016 -39.106062552628
698555.38016529 6916253.9267016 -38.359346372871
698680.12396694 6916253.9267016 -37.763898350807
698804.8677686 6916253.9267016 -37.188500583505
698929.61157025 6916253.9267016 -36.175245731467
699054.3553719 6916253.9267016 -35.151332179873
699179.09917355 6916253.9267016 -34.259866416057
699303.84297521 6916253.9267016 -33.366291464855
699428.58677686 6916253.9267016 -32.324555019802
699553.33057851 6916253.9267016 -31.183244879453
699678.07438017 6916253.9267016 -30.117502636571
699802.81818182 6916253.9267016 -29.291252498605
699927.56198347 6916253.9267016 -28.772561854091
700052.30578512 6916253.9267016 -28.47436680049
700177.04958678 6916253.9267016 -28.244427025933
700301.79338843 6916253.9267016 -27.969479778818
700426.53719008 6916253.9267016 -27.736819424037
700551.28099174 6916253.9267016 -27.418243725805
700676.02479339 6916253.9267016 -27.064086643307
700800.76859504 6916253.9267016 -26.715989823723
700925.51239669 6916253.9267016 -26.396901572944
701050.25619835 6916253.9267016 -26.076691891897
701175 6916253.9267016 -25.745017517207
670987 6916378.9005236 -57.308583928203
671111.74380165 6916378.9005236 -72.037740975888
671236.48760331 6916378.9005236 -83.202726936458
671361.23140496 6916378.9005236 -88.270365200204
671485.97520661 6916378.9005236 -89.397736863523
671610.71900826 6916378.9005236 -87.062733598258
671735.46280992 6916378.9005236 -83.326744233328
671860.20661157 6916378.9005236 -80.011012543131
671984.95041322 6916378.9005236 -77.364290786762
672109.69421488 6916378.9005236 -75.200413078419
672234.43801653 6916378.9005236 -73.594681233813
672359.18181818 6916378.9005236 -72.644077514973
672483.92561983 6916378.9005236 -72.058595263319
672608.66942149 6916378.9005236 -72.163476043901
672733.41322314 6916378.9005236 -72.717273275326
672858.15702479 6916378.9005236 -73.238238850632
672982.90082645 6916378.9005236 -73.084484963258
673107.6446281 6916378.9005236 -72.618538243936
673232.38842975 6916378.9005236 -72.070091471468
673357.13223141 6916378.9005236 -71.319615708875
673481.87603306 6916378.9005236 -69.967082024987
673606.61983471 6916378.9005236 -68.393346159657
673731.36363636 6916378.9005236 -67.060304407521
673856.10743802 6916378.9005236 -65.641996175732
673980.85123967 6916378.9005236 -63.460916576793
674105.59504132 6916378.9005236 -60.868480099888
674230.33884298 6916378.9005236 -57.978683323088
674355.08264463 6916378.9005236 -54.758198908842
674479.82644628 6916378.9005236 -50.999887714163
674604.57024793 6916378.9005236 -47.064679969701
674729.31404959 6916378.9005236 -43.370099101957
674854.05785124 6916378.9005236 -40.290773704368
674978.80165289 6916378.9005236 -38.019104824719
675103.54545455 6916378.9005236 -36.523666297156
675228.2892562 6916378.9005236 -35.976234564698
675353.03305785 6916378.9005236 -37.334098731944
675477.7768595 6916378.9005236 -42.525762586687
675602.52066116 6916378.9005236 -49.660820424595
675727.26446281 6916378.9005236 -57.461844516531
675852.00826446 6916378.9005236 -64.467658786622
675976.75206612 6916378.9005236 -67.176653859312
676101.49586777 6916378.9005236 -69.062935258472
676226.23966942 6916378.9005236 -71.203261193138
676350.98347107 6916378.9005236 -73.695761281659
676475.72727273 6916378.9005236 -75.699678082141
676600.47107438 6916378.9005236 -78.210578977165
676725.21487603 6916378.9005236 -81.456920140154
676849.95867769 6916378.9005236 -84.317165064731
676974.70247934 6916378.9005236 -85.109514872481
677099.44628099 6916378.9005236 -85.094102717379
677224.19008264 6916378.9005236 -84.8469641817
677348.9338843 6916378.9005236 -84.598481831586
677473.67768595 6916378.9005236 -84.372103805214
677598.4214876 6916378.9005236 -83.925064460945
677723.16528926 6916378.9005236 -83.206711535174
677847.90909091 6916378.9005236 -82.047739557615
677972.65289256 6916378.9005236 -81.687312567716
678097.39669421 6916378.9005236 -81.23320322978
678222.14049587 6916378.9005236 -81.489639791952
678346.88429752 6916378.9005236 -82.033015902472
678471.62809917 6916378.9005236 -80.993679452608
678596.37190083 6916378.9005236 -80.387499509397
678721.11570248 6916378.9005236 -80.8617425711
678845.85950413 6916378.9005236 -81.886035830543
678970.60330579 6916378.9005236 -79.73187307604
679095.34710744 6916378.9005236 -77.5510386944
679220.09090909 6916378.9005236 -75.99460021914
679344.83471074 6916378.9005236 -75.969060672396
679469.5785124 6916378.9005236 -80.30109451401
679594.32231405 6916378.9005236 -85.925411200351
679719.0661157 6916378.9005236 -91.624119038491
679843.80991736 6916378.9005236 -95.303262962503
679968.55371901 6916378.9005236 -93.477600702833
680093.29752066 6916378.9005236 -90.208866008754
680218.04132231 6916378.9005236 -87.369330355229
680342.78512397 6916378.9005236 -85.945360239448
680467.52892562 6916378.9005236 -86.987593520425
680592.27272727 6916378.9005236 -87.225395276516
680717.01652893 6916378.9005236 -85.121045504273
680841.76033058 6916378.9005236 -79.110105759875
680966.50413223 6916378.9005236 -73.477685536826
681091.24793388 6916378.9005236 -71.434201395049
681215.99173554 6916378.9005236 -74.672230220022
681340.73553719 6916378.9005236 -79.572757883201
681465.47933884 6916378.9005236 -79.837542582793
681590.2231405 6916378.9005236 -78.400356403086
681714.96694215 6916378.9005236 -76.731650052657
681839.7107438 6916378.9005236 -76.288064484463
681964.45454545 6916378.9005236 -79.038589774788
682089.19834711 6916378.9005236 -83.43187862315
682213.94214876 6916378.9005236 -88.624018987942
682338.68595041 6916378.9005236 -93.619951788841
682463.42975207 6916378.9005236 -95.834164587388
682588.17355372 6916378.9005236 -98.223699387066
682712.91735537 6916378.9005236 -102.02266591137
682837.66115702 6916378.9005236 -106.12157260067
682962.40495868 6916378.9005236 -108.5476891178
683087.14876033 6916378.9005236 -110.58621354387
683211.89256198 6916378.9005236 -112.53742618394
683336.63636364 6916378.9005236 -114.05176455542
683461.38016529 6916378.9005236 -114.08719515268
683586.12396694 6916378.9005236 -113.54494562762
683710.8677686 6916378.9005236 -113.12457954686
683835.61157025 6916378.9005236 -112.81531561471
683960.3553719 6916378.9005236 -111.83589020169
684085.09917355 6916378.9005236 -111.29057747857
684209.84297521 6916378.9005236 -112.12451399928
684334.58677686 6916378.9005236 -113.35148039577
684459.33057851 6916378.9005236 -113.30357069017
684584.07438017 6916378.9005236 -113.05060318075
684708.81818182 6916378.9005236 -113.03574693045
684833.56198347 6916378.9005236 -113.24696841772
684958.30578512 6916378.9005236 -113.07432444031
685083.04958678 6916378.9005236 -112.95877024533
685207.79338843 6916378.9005236 -113.18690509602
685332.53719008 6916378.9005236 -113.40490044202
685457.28099174 6916378.9005236 -112.63100775991
685582.02479339 6916378.9005236 -112.06716152473
685706.76859504 6916378.9005236 -112.79623081561
685831.51239669 6916378.9005236 -113.8656140002
685956.25619835 6916378.9005236 -113.87363198875
686081 6916378.9005236 -113.64042329693
686205.74380165 6916378.9005236 -113.62796055809
686330.48760331 6916378.9005236 -113.79490909605
686455.23140496 6916378.9005236 -113.14574075922
686579.97520661 6916378.9005236 -112.56906900121
686704.71900826 6916378.9005236 -112.45784940391
686829.46280992 6916378.9005236 -112.46258420624
686954.20661157 6916378.9005236 -111.270827545
687078.95041322 6916378.9005236 -110.42873885976
687203.69421488 6916378.9005236 -111.0647516577
687328.43801653 6916378.9005236 -112.27757640375
687453.18181818 6916378.9005236 -112.42391249532
687577.92561983 6916378.9005236 -112.55601364156
687702.66942149 6916378.9005236 -113.04926836703
687827.41322314 6916378.9005236 -113.6854753366
687952.15702479 6916378.9005236 -112.85234647742
688076.90082645 6916378.9005236 -111.93126250822
688201.6446281 6916378.9005236 -111.33519461246
688326.38842975 6916378.9005236 -110.71639814819
688451.13223141 6916378.9005236 -109.1365378279
688575.87603306 6916378.9005236 -107.66629576178
688700.61983471 6916378.9005236 -107.39076201916
688825.36363636 6916378.9005236 -107.46710151677
688950.10743802 6916378.9005236 -106.28496872033
689074.85123967 6916378.9005236 -104.86674513145
689199.59504132 6916378.9005236 -103.59103596255
689324.33884298 6916378.9005236 -102.40030036981
689449.08264463 6916378.9005236 -101.49670534128
689573.82644628 6916378.9005236 -100.54838711198
689698.57024793 6916378.9005236 -99.911966828681
689823.31404959 6916378.9005236 -99.41623106663
689948.05785124 6916378.9005236 -98.203796439585
690072.80165289 6916378.9005236 -97.279920694667
690197.54545455 6916378.9005236 -97.464749015368
690322.2892562 6916378.9005236 -97.899266166148
690447.03305785 6916378.9005236 -97.126961307149
690571.7768595 6916378.9005236 -96.072832327668
690696.52066116 6916378.9005236 -95.153963315944
690821.26446281 6916378.9005236 -94.37841802144
690946.00826446 6916378.9005236 -93.193007443838
691070.75206612 6916378.9005236 -92.054194582164
691195.49586777 6916378.9005236 -91.233839520721
691320.23966942 6916378.9005236 -90.434947708871
691444.98347107 6916378.9005236 -88.621359381815
691569.72727273 6916378.9005236 -86.91562010579
691694.47107438 6916378.9005236 -86.165014436466
691819.21487603 6916378.9005236 -85.708844781417
691943.95867769 6916378.9005236 -84.299071260048
692068.70247934 6916378.9005236 -82.71573161961
692193.44628099 6916378.9005236 -81.303612825801
692318.19008264 6916378.9005236 -80.034954654167
692442.9338843 6916378.9005236 -78.152620284983
692567.67768595 6916378.9005236 -76.361906939872
692692.4214876 6916378.9005236 -74.920504521115
692817.16528926 6916378.9005236 -73.618451652284
692941.90909091 6916378.9005236 -71.999504695023
693066.65289256 6916378.9005236 -70.487197816741
693191.39669421 6916378.9005236 -69.680161304653
693316.14049587 6916378.9005236 -69.300350148635
693440.88429752 6916378.9005236 -68.68340637368
693565.62809917 6916378.9005236 -67.878236580994
693690.37190083 6916378.9005236 -66.44219983909
693815.11570248 6916378.9005236 -63.546291225728
693939.85950413 6916378.9005236 -57.506914357122
694064.60330579 6916378.9005236 -49.876105018724
694189.34710744 6916378.9005236 -42.008517580416
694314.09090909 6916378.9005236 -36.115614476554
694438.83471074 6916378.9005236 -38.060541230855
694563.5785124 6916378.9005236 -41.921896891027
694688.32231405 6916378.9005236 -45.55609330861
694813.0661157 6916378.9005236 -47.490763217274
694937.80991736 6916378.9005236 -46.564197959372
695062.55371901 6916378.9005236 -44.400304683
695187.29752066 6916378.9005236 -42.628854777009
695312.04132231 6916378.9005236 -42.071247396938
695436.78512397 6916378.9005236 -39.873679012076
695561.52892562 6916378.9005236 -39.057345278005
695686.27272727 6916378.9005236 -39.179639669109
695811.01652893 6916378.9005236 -39.184002312234
695935.76033058 6916378.9005236 -38.516900658226
696060.50413223 6916378.9005236 -37.779270371221
696185.24793388 6916378.9005236 -38.189807791824
696309.99173554 6916378.9005236 -40.576958014576
696434.73553719 6916378.9005236 -42.967939462341
696559.47933884 6916378.9005236 -47.133562702047
696684.2231405 6916378.9005236 -51.837010147905
696808.96694215 6916378.9005236 -55.212700318966
696933.7107438 6916378.9005236 -54.432082148693
697058.45454545 6916378.9005236 -52.042101339988
697183.19834711 6916378.9005236 -49.503063867575
697307.94214876 6916378.9005236 -47.52657128484
697432.68595041 6916378.9005236 -45.838970874416
697557.42975207 6916378.9005236 -44.743825074176
697682.17355372 6916378.9005236 -44.110119026831
697806.91735537 6916378.9005236 -43.542337547501
697931.66115702 6916378.9005236 -42.69576962425
698056.40495868 6916378.9005236 -41.701371594625
698181.14876033 6916378.9005236 -40.722029404153
698305.89256198 6916378.9005236 -39.825923853717
698430.63636364 6916378.9005236 -39.030494158086
698555.38016529 6916378.9005236 -38.330309122696
698680.12396694 6916378.9005236 -37.75379206681
698804.8677686 6916378.9005236 -37.183193367286
698929.61157025 6916378.9005236 -36.374156473658
699054.3553719 6916378.9005236 -35.55652813596
699179.09917355 6916378.9005236 -34.915720739814
699303.84297521 6916378.9005236 -34.320840615896
699428.58677686 6916378.9005236 -33.222436813144
699553.33057851 6916378.9005236 -32.075133560125
699678.07438017 6916378.9005236 -31.009045837706
699802.81818182 6916378.9005236 -30.103711534095
699927.56198347 6916378.9005236 -29.491710197846
700052.30578512 6916378.9005236 -28.976258234892
700177.04958678 6916378.9005236 -28.447650738981
700301.79338843 6916378.9005236 -27.859627306944
700426.53719008 6916378.9005236 -27.73196198885
700551.28099174 6916378.9005236 -27.500603788912
700676.02479339 6916378.9005236 -27.180806388055
700800.76859504 6916378.9005236 -26.815124118023
700925.51239669 6916378.9005236 -26.486712832225
701050.25619835 6916378.9005236 -26.124306036017
701175 6916378.9005236 -25.734408678062
670987 6916503.8743455 -50.743334798048
671111.74380165 6916503.8743455 -67.089047724219
671236.48760331 6916503.8743455 -81.544549394595
671361.23140496 6916503.8743455 -90.649076793933
671485.97520661 6916503.8743455 -93.80261385302
671610.71900826 6916503.8743455 -92.161430245157
671735.46280992 6916503.8743455 -87.648225333162
671860.20661157 6916503.8743455 -82.559483513028
671984.95041322 6916503.8743455 -80.175861012873
672109.69421488 6916503.8743455 -77.742798531498
672234.43801653 6916503.8743455 -75.271355543924
672359.18181818 6916503.8743455 -73.527655041312
672483.92561983 6916503.8743455 -72.684001375627
672608.66942149 6916503.8743455 -72.689827378202
672733.41322314 6916503.8743455 -73.119268371089
672858.15702479 6916503.8743455 -73.461058923718
672982.90082645 6916503.8743455 -73.077823523153
673107.6446281 6916503.8743455 -72.462743518138
673232.38842975 6916503.8743455 -71.728813895878
673357.13223141 6916503.8743455 -70.788452693349
673481.87603306 6916503.8743455 -69.387951830418
673606.61983471 6916503.8743455 -67.780411986517
673731.36363636 6916503.8743455 -66.294363252829
673856.10743802 6916503.8743455 -64.75528844747
673980.85123967 6916503.8743455 -62.562557549318
674105.59504132 6916503.8743455 -59.886790924096
674230.33884298 6916503.8743455 -56.871925760052
674355.08264463 6916503.8743455 -53.396926921466
674479.82644628 6916503.8743455 -49.208459825325
674604.57024793 6916503.8743455 -44.733687667109
674729.31404959 6916503.8743455 -40.363531493176
674854.05785124 6916503.8743455 -36.40683111041
674978.80165289 6916503.8743455 -33.016611927278
675103.54545455 6916503.8743455 -30.238596857129
675228.2892562 6916503.8743455 -28.424557607024
