GPSALT IGRF LAT LONG Line MAGIGRF X Y
899.66 22765.884 -27.801911 -49.138983 12170 -14.293 6923352.0 683332.0
899.09 22765.885 -27.801989 -49.138983 12170 -14.257 6923343.0 683332.0
898.66 22765.886 -27.802064 -49.138981 12170 -14.278 6923335.0 683332.0
898.23 22765.886 -27.802142 -49.138981 12170 -14.307 6923326.0 683332.0
897.8 22765.887 -27.802217 -49.138978 12170 -14.345 6923318.0 683332.0
897.37 22765.888 -27.802294 -49.138975 12170 -14.392 6923309.0 683332.0
896.94 22765.889 -27.802369 -49.138975 12170 -14.448 6923301.0 683332.0
896.51 22765.89 -27.802447 -49.138972 12170 -14.512 6923292.0 683332.0
896.08 22765.89 -27.802522 -49.138972 12170 -14.583 6923284.0 683332.0
895.65 22765.891 -27.8026 -49.138969 12170 -14.664 6923275.0 683332.0
895.22 22765.892 -27.802675 -49.138967 12170 -14.755 6923267.0 683332.0
894.79 22765.893 -27.802753 -49.138967 12170 -14.858 6923258.0 683332.0
894.46 22765.894 -27.802828 -49.138964 12170 -15.035 6923250.0 683332.0
894.13 22765.894 -27.802903 -49.138961 12170 -15.227 6923242.0 683332.0
893.81 22765.895 -27.802981 -49.138958 12170 -15.432 6923233.0 683332.0
893.48 22765.896 -27.803056 -49.138956 12170 -15.649 6923225.0 683332.0
893.15 22765.897 -27.803133 -49.138953 12170 -15.876 6923216.0 683333.0
892.82 22765.898 -27.803208 -49.138953 12170 -16.111 6923208.0 683333.0
892.49 22765.898 -27.803283 -49.13895 12170 -16.354 6923199.0 683333.0
892.17 22765.899 -27.803361 -49.138947 12170 -16.604 6923191.0 683333.0
891.84 22765.9 -27.803436 -49.138944 12170 -16.859 6923182.0 683333.0
891.51 22765.901 -27.803514 -49.138942 12170 -17.12 6923174.0 683333.0
891.25 22765.902 -27.803589 -49.138939 12170 -17.3 6923166.0 683333.0
890.99 22765.903 -27.803667 -49.138936 12170 -17.491 6923157.0 683333.0
890.73 22765.903 -27.803742 -49.138936 12170 -17.695 6923149.0 683333.0
890.47 22765.904 -27.803817 -49.138933 12170 -17.914 6923140.0 683334.0
890.2 22765.905 -27.803894 -49.138931 12170 -18.149 6923132.0 683334.0
889.94 22765.906 -27.803969 -49.138928 12170 -18.402 6923123.0 683334.0
889.68 22765.907 -27.804044 -49.138925 12170 -18.671 6923115.0 683334.0
889.42 22765.908 -27.804122 -49.138922 12170 -18.955 6923107.0 683334.0
889.16 22765.908 -27.804197 -49.138919 12170 -19.252 6923098.0 683334.0
888.9 22765.909 -27.804272 -49.138917 12170 -19.557 6923090.0 683334.0
888.63 22765.91 -27.80435 -49.138914 12170 -19.836 6923081.0 683334.0
888.36 22765.911 -27.804425 -49.138914 12170 -20.113 6923073.0 683334.0
888.09 22765.912 -27.8045 -49.138911 12170 -20.385 6923065.0 683335.0
887.82 22765.912 -27.804578 -49.138908 12170 -20.65 6923056.0 683335.0
887.55 22765.913 -27.804653 -49.138906 12170 -20.905 6923048.0 683335.0
887.27 22765.914 -27.804728 -49.138903 12170 -21.151 6923039.0 683335.0
887.0 22765.915 -27.804806 -49.1389 12170 -21.387 6923031.0 683335.0
886.73 22765.916 -27.804881 -49.138897 12170 -21.616 6923022.0 683335.0
886.46 22765.917 -27.804956 -49.138894 12170 -21.839 6923014.0 683335.0
886.19 22765.917 -27.805033 -49.138892 12170 -22.056 6923006.0 683335.0
885.97 22765.918 -27.805108 -49.138892 12170 -22.275 6922997.0 683335.0
885.75 22765.919 -27.805183 -49.138889 12170 -22.489 6922989.0 683335.0
885.53 22765.92 -27.805258 -49.138889 12170 -22.704 6922980.0 683335.0
885.31 22765.92 -27.805336 -49.138886 12170 -22.923 6922972.0 683335.0
885.1 22765.921 -27.805411 -49.138886 12170 -23.149 6922964.0 683336.0
884.88 22765.922 -27.805486 -49.138883 12170 -23.386 6922955.0 683336.0
884.66 22765.923 -27.805561 -49.138883 12170 -23.634 6922947.0 683336.0
884.44 22765.924 -27.805639 -49.138881 12170 -23.895 6922938.0 683336.0
884.22 22765.924 -27.805714 -49.138878 12170 -24.168 6922930.0 683336.0
884.0 22765.925 -27.805789 -49.138878 12170 -24.451 6922922.0 683336.0
883.75 22765.926 -27.805864 -49.138875 12170 -24.731 6922913.0 683336.0
883.49 22765.927 -27.805942 -49.138875 12170 -25.013 6922905.0 683336.0
883.24 22765.927 -27.806017 -49.138872 12170 -25.294 6922897.0 683336.0
882.98 22765.928 -27.806092 -49.138869 12170 -25.57 6922888.0 683336.0
882.73 22765.929 -27.806167 -49.138869 12170 -25.84 6922880.0 683336.0
882.47 22765.93 -27.806244 -49.138867 12170 -26.105 6922871.0 683336.0
882.22 22765.931 -27.806319 -49.138864 12170 -26.366 6922863.0 683336.0
881.96 22765.931 -27.806394 -49.138864 12170 -26.625 6922855.0 683336.0
881.71 22765.932 -27.806469 -49.138861 12170 -26.884 6922846.0 683336.0
881.45 22765.933 -27.806544 -49.138858 12170 -27.146 6922838.0 683336.0
881.14 22765.934 -27.806619 -49.138858 12170 -27.464 6922830.0 683336.0
880.83 22765.935 -27.806697 -49.138856 12170 -27.78 6922821.0 683336.0
880.53 22765.935 -27.806772 -49.138853 12170 -28.095 6922813.0 683337.0
880.22 22765.936 -27.806847 -49.13885 12170 -28.409 6922804.0 683337.0
879.91 22765.937 -27.806922 -49.138847 12170 -28.719 6922796.0 683337.0
879.6 22765.938 -27.806997 -49.138844 12170 -29.024 6922788.0 683337.0
879.29 22765.939 -27.807072 -49.138842 12170 -29.323 6922779.0 683337.0
878.99 22765.94 -27.80715 -49.138839 12170 -29.612 6922771.0 683337.0
878.68 22765.94 -27.807225 -49.138836 12170 -29.89 6922763.0 683337.0
878.37 22765.941 -27.8073 -49.138833 12170 -30.156 6922754.0 683337.0
878.09 22765.942 -27.807375 -49.138833 12170 -30.402 6922746.0 683337.0
877.8 22765.943 -27.80745 -49.138831 12170 -30.639 6922738.0 683337.0
877.52 22765.943 -27.807525 -49.138831 12170 -30.871 6922729.0 683337.0
877.23 22765.944 -27.8076 -49.138828 12170 -31.097 6922721.0 683337.0
876.95 22765.945 -27.807675 -49.138828 12170 -31.321 6922713.0 683337.0
876.67 22765.946 -27.80775 -49.138825 12170 -31.542 6922704.0 683337.0
876.38 22765.946 -27.807825 -49.138825 12170 -31.761 6922696.0 683338.0
876.1 22765.947 -27.807903 -49.138822 12170 -31.98 6922688.0 683338.0
875.81 22765.948 -27.807978 -49.138822 12170 -32.196 6922679.0 683338.0
875.53 22765.949 -27.808053 -49.138819 12170 -32.409 6922671.0 683338.0
875.18 22765.95 -27.808128 -49.138819 12170 -32.617 6922663.0 683338.0
