ALTURA GPSALT LAT LONG Line MAGIGRF X Y
117.07 517.57 -16.183139 -51.217041 22760 -228.119 8210788.35 476799.59
113.39 520.24 -16.184264 -51.21703 22760 -193.508 8210663.9 476800.91
116.41 528.83 -16.185378 -51.217033 22760 -151.089 8210540.69 476800.74
118.14 539.38 -16.186472 -51.217049 22760 -121.252 8210419.62 476799.09
120.33 549.28 -16.187553 -51.217077 22760 -95.183 8210300.09 476796.25
147.4 558.24 -16.188622 -51.21711 22760 -68.929 8210181.79 476792.81
163.54 567.55 -16.18968 -51.217144 22760 -42.32 8210064.72 476789.37
174.19 577.08 -16.190725 -51.217163 22760 -19.534 8209949.18 476787.41
180.27 586.11 -16.191755 -51.217174 22760 7.771 8209835.18 476786.35
173.39 595.6 -16.192775 -51.217163 22760 45.487 8209722.42 476787.65
154.2 604.57 -16.193778 -51.217138 22760 84.562 8209611.5 476790.44
127.41 611.87 -16.194772 -51.217105 22760 106.38 8209501.5 476794.12
100.7 618.32 -16.195758 -51.217069 22760 117.008 8209392.42 476798.1
99.24 621.4 -16.196744 -51.217041 22760 126.268 8209283.34 476801.18
114.88 621.92 -16.197736 -51.217021 22760 117.976 8209173.65 476803.38
135.82 613.04 -16.198742 -51.21701 22760 103.771 8209062.42 476804.68
144.05 597.19 -16.199761 -51.217008 22760 101.4 8208949.65 476805.1
195.61 608.44 -16.199117 -51.212385 22770 128.668 8209021.46 477299.07
147.83 606.83 -16.197928 -51.212338 22770 121.406 8209152.97 477303.98
125.52 605.14 -16.196736 -51.212299 22770 121.594 8209284.8 477308.0
155.02 602.04 -16.195547 -51.212269 22770 117.987 8209416.31 477311.13
187.94 596.77 -16.194355 -51.212255 22770 92.037 8209548.13 477312.48
189.92 588.37 -16.193164 -51.212249 22770 55.183 8209679.95 477312.94
188.73 578.88 -16.191964 -51.212249 22770 18.434 8209812.69 477312.8
186.68 568.86 -16.190758 -51.212249 22770 -14.388 8209946.04 477312.66
179.41 558.64 -16.189544 -51.212255 22770 -44.614 8210080.32 477311.93
166.98 549.92 -16.188322 -51.212263 22770 -75.925 8210215.52 477310.9
156.05 543.23 -16.187097 -51.212266 22770 -112.123 8210351.02 477310.46
147.46 539.94 -16.185872 -51.212272 22770 -160.186 8210486.53 477309.73
144.63 539.87 -16.184647 -51.212288 22770 -207.621 8210622.03 477307.81
145.51 540.41 -16.183425 -51.21231 22770 -249.857 8210757.23 477305.29
151.91 539.27 -16.182211 -51.212335 22770 -309.041 8210891.5 477302.48
157.21 537.41 -16.181003 -51.212358 22770 -386.135 8211025.16 477299.96
156.48 533.37 -16.1798 -51.212383 22770 -475.437 8211158.21 477297.15
148.32 527.7 -16.178597 -51.212405 22770 -574.022 8211291.25 477294.64
141.19 523.24 -16.177394 -51.212413 22770 -700.791 8211424.3 477293.61
133.44 520.14 -16.176197 -51.212399 22770 -861.269 8211556.73 477294.96
125.21 517.89 -16.175003 -51.212363 22770 -1048.006 8211688.86 477298.68
115.76 516.04 -16.173811 -51.212313 22770 -1228.209 8211820.68 477303.89
109.18 515.22 -16.172625 -51.212255 22770 -1363.423 8211951.89 477309.99
111.19 516.13 -16.171444 -51.212194 22770 -1279.309 8212082.49 477316.39
120.06 523.22 -16.170278 -51.21216 22770 -788.053 8212211.55 477319.82
122.65 534.49 -16.169133 -51.212158 22770 -147.717 8212338.14 477319.99
123.2 544.56 -16.168006 -51.212163 22770 495.963 8212462.89 477319.26
119.48 554.57 -16.166897 -51.212177 22770 1129.981 8212585.49 477317.65
120.31 564.43 -16.165808 -51.212208 22770 1643.785 8212705.94 477314.26
106.38 571.85 -16.164731 -51.212249 22770 1894.987 8212825.15 477309.68
93.76 576.3 -16.163661 -51.212299 22770 2053.176 8212943.45 477304.22
131.67 575.56 -16.162594 -51.212355 22770 2116.93 8213061.43 477298.16
156.09 567.84 -16.161519 -51.212408 22770 2044.72 8213180.34 477292.39
156.67 554.39 -16.160425 -51.212455 22770 1979.887 8213301.4 477287.22
146.06 537.07 -16.159317 -51.212494 22770 1944.603 8213423.99 477282.93
132.65 518.76 -16.158181 -51.212513 22770 1907.549 8213549.66 477280.72
121.4 507.45 -16.157025 -51.212497 22770 1808.295 8213677.49 477282.37
110.03 503.65 -16.155864 -51.212447 22770 1676.991 8213805.93 477287.59
105.64 504.83 -16.154703 -51.212377 22770 1561.407 8213934.38 477294.88
103.94 510.22 -16.153556 -51.212291 22770 1431.373 8214061.29 477303.95
90.22 514.85 -16.15242 -51.212205 22770 1303.577 8214186.97 477313.03
104.85 515.17 -16.151286 -51.212122 22770 1231.64 8214312.34 477321.81
116.92 513.8 -16.150156 -51.212044 22770 1120.774 8214437.41 477329.99
121.86 511.63 -16.149022 -51.211969 22770 1023.326 8214562.78 477337.88
128.72 510.19 -16.147892 -51.211897 22770 932.514 8214687.85 477345.48
134.05 510.06 -16.146758 -51.211827 22770 849.508 8214813.22 477352.77
136.98 509.92 -16.145625 -51.211766 22770 780.565 8214938.6 477359.18
133.75 506.96 -16.144492 -51.21171 22770 719.424 8215063.97 477364.99
128.35 503.11 -16.143356 -51.211699 22770 659.743 8215189.64 477366.04
122.35 499.31 -16.142217 -51.211749 22770 609.882 8215315.61 477360.57
121.62 495.58 -16.141078 -51.211822 22770 586.682 8215441.59 477352.72
121.68 491.98 -16.139933 -51.211905 22770 587.75 8215568.17 477343.68
108.5 486.77 -16.138783 -51.211986 22770 600.216 8215695.37 477334.93
101.87 482.46 -16.137628 -51.212063 22770 615.038 8215823.19 477326.49
96.19 480.54 -16.136472 -51.212147 22770 615.127 8215951.0 477317.44
102.84 484.57 -16.135325 -51.212241 22770 599.079 8216077.89 477307.22
103.29 486.73 -16.134183 -51.212338 22770 572.522 8216204.17 477296.69
103.33 488.43 -16.133053 -51.212447 22770 548.911 8216329.21 477284.98
105.16 488.9 -16.131925 -51.212561 22770 516.992 8216453.95 477272.67
110.09 486.77 -16.130797 -51.212655 22770 508.458 8216578.69 477262.45
112.47 486.27 -16.12967 -51.212716 22770 508.278 8216703.44 477255.78
112.23 486.11 -16.128545 -51.212738 22770 469.783 8216827.88 477253.28
109.66 486.54 -16.127417 -51.212733 22770 447.17 8216952.63 477253.74
107.23 485.88 -16.126295 -51.212708 22770 424.405 8217076.77 477256.29
104.67 486.0 -16.125172 -51.212663 22770 401.314 8217200.91 477260.91
105.04 487.28 -16.124053 -51.212602 22770 372.148 8217324.74 477267.32
105.4 488.99 -16.122942 -51.21253 22770 342.429 8217447.66 477274.91
107.23 491.16 -16.121834 -51.212447 22770 341.898 8217570.27 477283.7
111.8 494.0 -16.120736 -51.212349 22770 333.384 8217691.65 477293.97
98.08 476.49 -16.120334 -51.207491 22780 310.083 8217736.73 477813.41
101.71 474.96 -16.121345 -51.207494 22780 325.77 8217624.89 477813.23
104.98 474.37 -16.122359 -51.207502 22780 337.796 8217512.73 477812.45
102.71 473.21 -16.123378 -51.207516 22780 349.371 8217399.96 477811.08
98.88 472.16 -16.124395 -51.207536 22780 356.951 8217287.5 477809.11
97.26 471.07 -16.125414 -51.207566 22780 367.649 8217174.73 477805.96
98.08 470.43 -16.126431 -51.207602 22780 372.947 8217062.27 477802.21
101.99 470.04 -16.127445 -51.207641 22780 375.323 8216950.11 477798.17
105.28 469.39 -16.128464 -51.207677 22780 417.924 8216837.34 477794.42
109.24 469.12 -16.129478 -51.207708 22780 446.272 8216725.18 477791.26
117.71 469.18 -16.130495 -51.207736 22780 463.463 8216612.72 477788.41
122.01 469.03 -16.131514 -51.207755 22780 480.693 8216499.95 477786.44
118.63 468.29 -16.132533 -51.207766 22780 501.629 8216387.18 477785.37
115.91 466.02 -16.133558 -51.207772 22780 536.357 8216273.8 477784.89
106.01 462.85 -16.134592 -51.207766 22780 578.756 8216159.5 477785.6
98.05 459.82 -16.135631 -51.207763 22780 619.782 8216044.58 477786.01
95.46 459.35 -16.13667 -51.207752 22780 634.866 8215929.66 477787.32
98.94 461.52 -16.137711 -51.207738 22780 658.174 8215814.44 477788.92
106.31 464.56 -16.13875 -51.207727 22780 689.876 8215699.52 477790.22
106.31 467.19 -16.139783 -51.207713 22780 705.254 8215585.22 477791.82
102.78 469.82 -16.140817 -51.207694 22780 709.69 8215470.92 477794.02
100.4 472.11 -16.141845 -51.207672 22780 725.139 8215357.23 477796.51
99.0 473.4 -16.142875 -51.207641 22780 751.735 8215243.24 477799.89
97.87 473.88 -16.143906 -51.207611 22780 803.506 8215129.25 477803.27
97.23 474.32 -16.144936 -51.207577 22780 865.477 8215015.25 477806.95
103.09 477.5 -16.145958 -51.207552 22780 945.286 8214902.18 477809.74
101.74 480.84 -16.146978 -51.207544 22780 1029.365 8214789.42 477810.74
98.21 483.72 -16.147992 -51.207555 22780 1134.684 8214677.26 477809.67
95.95 486.54 -16.148997 -51.207577 22780 1238.251 8214566.03 477807.4
94.49 489.23 -16.15 -51.207622 22780 1352.56 8214455.1 477802.76
95.47 492.15 -16.150997 -51.207674 22780 1486.348 8214344.79 477797.23
99.43 496.26 -16.151989 -51.207722 22780 1620.423 8214235.09 477792.29
106.31 500.21 -16.152975 -51.207758 22780 1760.481 8214126.0 477788.54
112.44 502.19 -16.153958 -51.207783 22780 1914.015 8214017.23 477785.98
117.65 501.56 -16.154947 -51.207802 22780 2094.916 8213907.84 477784.01
123.26 500.32 -16.155939 -51.207816 22780 2341.129 8213798.14 477782.64
121.37 499.29 -16.156933 -51.207835 22780 2656.551 8213688.14 477780.67
112.01 495.16 -16.157933 -51.207852 22780 2972.288 8213577.52 477779.0
103.51 491.27 -16.158939 -51.207866 22780 3199.066 8213466.29 477777.63
91.19 492.04 -16.159944 -51.207872 22780 3397.608 8213355.05 477777.15
76.75 494.88 -16.160947 -51.20786 22780 3545.75 8213244.13 477778.45
91.71 499.08 -16.161942 -51.207852 22780 4048.473 8213134.13 477779.45
99.06 507.45 -16.162925 -51.207841 22780 4288.469 8213025.36 477780.75
103.91 514.73 -16.163897 -51.207827 22780 3748.903 8212917.82 477782.34
104.06 518.08 -16.164867 -51.20781 22780 2512.101 8212810.58 477784.23
103.24 518.86 -16.165839 -51.207788 22780 1140.224 8212703.04 477786.72
103.51 518.87 -16.166814 -51.207763 22780 223.557 8212595.19 477789.5
105.4 519.18 -16.167792 -51.207741 22780 -124.761 8212487.04 477791.98
107.66 519.27 -16.168772 -51.207727 22780 -328.596 8212378.57 477793.58
110.52 518.47 -16.169756 -51.207722 22780 -702.099 8212269.8 477794.28
111.93 517.05 -16.170744 -51.207724 22780 -1339.21 8212160.41 477794.1
114.64 515.78 -16.171736 -51.20773 22780 -2174.896 8212050.72 477793.61
117.59 514.8 -16.172733 -51.207738 22780 -2664.89 8211940.41 477792.83
121.62 513.55 -16.173739 -51.207738 22780 -2618.48 8211829.17 477792.95
127.89 513.45 -16.174747 -51.207735 22780 -2116.55 8211717.64 477793.36
131.09 514.29 -16.175758 -51.207727 22780 -1501.411 8211605.79 477794.36
132.59 514.55 -16.176775 -51.207713 22780 -1201.661 8211493.33 477795.96
132.34 514.26 -16.177794 -51.207697 22780 -966.071 8211380.57 477797.85
133.5 513.8 -16.178822 -51.207683 22780 -740.452 8211266.88 477799.45
137.16 513.29 -16.179858 -51.207674 22780 -581.779 8211152.27 477800.46
134.72 509.43 -16.1809 -51.207672 22780 -466.58 8211037.04 477800.87
133.29 504.27 -16.181953 -51.207674 22780 -379.827 8210920.59 477800.7
132.77 499.21 -16.183019 -51.20768 22780 -309.321 8210802.6 477800.22
121.8 493.51 -16.184097 -51.207691 22780 -246.253 8210683.37 477799.15
112.9 489.02 -16.185186 -51.20771 22780 -188.057 8210562.92 477797.2
112.08 488.86 -16.18628 -51.207738 22780 -132.003 8210441.86 477794.35
123.02 491.28 -16.187375 -51.207774 22780 -82.124 8210320.79 477790.61
126.74 493.8 -16.188467 -51.207813 22780 -49.421 8210200.03 477786.58
123.5 498.62 -16.189555 -51.207847 22780 -30.966 8210079.57 477783.14
126.95 508.13 -16.19063 -51.207874 22780 -8.683 8209960.66 477780.29
134.78 519.84 -16.191692 -51.207885 22780 26.286 8209843.28 477779.22
144.5 532.08 -16.192733 -51.207894 22780 53.977 8209728.05 477778.45
151.79 543.29 -16.193764 -51.207899 22780 72.639 8209614.06 477777.97
157.13 553.08 -16.19478 -51.207894 22780 99.338 8209501.6 477778.68
166.98 562.8 -16.195783 -51.207894 22780 132.94 8209390.67 477778.79
176.83 572.41 -16.196775 -51.207899 22780 153.843 8209280.98 477778.31
201.23 581.64 -16.197755 -51.207899 22780 161.335 8209172.51 477778.42
196.74 591.54 -16.198722 -51.207902 22780 168.098 8209065.58 477778.23
173.0 601.01 -16.199678 -51.207916 22780 180.636 8208959.88 477776.85
153.44 562.73 -16.199233 -51.20306 22790 220.979 8209009.56 478295.79
171.81 553.86 -16.197958 -51.203069 22790 187.474 8209150.6 478294.76
172.8 546.23 -16.196678 -51.203069 22790 163.118 8209292.25 478294.62
162.09 539.83 -16.195397 -51.20306 22790 151.212 8209433.9 478295.37
154.93 534.49 -16.194114 -51.203044 22790 120.023 8209575.86 478297.01
146.73 529.81 -16.19283 -51.203022 22790 91.285 8209717.82 478299.24
141.15 525.52 -16.19155 -51.202994 22790 49.228 8209859.47 478302.07
140.02 521.56 -16.190272 -51.202969 22790 8.28 8210000.82 478304.6
140.69 517.78 -16.188994 -51.202955 22790 -13.612 8210142.17 478305.95
142.58 514.05 -16.187719 -51.20296 22790 -36.562 8210283.2 478305.22
147.19 510.22 -16.186447 -51.202977 22790 -80.742 8210423.93 478303.29
146.61 506.27 -16.185178 -51.203005 22790 -134.241 8210564.35 478300.19
136.34 502.22 -16.183905 -51.203041 22790 -190.824 8210705.07 478296.19
124.54 498.11 -16.182639 -51.203074 22790 -269.404 8210845.18 478292.49
117.53 494.28 -16.181372 -51.203099 22790 -390.958 8210985.3 478289.67
114.36 491.28 -16.180105 -51.203116 22790 -513.216 8211125.41 478287.75
114.97 489.37 -16.178844 -51.203127 22790 -673.904 8211264.91 478286.43
114.12 488.35 -16.177583 -51.20313 22790 -954.399 8211404.41 478285.99
111.68 487.75 -16.17633 -51.203127 22790 -1243.739 8211542.99 478286.15
111.56 487.31 -16.175086 -51.203116 22790 -1903.931 8211680.64 478287.2
117.87 486.94 -16.173847 -51.203097 22790 -2878.552 8211817.69 478289.15
110.58 486.8 -16.172614 -51.203074 22790 -3700.706 8211954.12 478291.39
96.01 487.59 -16.171386 -51.203047 22790 -2685.251 8212089.93 478294.22
90.28 490.22 -16.170167 -51.203022 22790 -1197.488 8212224.83 478296.76
89.82 494.84 -16.168964 -51.202999 22790 -1136.062 8212357.88 478299.01
93.2 500.42 -16.167772 -51.202977 22790 -1068.176 8212489.7 478301.25
97.35 505.31 -16.166594 -51.202961 22790 -335.879 8212619.98 478302.9
101.01 508.77 -16.165425 -51.202947 22790 -127.477 8212749.34 478304.26
103.7 510.42 -16.164264 -51.202938 22790 749.771 8212877.78 478305.02
105.53 510.37 -16.163106 -51.202938 22790 3675.556 8213005.91 478304.9
106.65 509.24 -16.16195 -51.202941 22790 5090.808 8213133.73 478304.47
108.02 507.55 -16.160797 -51.202941 22790 5179.078 8213261.25 478304.35
111.43 505.41 -16.159644 -51.202944 22790 4423.659 8213388.77 478303.93
111.86 502.88 -16.158489 -51.202947 22790 3859.407 8213516.59 478303.5
114.51 500.28 -16.157333 -51.202952 22790 3222.978 8213644.41 478302.78
118.63 497.88 -16.156178 -51.202963 22790 2611.724 8213772.23 478301.47
122.17 495.79 -16.155022 -51.20298 22790 2348.079 8213900.06 478299.56
119.78 494.11 -16.153867 -51.203002 22790 2264.034 8214027.88 478297.06
109.51 492.99 -16.152711 -51.203024 22790 2232.33 8214155.7 478294.56
103.51 492.54 -16.151558 -51.203047 22790 2161.286 8214283.21 478292.05
99.58 492.84 -16.150408 -51.203063 22790 1878.507 8214410.42 478290.15
99.61 493.72 -16.149264 -51.203077 22790 1592.668 8214537.01 478288.54
100.34 494.73 -16.14812 -51.203086 22790 1375.636 8214663.61 478287.52
103.14 495.67 -16.146981 -51.203088 22790 1202.223 8214789.58 478287.1
106.59 496.28 -16.145842 -51.203086 22790 1061.925 8214915.56 478287.27
110.95 496.46 -16.144706 -51.203072 22790 953.831 8215041.24 478288.63
112.69 495.79 -16.143572 -51.203052 22790 855.465 8215166.61 478290.59
119.42 493.84 -16.142436 -51.203027 22790 775.691 8215292.28 478293.14
122.68 490.16 -16.141297 -51.202997 22790 731.611 8215418.26 478296.28
123.01 484.97 -16.140156 -51.202961 22790 688.881 8215544.55 478300.01
122.93 478.93 -16.139006 -51.20293 22790 650.421 8215671.77 478303.16
118.81 472.85 -16.137847 -51.202908 22790 608.287 8215799.9 478305.41
118.39 467.32 -16.136681 -51.202897 22790 572.641 8215928.95 478306.47
119.91 462.51 -16.135508 -51.202899 22790 546.434 8216058.62 478306.04
117.5 458.43 -16.134333 -51.202911 22790 519.387 8216188.59 478304.73
112.84 455.38 -16.133156 -51.202924 22790 491.42 8216318.87 478303.11
115.4 453.94 -16.131978 -51.202944 22790 468.105 8216449.15 478300.9
113.57 454.33 -16.130803 -51.202966 22790 450.081 8216579.12 478298.4
103.51 456.23 -16.129631 -51.202991 22790 419.918 8216708.79 478295.6
103.75 458.8 -16.128464 -51.203016 22790 403.972 8216837.84 478292.8
109.11 461.03 -16.127306 -51.203038 22790 372.594 8216965.97 478290.3
103.32 462.08 -16.12615 -51.203058 22790 353.464 8217093.79 478288.09
97.99 461.87 -16.124997 -51.203074 22790 345.829 8217221.3 478286.18
97.91 461.08 -16.12385 -51.203086 22790 334.367 8217348.2 478284.87
101.13 460.42 -16.122706 -51.203097 22790 327.859 8217474.79 478283.56
104.85 460.16 -16.121564 -51.203099 22790 312.759 8217601.08 478283.14
110.58 460.22 -16.120422 -51.203094 22790 302.526 8217727.37 478283.6
95.31 444.27 -16.120706 -51.198586 22800 278.101 8217696.5 478765.7
95.95 447.41 -16.12177 -51.198558 22800 285.291 8217578.82 478768.78
101.59 451.86 -16.122825 -51.198522 22800 299.592 8217462.06 478772.76
111.56 455.51 -16.123875 -51.198483 22800 309.427 8217345.92 478777.03
119.79 458.76 -16.124922 -51.198447 22800 316.472 8217230.08 478781.0
123.26 461.94 -16.125964 -51.198411 22800 329.622 8217114.86 478784.97
122.56 463.88 -16.127 -51.198377 22800 347.123 8217000.25 478788.65
122.1 465.26 -16.128039 -51.198347 22800 364.411 8216885.34 478792.02
117.2 466.5 -16.129072 -51.198316 22800 388.594 8216771.04 478795.4
108.51 466.23 -16.130111 -51.198294 22800 409.86 8216656.12 478797.89
103.48 465.44 -16.131147 -51.198277 22800 420.406 8216541.51 478799.78
101.19 466.1 -16.132189 -51.198275 22800 431.774 8216426.29 478800.19
99.7 467.82 -16.133225 -51.198288 22800 450.888 8216311.67 478798.82
100.7 470.07 -16.134261 -51.198322 22800 474.337 8216197.06 478795.36
100.28 472.15 -16.135295 -51.198361 22800 503.636 8216082.75 478791.31
100.28 474.07 -16.136325 -51.198405 22800 531.13 8215968.75 478786.67
99.91 475.88 -16.137353 -51.198452 22800 551.832 8215855.06 478781.73
99.36 477.61 -16.138378 -51.198491 22800 571.482 8215741.67 478777.68
99.06 479.15 -16.139406 -51.198516 22800 596.284 8215627.98 478775.12
99.06 480.3 -16.140431 -51.198527 22800 634.56 8215514.6 478774.04
99.39 481.47 -16.141456 -51.198522 22800 668.7 8215401.22 478774.75
99.48 482.11 -16.142481 -51.198511 22800 705.401 8215287.84 478776.04
98.91 481.99 -16.143508 -51.198497 22800 758.862 8215174.15 478777.64
96.08 480.65 -16.144542 -51.198477 22800 826.53 8215059.85 478779.83
92.11 478.19 -16.145581 -51.198461 22800 909.407 8214944.93 478781.72
89.73 476.35 -16.146622 -51.198444 22800 1001.695 8214829.71 478783.61
89.73 476.01 -16.14767 -51.198433 22800 1100.03 8214713.87 478784.91
90.65 476.18 -16.148722 -51.19843 22800 1223.554 8214597.41 478785.32
90.25 476.58 -16.149772 -51.198438 22800 1386.22 8214481.27 478784.54
92.17 476.96 -16.150825 -51.198466 22800 1580.185 8214364.81 478781.69
98.45 478.58 -16.151875 -51.198513 22800 1743.185 8214248.66 478776.75
109.97 480.83 -16.152919 -51.198577 22800 1774.802 8214133.12 478770.03
110.89 482.0 -16.153967 -51.198641 22800 1731.152 8214017.27 478763.31
103.39 482.29 -16.155014 -51.198694 22800 1654.576 8213901.43 478757.78
100.04 482.4 -16.156064 -51.19873 22800 1802.265 8213785.27 478754.03
96.2 482.51 -16.157111 -51.198766 22800 2394.612 8213669.43 478750.29
89.77 482.88 -16.158161 -51.198794 22800 2845.762 8213553.28 478747.43
78.15 483.86 -16.159211 -51.198805 22800 2996.256 8213437.13 478746.35
85.41 485.48 -16.160258 -51.198799 22800 3449.108 8213321.29 478747.06
90.34 487.76 -16.161306 -51.198769 22800 3671.461 8213205.46 478750.44
91.05 489.8 -16.162344 -51.198713 22800 3356.004 8213090.54 478756.49
89.31 490.84 -16.163386 -51.198644 22800 2876.861 8212975.33 478764.02
88.67 491.74 -16.164425 -51.198577 22800 2532.77 8212860.41 478771.26
88.58 493.42 -16.165467 -51.198522 22800 1458.91 8212745.19 478777.31
88.76 495.83 -16.166506 -51.198466 22800 401.194 8212630.28 478783.36
89.12 497.23 -16.167547 -51.198411 22800 -553.535 8212515.06 478789.41
89.31 496.97 -16.168592 -51.198355 22800 -1764.035 8212399.53 478795.46
89.86 496.3 -16.169642 -51.198297 22800 -2778.7 8212283.39 478801.81
91.14 494.81 -16.170694 -51.198238 22800 -3068.137 8212166.94 478808.16
91.69 492.56 -16.171755 -51.198186 22800 -2640.584 8212049.57 478813.91
93.18 489.72 -16.172825 -51.198149 22800 -2013.975 8211931.28 478817.89
90.71 487.29 -16.173905 -51.198138 22800 -1494.454 8211811.75 478819.19
96.56 485.57 -16.174992 -51.198155 22800 -1393.191 8211691.61 478817.53
100.04 483.71 -16.176083 -51.198199 22800 -1449.935 8211570.85 478812.89
103.2 481.56 -16.17718 -51.198263 22800 -1197.926 8211449.47 478806.18
106.31 479.53 -16.178283 -51.198338 22800 -839.722 8211327.48 478798.28
111.07 477.86 -16.179392 -51.198416 22800 -598.984 8211204.87 478790.09
112.53 475.2 -16.180508 -51.198497 22800 -471.153 8211081.34 478781.59
105.01 471.03 -16.18163 -51.198577 22800 -349.022 8210957.19 478773.1
96.69 469.57 -16.182758 -51.198652 22800 -242.042 8210832.43 478765.21
102.01 473.17 -16.183886 -51.198719 22800 -175.514 8210707.68 478758.2
121.13 481.04 -16.185003 -51.19878 22800 -106.466 8210584.15 478751.79
132.86 490.95 -16.186108 -51.198838 22800 -59.945 8210461.85 478745.67
134.05 501.16 -16.187197 -51.198891 22800 -21.901 8210341.39 478740.15
135.46 510.58 -16.188275 -51.198922 22800 15.004 8210222.17 478737.0
142.22 519.4 -16.189344 -51.198916 22800 41.706 8210103.87 478737.71
147.83 526.97 -16.190405 -51.198885 22800 64.577 8209986.5 478741.09
152.77 533.05 -16.191458 -51.198824 22800 83.991 8209870.05 478747.73
157.73 539.54 -16.192503 -51.198744 22800 99.55 8209754.53 478756.45
171.41 547.15 -16.193542 -51.198666 22800 115.95 8209639.62 478764.88
183.44 555.42 -16.194569 -51.198608 22800 128.206 8209525.93 478771.22
194.35 562.78 -16.195594 -51.198555 22800 147.234 8209412.56 478776.97
199.18 568.68 -16.196611 -51.198491 22800 179.844 8209300.1 478783.91
200.37 573.85 -16.197622 -51.198408 22800 215.237 8209188.26 478792.93
194.75 580.03 -16.198633 -51.198324 22800 240.308 8209076.43 478801.94
188.73 586.42 -16.199636 -51.198247 22800 258.201 8208965.51 478810.36
188.54 558.68 -16.199161 -51.193202 22810 274.813 8209018.57 479349.49
187.94 556.08 -16.197886 -51.193224 22810 249.789 8209159.6 479346.98
184.9 552.16 -16.196614 -51.19328 22810 236.511 8209300.33 479340.91
181.06 545.77 -16.195341 -51.193372 22810 218.463 8209441.05 479330.98
174.98 537.72 -16.194064 -51.193499 22810 187.861 8209582.38 479317.19
167.38 528.25 -16.19278 -51.193649 22810 156.591 8209724.32 479301.02
160.7 520.76 -16.191494 -51.193808 22810 141.994 8209866.57 479283.96
155.14 517.44 -16.190205 -51.193949 22810 125.295 8210009.13 479268.68
152.94 516.32 -16.188917 -51.194061 22810 87.563 8210151.69 479256.67
156.18 517.53 -16.187633 -51.194122 22810 35.854 8210293.64 479250.01
159.9 519.1 -16.186355 -51.194141 22810 -6.903 8210434.98 479247.79
162.09 518.88 -16.185086 -51.194122 22810 -46.132 8210575.41 479249.74
166.38 520.04 -16.183822 -51.194069 22810 -101.912 8210715.22 479255.25
169.82 526.95 -16.182578 -51.193994 22810 -175.187 8210852.88 479263.14
172.2 538.28 -16.181355 -51.193911 22810 -266.334 8210988.09 479271.92
183.05 553.03 -16.180158 -51.193822 22810 -393.715 8211120.53 479281.29
193.96 569.84 -16.178992 -51.193724 22810 -555.634 8211249.59 479291.56
205.27 585.91 -16.177855 -51.193627 22810 -743.982 8211375.28 479301.84
212.54 599.77 -16.176736 -51.193527 22810 -934.124 8211499.12 479312.41
216.18 611.57 -16.175633 -51.193447 22810 -1072.681 8211621.11 479320.91
209.5 621.07 -16.174544 -51.193397 22810 -1100.897 8211741.56 479326.14
189.53 627.76 -16.173464 -51.193374 22810 -1031.501 8211861.09 479328.4
153.52 633.47 -16.172389 -51.193374 22810 -972.171 8211980.01 479328.29
123.81 637.36 -16.171319 -51.193402 22810 -1000.771 8212098.3 479325.21
118.5 638.53 -16.170253 -51.193458 22810 -1032.445 8212216.29 479319.16
150.51 634.31 -16.169178 -51.193538 22810 -989.997 8212335.19 479310.43
197.99 625.16 -16.168092 -51.193638 22810 -1040.986 8212455.32 479299.63
204.87 612.31 -16.166983 -51.193738 22810 -1109.63 8212577.91 479288.82
195.74 597.46 -16.165858 -51.193833 22810 -1066.81 8212702.35 479278.61
179.41 581.43 -16.164706 -51.193899 22810 -708.892 8212829.86 479271.36
167.38 565.95 -16.163533 -51.193941 22810 36.409 8212959.52 479266.79
153.68 550.91 -16.162336 -51.193947 22810 600.215 8213091.95 479266.07
142.71 536.02 -16.161122 -51.193922 22810 794.065 8213226.23 479268.61
136.55 526.7 -16.159892 -51.193874 22810 916.353 8213362.36 479273.53
134.45 520.97 -16.158653 -51.193813 22810 1109.517 8213499.4 479279.94
133.5 517.43 -16.157414 -51.193741 22810 1225.206 8213636.45 479287.53
136.62 514.99 -16.156172 -51.193658 22810 1152.353 8213773.81 479296.31
138.99 511.01 -16.154933 -51.193569 22810 1041.433 8213910.86 479305.68
144.84 506.39 -16.153689 -51.193488 22810 962.287 8214048.52 479314.16
148.74 502.24 -16.152442 -51.193422 22810 912.284 8214186.49 479321.16
139.5 498.45 -16.151192 -51.193377 22810 873.103 8214324.77 479325.78
135.76 494.43 -16.149942 -51.193355 22810 828.47 8214463.04 479328.03
132.65 490.28 -16.148689 -51.193347 22810 787.127 8214601.62 479328.79
121.49 486.49 -16.147433 -51.19335 22810 755.353 8214740.5 479328.36
109.97 482.56 -16.146178 -51.193363 22810 710.94 8214879.39 479326.75
102.47 481.15 -16.144922 -51.193375 22810 671.33 8215018.27 479325.43
100.92 482.26 -16.143672 -51.19338 22810 657.473 8215156.54 479324.7
100.7 484.11 -16.142431 -51.19338 22810 619.236 8215293.89 479324.57
101.44 485.62 -16.141192 -51.193386 22810 573.521 8215430.93 479323.85
102.47 486.75 -16.139958 -51.193411 22810 536.7 8215567.35 479321.05
103.3 487.45 -16.138731 -51.19345 22810 511.946 8215703.16 479316.76
103.87 487.34 -16.137506 -51.193488 22810 499.771 8215838.66 479312.48
103.69 486.16 -16.136281 -51.193527 22810 480.848 8215974.17 479308.19
