 ALTURA GPSALT IGRF mag_res1 LAT LONG Line MAGIGRF X Y
1030 65.62 1116.14 22762.861 -5.4074622852508725 -27.739886 -49.185974 12080 -54.17 6930293.0 678803.0
1031 52.75 1123.18 22762.854 -4.740552296398953 -27.738978999999997 -49.185973 12080 -53.458999999999996 6930394.0 678805.0
1032 58.33 1129.59 22762.847 -4.884799917080024 -27.738087 -49.185963 12080 -53.56 6930493.0 678807.0
1033 99.43 1132.93 22762.84 -5.328400988813222 -27.7372 -49.185945000000004 12080 -53.96 6930591.0 678810.0
1034 122.59 1131.09 22762.834 -5.5017767068318975 -27.736311999999998 -49.185919 12080 -54.089 6930689.0 678814.0
1035 122.85 1127.55 22762.827999999998 -6.064573620084033 -27.735418 -49.185901 12080 -54.607 6930788.0 678818.0
1036 131.11 1121.71 22762.822 -6.150017082284151 -27.734515999999996 -49.185877000000005 12080 -54.648 6930888.0 678821.0
1037 163.58 1115.37 22762.816000000003 -6.402431032288561 -27.733607 -49.185848 12080 -54.854 6930989.0 678826.0
1038 172.82 1110.67 22762.81 -6.996491531240963 -27.732687 -49.185815999999996 12080 -55.402 6931091.0 678830.0
1039 185.63 1105.23 22762.804 -7.56574787171229 -27.731761 -49.185784000000005 12080 -55.924 6931194.0 678835.0
1040 197.11 1101.21 22762.797000000002 -8.23722956589814 -27.730822999999997 -49.185757 12080 -56.549 6931297.0 678839.0
1041 182.48 1097.02 22762.791 -8.927553650550905 -27.729876 -49.185736999999996 12080 -57.192 6931402.0 678843.0
1042 159.44 1094.05 22762.784 -9.599524284151535 -27.728920000000002 -49.185717 12080 -57.817 6931508.0 678846.0
1043 135.22 1091.92 22762.776 -10.289141466700258 -27.727958 -49.185711 12080 -58.46 6931615.0 678848.0
1044 105.35 1090.51 22762.767999999996 -10.680984002963385 -27.72699 -49.185718 12080 -58.806000000000004 6931722.0 678849.0
1045 86.4 1090.66 22762.759 -10.341473088174489 -27.726019 -49.185742 12080 -58.42100000000001 6931830.0 678849.0
1046 67.77 1094.31 22762.749 -10.68799168558116 -27.725049 -49.185776000000004 12080 -58.724 6931937.0 678847.0
1047 69.14 1098.27 22762.737999999998 -10.13515683193583 -27.724080999999998 -49.185823 12080 -58.128 6932045.0 678844.0
1048 87.52 1100.38 22762.727000000003 -10.213126136771656 -27.723114000000002 -49.185878 12080 -58.163999999999994 6932152.0 678840.0
1049 117.31 1101.31 22762.717 -11.04709544160739 -27.722147999999997 -49.185935 12080 -58.956 6932259.0 678836.0
1050 145.69 1102.26 22762.705 -11.982290100157634 -27.721179 -49.185996 12080 -59.85 6932366.0 678831.0
1051 164.64 1101.45 22762.694 -12.88568060022682 -27.720208000000003 -49.186056 12080 -60.711000000000006 6932474.0 678827.0
1052 181.08 1100.33 22762.682999999997 -14.169296454010514 -27.719234999999998 -49.186126 12080 -61.953 6932582.0 678822.0
1053 145.45 1102.5 22762.671000000002 -14.973137661508737 -27.718259999999997 -49.186197 12080 -62.716 6932690.0 678816.0
1054 95.19 1106.43 22762.659 -14.427753515292544 -27.717284000000003 -49.186267 12080 -62.129 6932798.0 678811.0
1055 72.08 1110.87 22762.647 -14.419594722790762 -27.716310999999997 -49.18635 12080 -62.08 6932906.0 678805.0
1056 81.07 1113.65 22762.635 -14.45043593028899 -27.715335999999997 -49.186424 12080 -62.07 6933014.0 678799.0
1057 97.06 1116.03 22762.624 -14.69427713778721 -27.714361 -49.186496999999996 12080 -62.273 6933122.0 678793.0
1058 107.21 1117.47 22762.612 -14.761539540518882 -27.713383 -49.186572999999996 12080 -62.299 6933231.0 678787.0
1059 103.61 1114.81 22762.6 -14.209801943250568 -27.712401 -49.186648999999996 12080 -61.706 6933340.0 678781.0
1060 97.76 1111.68 22762.588 -13.185260187501058 -27.711408000000002 -49.186718 12080 -60.638999999999996 6933450.0 678776.0
1061 101.23 1109.89 22762.577999999998 -12.289688919556092 -27.710407 -49.186768 12080 -59.699 6933561.0 678773.0
1062 94.9 1109.19 22762.567000000003 -10.480538846844475 -27.709397999999997 -49.186809999999994 12080 -57.845 6933673.0 678770.0
1063 79.56 1107.39 22762.557 -8.748938066703921 -27.708382 -49.186845 12080 -56.067 6933785.0 678769.0
1064 79.34 1106.52 22762.547000000002 -7.154405030744698 -27.707359999999998 -49.186879 12080 -54.426 6933899.0 678767.0
1065 83.2 1106.58 22762.537 -6.048646641070945 -27.706333 -49.18691 12080 -53.273 6934013.0 678766.0
1066 81.38 1106.65 22762.528 -5.305888251397199 -27.705303999999998 -49.186933 12080 -52.483000000000004 6934127.0 678765.0
1067 76.22 1107.72 22762.519 -5.031904508008928 -27.704271999999996 -49.186945 12080 -52.161 6934241.0 678765.0
1068 82.09 1109.49 22762.511000000002 -4.456695410906136 -27.703241 -49.186952000000005 12080 -51.537 6934355.0 678766.0
1069 94.22 1110.09 22762.502 -4.079260960088831 -27.702209999999997 -49.186952000000005 12080 -51.11 6934469.0 678768.0
1070 106.42 1109.85 22762.494 -3.4282477045048694 -27.701177 -49.18695 12080 -50.409 6934584.0 678770.0
1071 109.9 1108.55 22762.486 -2.339459802635538 -27.70014 -49.186953 12080 -49.271 6934699.0 678771.0
1072 100.94 1152.55 22762.757 -5.512214095273421 -27.700793 -49.181927 12090 -52.093999999999994 6934619.0 679266.0
1073 104.68 1148.37 22762.767000000003 -6.22678536321839 -27.701793 -49.181885 12090 -52.853 6934508.0 679269.0
1074 99.55 1144.93 22762.777000000002 -6.811160789644539 -27.702806 -49.18184 12090 -53.483000000000004 6934396.0 679271.0
1075 103.82 1144.4 22762.787999999997 -7.51566431340818 -27.703826 -49.181782 12090 -54.232 6934283.0 679275.0
1076 101.82 1145.15 22762.8 -8.538295934509335 -27.704851 -49.181707 12090 -55.298 6934169.0 679281.0
1077 95.88 1145.49 22762.813 -9.965927555610484 -27.705879 -49.181626 12090 -56.769 6934055.0 679287.0
1078 91.78 1145.94 22762.825 -11.104559176711632 -27.706910999999998 -49.181549 12090 -57.951 6933941.0 679293.0
1079 90.6 1147.5 22762.837000000003 -12.733994956293849 -27.707946000000003 -49.181483 12090 -59.625 6933826.0 679298.0
1080 102.15 1149.32 22762.849 -13.821430735876056 -27.708986 -49.181419 12090 -60.757 6933711.0 679303.0
1081 107.67 1152.46 22762.859 -14.786896027653967 -27.710028 -49.181371999999996 12090 -61.769 6933595.0 679306.0
1082 115.15 1155.92 22762.869 -15.724812026860803 -27.711071999999998 -49.181342 12090 -62.755 6933479.0 679307.0
1083 100.3 1157.99 22762.879 -16.12337457501561 -27.712117 -49.181321000000004 12090 -63.202 6933364.0 679307.0
1084 96.82 1158.13 22762.888 -16.354741281651606 -27.713164000000003 -49.181313 12090 -63.483000000000004 6933248.0 679306.0
1085 96.48 1157.18 22762.896 -16.29691214676854 -27.714215000000003 -49.181317 12090 -63.476000000000006 6933131.0 679304.0
1086 90.47 1155.87 22762.904 -15.85508301188559 -27.715269 -49.181326 12090 -63.085 6933014.0 679302.0
1087 107.38 1153.75 22762.912999999997 -15.54925387700252 -27.716326000000002 -49.181321999999994 12090 -62.83 6932897.0 679300.0
1088 170.35 1151.92 22762.923 -15.643523327261498 -27.717385999999998 -49.181287 12090 -62.972 6932780.0 679302.0
1089 163.51 1151.09 22762.936 -14.813695521143451 -27.718446000000004 -49.181214000000004 12090 -62.188 6932662.0 679307.0
1090 123.49 1151.88 22762.95 -14.37338749540067 -27.719504999999998 -49.181109 12090 -61.79 6932545.0 679316.0
1091 87.33 1152.71 22762.965 -13.823432920710026 -27.720562 -49.18099 12090 -61.282 6932427.0 679326.0
1092 88.97 1154.85 22762.979 -13.645899541252845 -27.721615999999997 -49.180873999999996 12090 -61.146 6932310.0 679336.0
1093 101.8 1160.07 22762.993 -13.309238064458036 -27.722664 -49.180769 12090 -60.852 6932194.0 679344.0
1094 96.88 1164.2 22763.007 -12.71057658766324 -27.723708000000002 -49.180675 12090 -60.29600000000001 6932078.0 679352.0
1095 86.35 1166.12 22763.019 -11.77278701353093 -27.72475 -49.180599 12090 -59.402 6931963.0 679358.0
1096 107.39 1166.21 22763.031000000003 -11.341026951594323 -27.725793 -49.180544 12090 -59.016000000000005 6931847.0 679362.0
1097 142.64 1165.58 22763.041 -10.556942950801151 -27.726839000000002 -49.180509 12090 -58.28 6931731.0 679363.0
1098 174.67 1164.4 22763.051 -9.663309657437146 -27.727887 -49.180499 12090 -57.43600000000001 6931615.0 679362.0
1099 220.37 1163.91 22763.057999999997 -8.545127071502051 -27.728939 -49.180513 12090 -56.369 6931499.0 679359.0
1100 227.92 1163.14 22763.066000000003 -6.936748644048144 -27.729995000000002 -49.180539 12090 -54.813 6931382.0 679355.0
1101 205.71 1158.34 22763.072999999997 -4.527949021360662 -27.731056 -49.180566999999996 12090 -52.457 6931264.0 679351.0
1102 157.99 1153.61 22763.08 -3.7593747523878065 -27.732121000000003 -49.1806 12090 -51.742 6931146.0 679346.0
1103 119.88 1151.59 22763.088 -3.836153934466985 -27.733190999999998 -49.180622 12090 -51.872 6931027.0 679342.0
1104 111.67 1150.51 22763.096 -3.5973543117796254 -27.734265 -49.180639 12090 -51.68600000000001 6930909.0 679338.0
1105 107.26 1148.7 22763.104 -3.2961334938587967 -27.735339 -49.180659999999996 12090 -51.438 6930790.0 679334.0
1106 101.33 1147.15 22763.111 -2.7679126759379713 -27.736411999999998 -49.180686 12090 -50.963 6930671.0 679330.0
1107 98.2 1144.78 22763.119 -2.2466918580171438 -27.737484999999996 -49.180709 12090 -50.495 6930552.0 679326.0
1108 102.75 1140.69 22763.127 -1.5114710400963247 -27.738558 -49.180728 12090 -49.813 6930433.0 679322.0
1109 104.23 1135.06 22763.135 -0.6657995147463396 -27.739632 -49.18074 12090 -49.019 6930314.0 679320.0
1110 102.59 1129.67 22763.142999999996 0.8084213031744838 -27.740709999999996 -49.180757 12090 -47.598 6930195.0 679316.0
1111 103.39 1124.98 22763.152000000002 2.60570986527663 -27.741794 -49.180766 12090 -45.854 6930074.0 679313.0
1112 121.49 1119.13 22763.162 4.674253293288984 -27.742884000000004 -49.180755 12090 -43.836000000000006 6929954.0 679313.0
1113 121.57 1112.74 22763.173 7.632864465482783 -27.74398 -49.180721000000005 12090 -40.928000000000004 6929832.0 679314.0
1114 129.78 1108.42 22763.183999999997 11.351926345105504 -27.745081 -49.180677 12090 -37.258 6929710.0 679317.0
1115 128.84 1104.25 22763.196 16.050762871013816 -27.746183000000002 -49.180640999999994 12090 -32.609 6929588.0 679319.0
1116 130.03 1100.78 22763.207000000002 21.029374043207504 -27.747287 -49.180609000000004 12090 -27.680999999999997 6929466.0 679320.0
1117 144.25 1098.5 22763.217999999997 26.605406410634757 -27.748392 -49.18058 12090 -22.156 6929343.0 679321.0
1118 166.4 1095.12 22763.228 33.36079222911392 -27.749496999999998 -49.180557 12090 -15.452 6929221.0 679321.0
1119 143.95 1092.59 22763.238999999998 40.078824596541054 -27.7506 -49.180537 12090 -8.785 6929098.0 679322.0
1120 126.31 1091.56 22763.249 45.09098506130581 -27.751701 -49.180523 12090 -3.825 6928976.0 679321.0
1121 120.25 1091.4 22763.259 47.953724330837105 -27.752798 -49.180512 12090 -1.014 6928855.0 679320.0
1122 117.43 1090.09 22763.269 48.31511014931627 -27.753892999999998 -49.1805 12090 -0.7040000000000001 6928733.0 679320.0
1123 110.2 1083.74 22763.279 46.665074772562086 -27.754988 -49.180483 12090 -2.405 6928612.0 679320.0
1124 103.65 1077.81 22763.289 44.25246059104125 -27.756089000000003 -49.180463 12090 -4.869 6928490.0 679320.0
1125 104.03 1074.46 22763.3 41.952846409520525 -27.757192 -49.180440999999995 12090 -7.22 6928368.0 679320.0
1126 95.11 1072.99 22763.311 38.763457581714206 -27.758294 -49.180414 12090 -10.46 6928246.0 679321.0
1127 87.54 1075.03 22763.321 36.44384340019349 -27.759392 -49.180396 12090 -12.831 6928124.0 679321.0
1128 102.49 1078.02 22763.331000000002 32.75735731601026 -27.760483 -49.180394 12090 -16.57 6928003.0 679319.0
1129 92.4 1080.85 22763.34 29.42067539030799 -27.761567 -49.180396 12090 -19.958 6927883.0 679318.0
1130 97.24 1082.39 22763.35 26.20634691565785 -27.762644 -49.180394 12090 -23.224 6927764.0 679316.0
1131 90.57 1082.93 22763.359 23.660018441007832 -27.763714 -49.180391 12090 -25.822 6927645.0 679314.0
1132 88.76 1085.11 22763.368 23.1160729296053 -27.764775 -49.180386999999996 12090 -26.416 6927528.0 679313.0
1133 96.21 1087.74 22763.377999999997 23.827352771917287 -27.765825 -49.180372 12090 -25.754 6927411.0 679313.0
1134 89.55 1089.78 22763.389 24.867015577477 -27.766868 -49.180341 12090 -24.761999999999997 6927296.0 679314.0
1135 85.97 1091.52 22763.4 25.748903736751224 -27.767902000000003 -49.180302000000005 12090 -23.927 6927181.0 679316.0
1136 86.88 1095.18 22763.412 26.760596054506514 -27.768928000000002 -49.180254999999995 12090 -22.961 6927067.0 679319.0
1137 88.74 1099.87 22763.424 27.047671335509406 -27.769942999999998 -49.180197 12090 -22.718000000000004 6926955.0 679323.0
1138 93.87 1103.06 22763.436 27.137971970226943 -27.77095 -49.180134 12090 -22.671 6926843.0 679328.0
1139 91.37 1106.94 22763.447999999997 26.961851409710896 -27.771948 -49.18007 12090 -22.89 6926732.0 679333.0
1140 87.14 1112.55 22763.46 26.497663105013537 -27.772935999999998 -49.180007 12090 -23.397 6926623.0 679337.0
1141 80.64 1118.67 22763.472 26.305700154030696 -27.773914 -49.179944 12090 -23.631 6926514.0 679342.0
1142 70.21 1124.88 22763.482999999997 25.60066945886642 -27.774884000000004 -49.179885 12090 -24.378 6926407.0 679346.0
1143 76.46 1130.48 22763.495 25.780638763702253 -27.775847 -49.179829999999995 12090 -24.24 6926300.0 679350.0
1144 85.57 1135.87 22763.505 25.098736165875483 -27.776805 -49.179790000000004 12090 -24.965 6926194.0 679352.0
1145 93.58 1140.95 22763.515 24.892608214334192 -27.777757 -49.179771 12090 -25.215 6926088.0 679353.0
1146 103.46 1142.68 22763.522999999997 24.92538300641599 -27.778709000000003 -49.17977 12090 -25.228 6925983.0 679351.0
1147 111.44 1142.9 22763.531000000003 24.840353640016737 -27.779666 -49.179782 12090 -25.36 6925877.0 679348.0
1148 119.18 1142.17 22763.539 25.925745468850824 -27.780628000000004 -49.1798 12090 -24.322 6925770.0 679345.0
1149 118.71 1140.05 22763.546000000002 28.257911943970388 -27.781596999999998 -49.179826 12090 -22.038 6925663.0 679341.0
1150 119.92 1138.71 22763.553 31.63627426060889 -27.782574 -49.179858 12090 -18.709 6925555.0 679336.0
1151 118.87 1138.17 22763.558999999997 35.40783241876633 -27.783558000000003 -49.179903 12090 -14.988 6925446.0 679330.0
1152 97.6 1136.92 22763.566000000003 38.44481177215723 -27.784546999999996 -49.17995 12090 -12.002 6925336.0 679324.0
1153 109.02 1136.44 22763.572999999997 41.59079112554814 -27.785539 -49.179989 12090 -8.907 6925226.0 679318.0
1154 157.77 1136.33 22763.58 45.825221186367955 -27.786534999999997 -49.18002 12090 -4.7219999999999995 6925116.0 679314.0
1155 124.73 1135.29 22763.587000000003 46.54984708870683 -27.787532000000002 -49.180051 12090 -4.048 6925005.0 679309.0
1156 91.78 1136.66 22763.593999999997 45.12905179581225 -27.788529999999998 -49.180085 12090 -5.519 6924895.0 679304.0
1157 82.68 1140.71 22763.602000000003 44.230256502917555 -27.789521 -49.180115 12090 -6.468 6924785.0 679299.0
1158 84.63 1147.21 22763.609 43.591069526985095 -27.790501000000003 -49.180134 12090 -7.155 6924677.0 679296.0
1159 95.06 1156.97 22763.617000000002 43.1284613558193 -27.791466999999997 -49.180149 12090 -7.665 6924570.0 679293.0
1160 102.23 1165.48 22763.624 43.627981281990884 -27.792421 -49.180178999999995 12090 -7.2139999999999995 6924464.0 679288.0
1161 98.33 1172.4 22763.631 44.49808001292913 -27.793365 -49.180217 12090 -6.392 6924359.0 679283.0
1162 104.03 1178.19 22763.637000000002 44.05711099968594 -27.7943 -49.180265000000006 12090 -6.881 6924256.0 679277.0
1163 121.71 1183.67 22763.642999999996 42.59136734015728 -27.795227 -49.1803 12090 -8.394 6924153.0 679272.0
1164 166.02 1188.68 22763.651 37.64165319282419 -27.796146999999998 -49.180315 12090 -13.389000000000001 6924051.0 679269.0
1165 212.54 1192.24 22763.66 36.18996855768668 -27.797064000000002 -49.180303 12090 -14.884 6923950.0 679268.0
1166 203.37 1192.87 22763.671000000002 46.05083188635535 -27.79798 -49.180254999999995 12090 -5.063 6923848.0 679272.0
1167 174.98 1189.9 22763.682999999997 50.043145922452936 -27.798902000000002 -49.180178000000005 12090 -1.109 6923746.0 679278.0
1168 133.15 1181.35 22763.696 47.02130234901744 -27.799838 -49.1801 12090 -4.17 6923642.0 679284.0
1169 124.63 1171.8 22763.709 43.89430116604875 -27.800794 -49.180021999999994 12090 -7.337000000000001 6923536.0 679290.0
1170 129.5 1161.29 22763.721 41.72991701983245 -27.801769 -49.179953999999995 12090 -9.543 6923428.0 679295.0
1171 138.09 1151.56 22763.734 40.98137526408306 -27.802764 -49.179885 12090 -10.334000000000001 6923318.0 679300.0
1172 146.75 1143.58 22763.746 41.835097094033934 -27.803776 -49.179821999999994 12090 -9.524 6923205.0 679305.0
1173 163.67 1136.83 22763.759 43.70778941178922 -27.804803999999997 -49.17977 12090 -7.697 6923091.0 679308.0
1174 181.18 1131.27 22763.771 44.399902924777976 -27.805843 -49.179725 12090 -7.051 6922976.0 679311.0
1175 213.34 1127.97 22763.782000000003 40.57321227928554 -27.806888 -49.179683000000004 12090 -10.925 6922860.0 679313.0
1176 206.51 1125.3 22763.793999999998 30.65174698750775 -27.807934000000003 -49.179641 12090 -20.893 6922744.0 679316.0
1177 196.46 1121.39 22763.806 21.179635146781983 -27.808978000000003 -49.1796 12090 -30.412 6922629.0 679318.0
1178 209.73 1114.78 22763.817000000003 13.03894450128955 -27.810021999999996 -49.179565000000004 12090 -38.6 6922513.0 679320.0
1179 199.15 1108.53 22763.827999999998 8.289028502082715 -27.81107 -49.17954 12090 -43.398 6922397.0 679321.0
1180 157.14 1102.57 22763.839 5.780082990680299 -27.812121 -49.17953 12090 -45.957 6922280.0 679320.0
1181 136.54 1097.4 22763.847999999998 3.178912125563258 -27.813175 -49.179531 12090 -48.608999999999995 6922163.0 679318.0
1182 128.27 1091.37 22763.857000000004 0.6662905530171628 -27.814231 -49.17955 12090 -51.174 6922046.0 679314.0
1183 115.5 1084.51 22763.865 -1.2445563732433413 -27.815289 -49.179588 12090 -53.138000000000005 6921929.0 679309.0
1184 124.45 1076.96 22763.872000000003 -3.2888540069329792 -27.816349 -49.179639 12090 -55.236999999999995 6921812.0 679302.0
1185 137.66 1071.15 22763.879 -5.584730445389177 -27.817414000000003 -49.179691999999996 12090 -57.588 6921694.0 679295.0
1186 141.51 1063.5 22763.887000000002 -8.154381530130728 -27.818482 -49.179741 12090 -60.211999999999996 6921576.0 679289.0
1187 133.49 1053.65 22763.895 -10.411611419638938 -27.819557 -49.179776000000004 12090 -62.523999999999994 6921457.0 679283.0
1188 124.92 1044.94 22763.904 -12.025969406484656 -27.820638 -49.179802 12090 -64.192 6921337.0 679279.0
1189 119.14 1038.28 22763.912999999997 -12.773906198097038 -27.821726 -49.179829 12090 -64.994 6921216.0 679275.0
1190 128.47 1029.32 22763.922000000002 -13.024264184942759 -27.822815999999996 -49.179849 12090 -65.298 6921096.0 679271.0
1191 123.7 1021.89 22763.933999999997 -11.911074207982416 -27.823908000000003 -49.179814 12090 -64.235 6920975.0 679272.0
1192 104.19 1015.23 22763.949 -10.14030675502044 -27.824996999999996 -49.179715 12090 -62.50899999999999 6920854.0 679280.0
1193 91.98 1009.73 22763.967 -8.606412533485987 -27.826083 -49.17957 12090 -61.016000000000005 6920733.0 679293.0
1194 93.64 1005.52 22763.985 -7.012164860899389 -27.827169 -49.179427000000004 12090 -59.463 6920613.0 679305.0
1195 152.68 1000.75 22764.002 -4.989946700508369 -27.828258 -49.179306 12090 -57.483999999999995 6920492.0 679315.0
1196 186.07 993.42 22764.017000000003 -1.8807580523130554 -27.829352 -49.179207 12090 -54.42 6920370.0 679323.0
1197 194.49 982.6 22764.031000000003 -0.17624546526118223 -27.830452 -49.179140000000004 12090 -52.763000000000005 6920248.0 679328.0
1198 195.08 971.18 22764.042999999998 -0.4582130978340473 -27.831563 -49.179111 12090 -53.096000000000004 6920125.0 679329.0
1199 171.11 959.89 22764.054 -2.4424355963169972 -27.832684000000004 -49.179119 12090 -55.13399999999999 6920001.0 679327.0
1200 169.5 951.11 22764.062 -6.065363668139106 -27.833811999999998 -49.179165999999995 12090 -58.815 6919876.0 679320.0
1201 176.52 944.97 22764.069 -12.774517093675733 -27.834944 -49.179233 12090 -65.583 6919751.0 679312.0
1202 187.18 940.95 22764.077 -19.474670519212353 -27.836076000000002 -49.179294 12090 -72.342 6919626.0 679304.0
1203 187.44 936.61 22764.085 -21.749952042086484 -27.837204999999997 -49.179338 12090 -74.675 6919500.0 679298.0
1204 197.94 931.79 22764.095 -23.085625247998493 -27.838331 -49.179355 12090 -76.066 6919376.0 679294.0
1205 220.22 927.84 22764.106 -23.54620119753347 -27.839453999999996 -49.17935 12090 -76.58 6919251.0 679293.0
1206 212.13 924.88 22764.118 -23.47319834230192 -27.840577000000003 -49.179339 12090 -76.56 6919127.0 679292.0
1207 193.1 923.76 22764.129 -24.292548938122387 -27.8417 -49.179321 12090 -77.432 6919002.0 679292.0
1208 191.4 924.73 22764.141 -25.126320729176307 -27.842821999999998 -49.179299 12090 -78.318 6918878.0 679292.0
1209 186.09 926.79 22764.153 -25.90209252023012 -27.843942 -49.179278000000004 12090 -79.146 6918754.0 679292.0
1210 186.11 931.1 22764.165 -27.857638957569527 -27.845058 -49.179252000000005 12090 -81.153 6918630.0 679293.0
1211 198.47 937.1 22764.178 -31.555802431661334 -27.846164 -49.17921 12090 -84.90100000000001 6918508.0 679295.0
1212 217.19 944.18 22764.192000000003 -33.96151519832397 -27.84726 -49.179159999999996 12090 -87.355 6918386.0 679299.0
1213 232.25 951.51 22764.205 -31.701295709168036 -27.848344 -49.179106 12090 -85.14299999999999 6918266.0 679302.0
1214 226.41 959.82 22764.217999999997 -29.129497415245588 -27.849419 -49.179056 12090 -82.619 6918147.0 679305.0
1215 211.39 969.89 22764.23 -29.2483456702711 -27.850481 -49.179021999999996 12090 -82.786 6918029.0 679307.0
1216 199.13 982.82 22764.242000000002 -30.25526166947806 -27.851528000000002 -49.178989 12090 -83.84100000000001 6917913.0 679308.0
1217 184.79 995.41 22764.254 -31.024794705437287 -27.852557 -49.178959000000006 12090 -84.65700000000001 6917799.0 679310.0
1218 168.38 1006.78 22764.265 -31.944199644058884 -27.853571999999996 -49.178937 12090 -85.624 6917686.0 679310.0
1219 164.83 1017.66 22764.275 -32.17567232686204 -27.854573 -49.178929 12090 -85.90299999999999 6917575.0 679309.0
1220 150.58 1027.41 22764.284 -30.80421275384652 -27.855564 -49.178933 12090 -84.579 6917466.0 679307.0
1221 163.25 1036.2 22764.293999999998 -32.19275318083101 -27.856546999999996 -49.178938 12090 -86.015 6917357.0 679305.0
1222 163.86 1044.02 22764.302000000003 -35.069940156763465 -27.857523999999998 -49.178957000000004 12090 -88.94 6917249.0 679302.0
1223 163.66 1051.82 22764.311 -34.57412713269593 -27.858494 -49.178968 12090 -88.492 6917141.0 679299.0
1224 158.35 1061.69 22764.321 -31.957509950147326 -27.859455999999998 -49.178967 12090 -85.92200000000001 6917034.0 679297.0
1225 130.82 1071.06 22764.331000000002 -30.578059096921955 -27.860409000000004 -49.17895 12090 -84.586 6916929.0 679298.0
1226 121.68 1078.88 22764.342 -29.828608243696586 -27.861356 -49.17892 12090 -83.88 6916824.0 679299.0
1227 127.67 1085.44 22764.354 -28.4007066830423 -27.862299 -49.178872999999996 12090 -82.494 6916719.0 679302.0
1228 130.16 1090.39 22764.366 -24.32300096390683 -27.86324 -49.178814 12090 -78.457 6916615.0 679306.0
1229 110.48 1094.55 22764.377999999997 -20.048295244771367 -27.864181 -49.178761 12090 -74.223 6916511.0 679310.0
1230 92.86 1096.26 22764.39 -21.06561903783149 -27.865125 -49.178724 12090 -75.283 6916406.0 679312.0
1231 93.61 1094.54 22764.4 -24.4489723430873 -27.866079 -49.178705 12090 -78.711 6916300.0 679312.0
1232 121.43 1091.44 22764.411 -28.72790445310965 -27.867043 -49.178688 12090 -83.035 6916193.0 679312.0
1233 146.94 1089.23 22764.421000000002 -37.64819001418403 -27.868021999999996 -49.178668 12090 -92.0 6916085.0 679313.0
1234 161.99 1084.06 22764.432 -46.946858538506014 -27.869013 -49.178647 12090 -101.345 6915975.0 679313.0
1235 174.32 1074.54 22764.443 -46.582684672361076 -27.870023 -49.178631 12090 -101.02799999999999 6915863.0 679313.0
1236 178.45 1063.66 22764.453999999998 -35.38889376946387 -27.871053999999997 -49.178621 12090 -89.883 6915749.0 679312.0
1237 185.63 1051.81 22764.465 -27.736613927151886 -27.87211 -49.178611 12090 -82.28 6915632.0 679312.0
1238 183.58 1036.76 22764.477000000003 -24.891295852854043 -27.873189 -49.1786 12090 -79.486 6915512.0 679311.0
1239 163.74 1019.13 22764.488999999998 -26.412910034374875 -27.874294 -49.178584 12090 -81.059 6915390.0 679311.0
1240 155.08 1002.59 22764.501 -28.947064788676414 -27.875428000000003 -49.178569 12090 -83.647 6915264.0 679310.0
1241 184.07 986.32 22764.513 -31.763151798796514 -27.876582 -49.178557 12090 -86.51700000000001 6915136.0 679310.0
1242 223.13 971.54 22764.525 -34.10062177216432 -27.877753000000002 -49.178546000000004 12090 -88.91 6915006.0 679309.0
1243 223.82 959.78 22764.537999999997 -35.1566705502988 -27.878936 -49.178535 12090 -90.022 6914875.0 679308.0
1244 224.94 951.87 22764.55 -37.176719328433144 -27.880121000000003 -49.178523999999996 12090 -92.098 6914744.0 679307.0
1245 253.99 947.2 22764.563 -40.46476810656751 -27.881303000000003 -49.178515999999995 12090 -95.44200000000001 6914613.0 679306.0
1246 269.68 943.24 22764.575 -45.74823807993533 -27.882478000000003 -49.178504 12090 -100.781 6914483.0 679305.0
1247 287.44 939.85 22764.588 -49.45948269958863 -27.883646000000002 -49.178482 12090 -104.54700000000001 6914353.0 679305.0
1248 298.37 936.7 22764.602000000003 -51.44434435599418 -27.884806 -49.178452 12090 -106.585 6914225.0 679306.0
1249 322.1 932.03 22764.615 -51.57598065868535 -27.885958000000002 -49.178416 12090 -106.76899999999999 6914097.0 679308.0
1250 352.49 927.21 22764.629 -46.10903815660987 -27.887105 -49.178377000000005 12090 -101.354 6913970.0 679310.0
1251 367.79 923.42 22764.642999999996 -39.641516849767946 -27.888245 -49.178338000000004 12090 -94.93799999999999 6913844.0 679312.0
1252 362.81 919.51 22764.656000000003 -35.93699554292592 -27.889377000000003 -49.178298 12090 -91.285 6913718.0 679314.0
1253 342.99 914.41 22764.671000000002 -32.53409127283629 -27.890501 -49.178246 12090 -87.932 6913594.0 679317.0
1254 328.35 908.49 22764.686 -28.4355109416031 -27.891619 -49.178171 12090 -83.881 6913470.0 679323.0
1255 307.37 901.44 22764.702 -24.46870525665527 -27.892734 -49.178075 12090 -79.961 6913346.0 679330.0
1256 300.33 897.91 22764.72 -22.01522351056399 -27.893846999999997 -49.177957 12090 -77.55199999999999 6913222.0 679340.0
1257 269.01 891.8 22764.737999999998 -22.41116295970619 -27.894957 -49.177839 12090 -77.992 6913099.0 679350.0
1258 226.94 885.6 22764.755 -22.966327762562884 -27.896063 -49.177726 12090 -78.592 6912976.0 679359.0
1259 181.77 883.43 22764.772 -24.94513911436745 -27.897165 -49.177625 12090 -80.616 6912854.0 679367.0
1260 162.81 882.36 22764.787999999997 -29.332597015119987 -27.898259000000003 -49.177535999999996 12090 -85.04899999999999 6912733.0 679374.0
