 ALTURA GPSALT IGRF mag_res reg LAT LONG Line MAGIGRF X Y
934 203.64 936.68 22763.781000000003 -7.525105020566116 -53.126894979433885 -27.833371999999997 -49.184432 12080 -60.652 6919933.0 678802.0
935 190.17 936.82 22763.769 -3.8034143750737996 -53.0795856249262 -27.832320000000003 -49.184469 12080 -56.883 6920049.0 678800.0
936 175.61 936.28 22763.757999999998 -1.3850476684378066 -53.02995233156219 -27.831273 -49.184483 12080 -54.415 6920165.0 678801.0
937 163.69 936.17 22763.748 -0.35668096180193487 -52.98031903819806 -27.830231 -49.184489 12080 -53.336999999999996 6920281.0 678802.0
938 155.38 937.49 22763.737 0.004881586352873057 -52.93188158635287 -27.829195000000002 -49.184501000000004 12080 -52.927 6920396.0 678802.0
939 149.49 940.5 22763.727000000003 0.7018653297411461 -52.88386532974114 -27.828164 -49.18452 12080 -52.181999999999995 6920510.0 678802.0
940 147.53 946.9 22763.716 1.1100449146483555 -52.83704491464835 -27.827142 -49.184543 12080 -51.727 6920623.0 678801.0
941 164.96 957.16 22763.705 -0.5861289514964696 -52.789871048503535 -27.826134000000003 -49.184567 12080 -53.376000000000005 6920735.0 678801.0
942 179.55 970.92 22763.694 -4.5259111346035255 -52.745088865396475 -27.825142 -49.184601 12080 -57.271 6920845.0 678799.0
943 152.49 984.87 22763.682 -7.921076280958189 -52.701923719041815 -27.824163000000002 -49.184642 12080 -60.623000000000005 6920953.0 678796.0
944 121.75 999.11 22763.671000000002 -9.424594878364864 -52.658405121635134 -27.8232 -49.184684000000004 12080 -62.083 6921060.0 678794.0
945 116.34 1011.37 22763.659 -10.495142987967242 -52.61685701203275 -27.822249 -49.184739 12080 -63.111999999999995 6921166.0 678790.0
946 120.45 1021.51 22763.647 -10.993074060817236 -52.576925939182765 -27.821308000000002 -49.184804 12080 -63.57 6921270.0 678785.0
947 136.23 1032.87 22763.635 -11.328583938433766 -52.53741606156624 -27.820378 -49.184874 12080 -63.86600000000001 6921373.0 678780.0
948 138.6 1044.03 22763.622000000003 -11.37489797453135 -52.499102025468645 -27.819459000000002 -49.184953 12080 -63.873999999999995 6921475.0 678774.0
949 135.85 1054.84 22763.609 -11.570016169110005 -52.46198383088999 -27.81855 -49.185036 12080 -64.032 6921576.0 678767.0
950 134.77 1065.92 22763.596 -11.698291973221856 -52.42570802677814 -27.817653000000004 -49.185123 12080 -64.124 6921675.0 678760.0
951 135.7 1077.22 22763.584 -11.439342423619195 -52.38865757638081 -27.816765000000004 -49.185196999999995 12080 -63.828 6921774.0 678754.0
952 137.34 1088.48 22763.572999999997 -10.015099776120579 -52.35090022387943 -27.815888 -49.185247 12080 -62.36600000000001 6921871.0 678750.0
953 114.31 1098.66 22763.564 -5.253955713763865 -52.31004428623613 -27.815016999999997 -49.185268 12080 -57.56399999999999 6921968.0 678750.0
954 101.49 1109.56 22763.557 0.8489321539178221 -52.26693215391782 -27.814156 -49.185241 12080 -51.418 6922063.0 678754.0
955 98.96 1121.11 22763.553 7.70394679017199 -52.219946790171996 -27.813302 -49.185161 12080 -44.516000000000005 6922158.0 678763.0
956 97.74 1128.74 22763.551 15.17205868280319 -52.17105868280319 -27.812446 -49.185056 12080 -36.999 6922252.0 678775.0
957 99.08 1133.45 22763.548 22.56432818496759 -52.12132818496759 -27.811584000000003 -49.184951 12080 -29.557 6922348.0 678787.0
958 97.91 1136.45 22763.545 29.182146979702942 -52.07314697970294 -27.810713 -49.18486 12080 -22.891 6922444.0 678797.0
959 94.48 1141.38 22763.54 34.290868518061274 -52.02686851806128 -27.809833 -49.184809 12080 -17.736 6922541.0 678804.0
960 106.9 1147.5 22763.532000000003 38.768395543665584 -51.984395543665585 -27.808944 -49.184804 12080 -13.216 6922640.0 678805.0
961 102.34 1151.08 22763.522999999997 41.20192256926988 -51.941922569269884 -27.808046 -49.184812 12080 -10.74 6922739.0 678806.0
962 99.4 1151.06 22763.514 43.03618600917393 -51.89818600917393 -27.807133 -49.184815 12080 -8.862 6922841.0 678807.0
963 97.21 1152.54 22763.506 44.1616748027925 -51.8536748027925 -27.806207 -49.184816999999995 12080 -7.692 6922943.0 678809.0
964 97.97 1153.77 22763.497000000003 44.58709585222963 -51.80909585222963 -27.805269 -49.184814 12080 -7.222 6923047.0 678810.0
965 103.66 1155.3 22763.488999999998 44.09654641386234 -51.762546413862346 -27.804322999999997 -49.184806 12080 -7.666 6923152.0 678813.0
966 105.27 1160.07 22763.481 42.34499697549517 -51.71599697549517 -27.803371999999996 -49.184792 12080 -9.371 6923257.0 678816.0
967 108.24 1166.94 22763.472999999998 40.804026341894435 -51.66902634189444 -27.802421000000002 -49.184775 12080 -10.865 6923363.0 678819.0
968 107.96 1174.78 22763.465 39.01447690352727 -51.622476903527264 -27.801471000000003 -49.184758 12080 -12.607999999999999 6923468.0 678822.0
969 102.18 1184.22 22763.457000000002 37.85392746515998 -51.57592746515998 -27.800523 -49.184748 12080 -13.722000000000001 6923573.0 678825.0
970 96.01 1195.17 22763.447999999997 36.60592731936366 -51.530927319363656 -27.799578000000004 -49.184756 12080 -14.925 6923678.0 678826.0
971 98.65 1204.96 22763.439 34.969897661371746 -51.48789766137175 -27.798634999999997 -49.184773 12080 -16.518 6923782.0 678825.0
972 117.97 1212.63 22763.43 33.614897515575535 -51.44289751557554 -27.797691999999998 -49.184779999999996 12080 -17.828 6923887.0 678826.0
973 109.62 1220.21 22763.421000000002 37.82654391872719 -51.39754391872719 -27.796751 -49.184781 12080 -13.571 6923991.0 678828.0
974 96.35 1225.0 22763.412999999997 44.745543772930866 -51.352543772930865 -27.795803999999997 -49.184781 12080 -6.607 6924096.0 678829.0
975 103.76 1228.75 22763.404 51.787347785615715 -51.30634778561571 -27.794847999999998 -49.184783 12080 0.48100000000000004 6924202.0 678831.0
976 132.79 1232.65 22763.394 57.415279895638065 -51.26127989563807 -27.793879999999998 -49.184796999999996 12080 6.154 6924309.0 678831.0
977 161.42 1233.73 22763.385 57.17679081042685 -51.21579081042685 -27.792907 -49.184809 12080 5.961 6924417.0 678831.0
978 178.71 1230.46 22763.375 54.83452707893027 -51.16952707893027 -27.791928000000002 -49.184821 12080 3.665 6924525.0 678832.0
979 186.33 1226.79 22763.366 51.81084215220024 -51.122842152200235 -27.790946 -49.184824 12080 0.688 6924634.0 678833.0
980 189.32 1225.36 22763.357000000004 48.320157225470304 -51.076157225470304 -27.789963 -49.184829 12080 -2.7560000000000002 6924743.0 678834.0
981 195.9 1222.9 22763.347999999998 45.08647229874027 -51.02947229874027 -27.788981 -49.184838 12080 -5.943 6924852.0 678835.0
982 196.96 1221.65 22763.338 41.691336664581186 -50.984336664581186 -27.787999 -49.18486 12080 -9.293 6924961.0 678834.0
983 199.27 1221.08 22763.327 38.51639687194105 -50.94039687194105 -27.787018 -49.184894 12080 -12.424000000000001 6925069.0 678832.0
984 172.89 1217.23 22763.316000000003 35.57981053035293 -50.89681053035293 -27.786039000000002 -49.184942 12080 -15.317 6925178.0 678829.0
985 120.36 1211.49 22763.304 33.11522418876481 -50.85322418876481 -27.785056 -49.184996999999996 12080 -17.738 6925287.0 678826.0
986 106.02 1209.26 22763.292 30.913187139747652 -50.81118713974765 -27.784071 -49.18506 12080 -19.898 6925396.0 678821.0
987 107.91 1208.91 22763.28 29.505150090730492 -50.76915009073049 -27.783089 -49.185132 12080 -21.264 6925505.0 678816.0
988 103.92 1210.17 22763.267000000003 28.448083529517753 -50.72908352951775 -27.782115 -49.185214 12080 -22.281 6925613.0 678809.0
989 89.27 1213.94 22763.254 28.41043816353847 -50.68943816353847 -27.781149 -49.1853 12080 -22.279 6925720.0 678802.0
990 79.47 1216.32 22763.241 28.312018151273595 -50.649018151273594 -27.780193 -49.185377 12080 -22.337 6925827.0 678796.0
991 78.35 1217.27 22763.229 28.35666588319027 -50.60866588319027 -27.779243 -49.185448 12080 -22.252 6925932.0 678791.0
992 78.54 1217.21 22763.217999999997 28.868538968821344 -50.567538968821346 -27.778298 -49.185502 12080 -21.699 6926037.0 678787.0
993 90.09 1217.19 22763.207000000002 29.288283957114917 -50.525283957114915 -27.777359000000004 -49.185537 12080 -21.237 6926141.0 678785.0
994 124.98 1216.0 22763.199 30.409126201785508 -50.48112620178551 -27.776425 -49.18554 12080 -20.072 6926244.0 678786.0
995 139.76 1211.63 22763.192000000003 31.5452233123662 -50.4342233123662 -27.775492 -49.185521 12080 -18.889 6926348.0 678790.0
996 137.63 1202.76 22763.183999999997 33.089095069232485 -50.388095069232484 -27.774551000000002 -49.185503000000004 12080 -17.299 6926452.0 678793.0
997 135.67 1192.23 22763.177000000003 33.8035456308652 -50.3415456308652 -27.773598 -49.185491 12080 -16.538 6926557.0 678796.0
998 138.26 1182.58 22763.168999999998 33.814507253083136 -50.29450725308314 -27.772631 -49.185479 12080 -16.48 6926665.0 678798.0
999 141.09 1173.37 22763.161 33.490694229015595 -50.246694229015596 -27.771651000000002 -49.185471 12080 -16.756 6926773.0 678801.0
1000 150.64 1164.32 22763.152000000002 33.46958810705209 -50.199588107052094 -27.770657 -49.18547 12080 -16.73 6926883.0 678802.0
1001 160.57 1156.8 22763.142999999996 33.011864948336324 -50.15086494833632 -27.769651 -49.185475 12080 -17.139 6926995.0 678804.0
1002 169.01 1149.58 22763.134 31.69791643590591 -50.10291643590591 -27.768634999999996 -49.18548 12080 -18.405 6927107.0 678805.0
1003 179.13 1143.29 22763.125 29.523350886723215 -50.053350886723216 -27.767611 -49.185474 12080 -20.53 6927221.0 678807.0
1004 184.74 1139.56 22763.117000000002 27.192010691255042 -50.00301069125504 -27.766582 -49.185464 12080 -22.811 6927335.0 678810.0
1005 186.73 1137.85 22763.107999999997 25.194445142072354 -49.953445142072354 -27.76555 -49.185459 12080 -24.759 6927449.0 678812.0
1006 191.13 1134.12 22763.099 23.571233043941792 -49.904233043941794 -27.764515000000003 -49.185462 12080 -26.333000000000002 6927564.0 678813.0
1007 212.71 1129.6 22763.09 22.626246299525647 -49.85424629952565 -27.763478999999997 -49.185459 12080 -27.228 6927679.0 678815.0
1008 208.7 1126.31 22763.081000000002 22.117906104057475 -49.803906104057475 -27.762444 -49.185452000000005 12080 -27.686 6927793.0 678818.0
1009 182.35 1121.37 22763.072999999997 21.916919359641323 -49.75391935964132 -27.761409000000004 -49.185448 12080 -27.837 6927908.0 678820.0
1010 176.88 1115.38 22763.064 22.400932615225177 -49.70393261522518 -27.760371999999997 -49.185446 12080 -27.303 6928023.0 678822.0
1011 190.15 1113.44 22763.054 23.778720517094506 -49.6547205170945 -27.759331 -49.185452000000005 12080 -25.875999999999998 6928138.0 678823.0
1012 218.46 1109.63 22763.045 25.940087223730494 -49.60508722373049 -27.758289 -49.185458000000004 12080 -23.665 6928254.0 678824.0
1013 241.1 1106.05 22763.035 27.018649771885304 -49.556649771885304 -27.757247999999997 -49.185474 12080 -22.538 6928369.0 678824.0
1014 258.12 1101.52 22763.025 27.405986966325592 -49.508986966325594 -27.756208 -49.185497999999995 12080 -22.103 6928484.0 678823.0
1015 223.89 1095.66 22763.015 27.07912831924706 -49.46012831924706 -27.755165 -49.185524 12080 -22.381 6928600.0 678823.0
1016 180.31 1089.82 22763.004 26.53981896473938 -49.41281896473938 -27.754118 -49.185558 12080 -22.873 6928716.0 678821.0
1017 164.29 1084.5 22762.993 25.946088414998353 -49.365088414998354 -27.753065999999997 -49.185595 12080 -23.419 6928833.0 678819.0
1018 194.1 1080.42 22762.982000000004 25.45477906049066 -49.317779060490665 -27.752011 -49.185632 12080 -23.863000000000003 6928949.0 678817.0
1019 254.39 1077.66 22762.971 24.01162731551618 -49.26962731551618 -27.750954999999998 -49.185666999999995 12080 -25.258000000000003 6929067.0 678815.0
1020 231.03 1074.75 22762.96 19.050671412060524 -49.22267141206052 -27.749899 -49.185716 12080 -30.171999999999997 6929184.0 678812.0
1021 173.21 1072.16 22762.947999999997 14.734490154890452 -49.17649015489045 -27.748843 -49.185775 12080 -34.442 6929301.0 678808.0
1022 162.95 1069.91 22762.935 11.230504739239208 -49.131504739239205 -27.747791999999997 -49.185840999999996 12080 -37.900999999999996 6929417.0 678803.0
1023 162.28 1070.88 22762.923 7.834744677302588 -49.08574467730259 -27.746748999999998 -49.185905 12080 -41.251000000000005 6929533.0 678799.0
1024 164.49 1073.24 22762.912 4.677827005832782 -49.04082700583278 -27.745719 -49.185956 12080 -44.363 6929647.0 678795.0
1025 154.98 1076.38 22762.901 1.7630065907398773 -48.99400659073988 -27.744702 -49.185984000000005 12080 -47.231 6929760.0 678794.0
1026 117.3 1082.11 22762.892999999996 -0.5465207264569685 -48.946479273543034 -27.743702000000003 -49.185988 12080 -49.493 6929871.0 678795.0
1027 99.86 1090.03 22762.885 -2.2227549457579627 -48.89824505424204 -27.742719 -49.185978999999996 12080 -51.121 6929980.0 678798.0
1028 105.6 1097.78 22762.877 -4.25895093307323 -48.852049066926774 -27.741753999999997 -49.185975 12080 -53.111000000000004 6930086.0 678800.0
1029 101.41 1106.61 22762.869 -5.087725725154918 -48.80627427484508 -27.740809000000002 -49.185972 12080 -53.894 6930191.0 678802.0
1030 65.62 1116.14 22762.861 -5.4074622852508725 -48.76253771474913 -27.739886 -49.185974 12080 -54.17 6930293.0 678803.0
1031 52.75 1123.18 22762.854 -4.740552296398953 -48.71844770360104 -27.738978999999997 -49.185973 12080 -53.458999999999996 6930394.0 678805.0
1032 58.33 1129.59 22762.847 -4.884799917080024 -48.67520008291998 -27.738087 -49.185963 12080 -53.56 6930493.0 678807.0
1033 99.43 1132.93 22762.84 -5.328400988813222 -48.63159901118678 -27.7372 -49.185945000000004 12080 -53.96 6930591.0 678810.0
1034 122.59 1131.09 22762.834 -5.5017767068318975 -48.5872232931681 -27.736311999999998 -49.185919 12080 -54.089 6930689.0 678814.0
1035 122.85 1127.55 22762.827999999998 -6.064573620084033 -48.542426379915966 -27.735418 -49.185901 12080 -54.607 6930788.0 678818.0
1036 131.11 1121.71 22762.822 -6.150017082284151 -48.49798291771585 -27.734515999999996 -49.185877000000005 12080 -54.648 6930888.0 678821.0
1037 163.58 1115.37 22762.816000000003 -6.402431032288561 -48.45156896771144 -27.733607 -49.185848 12080 -54.854 6930989.0 678826.0
1038 172.82 1110.67 22762.81 -6.996491531240963 -48.40550846875904 -27.732687 -49.185815999999996 12080 -55.402 6931091.0 678830.0
1039 185.63 1105.23 22762.804 -7.56574787171229 -48.35825212828771 -27.731761 -49.185784000000005 12080 -55.924 6931194.0 678835.0
1040 197.11 1101.21 22762.797000000002 -8.23722956589814 -48.31177043410186 -27.730822999999997 -49.185757 12080 -56.549 6931297.0 678839.0
1041 182.48 1097.02 22762.791 -8.927553650550905 -48.264446349449095 -27.729876 -49.185736999999996 12080 -57.192 6931402.0 678843.0
1042 159.44 1094.05 22762.784 -9.599524284151535 -48.217475715848465 -27.728920000000002 -49.185717 12080 -57.817 6931508.0 678846.0
1043 135.22 1091.92 22762.776 -10.289141466700258 -48.17085853329974 -27.727958 -49.185711 12080 -58.46 6931615.0 678848.0
1044 105.35 1090.51 22762.767999999996 -10.680984002963385 -48.12501599703662 -27.72699 -49.185718 12080 -58.806000000000004 6931722.0 678849.0
1045 86.4 1090.66 22762.759 -10.341473088174489 -48.07952691182552 -27.726019 -49.185742 12080 -58.42100000000001 6931830.0 678849.0
1046 67.77 1094.31 22762.749 -10.68799168558116 -48.03600831441884 -27.725049 -49.185776000000004 12080 -58.724 6931937.0 678847.0
1047 69.14 1098.27 22762.737999999998 -10.13515683193583 -47.99284316806417 -27.724080999999998 -49.185823 12080 -58.128 6932045.0 678844.0
1048 87.52 1100.38 22762.727000000003 -10.213126136771656 -47.95087386322834 -27.723114000000002 -49.185878 12080 -58.163999999999994 6932152.0 678840.0
1049 117.31 1101.31 22762.717 -11.04709544160739 -47.908904558392614 -27.722147999999997 -49.185935 12080 -58.956 6932259.0 678836.0
1050 145.69 1102.26 22762.705 -11.982290100157634 -47.86770989984237 -27.721179 -49.185996 12080 -59.85 6932366.0 678831.0
1051 164.64 1101.45 22762.694 -12.88568060022682 -47.825319399773186 -27.720208000000003 -49.186056 12080 -60.711000000000006 6932474.0 678827.0
1052 181.08 1100.33 22762.682999999997 -14.169296454010514 -47.78370354598949 -27.719234999999998 -49.186126 12080 -61.953 6932582.0 678822.0
1053 145.45 1102.5 22762.671000000002 -14.973137661508737 -47.742862338491264 -27.718259999999997 -49.186197 12080 -62.716 6932690.0 678816.0
1054 95.19 1106.43 22762.659 -14.427753515292544 -47.701246484707454 -27.717284000000003 -49.186267 12080 -62.129 6932798.0 678811.0
1055 72.08 1110.87 22762.647 -14.419594722790762 -47.660405277209236 -27.716310999999997 -49.18635 12080 -62.08 6932906.0 678805.0
1056 81.07 1113.65 22762.635 -14.45043593028899 -47.61956406971101 -27.715335999999997 -49.186424 12080 -62.07 6933014.0 678799.0
1057 97.06 1116.03 22762.624 -14.69427713778721 -47.57872286221279 -27.714361 -49.186496999999996 12080 -62.273 6933122.0 678793.0
1058 107.21 1117.47 22762.612 -14.761539540518882 -47.53746045948112 -27.713383 -49.186572999999996 12080 -62.299 6933231.0 678787.0
1059 103.61 1114.81 22762.6 -14.209801943250568 -47.496198056749435 -27.712401 -49.186648999999996 12080 -61.706 6933340.0 678781.0
1060 97.76 1111.68 22762.588 -13.185260187501058 -47.45373981249894 -27.711408000000002 -49.186718 12080 -60.638999999999996 6933450.0 678776.0
1061 101.23 1109.89 22762.577999999998 -12.289688919556092 -47.409311080443906 -27.710407 -49.186768 12080 -59.699 6933561.0 678773.0
1062 94.9 1109.19 22762.567000000003 -10.480538846844475 -47.364461153155524 -27.709397999999997 -49.186809999999994 12080 -57.845 6933673.0 678770.0
1063 79.56 1107.39 22762.557 -8.748938066703921 -47.31806193329608 -27.708382 -49.186845 12080 -56.067 6933785.0 678769.0
1064 79.34 1106.52 22762.547000000002 -7.154405030744698 -47.271594969255304 -27.707359999999998 -49.186879 12080 -54.426 6933899.0 678767.0
1065 83.2 1106.58 22762.537 -6.048646641070945 -47.22435335892906 -27.706333 -49.18691 12080 -53.273 6934013.0 678766.0
1066 81.38 1106.65 22762.528 -5.305888251397199 -47.177111748602805 -27.705303999999998 -49.186933 12080 -52.483000000000004 6934127.0 678765.0
1067 76.22 1107.72 22762.519 -5.031904508008928 -47.12909549199107 -27.704271999999996 -49.186945 12080 -52.161 6934241.0 678765.0
1068 82.09 1109.49 22762.511000000002 -4.456695410906136 -47.08030458909386 -27.703241 -49.186952000000005 12080 -51.537 6934355.0 678766.0
1069 94.22 1110.09 22762.502 -4.079260960088831 -47.03073903991117 -27.702209999999997 -49.186952000000005 12080 -51.11 6934469.0 678768.0
1070 106.42 1109.85 22762.494 -3.4282477045048694 -46.98075229549513 -27.701177 -49.18695 12080 -50.409 6934584.0 678770.0
1071 109.9 1108.55 22762.486 -2.339459802635538 -46.93154019736446 -27.70014 -49.186953 12080 -49.271 6934699.0 678771.0
1072 100.94 1152.55 22762.757 -5.512214095273421 -46.58178590472657 -27.700793 -49.181927 12090 -52.093999999999994 6934619.0 679266.0
1073 104.68 1148.37 22762.767000000003 -6.22678536321839 -46.62621463678161 -27.701793 -49.181885 12090 -52.853 6934508.0 679269.0
1074 99.55 1144.93 22762.777000000002 -6.811160789644539 -46.671839210355465 -27.702806 -49.18184 12090 -53.483000000000004 6934396.0 679271.0
1075 103.82 1144.4 22762.787999999997 -7.51566431340818 -46.71633568659182 -27.703826 -49.181782 12090 -54.232 6934283.0 679275.0
1076 101.82 1145.15 22762.8 -8.538295934509335 -46.759704065490666 -27.704851 -49.181707 12090 -55.298 6934169.0 679281.0
1077 95.88 1145.49 22762.813 -9.965927555610484 -46.803072444389514 -27.705879 -49.181626 12090 -56.769 6934055.0 679287.0
1078 91.78 1145.94 22762.825 -11.104559176711632 -46.84644082328837 -27.706910999999998 -49.181549 12090 -57.951 6933941.0 679293.0
1079 90.6 1147.5 22762.837000000003 -12.733994956293849 -46.89100504370615 -27.707946000000003 -49.181483 12090 -59.625 6933826.0 679298.0
1080 102.15 1149.32 22762.849 -13.821430735876056 -46.93556926412394 -27.708986 -49.181419 12090 -60.757 6933711.0 679303.0
1081 107.67 1152.46 22762.859 -14.786896027653967 -46.98210397234603 -27.710028 -49.181371999999996 12090 -61.769 6933595.0 679306.0
1082 115.15 1155.92 22762.869 -15.724812026860803 -47.0301879731392 -27.711071999999998 -49.181342 12090 -62.755 6933479.0 679307.0
1083 100.3 1157.99 22762.879 -16.12337457501561 -47.07862542498439 -27.712117 -49.181321000000004 12090 -63.202 6933364.0 679307.0
1084 96.82 1158.13 22762.888 -16.354741281651606 -47.1282587183484 -27.713164000000003 -49.181313 12090 -63.483000000000004 6933248.0 679306.0
1085 96.48 1157.18 22762.896 -16.29691214676854 -47.179087853231465 -27.714215000000003 -49.181317 12090 -63.476000000000006 6933131.0 679304.0
1086 90.47 1155.87 22762.904 -15.85508301188559 -47.22991698811441 -27.715269 -49.181326 12090 -63.085 6933014.0 679302.0
1087 107.38 1153.75 22762.912999999997 -15.54925387700252 -47.28074612299748 -27.716326000000002 -49.181321999999994 12090 -62.83 6932897.0 679300.0
1088 170.35 1151.92 22762.923 -15.643523327261498 -47.3284766727385 -27.717385999999998 -49.181287 12090 -62.972 6932780.0 679302.0
1089 163.51 1151.09 22762.936 -14.813695521143451 -47.37430447885655 -27.718446000000004 -49.181214000000004 12090 -62.188 6932662.0 679307.0
1090 123.49 1151.88 22762.95 -14.37338749540067 -47.41661250459933 -27.719504999999998 -49.181109 12090 -61.79 6932545.0 679316.0
1091 87.33 1152.71 22762.965 -13.823432920710026 -47.45856707928997 -27.720562 -49.18099 12090 -61.282 6932427.0 679326.0
1092 88.97 1154.85 22762.979 -13.645899541252845 -47.500100458747156 -27.721615999999997 -49.180873999999996 12090 -61.146 6932310.0 679336.0
1093 101.8 1160.07 22762.993 -13.309238064458036 -47.54276193554196 -27.722664 -49.180769 12090 -60.852 6932194.0 679344.0
1094 96.88 1164.2 22763.007 -12.71057658766324 -47.585423412336766 -27.723708000000002 -49.180675 12090 -60.29600000000001 6932078.0 679352.0
1095 86.35 1166.12 22763.019 -11.77278701353093 -47.62921298646907 -27.72475 -49.180599 12090 -59.402 6931963.0 679358.0
1096 107.39 1166.21 22763.031000000003 -11.341026951594323 -47.67497304840568 -27.725793 -49.180544 12090 -59.016000000000005 6931847.0 679362.0
1097 142.64 1165.58 22763.041 -10.556942950801151 -47.72305704919885 -27.726839000000002 -49.180509 12090 -58.28 6931731.0 679363.0
1098 174.67 1164.4 22763.051 -9.663309657437146 -47.77269034256286 -27.727887 -49.180499 12090 -57.43600000000001 6931615.0 679362.0
1099 220.37 1163.91 22763.057999999997 -8.545127071502051 -47.82387292849795 -27.728939 -49.180513 12090 -56.369 6931499.0 679359.0
1100 227.92 1163.14 22763.066000000003 -6.936748644048144 -47.87625135595186 -27.729995000000002 -49.180539 12090 -54.813 6931382.0 679355.0
1101 205.71 1158.34 22763.072999999997 -4.527949021360662 -47.92905097863934 -27.731056 -49.180566999999996 12090 -52.457 6931264.0 679351.0
1102 157.99 1153.61 22763.08 -3.7593747523878065 -47.98262524761219 -27.732121000000003 -49.1806 12090 -51.742 6931146.0 679346.0
1103 119.88 1151.59 22763.088 -3.836153934466985 -48.035846065533015 -27.733190999999998 -49.180622 12090 -51.872 6931027.0 679342.0
1104 111.67 1150.51 22763.096 -3.5973543117796254 -48.08864568822038 -27.734265 -49.180639 12090 -51.68600000000001 6930909.0 679338.0
1105 107.26 1148.7 22763.104 -3.2961334938587967 -48.141866506141206 -27.735339 -49.180659999999996 12090 -51.438 6930790.0 679334.0
1106 101.33 1147.15 22763.111 -2.7679126759379713 -48.19508732406203 -27.736411999999998 -49.180686 12090 -50.963 6930671.0 679330.0
1107 98.2 1144.78 22763.119 -2.2466918580171438 -48.248308141982854 -27.737484999999996 -49.180709 12090 -50.495 6930552.0 679326.0
1108 102.75 1140.69 22763.127 -1.5114710400963247 -48.30152895990368 -27.738558 -49.180728 12090 -49.813 6930433.0 679322.0
1109 104.23 1135.06 22763.135 -0.6657995147463396 -48.35320048525366 -27.739632 -49.18074 12090 -49.019 6930314.0 679320.0
1110 102.59 1129.67 22763.142999999996 0.8084213031744838 -48.40642130317448 -27.740709999999996 -49.180757 12090 -47.598 6930195.0 679316.0
1111 103.39 1124.98 22763.152000000002 2.60570986527663 -48.45970986527663 -27.741794 -49.180766 12090 -45.854 6930074.0 679313.0
1112 121.49 1119.13 22763.162 4.674253293288984 -48.51025329328899 -27.742884000000004 -49.180755 12090 -43.836000000000006 6929954.0 679313.0
1113 121.57 1112.74 22763.173 7.632864465482783 -48.56086446548279 -27.74398 -49.180721000000005 12090 -40.928000000000004 6929832.0 679314.0
1114 129.78 1108.42 22763.183999999997 11.351926345105504 -48.60992634510551 -27.745081 -49.180677 12090 -37.258 6929710.0 679317.0
1115 128.84 1104.25 22763.196 16.050762871013816 -48.65976287101382 -27.746183000000002 -49.180640999999994 12090 -32.609 6929588.0 679319.0
1116 130.03 1100.78 22763.207000000002 21.029374043207504 -48.7103740432075 -27.747287 -49.180609000000004 12090 -27.680999999999997 6929466.0 679320.0
1117 144.25 1098.5 22763.217999999997 26.605406410634757 -48.761406410634756 -27.748392 -49.18058 12090 -22.156 6929343.0 679321.0
1118 166.4 1095.12 22763.228 33.36079222911392 -48.81279222911392 -27.749496999999998 -49.180557 12090 -15.452 6929221.0 679321.0
1119 143.95 1092.59 22763.238999999998 40.078824596541054 -48.86382459654105 -27.7506 -49.180537 12090 -8.785 6929098.0 679322.0
1120 126.31 1091.56 22763.249 45.09098506130581 -48.91598506130581 -27.751701 -49.180523 12090 -3.825 6928976.0 679321.0
1121 120.25 1091.4 22763.259 47.953724330837105 -48.96772433083711 -27.752798 -49.180512 12090 -1.014 6928855.0 679320.0
1122 117.43 1090.09 22763.269 48.31511014931627 -49.01911014931627 -27.753892999999998 -49.1805 12090 -0.7040000000000001 6928733.0 679320.0
1123 110.2 1083.74 22763.279 46.665074772562086 -49.07007477256209 -27.754988 -49.180483 12090 -2.405 6928612.0 679320.0
1124 103.65 1077.81 22763.289 44.25246059104125 -49.12146059104125 -27.756089000000003 -49.180463 12090 -4.869 6928490.0 679320.0
1125 104.03 1074.46 22763.3 41.952846409520525 -49.172846409520524 -27.757192 -49.180440999999995 12090 -7.22 6928368.0 679320.0
1126 95.11 1072.99 22763.311 38.763457581714206 -49.22345758171421 -27.758294 -49.180414 12090 -10.46 6928246.0 679321.0
1127 87.54 1075.03 22763.321 36.44384340019349 -49.27484340019348 -27.759392 -49.180396 12090 -12.831 6928124.0 679321.0
1128 102.49 1078.02 22763.331000000002 32.75735731601026 -49.32735731601026 -27.760483 -49.180394 12090 -16.57 6928003.0 679319.0
1129 92.4 1080.85 22763.34 29.42067539030799 -49.37867539030799 -27.761567 -49.180396 12090 -19.958 6927883.0 679318.0
1130 97.24 1082.39 22763.35 26.20634691565785 -49.43034691565785 -27.762644 -49.180394 12090 -23.224 6927764.0 679316.0
1131 90.57 1082.93 22763.359 23.660018441007832 -49.48201844100783 -27.763714 -49.180391 12090 -25.822 6927645.0 679314.0
1132 88.76 1085.11 22763.368 23.1160729296053 -49.5320729296053 -27.764775 -49.180386999999996 12090 -26.416 6927528.0 679313.0
1133 96.21 1087.74 22763.377999999997 23.827352771917287 -49.58135277191729 -27.765825 -49.180372 12090 -25.754 6927411.0 679313.0
1134 89.55 1089.78 22763.389 24.867015577477 -49.629015577477 -27.766868 -49.180341 12090 -24.761999999999997 6927296.0 679314.0
1135 85.97 1091.52 22763.4 25.748903736751224 -49.67590373675122 -27.767902000000003 -49.180302000000005 12090 -23.927 6927181.0 679316.0
