 ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
2916 183.91 1094.09 22765.581000000002 -29.09945208310146 -28.61454380295733 -27.824643 -49.148688 12150 -79.10300000000001 6920847.0 682337.0
2917 178.56 1097.26 22765.572 -27.37930802074498 -26.81926433697501 -27.823774 -49.148705 12150 -77.342 6920944.0 682337.0
2918 197.32 1100.79 22765.563 -24.755742763155048 -24.12133826754929 -27.822902000000003 -49.148724 12150 -74.678 6921040.0 682337.0
2919 219.6 1106.39 22765.554 -22.544598700798694 -21.835058801566987 -27.822031 -49.148740999999994 12150 -72.426 6921137.0 682337.0
2920 193.01 1112.78 22765.545 -22.97825879692327 -22.19453015145855 -27.821159 -49.148765000000004 12150 -72.82 6921233.0 682336.0
2921 149.22 1118.41 22765.535 -23.858340088281437 -22.99964810479365 -27.820286 -49.148784 12150 -73.66 6921330.0 682335.0
2922 130.03 1123.35 22765.527000000002 -22.976745318495936 -22.04257380017671 -27.819409000000004 -49.148787 12150 -72.736 6921427.0 682337.0
2923 110.18 1126.83 22765.519 -20.612571743943874 -19.602146099003164 -27.81853 -49.148779 12150 -70.329 6921525.0 682339.0
2924 99.13 1131.32 22765.512000000002 -16.64552626672944 -15.559276955751528 -27.817649 -49.148754 12150 -66.318 6921622.0 682343.0
2925 98.11 1136.54 22765.506 -14.232676631033833 -13.069656996626001 -27.816765000000004 -49.148718 12150 -63.86 6921720.0 682348.0
2926 116.71 1141.1 22765.501 -11.93660164162371 -10.696639618183134 -27.815878 -49.148666999999996 12150 -61.518 6921818.0 682354.0
2927 138.92 1145.51 22765.496 -12.615497140017993 -11.29747400454903 -27.814988 -49.148607 12150 -62.148999999999994 6921917.0 682362.0
2928 147.08 1148.15 22765.488999999998 -15.70906869955585 -14.313500648866977 -27.814090000000004 -49.148567 12150 -65.197 6922016.0 682367.0
2929 140.59 1150.8 22765.482999999997 -17.988482649560616 -16.51382050007186 -27.813185999999998 -49.148537 12150 -67.43 6922117.0 682372.0
2930 127.33 1154.22 22765.475 -18.85615146547535 -17.30368600578535 -27.812277 -49.148528000000006 12150 -68.25399999999999 6922217.0 682374.0
2931 116.16 1157.38 22765.466 -18.019241476623684 -16.388198114942284 -27.811365000000002 -49.148526000000004 12150 -67.373 6922318.0 682376.0
2932 115.52 1160.72 22765.457000000002 -14.42178219520104 -12.712505062733953 -27.810453000000003 -49.148539 12150 -63.733000000000004 6922419.0 682376.0
2933 128.23 1163.68 22765.447999999997 -7.871322913778393 -6.0838120105256195 -27.809540999999996 -49.148558 12150 -57.14 6922520.0 682376.0
2934 129.81 1163.17 22765.438 2.421264464981867 4.2874395996045465 -27.808624 -49.148590000000006 12150 -46.806000000000004 6922622.0 682374.0
2935 125.8 1161.52 22765.427000000003 8.00443064850856 9.95004460629125 -27.807699 -49.14863 12150 -41.181000000000004 6922725.0 682372.0
2936 137.5 1159.08 22765.416 10.698724929372872 12.7242081708998 -27.806762 -49.148679 12150 -38.446 6922829.0 682368.0
2937 153.12 1155.61 22765.404 12.213598015003726 14.319725132064818 -27.805815000000003 -49.148734000000005 12150 -36.89 6922934.0 682364.0
2938 183.47 1151.7 22765.392999999996 12.946275259115637 15.13399290910371 -27.804854 -49.148790000000005 12150 -36.115 6923040.0 682361.0
2939 215.98 1146.9 22765.381 11.738884759046236 14.009570059938277 -27.803884000000004 -49.148846999999996 12150 -37.28 6923148.0 682357.0
2940 245.49 1142.05 22765.369 10.241073063743265 12.595500607329434 -27.802903000000004 -49.148901 12150 -38.735 6923257.0 682353.0
2941 262.47 1138.11 22765.357000000004 8.939261368440398 11.377431154720533 -27.801914 -49.148952 12150 -39.994 6923366.0 682349.0
2942 277.02 1135.16 22765.346 8.268832636385142 10.792465914541992 -27.800917 -49.149004 12150 -40.62 6923477.0 682346.0
2943 306.17 1130.8 22765.334 9.127403904329888 11.736500674363498 -27.799914 -49.149049 12150 -39.717 6923588.0 682343.0
2944 331.15 1125.23 22765.322999999997 10.886553977041167 13.581888830741484 -27.798904999999998 -49.149095 12150 -37.913000000000004 6923700.0 682340.0
2945 332.4 1121.24 22765.311 12.794929403466973 15.57667440643688 -27.797889 -49.149138 12150 -35.959 6923812.0 682338.0
2946 295.56 1118.22 22765.3 13.26746243942587 16.137166775245234 -27.796868 -49.149178000000006 12150 -35.44 6923926.0 682336.0
2947 259.85 1115.53 22765.289 11.92141667061832 14.878305747497102 -27.795841999999997 -49.149213 12150 -36.74 6924039.0 682334.0
2948 219.74 1111.87 22765.278 10.416753865058283 13.462548932179395 -27.794812 -49.149242 12150 -38.196999999999996 6924154.0 682333.0
2949 173.55 1110.02 22765.267000000003 12.032512254731799 15.166438720305145 -27.793778000000003 -49.149269 12150 -36.534 6924268.0 682332.0
2950 144.33 1108.14 22765.257 16.444849449171755 19.667681904987376 -27.792740999999996 -49.149291 12150 -32.074 6924383.0 682331.0
2951 119.05 1104.74 22765.246 22.045411997326337 25.357322508987007 -27.7917 -49.149308000000005 12150 -26.425 6924498.0 682331.0
2952 113.95 1104.17 22765.236 27.41955335024735 30.82131650954312 -27.790656 -49.149326 12150 -21.002 6924614.0 682331.0
2953 125.29 1110.01 22765.226000000002 31.91734125211645 35.4083545328601 -27.789617 -49.149342 12150 -16.455 6924729.0 682332.0
2954 153.41 1118.93 22765.216 35.38009964178986 38.959244320985796 -27.788590000000003 -49.149361999999996 12150 -12.945 6924843.0 682331.0
2955 203.0 1127.46 22765.205 37.117504580411364 40.784178131872366 -27.787573 -49.149384000000005 12150 -11.16 6924956.0 682331.0
2956 234.02 1137.16 22765.195 32.59452655578502 36.34700773032857 -27.786569 -49.149411 12150 -15.637 6925067.0 682330.0
2957 223.16 1146.09 22765.185 28.019969726392258 31.857483932228245 -27.785575 -49.149439 12150 -20.166 6925177.0 682329.0
2958 197.94 1153.54 22765.174 30.379608738518435 34.30120931825404 -27.784594 -49.149471999999996 12150 -17.762 6925286.0 682327.0
2959 199.0 1160.69 22765.164 34.753668945877955 38.758581307723354 -27.783621000000004 -49.14951 12150 -13.344000000000001 6925394.0 682325.0
2960 214.02 1167.88 22765.153 36.963150348471046 41.05059990063607 -27.782657 -49.149552 12150 -11.091 6925501.0 682323.0
2961 228.17 1175.02 22765.142000000003 37.15882759258296 41.32786767767497 -27.7817 -49.149597 12150 -10.853 6925607.0 682320.0
2962 236.57 1181.22 22765.132 37.370151385642856 41.62017947747475 -27.780749 -49.149631 12150 -10.599 6925712.0 682318.0
2963 236.08 1185.82 22765.122000000003 37.5692793371838 41.901242093148284 -27.779799 -49.149659 12150 -10.356 6925818.0 682317.0
2964 241.68 1190.47 22765.112999999998 37.881475032906074 42.29399533502622 -27.778855 -49.149668 12150 -10.0 6925922.0 682317.0
2965 253.78 1195.88 22765.105 37.4551214360575 41.94854341553884 -27.777915000000004 -49.149671999999995 12150 -10.380999999999998 6926026.0 682319.0
2966 258.46 1201.54 22765.097 36.62076783920892 41.19509149605141 -27.776982 -49.149667 12150 -11.17 6926130.0 682321.0
2967 263.53 1208.1 22765.088 35.74338473016476 40.39749134137281 -27.776052000000004 -49.149678 12150 -12.004000000000001 6926233.0 682321.0
2968 270.63 1213.86 22765.078999999998 35.26777626740598 40.00149376737686 -27.775121999999996 -49.149701 12150 -12.437000000000001 6926336.0 682320.0
2969 277.28 1218.72 22765.068 34.22594245093278 39.03909877406356 -27.774189 -49.149746 12150 -13.437000000000001 6926439.0 682318.0
2970 274.38 1221.44 22765.057999999997 32.91046208551161 37.8036597579894 -27.773253000000004 -49.149791 12150 -14.710999999999999 6926543.0 682315.0
2971 256.23 1222.48 22765.047000000002 31.95575636637581 36.92882332259794 -27.772316999999997 -49.149840000000005 12150 -15.625 6926647.0 682311.0
2972 233.32 1225.36 22765.037 31.651726708383674 36.70517914515847 -27.771380999999998 -49.149867 12150 -15.886 6926751.0 682310.0
2973 211.13 1227.91 22765.029 31.56756895305404 36.70097640979722 -27.770445000000002 -49.149878 12150 -15.925999999999998 6926854.0 682311.0
2974 210.0 1231.24 22765.02 31.53999000249094 36.75412707099244 -27.769509000000003 -49.149878 12150 -15.909 6926958.0 682312.0
2975 220.71 1235.91 22765.013 31.048861759356768 36.34407257082241 -27.768573999999997 -49.149867 12150 -16.354 6927062.0 682315.0
2976 224.19 1239.19 22765.005 29.66850816250819 35.04462065133498 -27.767636 -49.14986 12150 -17.689 6927166.0 682317.0
2977 230.18 1241.89 22764.997000000003 28.306154565659618 33.76316873184761 -27.766695000000002 -49.149856 12150 -19.006 6927270.0 682319.0
2978 232.32 1243.76 22764.988999999998 26.77180096881104 32.309716812360236 -27.765752000000003 -49.149856 12150 -20.495 6927374.0 682321.0
2979 222.83 1245.11 22764.98 25.37357546929997 30.992823450794642 -27.764805 -49.149865999999996 12150 -21.849 6927479.0 682321.0
2980 227.58 1246.08 22764.971 24.379349969788898 30.07993008922905 -27.763857 -49.149884 12150 -22.799 6927584.0 682321.0
2981 242.09 1247.41 22764.961 23.450477921329846 29.232992704902646 -27.762908000000003 -49.149914 12150 -23.684 6927690.0 682320.0
2982 266.37 1249.17 22764.952 22.477801714389738 28.34130450470236 -27.761959 -49.149944 12150 -24.614 6927795.0 682318.0
2983 285.96 1251.9 22764.942000000003 21.088350861164145 27.03301372381948 -27.761009 -49.149975 12150 -25.96 6927900.0 682317.0
2984 296.01 1254.01 22764.932 19.164478812705102 25.191076339493076 -27.760058 -49.149996 12150 -27.84 6928006.0 682316.0
2985 309.4 1256.37 22764.924 16.999478666908544 23.10758039724483 -27.759107 -49.150008 12150 -29.96 6928111.0 682317.0
2986 325.88 1258.93 22764.916 14.164703874826515 20.354481874313933 -27.758157 -49.150006 12150 -32.749 6928216.0 682319.0
2987 336.57 1261.81 22764.908 10.542929082744479 16.814383351383036 -27.757207 -49.149995000000004 12150 -36.325 6928321.0 682321.0
2988 336.5 1263.87 22764.901 6.901958449143507 13.256035644326026 -27.756256 -49.149978999999995 12150 -39.919000000000004 6928427.0 682324.0
2989 305.78 1265.9 22764.894 4.811634364490516 11.247731960029888 -27.755303 -49.149958000000005 12150 -41.961999999999996 6928532.0 682328.0
2990 279.23 1267.66 22764.886000000002 3.9586637308895405 10.477384252972868 -27.754347999999997 -49.149944 12150 -42.768 6928638.0 682331.0
2991 267.98 1268.47 22764.88 3.751143804717607 10.352831384550548 -27.753395 -49.149913 12150 -42.927 6928744.0 682336.0
2992 250.41 1272.49 22764.873 3.6848197200646027 10.36852770025434 -27.752446000000003 -49.149885 12150 -42.946000000000005 6928849.0 682340.0
2993 226.83 1274.88 22764.867000000002 4.048142184359591 10.813268038718967 -27.751501 -49.149852 12150 -42.535 6928953.0 682345.0
2994 192.93 1277.24 22764.861 3.950818099706588 10.797964354422817 -27.750560999999998 -49.149827 12150 -42.585 6929058.0 682349.0
2995 138.12 1280.1 22764.854 4.474336405520397 11.401953877013547 -27.749625 -49.149802 12150 -42.015 6929161.0 682353.0
2996 113.81 1282.67 22764.846 4.935982808671817 11.944501957526171 -27.748690000000003 -49.149794 12150 -41.508 6929265.0 682355.0
2997 112.07 1283.74 22764.838 5.355403858108723 12.444652618721399 -27.747753999999997 -49.149801000000004 12150 -41.044 6929369.0 682356.0
2998 112.59 1283.67 22764.828999999998 5.822795395349935 12.991655044725448 -27.746817 -49.149824 12150 -40.534 6929472.0 682355.0
2999 113.94 1283.91 22764.82 6.384344542124339 13.634364263842564 -27.745878 -49.149854 12150 -39.929 6929577.0 682354.0
3000 121.53 1284.3 22764.81 6.879089530417694 14.20932266708575 -27.744937 -49.149892 12150 -39.391999999999996 6929681.0 682352.0
3001 122.17 1284.06 22764.8 7.340834518711034 14.751281070328979 -27.743993 -49.149931 12150 -38.888000000000005 6929785.0 682350.0
3002 117.44 1280.35 22764.789 7.577511762822951 15.069548847367884 -27.743040999999998 -49.149978000000004 12150 -38.609 6929891.0 682347.0
3003 122.61 1277.03 22764.779 7.645767811701404 15.220170020963259 -27.742079999999998 -49.150017999999996 12150 -38.498000000000005 6929998.0 682344.0
3004 123.89 1274.65 22764.769 7.4112492142945 15.068188613876039 -27.74111 -49.150059000000006 12150 -38.689 6930105.0 682342.0
3005 124.64 1269.87 22764.759 7.293888226420563 15.034913999901832 -27.740132 -49.150096999999995 12150 -38.762 6930214.0 682340.0
3006 126.32 1266.64 22764.749 6.876527238546743 14.701639385927628 -27.739141999999998 -49.150128 12150 -39.135 6930323.0 682338.0
3007 127.47 1263.92 22764.738999999998 5.904549213920518 13.815468984383834 -27.738143 -49.150161 12150 -40.061 6930434.0 682337.0
3008 135.53 1260.61 22764.729 4.654149994060845 12.651651979396519 -27.737134 -49.150180999999996 12150 -41.265 6930546.0 682336.0
3009 138.24 1257.7 22764.72 3.308780286396747 11.393983209600435 -27.736117 -49.150193 12150 -42.562 6930659.0 682337.0
3010 145.35 1254.1 22764.712000000003 2.081410578732644 10.25431443980434 -27.735090999999997 -49.150196 12150 -43.74100000000001 6930772.0 682338.0
3011 145.82 1250.12 22764.702999999998 0.8964238343162663 9.15874988243867 -27.734057 -49.150196 12150 -44.876000000000005 6930887.0 682340.0
3012 157.66 1249.9 22764.694 -0.4615629101002199 7.890185325072949 -27.733016999999997 -49.150197 12150 -46.184 6931002.0 682342.0
3013 175.0 1251.8 22764.686 -1.6147750082311205 6.826223348389924 -27.731976 -49.150203000000005 12150 -47.288000000000004 6931117.0 682343.0
3014 207.71 1254.68 22764.677000000003 -2.4959871063621293 6.034261371706862 -27.730938000000002 -49.150207 12150 -48.12 6931232.0 682344.0
3015 230.29 1257.74 22764.667999999998 -3.264199204493025 5.355299395023842 -27.729902000000003 -49.150214 12150 -48.839 6931347.0 682345.0
3016 210.16 1260.2 22764.659 -4.254636656338448 4.4539399990234685 -27.728869 -49.15023 12150 -49.781000000000006 6931462.0 682345.0
3017 216.31 1262.16 22764.648999999998 -5.6136529129505135 3.183227206466519 -27.727837 -49.150251000000004 12150 -51.092 6931576.0 682345.0
3018 222.41 1263.18 22764.639 -6.809894523277116 2.075116994592264 -27.726808000000002 -49.150279 12150 -52.24100000000001 6931690.0 682344.0
3019 226.17 1264.11 22764.629 -8.28813613360358 0.6850067827180197 -27.72578 -49.150309 12150 -53.672 6931804.0 682343.0
3020 227.5 1264.63 22764.619 -9.281377743930179 -0.22010342915623227 -27.724755 -49.150335 12150 -54.618 6931918.0 682342.0
3021 208.74 1265.74 22764.61 -9.409198159023312 -0.26056703758700905 -27.723732000000002 -49.150357 12150 -54.699 6932031.0 682341.0
3022 188.22 1266.86 22764.601000000002 -9.126793220401815 0.10936677329955558 -27.722711 -49.150379 12150 -54.369 6932144.0 682341.0
3023 191.65 1267.87 22764.591 -8.29038828178043 1.0333005841861223 -27.721690000000002 -49.150395 12150 -53.485 6932257.0 682341.0
3024 188.66 1269.76 22764.582000000002 -7.817757989444523 1.5936318143900365 -27.720670000000002 -49.150407 12150 -52.964 6932370.0 682342.0
3025 195.6 1271.04 22764.574 -8.044548892342071 1.4553164411504866 -27.71965 -49.150409 12150 -53.141999999999996 6932484.0 682343.0
3026 168.74 1272.35 22764.566000000003 -8.608693246291537 0.9790450906717538 -27.718628999999996 -49.150411 12150 -53.657 6932597.0 682345.0
3027 132.84 1273.76 22764.557 -8.944288307670156 0.7309789015583164 -27.717609000000003 -49.150420000000004 12150 -53.945 6932710.0 682345.0
3028 99.86 1274.03 22764.548 -9.165883369048771 0.5969127124448832 -27.716588 -49.150438 12150 -54.119 6932823.0 682345.0
3029 86.5 1275.13 22764.537999999997 -9.456703784141908 0.3934491040141026 -27.715566 -49.150463 12150 -54.363 6932936.0 682344.0
3030 82.54 1278.18 22764.529 -9.719298845520413 0.21838291490066553 -27.714551 -49.150489 12150 -54.578 6933049.0 682344.0
3031 83.55 1282.96 22764.519 -10.093502223861144 -0.070184905960474 -27.713545 -49.150519 12150 -54.907 6933160.0 682342.0
3032 90.63 1287.82 22764.51 -10.40448024848748 -0.29535530750432315 -27.712547999999998 -49.150549 12150 -55.172 6933271.0 682341.0
3033 98.68 1291.43 22764.5 -10.667037077880238 -0.4728791056046475 -27.711557 -49.150578 12150 -55.388999999999996 6933381.0 682340.0
3034 104.23 1293.38 22764.491 -10.845947358325027 -0.5673588809441625 -27.710569 -49.150595 12150 -55.522 6933490.0 682340.0
3035 109.19 1294.69 22764.482999999997 -10.846857638769926 -0.48383865628361633 -27.709582 -49.150611 12150 -55.477 6933599.0 682340.0
3036 123.69 1295.65 22764.475 -10.580963760733653 -0.1325676157493021 -27.708596999999997 -49.150617 12150 -55.163999999999994 6933709.0 682341.0
3037 129.52 1296.02 22764.467 -10.177648687463922 0.3553500282285853 -27.707612 -49.150618 12150 -54.714 6933818.0 682342.0
3038 126.09 1294.73 22764.458 -9.430333614194303 1.187267672206417 -27.706622999999997 -49.150625 12150 -53.92 6933927.0 682343.0
3039 130.67 1291.96 22764.45 -9.339439736158027 1.363538712740798 -27.70563 -49.150638 12150 -53.782 6934037.0 682344.0
3040 136.72 1289.3 22764.441000000003 -9.357417760784244 1.431368311196941 -27.704633 -49.150659999999995 12150 -53.754 6934148.0 682343.0
3041 137.84 1287.01 22764.432 -9.386395785410464 1.4881979096531524 -27.703631 -49.150684999999996 12150 -53.736999999999995 6934259.0 682342.0
3042 132.9 1284.02 22764.422000000002 -9.30314845632217 1.6574249274267032 -27.702626000000002 -49.15071 12150 -53.607 6934370.0 682342.0
3043 118.52 1280.94 22764.412999999997 -9.21554767618185 1.8316079224393889 -27.701615999999998 -49.150729 12150 -53.473 6934482.0 682341.0
3044 108.12 1277.18 22764.405 -9.123692030131423 2.0113365719606477 -27.700599 -49.150735 12150 -53.332 6934595.0 682343.0
3045 142.46 581.97 22767.711 37.429140459664424 23.834088491504957 -27.989589000000002 -49.140767 12160 -19.887999999999998 6902558.0 682840.0
3046 126.21 579.5 22767.697999999997 36.84212420305235 23.335375698948 -27.988564 -49.140783 12160 -20.427 6902672.0 682840.0
3047 122.39 573.11 22767.685 35.634686751206935 22.217016302947634 -27.987522 -49.140803000000005 12160 -21.586 6902787.0 682840.0
3048 120.2 566.01 22767.673 34.59721106737567 21.27111451593416 -27.986464 -49.140811 12160 -22.573 6902905.0 682841.0
3049 115.87 560.89 22767.661 33.53953954202546 20.30596354479451 -27.985389 -49.140808 12160 -23.579 6903024.0 682843.0
3050 122.92 557.95 22767.648999999998 32.64167217515631 19.501563389528748 -27.984303000000004 -49.140797 12160 -24.424 6903144.0 682846.0
3051 123.85 555.83 22767.637000000002 31.76538361305382 18.719516630819513 -27.983210999999997 -49.140783 12160 -25.247 6903265.0 682849.0
3052 125.92 552.89 22767.626 31.247673855717878 18.296823268666813 -27.982114000000003 -49.140772 12160 -25.711 6903387.0 682852.0
3053 111.07 547.06 22767.613999999998 30.563385293615276 17.706776509957578 -27.981016999999998 -49.140764000000004 12160 -26.342 6903508.0 682855.0
3054 110.66 540.31 22767.601000000002 29.85845018256481 17.096685728487472 -27.979916999999997 -49.140767 12160 -26.994 6903630.0 682857.0
3055 126.85 535.74 22767.589 28.90328971779971 16.236197527700078 -27.978814 -49.140769 12160 -27.897 6903752.0 682858.0
3056 125.21 532.82 22767.576 27.75612925303473 15.183709326912627 -27.977711 -49.140778000000005 12160 -28.991999999999997 6903874.0 682859.0
3057 119.03 529.52 22767.562 26.720322239321767 14.243177103364417 -27.976611 -49.140794 12160 -29.976 6903997.0 682859.0
3058 113.91 526.93 22767.549 25.36735761607572 12.983938086703137 -27.975510999999997 -49.140819 12160 -31.278000000000002 6904118.0 682859.0
3059 113.95 527.59 22767.535 24.33294228540052 12.042904231407107 -27.974421999999997 -49.140858 12160 -32.263000000000005 6904239.0 682857.0
3060 117.77 533.39 22767.52 23.018722796244262 10.821119560237314 -27.973342 -49.140903 12160 -33.529 6904359.0 682854.0
3061 126.37 543.8 22767.505 22.133345697554923 10.0266280959544 -27.972275 -49.140956 12160 -34.367 6904477.0 682851.0
3062 120.53 555.42 22767.49 21.43793908667 9.420988396480311 -27.971217 -49.141022 12160 -35.016999999999996 6904594.0 682846.0
3063 126.55 567.16 22767.475 20.319532475785074 8.392348697006206 -27.970167 -49.141094 12160 -36.09 6904711.0 682841.0
3064 110.25 579.99 22767.459 18.768547060133614 6.930355600975588 -27.969125 -49.141164 12160 -37.596 6904827.0 682836.0
3065 94.78 594.29 22767.445 17.91962938866346 6.1690531311492975 -27.968092 -49.141217 12160 -38.4 6904941.0 682832.0
3066 90.81 610.12 22767.432 16.333583619855922 4.67019210340117 -27.967075 -49.141258 12160 -39.94 6905054.0 682830.0
3067 102.82 626.17 22767.417999999998 15.341154887800656 3.763226863222677 -27.966069 -49.141306 12160 -40.888000000000005 6905165.0 682827.0
3068 87.48 638.02 22767.404 14.232079606797427 2.740217600283316 -27.965066999999998 -49.141360999999996 12160 -41.953 6905277.0 682823.0
3069 110.97 648.05 22767.39 13.221425521027655 1.8148549407874839 -27.964067 -49.141417 12160 -42.92 6905388.0 682819.0
3070 118.14 658.71 22767.376 14.233643337920256 2.9119337233698133 -27.963069 -49.141461 12160 -41.863 6905498.0 682817.0
3071 112.29 669.7 22767.363999999998 16.9860865085275 5.7494099252694895 -27.962078 -49.141489 12160 -39.065 6905608.0 682816.0
3072 108.53 680.93 22767.352000000003 19.064755032849256 7.913283546486511 -27.961085999999998 -49.1415 12160 -36.94 6905718.0 682816.0
3073 85.33 690.53 22767.341 19.830070106118868 8.763201190464343 -27.960096999999998 -49.141503 12160 -36.128 6905827.0 682817.0
3074 96.88 698.91 22767.33 20.249189337869666 9.267869650316058 -27.959108 -49.141506 12160 -35.661 6905937.0 682819.0
3075 104.81 707.37 22767.32 20.144308569620456 9.248538110167715 -27.958116999999998 -49.141503 12160 -35.718 6906047.0 682821.0
3076 102.82 715.25 22767.308999999997 19.652427801371253 8.842206570019435 -27.957125 -49.141496999999994 12160 -36.162 6906157.0 682823.0
3077 95.89 723.51 22767.299 19.366772386836452 8.642272449188503 -27.956131 -49.141483 12160 -36.399 6906267.0 682826.0
3078 86.27 730.97 22767.289 18.849342326016284 8.210735747674917 -27.955136 -49.141461 12160 -36.867 6906377.0 682830.0
3079 106.35 737.84 22767.279 18.930912265196113 8.378199046161328 -27.954139 -49.141442 12160 -36.736 6906487.0 682834.0
3080 130.12 743.89 22767.269 18.77183565542797 8.305618321886925 -27.953139 -49.141419 12160 -36.846 6906598.0 682837.0
3081 147.77 745.3 22767.259 18.64056320414089 8.261788413486343 -27.952128000000002 -49.141405999999996 12160 -36.927 6906710.0 682841.0
3082 157.88 741.91 22767.249 18.021223008672365 7.731267878881489 -27.9511 -49.141391999999996 12160 -37.496 6906824.0 682844.0
3083 170.0 737.16 22767.237999999998 16.96681506902253 6.767056718072297 -27.950053000000004 -49.141383000000005 12160 -38.5 6906940.0 682846.0
3084 180.93 730.06 22767.226000000002 14.82914354367233 4.721905746932649 -27.948981 -49.141386 12160 -40.586 6907059.0 682848.0
3085 171.42 723.97 22767.213 13.114404274140803 3.101064149588723 -27.947889 -49.141394 12160 -42.248999999999995 6907180.0 682849.0
3086 173.55 718.62 22767.2 11.015597260427832 1.097531926040503 -27.946775 -49.141414000000005 12160 -44.29600000000001 6907303.0 682849.0
3087 180.02 715.55 22767.186 7.531301307299991 -2.28933752715556 -27.945644 -49.141442 12160 -47.728 6907429.0 682848.0
3088 174.91 715.34 22767.172000000002 6.870780000457621 -2.8526043996689125 -27.944506 -49.141481 12160 -48.336999999999996 6907555.0 682846.0
3089 150.91 717.5 22767.157000000003 5.687612144667398 -3.9379152949431457 -27.943358 -49.141533 12160 -49.468999999999994 6907682.0 682843.0
3090 125.56 721.05 22767.141 4.083797739929068 -5.443270212978192 -27.942208 -49.141591999999996 12160 -51.022 6907810.0 682839.0
3091 100.4 727.24 22767.126 2.28882572565778 -7.141331924126298 -27.941072 -49.141653000000005 12160 -52.766999999999996 6907936.0 682835.0
3092 99.77 735.5 22767.111 1.3411172970867398 -7.994453824943903 -27.939961 -49.141714 12160 -53.666000000000004 6908059.0 682831.0
3093 86.04 745.87 22767.095 1.8714471005014488 -7.372033334748444 -27.938878000000003 -49.141783000000004 12160 -53.089 6908179.0 682826.0
3094 82.07 756.01 22767.08 2.598815135902001 -6.555070453539891 -27.937819 -49.141853000000005 12160 -52.317 6908296.0 682820.0
3095 104.02 761.34 22767.065 3.334055073965054 -5.730666130253169 -27.936781 -49.141921999999994 12160 -51.536 6908412.0 682816.0
3096 103.87 761.24 22767.051 4.20313740249491 -4.773968600079456 -27.935746999999996 -49.141981 12160 -50.622 6908526.0 682812.0
3097 124.08 757.4 22767.037999999997 3.1840238895058235 -5.7045202540319195 -27.934711 -49.142028 12160 -51.595 6908641.0 682809.0
3098 139.32 749.33 22767.023999999998 0.28271453499791477 -8.516321092110445 -27.933660999999997 -49.142067 12160 -54.449 6908757.0 682807.0
3099 142.26 739.85 22767.012000000002 -2.657986502547878 -11.365620298441328 -27.932596999999998 -49.142081 12160 -57.34 6908875.0 682807.0
3100 149.25 729.06 22767.001 -4.140500418364887 -12.75406447646791 -27.931514 -49.142078000000005 12160 -58.77 6908996.0 682809.0
3101 151.85 717.34 22766.99 -4.698210175700936 -13.216757838620602 -27.930408 -49.142064000000005 12160 -59.273999999999994 6909118.0 682812.0
3102 154.21 705.62 22766.979 -6.277536969789288 -14.699346988342953 -27.929285999999998 -49.142042 12160 -60.798 6909242.0 682816.0
3103 158.37 696.67 22766.967 -7.486352703292404 -15.809273367713097 -27.928144 -49.142031 12160 -61.951 6909369.0 682819.0
3104 130.61 692.01 22766.955 -9.149393790510153 -17.373597166400586 -27.926992 -49.142036 12160 -63.559 6909496.0 682821.0
3105 146.11 689.35 22766.942000000003 -9.882502621909225 -18.006611591292355 -27.925836 -49.142047 12160 -64.237 6909625.0 682822.0
3106 150.64 684.42 22766.929 -10.614190258074842 -18.638979412740667 -27.924675 -49.142053000000004 12160 -64.914 6909753.0 682823.0
3107 148.27 677.85 22766.917 -7.457494930992851 -15.381243021758607 -27.923508 -49.14205 12160 -61.701 6909883.0 682825.0
3108 171.58 671.51 22766.906000000003 -7.686123542767305 -15.508314372824458 -27.922333000000002 -49.142022 12160 -61.871 6910013.0 682830.0
3109 155.94 666.25 22766.896 -11.570752154541758 -19.291385723890365 -27.921156 -49.141985999999996 12160 -65.697 6910143.0 682835.0
3110 113.91 662.96 22766.885 -14.322801961549665 -21.941103678399735 -27.919975 -49.141958 12160 -68.39 6910274.0 682840.0
3111 100.14 665.11 22766.873 -10.540881280753155 -18.05796986810028 -27.918796999999998 -49.14195 12160 -64.551 6910404.0 682843.0
3112 103.4 673.76 22766.86 -9.000185953671156 -16.41623347711821 -27.917631 -49.141953 12160 -62.95399999999999 6910534.0 682845.0
3113 127.59 684.87 22766.847999999998 -9.875452394603322 -17.192954695123056 -27.916478 -49.141958 12160 -63.775 6910661.0 682846.0
3114 155.47 691.5 22766.836 -11.532140030769042 -18.75032251657136 -27.915328000000002 -49.141967 12160 -65.377 6910789.0 682847.0
3115 175.51 693.73 22766.822999999997 -13.041827666934651 -20.160690338019663 -27.914175 -49.141975 12160 -66.832 6910917.0 682848.0
3116 181.48 698.77 22766.81 -14.372094107866936 -21.392411556024456 -27.913025 -49.141992 12160 -68.108 6911044.0 682849.0
3117 156.27 707.03 22766.797000000002 -17.101811256228117 -24.023927612663982 -27.911881 -49.142016999999996 12160 -70.785 6911171.0 682848.0
3118 130.84 718.39 22766.783 -18.621686014122517 -25.44715046241653 -27.91075 -49.14205 12160 -72.253 6911296.0 682847.0
3119 119.4 734.76 22766.77 -19.82294373526451 -26.553477524599487 -27.909641999999998 -49.142086 12160 -73.404 6911419.0 682845.0
3120 128.96 757.6 22766.757 -20.7725166754728 -27.411218173008542 -27.908569 -49.142122 12160 -74.305 6911538.0 682843.0
