 index ALTURA GPSALT IGRF mag_res reg LAT LONG Line MAGIGRF X Y
440 4779 166.72 1386.3 22767.165 130.44606480608223 -45.95106480608222 -27.7954 -49.113692 12220 84.495 6924035.0 685835.0
441 4780 204.84 1382.11 22767.176 138.54775712383787 -45.99675712383785 -27.796428000000002 -49.113642 12220 92.551 6923921.0 685838.0
442 4781 240.81 1374.4 22767.189 149.72051718577478 -46.0425171857748 -27.797471999999996 -49.113580999999996 12220 103.678 6923805.0 685842.0
443 4782 263.32 1364.51 22767.201 160.06969844294522 -46.08869844294521 -27.798533000000003 -49.113528 12220 113.98100000000001 6923688.0 685846.0
444 4783 279.55 1355.52 22767.213 169.25504602943897 -46.13804602943897 -27.799608000000003 -49.113494 12220 123.117 6923569.0 685847.0
445 4784 290.03 1348.18 22767.224 178.33723600639954 -46.188236006399535 -27.800696999999996 -49.113471999999994 12220 132.149 6923448.0 685848.0
446 4785 290.53 1341.34 22767.235 186.47262182487904 -46.23962182487904 -27.801794 -49.11345 12220 140.233 6923326.0 685848.0
447 4786 286.27 1334.4 22767.246 194.1444288385921 -46.29142883859211 -27.802903000000004 -49.113433 12220 147.85299999999998 6923203.0 685848.0
448 4787 290.75 1328.11 22767.256 202.02678514487604 -46.344785144876035 -27.804019 -49.113433 12220 155.68200000000002 6923080.0 685846.0
449 4788 302.7 1323.87 22767.265 210.87530778048333 -46.401307780483315 -27.805142 -49.113458 12220 164.47400000000002 6922955.0 685841.0
450 4789 319.26 1320.75 22767.272999999997 218.67718386714265 -46.458183867142615 -27.806267 -49.113496999999995 12220 172.21900000000002 6922831.0 685835.0
451 4790 338.68 1318.31 22767.281000000003 224.0587065027498 -46.51470650274978 -27.807392 -49.113535999999996 12220 177.544 6922706.0 685830.0
452 4791 357.31 1316.33 22767.29 226.3494544920716 -46.57045449207158 -27.808521999999996 -49.113558000000005 12220 179.77900000000002 6922581.0 685826.0
453 4792 338.16 1312.98 22767.301 220.7662997377704 -46.62429973777039 -27.809653000000004 -49.113547 12220 174.142 6922455.0 685825.0
454 4793 320.27 1309.37 22767.312 209.99472378823577 -46.67772378823575 -27.810786 -49.113533000000004 12220 163.317 6922330.0 685824.0
455 4794 325.16 1309.76 22767.283 213.31339399311898 -46.524393993118956 -27.807596999999998 -49.113531 12221 166.78900000000002 6922683.0 685830.0
456 4795 336.73 1304.74 22767.292999999998 213.79766915384138 -46.58266915384139 -27.808783000000002 -49.11355 12221 167.215 6922552.0 685826.0
457 4796 330.68 1301.41 22767.304 207.6788162172262 -46.6398162172262 -27.809978000000005 -49.113556 12221 161.039 6922420.0 685824.0
458 4797 315.36 1299.77 22767.316000000003 197.44883518327362 -46.695835183273616 -27.811175 -49.113528 12221 150.753 6922287.0 685824.0
459 4798 339.27 1299.11 22767.33 190.31153021046447 -46.74953021046447 -27.812375 -49.113478 12221 143.562 6922154.0 685827.0
460 4799 348.45 1298.24 22767.343999999997 176.50845059136998 -46.80245059136997 -27.813571999999997 -49.113417 12221 129.70600000000002 6922021.0 685831.0
461 4800 308.83 1297.12 22767.357999999997 151.40259632598986 -46.85459632598987 -27.814771999999998 -49.11335 12221 104.54799999999999 6921888.0 685836.0
462 4801 287.42 1295.44 22767.372000000003 124.1838701579474 -46.907870157947386 -27.815966999999997 -49.113294 12221 77.27600000000001 6921756.0 685839.0
463 4802 252.13 1293.3 22767.385 92.44991863619038 -46.96191863619038 -27.817158000000003 -49.113256 12221 45.488 6921624.0 685841.0
464 4803 206.96 1290.57 22767.397999999997 58.50951640700434 -47.017516407004344 -27.818344 -49.113231 12221 11.492 6921492.0 685841.0
465 4804 173.34 1286.98 22767.409 27.139692982584734 -47.072692982584734 -27.819528000000002 -49.113214 12221 -19.933 6921361.0 685841.0
466 4805 162.96 1284.43 22767.421000000002 -1.2535811492638018 -47.1294188507362 -27.820706 -49.113208 12221 -48.383 6921230.0 685839.0
467 4806 167.31 1283.78 22767.431 -31.819923025293768 -47.18607697470623 -27.821875 -49.113222 12221 -79.006 6921101.0 685836.0
468 4807 180.95 1284.23 22767.44 -60.82671560875266 -47.24428439124734 -27.823039 -49.113253 12221 -108.071 6920972.0 685831.0
469 4808 218.82 1286.18 22767.449 -86.28992938744514 -47.30207061255488 -27.824192 -49.113283 12221 -133.592 6920844.0 685826.0
470 4809 252.82 1288.44 22767.459 -104.582113653942 -47.357886346057995 -27.825336 -49.113296999999996 12221 -151.94 6920717.0 685823.0
471 4810 253.1 1290.47 22767.468999999997 -114.51471911567222 -47.41328088432777 -27.826475 -49.113306 12221 -161.928 6920591.0 685820.0
472 4811 250.88 1291.95 22767.479 -120.77274577263589 -47.46825422736409 -27.827603000000003 -49.113319 12221 -168.24099999999999 6920466.0 685817.0
473 4812 230.1 1293.72 22767.488999999998 -122.52641897854758 -47.52358102145243 -27.828721999999996 -49.113333000000004 12221 -170.05 6920342.0 685813.0
474 4813 198.17 1295.31 22767.498 -121.54228802597817 -47.57771197402184 -27.829831 -49.113344 12221 -169.12 6920219.0 685810.0
475 4814 169.83 1297.62 22767.509 -120.21254875644654 -47.629451243553476 -27.830931 -49.113336 12221 -167.842 6920098.0 685809.0
476 4815 137.1 1300.25 22767.521 -118.61713342577144 -47.67886657422856 -27.832019 -49.113296999999996 12221 -166.296 6919977.0 685811.0
477 4816 117.62 1302.87 22767.535 -117.82346322918616 -47.725536770813854 -27.833097 -49.113236 12221 -165.549 6919857.0 685816.0
478 4817 113.14 1304.07 22767.549 -117.76663542306775 -47.771364576932235 -27.834166999999997 -49.113167 12221 -165.53799999999998 6919739.0 685821.0
479 4818 111.19 1305.36 22767.562 -117.2370329706639 -47.817967029336096 -27.835231 -49.1131 12221 -165.055 6919621.0 685825.0
480 4819 100.35 1305.95 22767.575 -115.71885171349349 -47.864148286506506 -27.836285999999998 -49.113044 12221 -163.583 6919504.0 685829.0
481 4820 86.52 1306.46 22767.588 -114.12867045632308 -47.91032954367691 -27.837335999999997 -49.112989 12221 -162.039 6919387.0 685833.0
482 4821 88.09 1305.14 22767.601000000002 -112.67613574810065 -47.95686425189934 -27.838386 -49.112939000000004 12221 -160.63299999999998 6919271.0 685836.0
483 4822 110.72 1301.26 22767.612 -112.6346305520738 -48.005369447926185 -27.839439000000002 -49.112908000000004 12221 -160.64 6919154.0 685837.0
484 4823 109.04 1295.29 22767.623 -110.24335070976149 -48.054649290238515 -27.840496999999996 -49.112891999999995 12221 -158.298 6919037.0 685837.0
485 4824 105.61 1289.14 22767.634 -107.78087502593021 -48.10512497406979 -27.841561 -49.112881 12221 -155.886 6918919.0 685836.0
486 4825 97.97 1281.93 22767.644 -105.46997814686549 -48.15602185313451 -27.842631 -49.112878 12221 -153.626 6918800.0 685835.0
487 4826 91.32 1275.06 22767.654 -103.12153197522981 -48.2084680247702 -27.843708000000003 -49.112881 12221 -151.33 6918681.0 685832.0
488 4827 107.32 1268.64 22767.664 -101.66466460836078 -48.261335391639236 -27.844789000000002 -49.112894 12221 -149.92600000000002 6918561.0 685829.0
489 4828 139.11 1262.42 22767.674 -100.47979724149161 -48.31420275850838 -27.845875 -49.112903 12221 -148.79399999999998 6918441.0 685826.0
490 4829 137.15 1256.68 22767.685 -97.60783261824545 -48.36516738175454 -27.846964 -49.112891999999995 12221 -145.97299999999998 6918320.0 685826.0
491 4830 128.17 1251.51 22767.697 -94.76641728757039 -48.41458271242962 -27.848056 -49.112853 12221 -143.181 6918199.0 685828.0
492 4831 134.35 1245.32 22767.71 -92.44900195689516 -48.463998043104816 -27.84915 -49.112811 12221 -140.91299999999998 6918078.0 685830.0
493 4832 166.92 1237.87 22767.722999999998 -91.01916543098663 -48.513834569013355 -27.85025 -49.112769 12221 -139.533 6917956.0 685832.0
494 4833 228.33 1230.43 22767.736 -90.19032890507809 -48.5636710949219 -27.85135 -49.112728000000004 12221 -138.754 6917834.0 685834.0
495 4834 281.16 1222.31 22767.748 -89.35249237916958 -48.61350762083044 -27.852456 -49.112691999999996 12221 -137.966 6917712.0 685836.0
496 4835 304.19 1215.46 22767.761000000002 -86.53623465802744 -48.66376534197255 -27.853558000000003 -49.112656 12221 -135.2 6917589.0 685838.0
497 4836 286.57 1209.21 22767.772999999997 -83.32062348583342 -48.714376514166574 -27.854664 -49.112625 12221 -132.035 6917467.0 685839.0
498 4837 250.18 1203.55 22767.785 -80.04459111840595 -48.76540888159405 -27.855769 -49.112596999999994 12221 -128.81 6917344.0 685840.0
499 4838 216.23 1199.07 22767.797000000002 -77.39620529992644 -48.81679470007355 -27.856869 -49.112575 12221 -126.213 6917222.0 685840.0
500 4839 196.49 1195.1 22767.808999999997 -74.98124067668027 -48.86775932331971 -27.857967 -49.112558 12221 -123.84899999999999 6917101.0 685840.0
501 4840 202.17 1189.78 22767.82 -73.2140802119153 -48.9199197880847 -27.859060999999997 -49.112544 12221 -122.134 6916979.0 685839.0
502 4841 220.18 1182.8 22767.831000000002 -71.30134094238366 -48.971659057616336 -27.860156 -49.112542 12221 -120.273 6916858.0 685838.0
503 4842 239.35 1174.2 22767.841 -69.39505238028119 -49.02494761971882 -27.86125 -49.112556 12221 -118.42 6916737.0 685835.0
504 4843 250.58 1165.48 22767.851000000002 -67.81656797665974 -49.07943202334025 -27.862346999999996 -49.112572 12221 -116.896 6916615.0 685831.0
505 4844 266.59 1158.52 22767.861 -66.28363286560916 -49.13236713439083 -27.863446999999997 -49.112572 12221 -115.416 6916493.0 685829.0
506 4845 271.62 1151.83 22767.873 -64.56266824236313 -49.18333175763688 -27.864544 -49.112556 12221 -113.74600000000001 6916372.0 685829.0
507 4846 280.55 1144.58 22767.886000000002 -63.13283171645447 -49.23316828354553 -27.865644 -49.112519 12221 -112.366 6916250.0 685831.0
508 4847 296.03 1137.67 22767.9 -61.59976983683141 -49.28223016316859 -27.866744 -49.112460999999996 12221 -110.882 6916128.0 685834.0
509 4848 306.03 1129.9 22767.914 -60.18783605454584 -49.330163945454146 -27.867846999999998 -49.112392 12221 -109.51799999999999 6916005.0 685839.0
510 5081 277.09 1168.66 22768.166 -59.81494473321875 -48.91205526678125 -27.866910999999998 -49.107461 12231 -108.727 6916102.0 686326.0
511 5082 269.7 1177.22 22768.154 -61.90996098983082 -48.86403901016918 -27.865880999999998 -49.107483 12231 -110.774 6916216.0 686326.0
512 5083 264.81 1187.03 22768.142999999996 -64.20420260015742 -48.816797399842585 -27.864846999999997 -49.107510999999995 12231 -113.021 6916330.0 686325.0
513 5084 261.01 1197.88 22768.132 -65.88664005200283 -48.76835994799717 -27.863814 -49.107531 12231 -114.655 6916445.0 686325.0
514 5085 258.96 1209.86 22768.121 -67.75085215013372 -48.719147849866275 -27.862781 -49.107533000000004 12231 -116.47 6916560.0 686326.0
515 5086 256.37 1220.48 22768.111 -69.05241769931678 -48.66958230068324 -27.861744 -49.107535999999996 12231 -117.72200000000001 6916674.0 686328.0
516 5087 248.43 1228.83 22768.101000000002 -71.48405099268112 -48.61994900731889 -27.860706 -49.107541999999995 12231 -120.104 6916790.0 686329.0
517 5088 225.31 1234.55 22768.09 -73.51926309081213 -48.57073690918787 -27.859661 -49.10755 12231 -122.09 6916905.0 686330.0
518 5089 210.62 1241.02 22768.08 -74.82389638417648 -48.52110361582352 -27.858617 -49.107558000000004 12231 -123.345 6917021.0 686331.0
519 5090 181.14 1246.24 22768.069 -75.87552967754084 -48.47147032245916 -27.857567 -49.107569 12231 -124.34700000000001 6917137.0 686332.0
520 5091 153.57 1250.92 22768.057 -77.03780951985317 -48.42219048014683 -27.856516999999997 -49.107592 12231 -125.46 6917254.0 686332.0
521 5092 150.31 1256.24 22768.045 -78.90454006959465 -48.37445993040535 -27.855456 -49.107625 12231 -127.279 6917371.0 686330.0
522 5093 169.9 1262.3 22768.032000000003 -81.70314252199852 -48.32785747800149 -27.854391999999997 -49.107681 12231 -130.031 6917489.0 686326.0
523 5094 175.38 1268.42 22768.017999999996 -84.63197032811676 -48.28202967188322 -27.853328 -49.10775 12231 -132.914 6917607.0 686321.0
524 5095 182.62 1274.51 22768.004 -87.98421932946862 -48.23578067053138 -27.852258000000003 -49.107817 12231 -136.22 6917726.0 686316.0
525 5096 168.94 1283.01 22767.992000000002 -90.17579226967689 -48.1872077303231 -27.851189 -49.107864 12231 -138.363 6917845.0 686314.0
526 5097 156.19 1296.57 22767.981 -92.8068467582747 -48.13715324172529 -27.850125 -49.107872 12231 -140.944 6917962.0 686315.0
527 5098 151.91 1311.41 22767.971 -95.2964505394435 -48.085549460556514 -27.849071999999996 -49.107861 12231 -143.382 6918079.0 686318.0
528 5099 142.36 1323.42 22767.962000000003 -97.87685847909344 -48.03514152090656 -27.848021999999997 -49.107856 12231 -145.912 6918195.0 686320.0
529 5100 103.17 1330.95 22767.952 -99.47568761397673 -47.98431238602328 -27.846971999999997 -49.107853000000006 12231 -147.46 6918312.0 686322.0
530 5101 97.15 1337.25 22767.941000000003 -101.68874210257454 -47.93425789742546 -27.845917 -49.107858 12231 -149.623 6918429.0 686323.0
531 5102 111.14 1341.78 22767.93 -105.09079659117234 -47.88420340882765 -27.844856 -49.107872 12231 -152.975 6918546.0 686324.0
532 5103 127.98 1341.46 22767.92 -108.81911466547055 -47.832885334529465 -27.843778000000004 -49.107878 12231 -156.65200000000002 6918666.0 686325.0
533 5104 149.98 1337.26 22767.909 -113.01162858128754 -47.78037141871246 -27.842683 -49.107881 12231 -160.792 6918787.0 686327.0
534 5105 164.17 1332.59 22767.898999999998 -117.62398488757145 -47.72701511242854 -27.841569 -49.107872 12231 -165.351 6918910.0 686329.0
535 5106 172.54 1327.33 22767.889 -122.90637942584124 -47.67162057415876 -27.840439 -49.107861 12231 -170.578 6919036.0 686332.0
536 5107 182.75 1321.13 22767.877999999997 -129.03699931782555 -47.61700068217447 -27.839294 -49.107864 12231 -176.65400000000002 6919162.0 686334.0
537 5108 189.49 1315.11 22767.866 -136.67191230770567 -47.56308769229434 -27.838141999999998 -49.107883 12231 -184.235 6919290.0 686334.0
538 5109 188.02 1309.79 22767.853 -143.19769720024829 -47.510302799751706 -27.836981 -49.107925 12231 -190.708 6919419.0 686332.0
539 5110 175.13 1304.23 22767.839 -148.67712864173888 -47.45787135826111 -27.835811 -49.107978 12231 -196.135 6919549.0 686329.0
540 5111 158.16 1298.38 22767.825 -152.95078543694402 -47.40621456305598 -27.834636 -49.108033 12231 -200.357 6919679.0 686325.0
541 5112 148.82 1293.1 22767.811 -157.4656380736681 -47.35336192633193 -27.833453000000002 -49.108083 12231 -204.81900000000002 6919810.0 686322.0
542 5113 142.62 1288.67 22767.798 -161.57246119819655 -47.298538801803446 -27.832261 -49.108121999999995 12231 -208.87099999999998 6919942.0 686321.0
543 5114 153.39 1284.99 22767.786 -167.12325481052935 -47.24174518947066 -27.831061 -49.108128 12231 -214.365 6920075.0 686322.0
544 5115 159.77 1281.27 22767.776 -171.69556820323763 -47.18143179676238 -27.829856 -49.108103 12231 -218.877 6920209.0 686327.0
545 5116 158.1 1277.91 22767.767999999996 -171.83743088851674 -47.11956911148325 -27.828642 -49.108053000000005 12231 -218.957 6920343.0 686334.0
546 5117 147.86 1273.71 22767.757999999998 -163.36794012274385 -47.05805987725614 -27.827428 -49.108014000000004 12231 -210.426 6920478.0 686340.0
547 5118 134.16 1269.17 22767.748 -147.6509000644 -46.998099935599996 -27.826208 -49.107991999999996 12231 -194.649 6920613.0 686344.0
548 5119 133.04 1264.89 22767.737 -127.53131071348527 -46.93968928651471 -27.824986 -49.107991999999996 12231 -174.47099999999998 6920748.0 686346.0
549 5120 147.56 1261.34 22767.724 -101.79381861894751 -46.88318138105251 -27.823756 -49.108025 12231 -148.67700000000002 6920884.0 686345.0
550 5121 199.07 1258.16 22767.709 -71.12342378078671 -46.8285762192133 -27.822521999999996 -49.108086 12231 -117.95200000000001 6921021.0 686341.0
551 5122 227.6 1254.83 22767.694 -18.860833101106977 -46.77516689889303 -27.821294 -49.108158 12231 -65.63600000000001 6921157.0 686336.0
552 5123 240.16 1254.22 22767.678 48.397757578572765 -46.72175757857276 -27.820075 -49.108233 12231 1.676 6921293.0 686331.0
553 5124 242.34 1253.51 22767.664 124.10219064871941 -46.66919064871941 -27.818864 -49.108303 12231 77.433 6921427.0 686326.0
554 5125 241.89 1252.13 22767.648999999998 200.66469146304738 -46.616691463047374 -27.817669 -49.108361 12231 154.048 6921559.0 686322.0
555 5126 236.12 1251.04 22767.637000000002 264.0566429848045 -46.562642984804484 -27.816485999999998 -49.108397 12231 217.49400000000003 6921691.0 686320.0
556 5127 253.37 1251.2 22767.626 318.83498486083437 -46.50598486083434 -27.815314 -49.108391999999995 12231 272.329 6921820.0 686323.0
557 5128 275.94 1252.39 22767.618 354.9576493469558 -46.44664934695584 -27.814158000000003 -49.108342 12231 308.51099999999997 6921948.0 686330.0
558 5129 267.74 1252.62 22767.611 363.2249603820253 -46.386960382025315 -27.813017 -49.108283 12231 316.83799999999997 6922075.0 686338.0
559 5130 235.0 1252.59 22767.602000000003 354.1668589416515 -46.33085894165149 -27.811891999999997 -49.108247 12231 307.836 6922199.0 686343.0
560 5131 193.41 1252.45 22767.592999999997 338.4280814401341 -46.27708144013411 -27.810778000000003 -49.108242 12231 292.151 6922323.0 686345.0
561 5132 158.02 1253.64 22767.581000000002 323.6466956216545 -46.225695621654495 -27.809678 -49.108272 12231 277.421 6922445.0 686345.0
562 5133 146.16 1257.64 22767.568 312.2250254250693 -46.17902542506931 -27.808594 -49.108336 12231 266.046 6922565.0 686340.0
563 5134 135.77 1262.47 22767.553 299.7809722652364 -46.133972265236416 -27.807525 -49.108419 12231 253.64700000000002 6922683.0 686334.0
564 5135 125.45 1266.93 22767.54 287.0849191054035 -46.08891910540351 -27.806466999999998 -49.1085 12231 240.99599999999998 6922801.0 686328.0
565 5136 128.04 1270.73 22767.527000000002 276.4007378482331 -46.04273784823311 -27.805414000000003 -49.10855 12231 230.358 6922918.0 686324.0
566 5137 129.09 1274.98 22767.517000000003 265.42387920115414 -45.99387920115412 -27.804367 -49.108571999999995 12231 219.43 6923034.0 686324.0
567 5138 126.17 1281.97 22767.507999999998 254.92911781045225 -45.943117810452264 -27.803331 -49.108558 12231 208.986 6923149.0 686327.0
568 5139 120.71 1291.5 22767.501 244.54445367612732 -45.8904536761273 -27.8023 -49.108517 12231 198.65400000000002 6923263.0 686333.0
569 5140 120.89 1300.84 22767.494 234.17863193226927 -45.83863193226926 -27.801283 -49.108469 12231 188.34 6923375.0 686339.0
570 5141 114.25 1307.4 22767.487 223.4945848346967 -45.78758483469669 -27.800278000000002 -49.108444 12231 177.707 6923487.0 686344.0
571 5142 124.82 1313.1 22767.477000000003 213.72825335901842 -45.741253359018444 -27.799283000000003 -49.108453000000004 12231 167.987 6923597.0 686344.0
572 5143 128.98 1318.61 22767.467 203.76334307857366 -45.69534307857366 -27.798294 -49.108478000000005 12231 158.06799999999998 6923706.0 686344.0
573 5144 112.89 1321.82 22767.457000000002 193.21278624918088 -45.6497862491809 -27.797308 -49.108497 12231 147.563 6923816.0 686343.0
574 5145 121.54 1323.07 22767.447 185.1016506150215 -45.60465061502148 -27.796321999999996 -49.108528 12231 139.497 6923925.0 686342.0
575 5146 128.61 1321.49 22767.436 177.49609378562872 -45.55909378562872 -27.795331 -49.108556 12231 131.937 6924035.0 686341.0
576 5147 131.81 1316.51 22767.426 169.62153695623596 -45.51353695623595 -27.794333 -49.108589 12231 124.10799999999999 6924145.0 686340.0
577 5148 140.6 1309.45 22767.415 161.51468702894724 -45.46868702894724 -27.793325 -49.108628 12231 116.046 6924257.0 686337.0
578 5149 149.42 1300.66 22767.403 153.58122006490612 -45.42222006490613 -27.792303000000004 -49.108669 12231 108.15899999999999 6924371.0 686335.0
579 5150 150.03 1293.13 22767.391 145.00188119820263 -45.37688119820264 -27.791264 -49.108731 12231 99.625 6924486.0 686331.0
580 5151 138.24 1287.0 22767.377999999997 136.74569994103223 -45.330699941032236 -27.790208000000003 -49.108786 12231 91.415 6924603.0 686327.0
581 5152 130.49 1279.33 22767.367000000002 129.47654819605742 -45.282548196057405 -27.789142 -49.108828 12231 84.194 6924721.0 686325.0
582 5153 133.37 1272.11 22767.356 122.1630047680447 -45.2320047680447 -27.788061 -49.10885 12231 76.931 6924841.0 686325.0
583 5154 143.08 1266.17 22767.346 114.13726549851317 -45.18026549851318 -27.786972 -49.10885 12231 68.957 6924962.0 686326.0
584 5155 148.28 1262.22 22767.337000000003 107.11097693641057 -45.12697693641058 -27.785871999999998 -49.108847 12231 61.983999999999995 6925083.0 686329.0
585 5156 145.43 1261.23 22767.327999999998 99.99626717907464 -45.07326717907463 -27.784771999999997 -49.108833000000004 12231 54.923 6925205.0 686332.0
586 5157 140.01 1261.51 22767.319 94.70955742173857 -45.01955742173857 -27.783678000000002 -49.108821999999996 12231 49.69 6925327.0 686335.0
587 5158 114.34 1262.65 22767.308999999997 92.99546470115502 -44.967464701155016 -27.782591999999998 -49.108819 12231 48.028 6925447.0 686337.0
588 5159 107.72 1263.77 22767.3 92.67514662685683 -44.916146626856836 -27.781511 -49.108825 12231 47.75899999999999 6925567.0 686338.0
589 5160 116.42 1261.98 22767.29 93.2672497477921 -44.86524974779211 -27.780435999999998 -49.108831 12231 48.402 6925686.0 686339.0
590 5161 125.98 1260.0 22767.28 97.81957822244202 -44.81357822244202 -27.779358000000002 -49.108836 12231 53.006 6925805.0 686341.0
591 5162 148.12 1258.88 22767.27 103.62603479442932 -44.763034794429316 -27.778281 -49.108847 12231 58.863 6925925.0 686341.0
592 5350 181.66 1139.88 22768.44 -56.153525305508246 -48.56447469449174 -27.867625 -49.102416999999996 12240 -104.71799999999999 6916015.0 686822.0
593 5351 190.5 1149.73 22768.428 -57.35888629338219 -48.5201137066178 -27.866644 -49.10245 12240 -105.87899999999999 6916124.0 686820.0
594 5352 206.19 1157.12 22768.417999999998 -60.11879657382698 -48.47420342617301 -27.865661 -49.102472 12240 -108.59299999999999 6916233.0 686820.0
595 5353 212.32 1162.93 22768.407000000003 -63.115706854271885 -48.42829314572811 -27.864675 -49.102489 12240 -111.544 6916342.0 686820.0
596 5354 196.16 1169.79 22768.397999999997 -65.81816642728762 -48.38083357271237 -27.863689 -49.102486 12240 -114.199 6916451.0 686822.0
597 5355 186.0 1178.17 22768.389 -68.29817529287433 -48.331824707125655 -27.862706 -49.102467 12240 -116.63 6916560.0 686826.0
598 5356 190.48 1187.78 22768.38 -69.34663486589021 -48.28436513410979 -27.861719 -49.102458 12240 -117.631 6916669.0 686828.0
599 5357 199.67 1199.08 22768.369 -71.01654514633499 -48.238454853665004 -27.860739000000002 -49.102478000000005 12240 -119.255 6916778.0 686828.0
600 5358 201.75 1208.93 22768.357999999997 -73.29848493897546 -48.194515061024525 -27.859764000000002 -49.102519 12240 -121.493 6916886.0 686826.0
601 5359 199.6 1219.74 22768.346 -75.33065008533038 -48.15134991466964 -27.858791999999998 -49.102558 12240 -123.48200000000001 6916994.0 686823.0
602 5360 191.77 1229.18 22768.335 -77.90536452425633 -48.10663547574368 -27.857819 -49.102585999999995 12240 -126.012 6917102.0 686822.0
603 5361 175.02 1237.42 22768.326 -80.14140290203872 -48.05959709796127 -27.856844 -49.102585999999995 12240 -128.201 6917210.0 686824.0
604 5362 164.66 1247.04 22768.317000000003 -82.06002008458753 -48.01297991541244 -27.855875 -49.102578 12240 -130.07299999999998 6917317.0 686826.0
605 5363 154.45 1255.71 22768.307999999997 -83.59883310865544 -47.96516689134455 -27.854906 -49.102564 12240 -131.564 6917425.0 686829.0
606 5364 144.62 1262.98 22768.299 -85.71322493748988 -47.91777506251012 -27.853939 -49.102556 12240 -133.631 6917532.0 686832.0
607 5365 131.15 1267.98 22768.291 -87.72503796155766 -47.869962038442345 -27.852960999999997 -49.102539 12240 -135.595 6917640.0 686835.0
608 5366 120.91 1268.88 22768.282000000003 -88.45504682714449 -47.820953172855525 -27.851978000000003 -49.102514 12240 -136.276 6917749.0 686839.0
609 5367 136.88 1266.4 22768.273999999998 -90.94047688796466 -47.771523112035354 -27.850981 -49.102492 12240 -138.71200000000002 6917859.0 686843.0
610 5368 144.32 1262.45 22768.266 -93.60674933925173 -47.72125066074827 -27.849971999999998 -49.102469 12240 -141.328 6917971.0 686847.0
611 5369 150.12 1259.0 22768.256 -96.74208953472012 -47.67091046527987 -27.848946999999995 -49.102461 12240 -144.41299999999998 6918085.0 686850.0
612 5370 150.32 1255.76 22768.247000000003 -100.64307627913664 -47.620923720863374 -27.847908 -49.102453000000004 12240 -148.264 6918200.0 686852.0
613 5371 150.23 1252.8 22768.237 -104.6006800603054 -47.5693199396946 -27.84685 -49.102447 12240 -152.17 6918317.0 686855.0
614 5372 148.7 1250.33 22768.226000000002 -109.2095769393701 -47.51842306062988 -27.845781 -49.102456 12240 -156.72799999999998 6918436.0 686856.0
615 5373 148.83 1251.88 22768.214 -113.62914987957828 -47.469850120421704 -27.844706 -49.102494 12240 -161.099 6918555.0 686854.0
616 5374 150.69 1255.66 22768.2 -118.03639888093014 -47.423601119069865 -27.843628000000002 -49.102556 12240 -165.46 6918674.0 686849.0
617 5375 150.22 1261.41 22768.186 -122.19206907751544 -47.37693092248457 -27.842546999999996 -49.102628 12240 -169.56900000000002 6918794.0 686844.0
618 5376 178.92 1267.64 22768.172000000002 -128.53473927410073 -47.33026072589928 -27.841461 -49.102694 12240 -175.865 6918914.0 686839.0
619 5377 221.1 1273.29 22768.159 -136.76660531220486 -47.282394687795154 -27.840378 -49.102761 12240 -184.049 6919035.0 686835.0
620 5378 265.81 1281.19 22768.144 -147.03727550879015 -47.23572449120986 -27.839294 -49.102833000000004 12240 -194.273 6919155.0 686830.0
621 5379 295.72 1289.01 22768.131 -159.16052451014187 -47.18947548985813 -27.838216999999997 -49.1029 12240 -206.35 6919274.0 686825.0
622 5380 314.54 1295.22 22768.118 -172.01496935301265 -47.14203064698736 -27.837133 -49.102956 12240 -219.157 6919394.0 686821.0
623 5381 313.89 1301.29 22768.106 -184.3549339762588 -47.0910660237412 -27.836046999999997 -49.102978 12240 -231.446 6919515.0 686821.0
624 5382 324.69 1307.01 22768.097 -199.68880134312784 -47.03819865687217 -27.834958 -49.102964 12240 -246.727 6919635.0 686824.0
625 5383 331.04 1311.76 22768.088 -218.2354138440869 -46.98258615591312 -27.833866999999998 -49.102922 12240 -265.218 6919756.0 686830.0
626 5384 313.12 1316.37 22768.08 -233.2770263450458 -46.92697365495419 -27.832778 -49.102883 12240 -280.204 6919877.0 686836.0
627 5385 293.53 1319.79 22768.072 -247.70886419971933 -46.872135800280624 -27.831685999999998 -49.102844 12240 -294.58099999999996 6919998.0 686841.0
628 5386 294.51 1320.91 22768.063 -264.7197020543929 -46.81729794560717 -27.830592 -49.102821999999996 12240 -311.53700000000003 6920119.0 686846.0
629 5387 326.17 1319.29 22768.053 -292.6806371654433 -46.76436283455671 -27.829492 -49.102817 12240 -339.445 6920241.0 686848.0
630 5388 311.67 1316.68 22768.042 -302.02402298392286 -46.71297701607709 -27.828386 -49.102839 12240 -348.73699999999997 6920363.0 686848.0
631 5389 259.44 1313.47 22768.029 -282.1495060587795 -46.66349394122057 -27.827278000000003 -49.102889000000005 12240 -328.81300000000005 6920486.0 686845.0
632 5390 226.18 1310.27 22768.015 -257.80686103629847 -46.61513896370156 -27.826164000000002 -49.102958 12240 -304.422 6920610.0 686840.0
633 5391 257.87 1309.3 22768.0 -251.02644136753196 -46.567558632468035 -27.825046999999998 -49.103041999999995 12240 -297.594 6920734.0 686834.0
634 5392 318.42 1310.06 22767.985 -242.04502169876548 -46.5199783012345 -27.823925 -49.103119 12240 -288.565 6920858.0 686828.0
635 5393 365.13 1311.66 22767.972 -192.68657251780346 -46.470427482196556 -27.822806 -49.103175 12240 -239.157 6920983.0 686824.0
