Scan started at 18:01:41 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.041626	-0.0299072	374.271	0.195622	0.0152316	0.0153324	12.12	0	-31533.3	-29968.6	-25765.6	0.195622	1085.51	1031.81	921.067	
0.00499208	-0.0402832	-0.0321655	374.268	0.293434	0.00746681	0.00729499	24.8006	0.00499208	-31568.9	-29874.5	-25793.4	0.293434	2321.9	2221.42	1994.46	
0.00998416	-0.0424805	-0.03361	374.266	0.391245	0.00975659	0.00979859	11.4776	0.00998416	-31513.4	-29920.7	-25819	0.391245	1056.12	1008.03	898.537	
0.0149762	-0.0437012	-0.0317688	374.262	0.489056	0.00405277	0.00374242	14.9705	0.0149762	-31469.1	-29990.1	-25817.2	0.489056	1394.44	1333.38	1193.51	
0.0199683	-0.0470581	-0.034729	374.26	0.586867	0.00319654	0.00283944	10.9798	0.0199683	-31468.9	-29989.8	-25817.1	0.586867	1014.03	966.34	861.67	
0.0249604	-0.0487061	-0.0356445	374.26	0.684678	0.00455058	0.00471664	10.7734	0.0249604	-31468.1	-29989	-25817.1	0.684678	996.626	953.47	850.192	
0.0299525	-0.0477295	-0.0337219	374.257	0.782489	0.00387485	0.0037863	10.3294	0.0299525	-31469.1	-29989.3	-25816.7	0.782489	955.697	910.638	812.161	
0.0349446	-0.0487671	-0.0386658	374.262	0.880301	0.00359162	0.00366561	8.4541	0.0349446	-31468.7	-29989.6	-25816.8	0.880301	777.64	740.634	659.21	
0.0399366	-0.0467529	-0.0377502	374.262	0.978112	0.00292562	0.00288939	9.5406	0.0399366	-31468.4	-29989.3	-25817	0.978112	882.776	842.476	751.016	
0.0449287	-0.049408	-0.0394898	374.27	1.07592	0.00364071	0.00362313	6.96281	0.0449287	-31467.8	-29989.4	-25816.9	1.07592	635.351	608.117	537.812	
0.0499208	-0.0511475	-0.0447998	374.274	1.17373	0.00253673	0.00255957	8.63305	0.0499208	-31467.5	-29990.1	-25817.4	1.17373	799.054	762.301	679.811	
0.0549129	-0.0518799	-0.0418091	374.271	1.27155	0.0038989	0.00412764	5.9148	0.0549129	-31467.9	-29990.3	-25817.2	1.27155	539.523	513.079	454.265	
0.059905	-0.0472717	-0.035553	374.277	1.36936	0.00369837	0.00365534	7.62609	0.059905	-31469	-29989.6	-25817.2	1.36936	705.007	674.166	600.669	
0.064897	-0.0439453	-0.033905	374.266	1.46717	0.00274361	0.00293265	5.13078	0.064897	-31470.1	-29989.6	-25817.8	1.46717	466.845	445.365	393.661	
0.0698891	-0.0441589	-0.0334778	374.266	1.56498	0.0035571	0.00373023	6.54439	0.0698891	-31469.3	-29991	-25817.9	1.56498	605.55	578.491	515.738	
0.0748812	-0.0437622	-0.03302	374.269	1.66279	0.00180246	0.00201258	4.51764	0.0748812	-31470.1	-29991.8	-25817.9	1.66279	412.694	391.961	347.839	
0.0798733	-0.0496216	-0.0386963	374.267	1.7606	0.00233061	0.00225714	5.42677	0.0798733	-31470.8	-29991.1	-25818.1	1.7606	501.5	479.504	427.394	
0.0848654	-0.0510864	-0.0391541	374.267	1.85841	0.00519099	0.00521576	4.02292	0.0848654	-31470.1	-29991.8	-25818.8	1.85841	368.404	351.208	311.746	
0.0898574	-0.0558167	-0.0430603	374.268	1.95622	0.00289863	0.00314005	4.2936	0.0898574	-31470.4	-29992.4	-25819.1	1.95622	397.041	378.808	337.893	
0.0948495	-0.0536804	-0.0456543	374.268	2.05403	0.00501598	0.00496873	3.60703	0.0948495	-31472.2	-29991.6	-25818.3	2.05403	333.021	317.471	283.021	
0.0998416	-0.0518189	-0.0478516	374.265	2.15185	0.00428916	0.00438862	3.17649	0.0998416	-31472.3	-29990	-25818.5	2.15185	293.57	280.047	249.88	
0.104834	-0.0454407	-0.0457153	374.266	2.24966	0.00446376	0.00439946	3.26827	0.104834	-31472.6	-29989.7	-25818.8	2.24966	303.161	290.39	259.255	
0.109826	-0.0397339	-0.0392456	374.264	2.34747	0.00275404	0.00268229	2.10788	0.109826	-31471.9	-29991.7	-25818.6	2.34747	194.144	185.37	165.31	
0.114818	-0.0420837	-0.0405579	374.262	2.44528	0.00408686	0.00404889	2.98848	0.114818	-31470.7	-29991.5	-25818.6	2.44528	278.719	266.939	239.157	
0.11981	-0.0463257	-0.0343933	374.264	2.54309	0.005042	0.00494854	1.11977	0.11981	-31471	-29990.1	-25818	2.54309	101.306	96.9451	86.3718	
0.124802	-0.0499573	-0.0345154	374.265	2.6409	0.00131853	0.00125569	2.7528	0.124802	-31470.3	-29990	-25817.5	2.6409	258.073	246.961	221.794	
0.129794	-0.0515747	-0.0350647	374.267	2.73871	0.00220436	0.00217982	0.280433	0.129794	-31470	-29990.3	-25817.9	2.73871	17.8476	16.1945	15.302	
0.134786	-0.052124	-0.0380554	374.263	2.83652	0.00157769	0.00137827	2.56112	0.134786	-31470.6	-29989.7	-25817.7	2.83652	240.335	229.857	206.587	
0.139778	-0.0498962	-0.0406189	374.261	2.93434	0.00175179	0.00178593	0.637529	0.139778	-31470.8	-29988.7	-25817.5	2.93434	55.9714	54.3597	48.1107	
0.14477	-0.0510559	-0.0421448	374.264	3.03215	0.00363533	0.00352656	2.40256	0.14477	-31470	-29988.9	-25817.9	3.03215	224.884	215.08	193.047	
0.149762	-0.0484314	-0.0414429	374.256	3.12996	0.00172686	0.00181106	1.28817	0.149762	-31469.9	-29990.8	-25817.8	3.12996	118.121	113.005	100.648	
0.154754	-0.0455322	-0.0376892	374.257	3.22777	0.00115946	0.00122927	2.26856	0.154754	-31471.1	-29991.9	-25817.7	3.22777	211.534	202.019	180.951	
0.159747	-0.0435791	-0.0374451	374.259	3.32558	0.00120448	0.00126884	1.81474	0.159747	-31471.4	-29991.1	-25817.8	3.32558	167.299	159.987	142.511	
0.164739	-0.0456848	-0.0315857	374.259	3.42339	0.00120918	0.00138232	2.1561	0.164739	-31470.6	-29991.3	-25818.2	3.42339	199.88	190.32	170.158	
0.169731	-0.0495911	-0.0310059	374.267	3.5212	0.0013412	0.00174763	2.20126	0.169731	-31470	-29991.7	-25818.1	3.5212	203.366	194.399	173.237	
0.174723	-0.0515747	-0.0328674	374.267	3.61901	0.00112912	0.00143228	2.0549	0.174723	-31470.5	-29990.6	-25817.4	3.61901	189.245	180.16	160.491	
0.179715	-0.049408	-0.0391235	374.267	3.71683	0.00120488	0.00132013	2.44875	0.179715	-31470.5	-29989.2	-25817.6	3.71683	226.254	216.271	192.643	
0.184707	-0.0497131	-0.0449524	374.265	3.81464	0.00178448	0.00181289	1.96382	0.184707	-31469.6	-29989.9	-25818.1	3.81464	179.601	171.196	151.874	
0.189699	-0.0484924	-0.0446472	374.259	3.91245	0.00112411	0.000974048	2.55552	0.189699	-31469.4	-29991.3	-25818	3.91245	236.759	225.591	201.334	
0.194691	-0.0500488	-0.044342	374.26	4.01026	0.000898285	0.000794703	1.87599	0.194691	-31469.3	-29991	-25818.1	4.01026	170.955	162.906	144.194	
0.199683	-0.0532837	-0.040863	374.256	4.10807	0.00124497	0.00106563	2.53749	0.199683	-31469.9	-29990.4	-25817.9	4.10807	235.012	223.955	199.759	
0.204675	-0.0522156	-0.0433044	374.254	4.20588	0.0010972	0.000908052	1.79053	0.204675	-31469.9	-29990.5	-25817.8	4.20588	162.976	155.437	137.496	
0.209667	-0.0538025	-0.040741	374.258	4.30369	0.00113468	0.00116996	2.40153	0.209667	-31469	-29990.8	-25818.2	4.30369	222.41	212.164	189.175	
0.214659	-0.049469	-0.0382996	374.258	4.4015	0.00130027	0.00132366	1.7088	0.214659	-31469.1	-29990.2	-25818	4.4015	155.491	148.72	131.487	
0.219652	-0.045105	-0.035553	374.264	4.49931	0.000931654	0.00113009	2.16964	0.219652	-31469.2	-29990.1	-25818.1	4.49931	200.598	191.441	170.69	
0.224644	-0.0407715	-0.0344543	374.264	4.59713	0.00125653	0.00125412	1.62804	0.224644	-31468.1	-29991.3	-25818.5	4.59713	149.159	142.026	126.138	
0.229636	-0.0366821	-0.036438	374.264	4.69494	0.000873143	0.000707117	1.85195	0.229636	-31468.3	-29992.1	-25818.4	4.69494	171.243	163.568	145.815	
0.234628	-0.0400085	-0.0364685	374.266	4.79275	0.000964103	0.0011896	1.55075	0.234628	-31470	-29992.2	-25818.4	4.79275	142.775	136.289	121.331	
0.23962	-0.0445557	-0.0397034	374.263	4.89056	0.000768314	0.000963819	1.47636	0.23962	-31470.4	-29991.7	-25818.2	4.89056	136.535	130.053	116.09	
0.244612	-0.0491943	-0.035553	374.267	4.98837	0.00152123	0.00138742	1.47754	0.244612	-31470.7	-29991.9	-25818.5	4.98837	137.054	130.852	116.95	
0.249604	-0.0496521	-0.0381775	374.265	5.08618	0.000723584	0.00100126	1.06126	0.249604	-31469.9	-29992.1	-25818.2	5.08618	97.665	93.4506	83.2504	
0.254596	-0.0480042	-0.0335999	374.265	5.18399	0.00107762	0.00120137	1.41192	0.254596	-31470.4	-29991.6	-25817.8	5.18399	131.735	125.863	112.835	
0.259588	-0.0507813	-0.0348816	374.262	5.2818	0.000719388	0.000687044	0.629344	0.259588	-31471.1	-29990.8	-25818.3	5.2818	57.3857	54.9648	48.9528	
0.26458	-0.0488586	-0.0374451	374.259	5.37962	0.000927016	0.00131904	1.35374	0.26458	-31469.9	-29991.7	-25818.3	5.37962	126.833	121.315	108.907	
0.269572	-0.0515137	-0.0371094	374.266	5.47743	0.000635308	0.000696344	0.214674	0.269572	-31469.8	-29992.7	-25818.3	5.47743	17.3524	16.5478	14.9185	
0.274564	-0.0514832	-0.0437622	374.262	5.57524	0.000454008	0.000508406	1.30408	0.274564	-31470.3	-29991.6	-25818.3	5.57524	122.359	117.062	105.168	
0.279556	-0.0493774	-0.0447388	374.263	5.67305	0.000542288	0.000468245	0.247276	0.279556	-31470.9	-29991	-25818.3	5.67305	21.0011	19.8409	17.8862	
0.284549	-0.052124	-0.0476379	374.269	5.77086	0.000657333	0.000640709	1.26257	0.284549	-31470.4	-29991.6	-25818.7	5.77086	118.176	113.222	101.562	
0.289541	-0.0501709	-0.0499268	374.266	5.86867	0.000862045	0.00082726	0.606946	0.289541	-31469.5	-29991.9	-25818.6	5.86867	55.6127	52.9753	47.2993	
0.294533	-0.0489807	-0.0489502	374.268	5.96648	0.000312411	0.000330263	1.2272	0.294533	-31468.9	-29991.6	-25818.5	5.96648	114.485	109.447	98.0704	
