Scan started at 17:59:13 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0640869	-0.0474854	374.084	0.195622	0.0144421	0.0140024	12.1181	0	-31427.8	-29981.9	-25870.6	0.195622	1085.49	1032.5	921.033	
0.00499208	-0.0586548	-0.0439453	374.084	0.293434	0.00706992	0.0070494	24.8003	0.00499208	-31388.5	-30083.3	-25845.2	0.293434	2323.09	2221.58	1994.85	
0.00998416	-0.0496419	-0.0350342	374.083	0.391245	0.0094248	0.00923181	11.476	0.00998416	-31448.6	-30048.9	-25812.3	0.391245	1056.89	1008.56	898.949	
0.0149762	-0.0519104	-0.0344238	374.085	0.489056	0.00369087	0.00327867	14.9681	0.0149762	-31497.8	-29981.2	-25808.3	0.489056	1395.12	1333.47	1193.95	
0.0199683	-0.0497131	-0.031189	374.081	0.586867	0.00401016	0.0039002	10.9801	0.0199683	-31497.5	-29980.7	-25808.2	0.586867	1014.41	966.65	862.215	
0.0249604	-0.0545654	-0.0398865	374.081	0.684678	0.00582327	0.00565381	10.7721	0.0249604	-31497.5	-29980.6	-25807.7	0.684678	996.981	953.585	850.723	
0.0299525	-0.0605164	-0.0451355	374.082	0.782489	0.00433509	0.00421622	10.3283	0.0299525	-31496	-29981.1	-25807.6	0.782489	955.859	910.868	812.65	
0.0349446	-0.0599365	-0.0464172	374.079	0.880301	0.00418302	0.00403085	8.45231	0.0349446	-31495	-29980.5	-25807.6	0.880301	777.765	740.693	659.668	
0.0399366	-0.0552368	-0.0461426	374.082	0.978112	0.00440498	0.00426015	9.54041	0.0399366	-31494.8	-29980.2	-25807.6	0.978112	883.214	842.28	751.344	
0.0449287	-0.0501099	-0.0390015	374.08	1.07592	0.00415288	0.00430886	6.96061	0.0449287	-31494.6	-29980.1	-25807.2	1.07592	635.154	608.447	538.218	
0.0499208	-0.0492859	-0.0394898	374.08	1.17373	0.00430245	0.00407825	8.63368	0.0499208	-31495.2	-29980.1	-25807.1	1.17373	799.439	762.167	679.954	
