Scan started at 18:05:23 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0452881	-0.0380859	375.529	0.195622	0.0151396	0.0150987	12.1317	0	-31541.2	-29972.8	-25762.4	0.195622	1084.57	1031.72	921.768	
0.00499208	-0.0462647	-0.0339966	375.53	0.293434	0.00751103	0.00740342	24.8069	0.00499208	-31573.8	-29881.9	-25790.8	0.293434	2321.97	2221.6	1994.42	
0.00998416	-0.0485026	-0.036499	375.531	0.391245	0.0102458	0.00998332	11.482	0.00998416	-31520	-29929.2	-25814.8	0.391245	1055.62	1006.94	898.409	
0.0149762	-0.0447388	-0.0295715	375.538	0.489056	0.00382326	0.00343759	14.9793	0.0149762	-31477.6	-29997.5	-25812.2	0.489056	1394.57	1333.17	1192.91	
0.0199683	-0.0446472	-0.0294189	375.537	0.586867	0.00413183	0.00406946	10.9798	0.0199683	-31477.8	-29996.3	-25811.9	0.586867	1014.19	966.102	861.08	
0.0249604	-0.0445252	-0.0300293	375.534	0.684678	0.00556623	0.00559429	10.7806	0.0249604	-31478.4	-29995.3	-25811.2	0.684678	997.748	953.339	849.234	
0.0299525	-0.0511475	-0.032898	375.53	0.782489	0.00349982	0.00335438	10.3304	0.0299525	-31478.4	-29995.4	-25811.5	0.782489	956.479	910.791	811.691	
0.0349446	-0.055481	-0.0400696	375.522	0.880301	0.00397327	0.00403373	8.46059	0.0349446	-31478.2	-29994.6	-25811.4	0.880301	778.818	740.998	658.52	
0.0399366	-0.0551148	-0.0383911	375.522	0.978112	0.00349396	0.00313888	9.54111	0.0399366	-31478.2	-29994.5	-25811	0.978112	882.858	843.636	750.98	
0.0449287	-0.0523682	-0.0401611	375.523	1.07592	0.003678	0.00362042	6.97083	0.0449287	-31476.9	-29994.8	-25811.6	1.07592	636.74	607.915	537.432	
0.0499208	-0.0468445	-0.0383911	375.529	1.17373	0.00373903	0.00341936	8.63411	0.0499208	-31476.5	-29995.5	-25811.3	1.17373	799.565	762.651	680.025	
0.0549129	-0.0473023	-0.0411072	375.529	1.27155	0.00430551	0.00395742	5.92338	0.0549129	-31476.5	-29995.6	-25810.8	1.27155	539.746	513.73	454.278	
0.059905	-0.0472412	-0.0380859	375.537	1.36936	0.00307133	0.00298075	7.6285	0.059905	-31476.7	-29994	-25810.4	1.36936	705.114	674.652	600.954	
0.064897	-0.0499878	-0.0386047	375.538	1.46717	0.00327345	0.00319879	5.13585	0.064897	-31476.7	-29993.1	-25810.2	1.46717	467.491	445.475	393.747	
