Scan started at 18:02:34 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0539551	-0.0484619	374.389	0.195622	0.0150565	0.0147424	12.1208	0	-31330.8	-30110	-25884.5	0.195622	1086.75	1030.8	921.436	
0.00499208	-0.0432129	-0.0385742	374.385	0.293434	0.00711179	0.00689824	24.799	0.00499208	-31382.7	-30101.7	-25840.2	0.293434	2321.11	2221.15	1994.72	
0.00998416	-0.0464681	-0.039266	374.376	0.391245	0.00919599	0.00882647	11.479	0.00998416	-31458.3	-30012.9	-25814	0.391245	1055.92	1007.64	898.672	
0.0149762	-0.0439758	-0.0383911	374.374	0.489056	0.00392137	0.00356402	14.9631	0.0149762	-31471.4	-29972.2	-25822.9	0.489056	1393.47	1333.48	1193.9	
0.0199683	-0.0419922	-0.0404663	374.374	0.586867	0.00400397	0.00412088	10.9814	0.0199683	-31470.6	-29972.6	-25822.8	0.586867	1013.73	966.241	861.494	
0.0249604	-0.0462647	-0.0445252	374.369	0.684678	0.00479697	0.00480979	10.7689	0.0249604	-31469.7	-29974.5	-25822.7	0.684678	996.174	953.389	850.401	
0.0299525	-0.0464172	-0.044342	374.37	0.782489	0.0040873	0.00380876	10.3247	0.0299525	-31470.7	-29974.5	-25822.9	0.782489	954.735	911.349	812.156	
0.0349446	-0.0465088	-0.0400696	374.367	0.880301	0.00422926	0.00411487	8.448	0.0349446	-31470.9	-29974.4	-25823	0.880301	777.532	740.309	659.196	
0.0399366	-0.0521851	-0.0386047	374.362	0.978112	0.00411061	0.00362812	9.53883	0.0399366	-31471.8	-29975.2	-25822.7	0.978112	882.885	842.118	751.06	
0.0449287	-0.0536194	-0.0404053	374.361	1.07592	0.00395972	0.00392066	6.95511	0.0449287	-31472.2	-29975.7	-25822.3	1.07592	635.553	607.437	537.828	
