Scan started at 18:14:56 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0533447	-0.0311279	374.41	0.195622	0.0167227	0.0161409	12.1198	0	-31630.6	-29816.3	-25776.8	0.195622	1086.91	1031.76	919.993	
0.00499208	-0.0487061	-0.0292969	374.414	0.293434	0.00765956	0.00744779	24.7997	0.00499208	-31551.7	-29841.4	-25825.3	0.293434	2322.78	2221.12	1993.54	
0.00998416	-0.0423177	-0.0349121	374.422	0.391245	0.00903362	0.00892908	11.4784	0.00998416	-31475.6	-29946.1	-25839.1	0.391245	1057.05	1008.29	898.092	
0.0149762	-0.0472412	-0.0406494	374.418	0.489056	0.00339716	0.00306637	14.9634	0.0149762	-31476.6	-29984.9	-25821.6	0.489056	1394.68	1333.45	1193.32	
0.0199683	-0.0453186	-0.0419006	374.419	0.586867	0.00372517	0.0035716	10.9809	0.0199683	-31478.2	-29983.8	-25819.8	0.586867	1014.33	966.617	861.372	
0.0249604	-0.0518189	-0.0438843	374.416	0.684678	0.0050311	0.00473231	10.7685	0.0249604	-31477	-29984.4	-25819.9	0.684678	996.621	953.593	850.308	
0.0299525	-0.0575562	-0.043335	374.408	0.782489	0.00420897	0.003821	10.324	0.0299525	-31474.7	-29985	-25822.4	0.782489	955.171	911.276	811.985	
0.0349446	-0.0545044	-0.0395813	374.413	0.880301	0.00422112	0.00404746	8.44609	0.0349446	-31474.4	-29984.5	-25822	0.880301	777.158	740.979	659.393	
0.0399366	-0.0518494	-0.0346069	374.412	0.978112	0.0042819	0.00403456	9.53884	0.0399366	-31475.1	-29984.3	-25820.3	0.978112	883.404	841.795	750.842	
0.0449287	-0.045044	-0.0348206	374.411	1.07592	0.00399904	0.00395173	6.95286	0.0449287	-31475.7	-29984.3	-25820.2	1.07592	635.246	607.933	538.086	
0.0499208	-0.0455933	-0.0357666	374.412	1.17373	0.00340712	0.00316175	8.6309	0.0499208	-31474.8	-29984.7	-25821	1.17373	798.525	762.882	679.496	
0.0549129	-0.0462341	-0.0342407	374.408	1.27155	0.00474878	0.00469597	5.90648	0.0549129	-31475.5	-29984.5	-25821.3	1.27155	539.342	513.078	454.487	
0.059905	-0.0480652	-0.0385437	374.41	1.36936	0.00307661	0.00312662	7.62315	0.059905	-31476.6	-29984.1	-25820.4	1.36936	705.602	673.727	600.218	
0.064897	-0.0470886	-0.0387573	374.41	1.46717	0.00326355	0.00324849	5.12475	0.064897	-31476.4	-29983.8	-25820.6	1.46717	466.336	445.72	393.936	
0.0698891	-0.050293	-0.0457153	374.421	1.56498	0.0037099	0.00384986	6.54216	0.0698891	-31476.2	-29983.6	-25821.8	1.56498	605.19	579.011	515.317	
0.0748812	-0.0469055	-0.0471802	374.422	1.66279	0.00257378	0.00263025	4.50656	0.0748812	-31475.3	-29984.8	-25821.3	1.66279	412.119	392.387	347.913	
0.0798733	-0.0449219	-0.048523	374.421	1.7606	0.00273945	0.00261564	5.42245	0.0798733	-31474.7	-29984.8	-25820.4	1.7606	501.896	479.272	427.112	
0.0848654	-0.039856	-0.0462036	374.418	1.85841	0.00557687	0.00545801	4.01306	0.0848654	-31474.5	-29984.7	-25820.1	1.85841	367.993	351.375	311.992	
0.0898574	-0.0369263	-0.0379639	374.409	1.95622	0.00170789	0.00190157	4.29524	0.0898574	-31474.9	-29984.1	-25820	1.95622	396.638	379.339	337.698	
0.0948495	-0.0410461	-0.0386353	374.407	2.05403	0.00543937	0.00550161	3.60601	0.0948495	-31475.4	-29982.7	-25820.3	2.05403	333.03	317.416	282.978	
0.0998416	-0.0488892	-0.0304565	374.4	2.15185	0.0049772	0.00500227	3.1773	0.0998416	-31475.2	-29982.8	-25820.1	2.15185	293.407	280.274	249.796	
0.104834	-0.0582275	-0.0348511	374.404	2.24966	0.00381089	0.00397425	3.26614	0.104834	-31475.8	-29982.8	-25820.7	2.24966	303.844	289.562	259.155	
0.109826	-0.0555115	-0.0361023	374.402	2.34747	0.0024716	0.00261527	2.1073	0.109826	-31477.1	-29982.3	-25821	2.34747	193.904	185.746	165.346	
0.114818	-0.0510559	-0.0402527	374.41	2.44528	0.00465138	0.00468307	2.98408	0.114818	-31476	-29983.2	-25820.1	2.44528	279.205	266.51	239.028	
0.11981	-0.0456848	-0.0469055	374.415	2.54309	0.00436797	0.004413	1.11923	0.11981	-31473.4	-29984.9	-25820.9	2.54309	101.253	97.0284	86.4373	
0.124802	-0.040863	-0.0470581	374.417	2.6409	0.00214654	0.00211539	2.75296	0.124802	-31473.2	-29984.7	-25820.9	2.6409	258.11	246.983	221.662	
0.129794	-0.0380554	-0.043457	374.427	2.73871	0.00178239	0.00171005	0.28119	0.129794	-31474.2	-29983.6	-25820	2.73871	17.1832	16.9695	15.4246	
0.134786	-0.0422363	-0.0390015	374.421	2.83652	0.00220024	0.0021093	2.56058	0.134786	-31474.9	-29984.4	-25820.3	2.83652	240.284	229.962	206.487	
