Scan started at 18:04:31 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0616455	-0.046875	374.361	0.195622	0.015337	0.015128	12.1159	0	-31487	-30101.4	-25752.5	0.195622	1086.25	1031.56	922.248	
0.00499208	-0.0524292	-0.0424194	374.368	0.293434	0.00767365	0.00730477	24.7993	0.00499208	-31561.8	-29955	-25752	0.293434	2321.05	2220.34	1994.59	
0.00998416	-0.0465902	-0.045695	374.38	0.391245	0.00953104	0.00951848	11.4788	0.00998416	-31540.1	-29915.9	-25788.6	0.391245	1055.16	1007.91	899.206	
0.0149762	-0.0497131	-0.0441589	374.382	0.489056	0.00398834	0.00372793	14.9601	0.0149762	-31491.8	-29969	-25807.2	0.489056	1393.15	1332.73	1193.9	
0.0199683	-0.0447998	-0.0450134	374.385	0.586867	0.00448672	0.00433052	10.9799	0.0199683	-31491.2	-29968.9	-25807.4	0.586867	1013.02	966.078	861.51	
0.0249604	-0.0413818	-0.0430603	374.388	0.684678	0.0051132	0.00514173	10.768	0.0249604	-31491.7	-29968.8	-25807	0.684678	995.956	952.752	850.172	
0.0299525	-0.0427856	-0.0394287	374.379	0.782489	0.00386283	0.00373388	10.3211	0.0299525	-31491.8	-29968.7	-25807.2	0.782489	954.382	910.945	811.885	
0.0349446	-0.043396	-0.0404968	374.372	0.880301	0.00388061	0.00408561	8.44314	0.0349446	-31491.5	-29969.1	-25807.6	0.880301	776.739	740.706	659.028	
0.0399366	-0.0487061	-0.0366516	374.371	0.978112	0.00410482	0.00383664	9.53714	0.0399366	-31491.3	-29968.7	-25807.3	0.978112	883.568	840.898	750.542	
0.0449287	-0.0539856	-0.0374451	374.367	1.07592	0.00383973	0.00367334	6.95044	0.0449287	-31491.7	-29968.6	-25807.6	1.07592	635.795	607.049	537.787	
0.0499208	-0.0570984	-0.038147	374.366	1.17373	0.00271436	0.00251128	8.62903	0.0499208	-31491.3	-29969.1	-25807.1	1.17373	798.219	762.66	679.314	
0.0549129	-0.0522156	-0.0396729	374.37	1.27155	0.00456104	0.00440311	5.90418	0.0549129	-31491.3	-29969	-25806.9	1.27155	539.198	513.091	454.312	
0.059905	-0.0491333	-0.0402527	374.371	1.36936	0.00353416	0.00343276	7.62064	0.059905	-31492.8	-29967.9	-25807	1.36936	706.076	672.913	600.028	
0.064897	-0.0478516	-0.0410156	374.368	1.46717	0.00295162	0.00289324	5.12267	0.064897	-31493.1	-29967.6	-25806.4	1.46717	466.906	445.153	393.821	
0.0698891	-0.0479431	-0.043396	374.37	1.56498	0.00262315	0.00258484	6.54262	0.0698891	-31492.9	-29967.9	-25806.7	1.56498	605.303	578.561	515.178	
0.0748812	-0.0512085	-0.0432434	374.365	1.66279	0.00352017	0.00332798	4.50374	0.0748812	-31492.5	-29968.4	-25807.1	1.66279	411.643	392.922	347.845	
0.0798733	-0.0493774	-0.0454407	374.364	1.7606	0.00255465	0.00263177	5.42123	0.0798733	-31492.3	-29967.9	-25806.6	1.7606	501.947	478.858	426.968	
0.0848654	-0.0487366	-0.0413208	374.364	1.85841	0.00567784	0.00562633	4.00744	0.0848654	-31492	-29967.2	-25806.3	1.85841	368.277	350.992	312.044	
0.0898574	-0.0473938	-0.0395813	374.365	1.95622	0.00153324	0.00163985	4.2919	0.0898574	-31491.2	-29966.9	-25806.3	1.95622	396.424	379.173	337.641	
0.0948495	-0.046814	-0.0385132	374.368	2.05403	0.00474587	0.00471196	3.60513	0.0948495	-31491	-29966.7	-25805.9	2.05403	332.788	317.523	282.985	
0.0998416	-0.0473023	-0.0385437	374.365	2.15185	0.00487079	0.0048606	3.17712	0.0998416	-31490.8	-29966.7	-25806.2	2.15185	293.12	280.32	249.694	
0.104834	-0.0469055	-0.0430908	374.366	2.24966	0.00510402	0.00514106	3.26554	0.104834	-31491.6	-29966.6	-25806.1	2.24966	303.86	289.378	259.196	
0.109826	-0.0463867	-0.0430298	374.367	2.34747	0.00272472	0.00291331	2.1094	0.109826	-31491.4	-29967.8	-25806.3	2.34747	193.921	185.472	165.252	
0.114818	-0.049469	-0.0452576	374.363	2.44528	0.00441131	0.00444043	2.98284	0.114818	-31490.3	-29968.4	-25806.8	2.44528	279.059	266.379	239.039	
0.11981	-0.0504761	-0.0459595	374.366	2.54309	0.00498663	0.00517394	1.11341	0.11981	-31491.2	-29968.3	-25807	2.54309	101.596	96.6609	86.4607	
0.124802	-0.0504761	-0.046814	374.365	2.6409	0.00187458	0.0017552	2.75286	0.124802	-31492.2	-29967.8	-25807	2.6409	258.117	246.731	221.704	
0.129794	-0.0476379	-0.0421753	374.372	2.73871	0.00207482	0.00171403	0.277711	0.129794	-31492.7	-29967.2	-25806.7	2.73871	17.2308	17.0464	15.4252	
0.134786	-0.0415344	-0.0411072	374.375	2.83652	0.00196684	0.00188666	2.56075	0.134786	-31493.3	-29967.3	-25806.7	2.83652	240.154	229.842	206.511	
0.139778	-0.0413818	-0.0391541	374.379	2.93434	0.00184675	0.00187713	0.634176	0.139778	-31492.7	-29967.6	-25806.3	2.93434	56.2491	53.7752	48.1386	
0.14477	-0.0400696	-0.0384522	374.373	3.03215	0.00374461	0.00385156	2.40173	0.14477	-31491.8	-29967.7	-25806.3	3.03215	224.955	214.891	192.973	
0.149762	-0.0419922	-0.0417175	374.368	3.12996	0.00170248	0.00140158	1.2843	0.149762	-31490.6	-29968.8	-25806.4	3.12996	118.187	112.721	100.612	
0.154754	-0.0423889	-0.040863	374.368	3.22777	0.00149171	0.00138583	2.26923	0.154754	-31489.7	-29969.5	-25806.6	3.22777	211.401	202.054	180.943	
0.159747	-0.0493469	-0.0471497	374.365	3.32558	0.0013123	0.00111018	1.81232	0.159747	-31490.9	-29968	-25806.2	3.32558	167.427	159.635	142.503	
0.164739	-0.0534668	-0.0467835	374.374	3.42339	0.000637972	0.000505658	2.15452	0.164739	-31492	-29967.5	-25806.1	3.42339	199.645	190.53	170.124	
0.169731	-0.0509949	-0.0449219	374.371	3.5212	0.00129275	0.00125727	2.19838	0.169731	-31492.4	-29967	-25806.2	3.5212	203.205	194.351	173.135	
0.174723	-0.0522156	-0.039917	374.367	3.61901	0.00149825	0.00152008	2.05433	0.174723	-31491.9	-29967.3	-25806.9	3.61901	189.273	180.202	160.408	
0.179715	-0.0447388	-0.0338135	374.367	3.71683	0.00106043	0.00145859	2.44594	0.179715	-31490.9	-29968.5	-25807.6	3.71683	225.947	216.35	192.59	
0.184707	-0.0437317	-0.0344543	374.366	3.81464	0.00177536	0.00185241	1.95995	0.184707	-31490.9	-29968.3	-25807.5	3.81464	180.09	170.63	151.816	
0.189699	-0.0483398	-0.0326843	374.363	3.91245	0.000803539	0.000959331	2.55377	0.189699	-31490.9	-29969.5	-25806.9	3.91245	236.317	225.899	201.269	
0.194691	-0.0484314	-0.0396118	374.365	4.01026	0.0004657	0.000627106	1.87415	0.194691	-31490.3	-29970.1	-25807	4.01026	171.177	162.675	144.079	
0.199683	-0.0496826	-0.0413818	374.369	4.10807	0.000786553	0.000791326	2.53496	0.199683	-31491.5	-29968.6	-25807.1	4.10807	234.547	224.242	199.791	
0.204675	-0.0539856	-0.0478821	374.361	4.20588	0.00114889	0.0012404	1.78815	0.204675	-31493.2	-29968.1	-25806.7	4.20588	163.19	155.163	137.376	
0.209667	-0.0506592	-0.049408	374.364	4.30369	0.00107346	0.001145	2.40005	0.209667	-31493.1	-29968.2	-25807.2	4.30369	222.017	212.341	189.155	
0.214659	-0.0518799	-0.0452271	374.366	4.4015	0.00118323	0.00114101	1.70722	0.214659	-31492.7	-29968	-25807.3	4.4015	155.592	148.588	131.385	
0.219652	-0.0442505	-0.0408936	374.369	4.49931	0.000578402	0.000554772	2.16775	0.219652	-31491.8	-29968.7	-25807.2	4.49931	200.428	191.59	170.703	
