Scan started at 17:58:24 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0654297	-0.050293	373.902	0.195622	0.0138208	0.0137114	12.1125	0	-31484.2	-30102.3	-25738.9	0.195622	1086.16	1030.87	920.883	
0.00499208	-0.0556641	-0.057251	373.908	0.293434	0.00708298	0.006697	24.7973	0.00499208	-31563	-29953.5	-25735.5	0.293434	2322.02	2220.56	1994.89	
0.00998416	-0.0476888	-0.0519206	373.905	0.391245	0.00847345	0.0087004	11.4774	0.00998416	-31537.4	-29915	-25773.1	0.391245	1056.68	1007.89	898.758	
0.0149762	-0.0479431	-0.0516357	373.904	0.489056	0.0038909	0.00371551	14.9616	0.0149762	-31487.1	-29969.4	-25793.5	0.489056	1394.29	1333.09	1194.19	
0.0199683	-0.0387878	-0.0498657	373.904	0.586867	0.00469738	0.00447127	10.9805	0.0199683	-31488.2	-29968.7	-25793.3	0.586867	1014.26	966.122	861.998	
0.0249604	-0.040741	-0.0427246	373.901	0.684678	0.00520556	0.00488596	10.7674	0.0249604	-31488.1	-29968.2	-25793	0.684678	996.316	953.283	850.919	
0.0299525	-0.0457153	-0.0413208	373.902	0.782489	0.00409009	0.00394114	10.3243	0.0299525	-31488.3	-29968.2	-25793.1	0.782489	955.004	910.876	812.558	
0.0349446	-0.0480347	-0.0353088	373.907	0.880301	0.00446407	0.00458964	8.44596	0.0349446	-31486.3	-29969.5	-25793.8	0.880301	777.13	740.575	659.849	
0.0399366	-0.0534973	-0.0359802	373.907	0.978112	0.0041927	0.00400007	9.5389	0.0399366	-31485.5	-29969.5	-25793.7	0.978112	883.329	841.396	751.337	
0.0449287	-0.0510559	-0.0353699	373.912	1.07592	0.00390898	0.00387795	6.95361	0.0449287	-31486.4	-29968.3	-25792.8	1.07592	635.092	607.79	538.453	
0.0499208	-0.0467224	-0.036499	373.914	1.17373	0.00294725	0.00277632	8.63125	0.0499208	-31485.6	-29967.9	-25792.7	1.17373	798.394	762.586	679.937	
0.0549129	-0.0444946	-0.0393372	373.915	1.27155	0.00402011	0.00409374	5.90687	0.0549129	-31485	-29968.2	-25793.2	1.27155	539.395	512.759	454.788	
0.059905	-0.0415649	-0.0391235	373.914	1.36936	0.00320553	0.00311382	7.62322	0.059905	-31485.1	-29967.7	-25793.4	1.36936	705.542	673.403	600.623	
0.064897	-0.0402832	-0.0428162	373.908	1.46717	0.00219813	0.00230313	5.1254	0.064897	-31486.4	-29967.3	-25792.7	1.46717	466.461	445.309	394.217	
0.0698891	-0.0447693	-0.0422974	373.902	1.56498	0.00346748	0.00318411	6.54217	0.0698891	-31486.3	-29968.8	-25792.4	1.56498	605.058	578.763	515.723	
0.0748812	-0.0446472	-0.0427856	373.898	1.66279	0.0030643	0.00292627	4.50765	0.0748812	-31484.9	-29969.7	-25792.5	1.66279	411.991	392.252	348.125	
0.0798733	-0.0521545	-0.0369873	373.904	1.7606	0.00247785	0.00261582	5.42268	0.0798733	-31485.5	-29968	-25792.4	1.7606	501.741	479.078	427.422	
0.0848654	-0.0553284	-0.0360107	373.909	1.85841	0.0061859	0.00615587	4.01362	0.0848654	-31486.2	-29966.9	-25792.4	1.85841	368.109	351.027	312.131	
0.0898574	-0.0544128	-0.0358887	373.914	1.95622	0.00166559	0.00159167	4.29558	0.0898574	-31486.1	-29966.7	-25792.4	1.95622	396.57	379.193	337.938	
0.0948495	-0.052124	-0.0307922	373.914	2.05403	0.00480623	0.00470609	3.60624	0.0948495	-31485.6	-29966.3	-25792.7	2.05403	332.933	317.325	283.186	
0.0998416	-0.0478821	-0.0374756	373.91	2.15185	0.00418306	0.00421036	3.17684	0.0998416	-31485.9	-29967	-25793	2.15185	293.315	280.117	249.942	
0.104834	-0.0452881	-0.0351563	373.909	2.24966	0.00310628	0.00304059	3.26658	0.104834	-31486.8	-29966.9	-25793.1	2.24966	303.746	289.474	259.331	
0.109826	-0.0460815	-0.0396118	373.911	2.34747	0.00219966	0.00210275	2.10729	0.109826	-31486.9	-29967.6	-25793.2	2.34747	193.808	185.673	165.399	
0.114818	-0.0471802	-0.0458679	373.912	2.44528	0.00336137	0.0034762	2.98409	0.114818	-31486	-29968.2	-25792.9	2.44528	279.03	266.476	239.189	
0.11981	-0.0484619	-0.0428162	373.909	2.54309	0.00313935	0.00345546	1.11982	0.11981	-31486.1	-29968.4	-25792.9	2.54309	101.244	97.0594	86.5356	
0.124802	-0.0496826	-0.0402222	373.905	2.6409	0.00157672	0.00161709	2.75283	0.124802	-31486.2	-29968.8	-25793.6	2.6409	257.959	246.926	221.829	
0.129794	-0.0462036	-0.0364685	373.901	2.73871	0.00194408	0.00196548	0.280095	0.129794	-31486.2	-29968.5	-25793.3	2.73871	17.3017	16.9681	15.52	
0.134786	-0.0481873	-0.0370483	373.898	2.83652	0.00120727	0.00108724	2.55999	0.134786	-31486.4	-29968.6	-25792.2	2.83652	240.182	229.959	206.67	
0.139778	-0.0429077	-0.0326538	373.906	2.93434	0.000877284	0.000881325	0.638033	0.139778	-31486	-29968.4	-25792.4	2.93434	56.8436	53.2673	48.1374	
0.14477	-0.0427551	-0.0361633	373.91	3.03215	0.00276346	0.0026919	2.40175	0.14477	-31485.8	-29968.4	-25793.3	3.03215	224.86	215.09	193.117	
0.149762	-0.0453796	-0.0366516	373.91	3.12996	0.00111677	0.00108828	1.28832	0.149762	-31485.2	-29968.7	-25793.2	3.12996	118.027	112.91	100.806	
0.154754	-0.0508118	-0.0410767	373.909	3.22777	0.00151217	0.00113076	2.27028	0.154754	-31485.5	-29968.4	-25792.6	3.22777	211.49	202.054	181.015	
0.159747	-0.0531921	-0.0462036	373.904	3.32558	0.000563131	0.000508977	1.81244	0.159747	-31486	-29968.7	-25792.7	3.32558	167.288	159.838	142.608	
0.164739	-0.053833	-0.0462341	373.905	3.42339	0.000913161	0.000886223	2.15608	0.164739	-31485.1	-29969	-25793.9	3.42339	199.473	190.774	170.175	
0.169731	-0.0499878	-0.0445862	373.912	3.5212	0.00124704	0.00139409	2.20021	0.169731	-31484.5	-29970	-25794.2	3.5212	203.489	194.124	173.296	
0.174723	-0.0432129	-0.0408325	373.916	3.61901	0.0012158	0.00135744	2.05624	0.174723	-31486.6	-29969.5	-25793	3.61901	188.934	180.5	160.499	
0.179715	-0.0453491	-0.0422058	373.918	3.71683	0.00108084	0.00128381	2.44487	0.179715	-31486.3	-29969	-25792.6	3.71683	226.443	215.917	192.846	
0.184707	-0.0420227	-0.0361023	373.922	3.81464	0.00130804	0.00130106	1.96309	0.184707	-31485.4	-29969.3	-25793.7	3.81464	179.566	171.186	151.896	
0.189699	-0.0458984	-0.0383911	373.916	3.91245	0.000496925	0.00045935	2.55618	0.189699	-31486.7	-29967.8	-25793.3	3.91245	236.232	225.979	201.433	
0.194691	-0.0498352	-0.0374146	373.912	4.01026	0.000658193	0.00072433	1.87516	0.194691	-31488.1	-29967.2	-25791.8	4.01026	170.87	162.925	144.28	
0.199683	-0.052887	-0.0413513	373.915	4.10807	0.000685226	0.000759208	2.53576	0.199683	-31488.2	-29967.1	-25792.3	4.10807	234.606	224.11	199.968	
0.204675	-0.0563049	-0.0479736	373.909	4.20588	0.000802708	0.000649275	1.79047	0.204675	-31485.9	-29967.1	-25793.1	4.20588	162.925	155.45	137.549	
0.209667	-0.0557251	-0.0456543	373.913	4.30369	0.000825176	0.000719411	2.40269	0.209667	-31485	-29968.2	-25793	4.30369	222.118	212.248	189.32	
0.214659	-0.0475159	-0.0444336	373.919	4.4015	0.000767509	0.000686023	1.707	0.214659	-31484.3	-29968	-25792.2	4.4015	155.944	148.25	131.547	
0.219652	-0.043335	-0.0401611	373.913	4.49931	0.000601002	0.000812754	2.16617	0.219652	-31484.8	-29968	-25792	4.49931	200.695	191.251	170.769	
0.224644	-0.0432434	-0.041626	373.913	4.59713	0.00117233	0.0012379	1.62464	0.224644	-31484.5	-29968.8	-25793	4.59713	148.936	142.135	126.278	
0.229636	-0.0427551	-0.036499	373.91	4.69494	0.000735055	0.000852163	1.85246	0.229636	-31483.9	-29968.3	-25793	4.69494	171.238	163.497	145.841	
0.234628	-0.0466309	-0.037323	373.907	4.79275	0.000993601	0.00103045	1.54815	0.234628	-31486.6	-29968.3	-25792.3	4.79275	142.988	136.045	121.413	
0.23962	-0.0446472	-0.0381775	373.906	4.89056	0.000707607	0.00095193	1.47577	0.23962	-31486.4	-29967	-25792.4	4.89056	136.228	130.255	116.131	
0.244612	-0.046936	-0.0402222	373.907	4.98837	0.000572349	0.000406003	1.47661	0.244612	-31484.9	-29967.1	-25793.3	4.98837	136.975	130.918	117.018	
0.249604	-0.0468445	-0.0455933	373.907	5.08618	0.000897368	0.000793947	1.06077	0.249604	-31485.4	-29969	-25793.6	5.08618	97.7825	93.3028	83.2678	
0.254596	-0.0488586	-0.046814	373.905	5.18399	0.0011147	0.00110518	1.41095	0.254596	-31485.4	-29969.2	-25793.7	5.18399	131.776	125.858	112.876	
0.259588	-0.0503235	-0.0470581	373.906	5.2818	0.000605899	0.000623231	0.628712	0.259588	-31485	-29969.2	-25793.1	5.2818	57.4617	54.8194	48.9267	
