Scan started at 18:03:37 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0610352	-0.0541992	375.366	0.195622	0.0147868	0.0145806	12.1257	0	-31372	-30169.7	-25802.6	0.195622	1086.56	1031.34	921.687	
0.00499208	-0.0484009	-0.0383911	375.358	0.293434	0.00728958	0.00686655	24.8033	0.00499208	-31468.1	-30032.1	-25785	0.293434	2321.83	2221.58	1994.58	
0.00998416	-0.0473226	-0.036377	375.353	0.391245	0.00988723	0.0098183	11.483	0.00998416	-31501.3	-29952.3	-25802.3	0.391245	1055.96	1007.56	898.617	
0.0149762	-0.0462647	-0.0394898	375.354	0.489056	0.00414287	0.00384369	14.9719	0.0149762	-31471	-29982.1	-25819.9	0.489056	1394.17	1333.51	1193.54	
0.0199683	-0.0434265	-0.041687	375.359	0.586867	0.00458913	0.00437021	10.9822	0.0199683	-31471.5	-29982.2	-25819.7	0.586867	1014.12	966.289	861.521	
0.0249604	-0.046936	-0.0461121	375.361	0.684678	0.00588634	0.00605326	10.7738	0.0249604	-31471.8	-29981.4	-25820.1	0.684678	996.635	953.547	849.944	
0.0299525	-0.0452881	-0.0494995	375.365	0.782489	0.0040629	0.00390994	10.3285	0.0299525	-31471.2	-29981.9	-25820.5	0.782489	955.661	910.973	811.889	
0.0349446	-0.0544434	-0.0453796	375.366	0.880301	0.00384665	0.00359156	8.45259	0.0349446	-31470.7	-29982.4	-25820.5	0.880301	778.149	740.475	659.032	
0.0399366	-0.0558472	-0.0417175	375.357	0.978112	0.00441804	0.00432702	9.53966	0.0399366	-31471	-29982	-25820.6	0.978112	882.899	842.732	750.983	
0.0449287	-0.0544128	-0.0434876	375.355	1.07592	0.00360125	0.00368864	6.96085	0.0449287	-31470.9	-29981.8	-25820.7	1.07592	635.902	607.861	537.554	
0.0499208	-0.0520325	-0.0403748	375.349	1.17373	0.002349	0.00233067	8.6317	0.0499208	-31470.4	-29981.9	-25820.6	1.17373	799.079	762.74	679.762	
0.0549129	-0.0463562	-0.0433044	375.343	1.27155	0.00440666	0.00447608	5.91401	0.0549129	-31469.6	-29981.9	-25820.3	1.27155	540.083	512.792	454.104	
0.059905	-0.0458984	-0.0418091	375.342	1.36936	0.00410289	0.00419165	7.62532	0.059905	-31470.5	-29982.5	-25820.3	1.36936	705.209	674.355	600.652	
0.064897	-0.0472107	-0.0461426	375.347	1.46717	0.00244401	0.00245712	5.12999	0.064897	-31470.7	-29982	-25820.2	1.46717	466.997	445.502	393.668	
0.0698891	-0.052124	-0.0450745	375.35	1.56498	0.00430413	0.00404368	6.54394	0.0698891	-31470.8	-29982.4	-25820.5	1.56498	605.632	578.685	515.673	
0.0748812	-0.0515137	-0.0480042	375.352	1.66279	0.00248958	0.00246529	4.51556	0.0748812	-31470.7	-29982.8	-25820.2	1.66279	412.724	392.094	347.825	
0.0798733	-0.0538025	-0.048584	375.347	1.7606	0.00256211	0.00254252	5.42604	0.0798733	-31471.6	-29982.1	-25819.6	1.7606	501.998	479.227	427.298	
0.0848654	-0.0549622	-0.0436707	375.343	1.85841	0.00529344	0.00526901	4.02189	0.0848654	-31471.9	-29981.3	-25819.9	1.85841	368.248	351.527	311.845	
0.0898574	-0.055603	-0.0470886	375.343	1.95622	0.00185391	0.00195491	4.29477	0.0898574	-31471.8	-29980.3	-25819.4	1.95622	397.364	378.641	337.769	
0.0948495	-0.0487976	-0.0386353	375.342	2.05403	0.00518294	0.00519534	3.60669	0.0948495	-31472.2	-29980	-25819.2	2.05403	332.961	317.728	283.114	
0.0998416	-0.0441895	-0.0341492	375.35	2.15185	0.00516228	0.00513748	3.17685	0.0998416	-31470.4	-29979.7	-25819.7	2.15185	294.008	279.592	249.74	
0.104834	-0.0426941	-0.0335083	375.347	2.24966	0.00461121	0.00459296	3.2678	0.104834	-31470.9	-29979.8	-25819.7	2.24966	303.287	290.33	259.291	
0.109826	-0.0432129	-0.033783	375.346	2.34747	0.00265226	0.00260594	2.1076	0.109826	-31471.2	-29980.3	-25819.6	2.34747	194.454	185.106	165.175	
0.114818	-0.0493469	-0.0365295	375.348	2.44528	0.00421071	0.00411132	2.98879	0.114818	-31470.7	-29980.6	-25819.7	2.44528	278.974	266.767	239.121	
0.11981	-0.0496216	-0.0417175	375.348	2.54309	0.00500768	0.00520364	1.12221	0.11981	-31471.4	-29980.3	-25819.4	2.54309	101.329	96.9542	86.3235	
0.124802	-0.0491943	-0.0376587	375.351	2.6409	0.00189134	0.00192667	2.75374	0.124802	-31470	-29979.5	-25819.3	2.6409	258.234	246.818	221.717	
0.129794	-0.0498962	-0.0359192	375.351	2.73871	0.00242761	0.00240871	0.286497	0.129794	-31469.5	-29979.8	-25819.8	2.73871	17.7326	16.3364	15.3157	
0.134786	-0.0481567	-0.0405579	375.351	2.83652	0.00189006	0.00188831	2.56163	0.134786	-31469.2	-29980.1	-25819.6	2.83652	240.501	229.677	206.481	
0.139778	-0.0472107	-0.0308533	375.345	2.93434	0.00117023	0.0012754	0.640451	0.139778	-31470	-29980.2	-25819.5	2.93434	56.4364	53.8359	48.0164	
0.14477	-0.0472412	-0.0322876	375.346	3.03215	0.00353362	0.00334157	2.40273	0.14477	-31469.9	-29979.8	-25819	3.03215	224.865	215.112	192.994	
0.149762	-0.0452881	-0.0319519	375.347	3.12996	0.00188948	0.00170986	1.28984	0.149762	-31469.7	-29980	-25818.9	3.12996	118.427	112.744	100.553	
0.154754	-0.0508118	-0.0348511	375.339	3.22777	0.0018898	0.00174983	2.26881	0.154754	-31469	-29980.1	-25819.1	3.22777	211.42	202.197	180.954	
0.159747	-0.0531616	-0.0446777	375.341	3.32558	0.00122856	0.00128058	1.8154	0.159747	-31468.6	-29980.4	-25819.2	3.32558	167.462	159.85	142.406	
0.164739	-0.0514221	-0.0462952	375.343	3.42339	0.000671327	0.000648654	2.15591	0.164739	-31469.5	-29981	-25819.6	3.42339	199.702	190.645	170.206	
0.169731	-0.0468445	-0.0487976	375.337	3.5212	0.00135771	0.00140474	2.20193	0.169731	-31468.8	-29980.9	-25819.7	3.5212	203.561	194.275	173.148	
0.174723	-0.044342	-0.0429077	375.346	3.61901	0.00167148	0.00165311	2.05442	0.174723	-31469.5	-29981.8	-25820	3.61901	189.138	180.344	160.535	
0.179715	-0.0446167	-0.0413818	375.348	3.71683	0.000926562	0.000981696	2.44844	0.179715	-31469.3	-29981.4	-25820.1	3.71683	226.37	216.16	192.589	
0.184707	-0.0453491	-0.0320435	375.344	3.81464	0.0014595	0.00128746	1.9642	0.184707	-31469.2	-29980.5	-25820	3.81464	179.444	171.509	151.872	
0.189699	-0.0485535	-0.0321655	375.349	3.91245	0.000886143	0.000918136	2.55537	0.189699	-31469.7	-29980.1	-25820	3.91245	236.705	225.685	201.308	
0.194691	-0.0484924	-0.0331116	375.348	4.01026	0.000818795	0.000706998	1.87578	0.194691	-31470.2	-29980.8	-25820	4.01026	171.042	162.901	144.231	
0.199683	-0.0506287	-0.0376587	375.346	4.10807	0.000795024	0.000869352	2.53709	0.199683	-31470.4	-29981.4	-25820.3	4.10807	234.955	224.079	199.776	
0.204675	-0.050293	-0.0474854	375.346	4.20588	0.000756227	0.000519717	1.7907	0.204675	-31470.5	-29981.8	-25820.2	4.20588	163.224	155.263	137.426	
0.209667	-0.0511169	-0.0474243	375.343	4.30369	0.000871735	0.00092498	2.40061	0.209667	-31470.2	-29982.4	-25820.6	4.30369	222.503	212.114	189.178	
0.214659	-0.0454407	-0.0498047	375.344	4.4015	0.0014145	0.00143548	1.70694	0.214659	-31469.8	-29982.6	-25820.7	4.4015	155.655	148.584	131.433	
0.219652	-0.0427856	-0.0466309	375.349	4.49931	0.00102628	0.00137334	2.16844	0.219652	-31469.6	-29983	-25820.4	4.49931	200.56	191.635	170.75	
0.224644	-0.0432739	-0.0461121	375.349	4.59713	0.00113686	0.0010759	1.62841	0.224644	-31469.1	-29982.1	-25820.3	4.59713	149.091	142.111	126.072	
0.229636	-0.0474243	-0.0406799	375.346	4.69494	0.00121064	0.00113497	1.85168	0.229636	-31469.6	-29980.6	-25819.5	4.69494	171.532	163.493	145.847	
0.234628	-0.0483704	-0.0390015	375.344	4.79275	0.000703291	0.000761032	1.55015	0.234628	-31469.3	-29980.7	-25819.5	4.79275	142.562	136.553	121.377	
0.23962	-0.0514526	-0.0365601	375.342	4.89056	0.00111732	0.00117088	1.47674	0.23962	-31469.8	-29980.8	-25819.7	4.89056	136.701	129.991	116.066	
0.244612	-0.0541077	-0.0376892	375.338	4.98837	0.000842216	0.000906193	1.47724	0.244612	-31470	-29980.9	-25820	4.98837	137.075	130.881	116.952	
0.249604	-0.0516968	-0.0421143	375.344	5.08618	0.000993751	0.000918301	1.06138	0.249604	-31470.5	-29981.5	-25820	5.08618	97.9181	93.2825	83.2316	
0.254596	-0.054718	-0.0412293	375.346	5.18399	0.00125817	0.00114191	1.41174	0.254596	-31470.5	-29981.7	-25820.1	5.18399	131.77	125.9	112.848	
0.259588	-0.0474548	-0.0439148	375.349	5.2818	0.000842228	0.000658008	0.630103	0.259588	-31469.2	-29982.2	-25820.1	5.2818	57.5784	54.8036	48.9296	
0.26458	-0.0474243	-0.0449219	375.354	5.37962	0.00123495	0.0010236	1.35369	0.26458	-31469.9	-29982.1	-25819.9	5.37962	126.908	121.303	108.92	
0.269572	-0.0448303	-0.0426331	375.356	5.47743	0.000921886	0.000691732	0.214952	0.269572	-31470	-29980.8	-25819.8	5.47743	17.2409	16.6453	14.8909	
0.274564	-0.0474548	-0.0375671	375.362	5.57524	0.000705408	0.000479997	1.30431	0.274564	-31470.3	-29981.1	-25819.8	5.57524	122.468	117.005	105.186	
0.279556	-0.0516968	-0.0378418	375.36	5.67305	0.000766532	0.000830059	0.247229	0.279556	-31470.1	-29981.6	-25820	5.67305	21.1178	19.7847	17.924	
0.284549	-0.0510559	-0.0365906	375.358	5.77086	0.000730768	0.000849309	1.26276	0.284549	-31470.3	-29981.1	-25820.3	5.77086	118.294	113.084	101.526	
0.289541	-0.0469971	-0.0361023	375.363	5.86867	0.000737392	0.000704853	0.607273	0.289541	-31470.3	-29981.2	-25820	5.86867	55.6118	53.0377	47.3397	
0.294533	-0.045166	-0.04245	375.355	5.96648	0.000448815	0.000425781	1.22709	0.294533	-31469.9	-29981.3	-25819.9	5.96648	114.465	109.46	98.0231	
0.299525	-0.0472717	-0.0427551	375.355	6.06429	0.000346942	0.000378213	0.926668	0.299525	-31469.8	-29982	-25820	6.06429	85.6051	81.3536	72.6596	
0.304517	-0.0473633	-0.047699	375.359	6.1621	0.000570126	0.000474788	1.19755	0.304517	-31469.8	-29981	-25819.6	6.1621	110.877	106.136	94.719	
0.309509	-0.0518189	-0.0494385	375.352	6.25992	0.000511825	0.000553286	1.18325	0.309509	-31470.3	-29979.5	-25819.3	6.25992	109.429	104.306	93.0605	
0.314501	-0.0512695	-0.0470886	375.353	6.35773	0.000555046	0.000529866	1.16987	0.314501	-31469.4	-29979.7	-25819.2	6.35773	107.597	102.992	91.4937	
0.319493	-0.0529785	-0.0417175	375.352	6.45554	0.000642024	0.000920852	1.36984	0.319493	-31468.8	-29980.7	-25820.2	6.45554	126.728	120.97	107.81	
0.324485	-0.0495911	-0.0360718	375.352	6.55335	0.00042001	0.000402379	1.14284	0.324485	-31469.1	-29981.3	-25820.1	6.55335	104.571	99.8683	88.5707	
0.329477	-0.0512085	-0.0350952	375.354	6.65116	0.000217793	0.000238327	1.48057	0.329477	-31469.9	-29980.7	-25819.8	6.65116	137.222	130.739	116.6	
0.334469	-0.0489807	-0.0310669	375.356	6.74897	0.000527755	0.000717825	1.11633	0.334469	-31470.2	-29980.5	-25819.9	6.74897	101.892	96.8362	85.794	
0.339461	-0.0476685	-0.0350647	375.354	6.84678	0.000391996	0.000395413	1.51671	0.339461	-31470.1	-29981	-25819.3	6.84678	140.339	134.016	119.452	
0.344454	-0.0492554	-0.0336609	375.353	6.94459	0.000508106	0.000687771	1.0862	0.344454	-31470.8	-29980.8	-25819.3	6.94459	98.9203	94.2158	83.3683	
0.349446	-0.0522156	-0.0370483	375.353	7.04241	0.000379931	0.000492327	1.47856	0.349446	-31471.3	-29979.8	-25819.1	7.04241	136.796	130.752	116.489	
0.354438	-0.0552979	-0.0423584	375.35	7.14022	0.000605778	0.000823244	1.0554	0.354438	-31471.2	-29980.7	-25819.2	7.14022	96.1702	91.7008	81.0801	
0.35943	-0.0509338	-0.0408936	375.357	7.23803	0.000404015	0.000588336	1.37355	0.35943	-31469.8	-29982.1	-25820.1	7.23803	127.134	121.29	108.138	
0.364422	-0.0475464	-0.0403137	375.355	7.33584	0.000654086	0.000750437	1.02198	0.364422	-31469.6	-29981.1	-25820.5	7.33584	93.7682	88.9964	79.1022	
0.369414	-0.0419312	-0.0361023	375.353	7.43365	0.000258703	0.000426514	1.2088	0.369414	-31470.5	-29980	-25820.4	7.43365	111.718	106.799	95.1563	
0.374406	-0.0420227	-0.0357666	375.353	7.53146	0.00045499	0.00022356	0.989225	0.374406	-31470.5	-29980.3	-25820.5	7.53146	91.073	86.8554	77.2388	
0.379398	-0.0410767	-0.0307007	375.351	7.62927	0.000439869	0.000300321	0.995213	0.379398	-31470.5	-29981	-25820.5	7.62927	91.8847	87.9337	78.2852	
0.38439	-0.0458374	-0.0309143	375.35	7.72708	0.000225141	0.000239342	0.956778	0.38439	-31471.2	-29981.6	-25820.4	7.72708	88.56	84.7035	75.5728	
0.389382	-0.0455627	-0.0315247	375.348	7.82489	0.000715426	0.000649479	0.746154	0.389382	-31471.2	-29981.5	-25820.2	7.82489	68.7273	65.7933	58.5506	
0.394374	-0.0490418	-0.035553	375.34	7.92271	0.000360824	0.000466753	0.92602	0.394374	-31471.7	-29981.3	-25820	7.92271	86.3545	82.5144	73.9059	
0.399366	-0.051178	-0.040802	375.343	8.02052	0.000356765	0.000398099	0.47475	0.399366	-31471.3	-29982	-25819.9	8.02052	43.6352	41.3881	37.0369	
0.404358	-0.0491333	-0.0422363	375.343	8.11833	0.000597507	0.000440426	0.899036	0.404358	-31470.8	-29981.6	-25819.6	8.11833	84.2454	80.4866	72.2778	
0.409351	-0.0495911	-0.0427551	375.344	8.21614	0.000409867	0.000594373	0.19997	0.409351	-31472.2	-29979.9	-25820.1	8.21614	17.3943	16.4426	14.7731	
0.414343	-0.0433044	-0.0397644	375.353	8.31395	0.000286406	0.000405525	0.876071	0.414343	-31471.4	-29980.7	-25820.5	8.31395	82.2186	78.6029	70.6443	
0.419335	-0.0427246	-0.0389404	375.353	8.41176	0.000339551	0.000334065	0.114195	0.419335	-31471.2	-29982	-25820.8	8.41176	8.52463	8.12354	7.36726	
0.424327	-0.0440979	-0.0318604	375.356	8.50957	0.000380908	0.000448741	0.857047	0.424327	-31471.9	-29981.9	-25820.9	8.50957	80.3517	76.8215	68.9863	
0.429319	-0.0459595	-0.0336914	375.359	8.60738	0.000195877	0.000348559	0.359093	0.429319	-31471.3	-29981.8	-25820.5	8.60738	32.6909	31.2519	27.8614	
0.434311	-0.0496521	-0.0349731	375.354	8.7052	0.000274167	0.000313387	0.841625	0.434311	-31470.7	-29982	-25820.7	8.7052	78.6734	75.0704	67.3469	
0.439303	-0.0506897	-0.0405884	375.348	8.80301	0.000374829	0.000466026	0.589495	0.439303	-31470.2	-29982	-25820.6	8.80301	54.4118	51.7694	46.2266	
0.444295	-0.0496216	-0.0502625	375.34	8.90082	0.000481634	0.000474443	0.828727	0.444295	-31470.5	-29981.8	-25820.4	8.90082	76.9573	73.49	65.6877	
0.449287	-0.0494995	-0.0493469	375.337	8.99863	0.000413798	0.000317194	0.783392	0.449287	-31471.2	-29980.4	-25820.8	8.99863	72.3944	69.1119	61.5969	
0.454279	-0.0439148	-0.0488586	375.343	9.09644	0.000235983	0.0003738	0.817283	0.454279	-31472.1	-29980.1	-25820.3	9.09644	75.3633	72.0126	64.1066	
0.459271	-0.0460205	-0.0448914	375.342	9.19425	0.0005506	0.000642387	0.932901	0.459271	-31471.8	-29980.5	-25820.3	9.19425	86.3338	82.2186	73.4187	
0.464263	-0.0488892	-0.0444946	375.348	9.29206	0.000216291	0.000314382	0.806738	0.464263	-31471.9	-29980.8	-25820.1	9.29206	73.9005	70.5622	62.5742	
0.469256	-0.0506897	-0.0354004	375.345	9.38987	0.000411506	0.000417687	1.0316	0.469256	-31471.5	-29981.5	-25820.2	9.38987	95.4466	91.1486	81.1941	
0.474248	-0.0557556	-0.0345459	375.339	9.48768	0.000527738	0.000529937	0.794409	0.474248	-31470.2	-29981.5	-25820.5	9.48768	72.6303	68.9529	61.167	
0.47924	-0.0544128	-0.0339661	375.343	9.5855	0.000398681	0.000550023	1.07793	0.47924	-31470.9	-29982.1	-25819.8	9.5855	99.9612	95	84.8535	
0.484232	-0.0494385	-0.0365906	375.344	9.68331	0.000407132	0.000552022	0.780383	0.484232	-31471.4	-29981.2	-25819.8	9.68331	71.1737	67.6402	59.892	
0.489224	-0.0479126	-0.0479736	375.349	9.78112	0.000502954	0.000457782	1.07069	0.489224	-31471.9	-29980.4	-25820.4	9.78112	99.043	94.6344	84.2895	
0.494216	-0.0474548	-0.0473938	375.35	9.87893	0.000423314	0.000422856	0.764475	0.494216	-31471.3	-29980.5	-25820.4	9.87893	69.7414	66.295	58.7136	
0.499208	-0.0413513	-0.049469	375.345	9.97674	0.000425547	0.000322887	1.01334	0.499208	-31470.5	-29980.3	-25820	9.97674	93.6857	89.6039	79.7791	
0.5042	-0.0450745	-0.0466919	375.34	10.0746	0.000284452	0.000590602	0.746665	0.5042	-31469.7	-29980.5	-25819.9	10.0746	68.2392	65.1338	57.6927	
0.509192	-0.0437317	-0.0444336	375.342	10.1724	0.000328326	0.000546191	0.909699	0.509192	-31468.6	-29980.9	-25820.1	10.1724	84.0669	80.4556	71.6265	
0.514184	-0.0471497	-0.0354919	375.347	10.2702	0.000255299	0.00024259	0.727778	0.514184	-31469.4	-29981	-25819.6	10.2702	66.9161	63.7963	56.7712	
0.519176	-0.0505982	-0.0336304	375.353	10.368	0.000563842	0.000749034	0.767195	0.519176	-31471	-29980.6	-25818.8	10.368	70.9447	67.6895	60.3266	
0.524168	-0.0524292	-0.0305176	375.355	10.4658	0.000293603	0.000558435	0.708425	0.524168	-31471.7	-29979.9	-25818.8	10.4658	65.4902	62.7036	55.8811	
0.52916	-0.0490112	-0.0332336	375.352	10.5636	0.000677246	0.000749283	0.593562	0.52916	-31470.6	-29979.7	-25819.7	10.5636	54.8228	52.2245	46.5746	
0.534153	-0.0424805	-0.0415955	375.351	10.6614	0.000256503	0.00017162	0.690708	0.534153	-31469.6	-29980.5	-25820	10.6614	64.2414	61.5457	55.0038	
0.539145	-0.0444946	-0.0422058	375.353	10.7592	0.000407399	0.00024157	0.398489	0.539145	-31469.7	-29980.1	-25819.5	10.7592	36.4434	35.0718	31.1494	
0.544137	-0.0411987	-0.0456848	375.353	10.857	0.000307871	0.000271183	0.674386	0.544137	-31469.1	-29980.3	-25819.3	10.857	63.1127	60.3407	54.1386	
0.549129	-0.0440369	-0.0439453	375.351	10.9549	0.000474676	0.00034732	0.194172	0.549129	-31469.2	-29981.7	-25819.9	10.9549	17.3916	16.4601	14.7341	
0.554121	-0.0478516	-0.0464172	375.347	11.0527	0.000430337	0.00020923	0.660587	0.554121	-31469.2	-29981.2	-25820.3	11.0527	61.9616	59.2836	53.2489	
0.559113	-0.0482178	-0.0422974	375.339	11.1505	0.000298426	0.000209727	0.0569263	0.559113	-31471.2	-29980.6	-25819.2	11.1505	2.1246	2.20197	2.08225	
0.564105	-0.0516968	-0.0404968	375.339	11.2483	0.000225821	0.000417792	0.649399	0.564105	-31472.4	-29980.7	-25819.1	11.2483	60.93	58.2369	52.3182	
0.569097	-0.0518189	-0.0371704	375.339	11.3461	0.000487927	0.000393786	0.230064	0.569097	-31471.3	-29981.3	-25819.8	11.3461	20.7362	20.0252	17.7346	
0.574089	-0.0486755	-0.0350952	375.339	11.4439	0.0002649	0.000280676	0.640883	0.574089	-31471.5	-29981.8	-25819.8	11.4439	59.893	57.2382	51.3577	
0.579081	-0.0478516	-0.0380249	375.345	11.5417	0.000551027	0.000719483	0.411479	0.579081	-31471.4	-29981.1	-25819.9	11.5417	37.9345	36.0452	32.2419	
0.584073	-0.0461731	-0.0361023	375.344	11.6395	0.000482799	0.000659243	0.634434	0.584073	-31471.6	-29981	-25819.7	11.6395	58.9542	56.3916	50.3774	
0.589065	-0.0512085	-0.043396	375.345	11.7373	0.000155163	0.000387308	0.569148	0.589065	-31469.8	-29982.3	-25820.6	11.7373	52.5857	50.1057	44.7283	
0.594058	-0.0509338	-0.0399475	375.349	11.8352	0.000336558	0.000256487	0.628809	0.594058	-31469.3	-29982	-25820.7	11.8352	58.0366	55.5549	49.4091	
0.59905	-0.0501404	-0.0415955	375.35	11.933	0.000420003	0.00038964	0.694996	0.59905	-31470	-29980.7	-25819.8	11.933	64.3113	61.2619	54.6764	
0.604042	-0.0498657	-0.0400696	375.354	12.0308	0.000619981	0.000505758	0.62336	0.604042	-31471.3	-29980.5	-25819.8	12.0308	57.2224	54.5987	48.4727	
0.609034	-0.0442505	-0.0334473	375.357	12.1286	0.000552094	0.000710262	0.783449	0.609034	-31470.9	-29981.3	-25820.2	12.1286	72.4582	69.2429	61.7078	
0.614026	-0.0461731	-0.0378113	375.357	12.2264	0.000464187	0.000520332	0.617174	0.614026	-31471.1	-29981.7	-25820.7	12.2264	56.2826	53.8131	47.5867	
0.619018	-0.046875	-0.0351257	375.36	12.3242	0.000332311	0.000366683	0.831924	0.619018	-31472.4	-29980.4	-25820	12.3242	77.1733	73.3491	65.5194	
0.62401	-0.0496826	-0.0402527	375.355	12.422	0.000362468	0.00028856	0.609473	0.62401	-31471.5	-29980.6	-25820.3	12.422	55.4617	52.9916	46.7941	
0.629002	-0.052002	-0.0400391	375.356	12.5198	0.00032086	0.000302796	0.83959	0.629002	-31469.8	-29981.4	-25821.3	12.5198	77.7321	74.1154	66.1104	
0.633994	-0.0553284	-0.0419617	375.351	12.6176	0.000445701	0.000474933	0.600497	0.633994	-31469.4	-29981.7	-25820.8	12.6176	54.5628	52.2591	46.0944	
0.638986	-0.055481	-0.0428162	375.349	12.7155	0.000391775	0.000347186	0.806938	0.638986	-31471.2	-29981	-25820.3	12.7155	74.6118	71.2907	63.5189	
0.643978	-0.0525208	-0.0423584	375.35	12.8133	0.000275724	0.000243453	0.589518	0.643978	-31471.7	-29981.1	-25819.8	12.8133	54.0406	51.1151	45.4688	
0.64897	-0.0465698	-0.0385132	375.344	12.9111	0.000180194	0.000442599	0.736345	0.64897	-31470.9	-29982.7	-25820.5	12.9111	68.1986	64.9591	57.9648	
0.653962	-0.0421753	-0.0374756	375.348	13.0089	0.000273867	0.000159753	0.577178	0.653962	-31470.2	-29982.6	-25821	13.0089	52.9902	50.4829	44.8946	
0.658955	-0.0423279	-0.0398865	375.345	13.1067	0.000268971	0.000211251	0.633053	0.658955	-31470.6	-29981.3	-25820.3	13.1067	58.5431	55.904	49.8256	
0.663947	-0.0435181	-0.0314026	375.347	13.2045	0.000279675	0.000205704	0.564289	0.663947	-31470.3	-29980.6	-25820.1	13.2045	52.051	49.8566	44.3639	
0.668939	-0.0495606	-0.0362244	375.355	13.3023	0.000441442	0.000451829	0.502825	0.668939	-31469.8	-29981.6	-25820.1	13.3023	46.4962	44.2714	39.5119	
0.673931	-0.0493774	-0.0341187	375.352	13.4001	0.000530722	0.000571621	0.551832	0.673931	-31469.8	-29981.7	-25820.3	13.4001	51.231	49.1207	43.8609	
0.678923	-0.0521851	-0.036499	375.359	13.4979	0.000446023	0.00043493	0.352732	0.678923	-31471.8	-29979.6	-25820.2	13.4979	32.32	31.0736	27.6214	
