Scan started at 18:13:18 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0640869	-0.0516357	374.362	0.195622	0.0150797	0.0149589	12.1226	0	-31547.8	-29961.1	-25758.1	0.195622	1086.54	1030.74	919.696	
0.00499208	-0.0535889	-0.0549316	374.371	0.293434	0.00775036	0.00743648	24.8015	0.00499208	-31577.5	-29877.7	-25786.3	0.293434	2322.4	2222.23	1993.41	
0.00998416	-0.0557048	-0.048055	374.371	0.391245	0.00942122	0.00949463	11.4761	0.00998416	-31519.2	-29926.3	-25813.1	0.391245	1057.26	1007.77	897.903	
0.0149762	-0.0537109	-0.04776	374.369	0.489056	0.00369331	0.00320101	14.9741	0.0149762	-31474.7	-29993.7	-25812.5	0.489056	1394.89	1333.97	1193	
0.0199683	-0.0517883	-0.0408936	374.372	0.586867	0.00394001	0.00387378	10.9776	0.0199683	-31476	-29993.6	-25811.9	0.586867	1013.7	967.3	861.759	
0.0249604	-0.0505676	-0.0331421	374.367	0.684678	0.0054966	0.00532195	10.7778	0.0249604	-31475.4	-29993.3	-25811.8	0.684678	997.143	953.563	849.874	
0.0299525	-0.0483704	-0.0340576	374.367	0.782489	0.00408654	0.00381972	10.3284	0.0299525	-31475.6	-29993.7	-25812.5	0.782489	955.107	911.727	812.383	
0.0349446	-0.0492859	-0.0319824	374.369	0.880301	0.00435773	0.00441802	8.45919	0.0349446	-31475.2	-29993.8	-25813.1	0.880301	777.896	740.673	658.836	
0.0399366	-0.0495606	-0.0367737	374.365	0.978112	0.00370608	0.00341644	9.54041	0.0399366	-31474.5	-29994.6	-25812.7	0.978112	881.934	843.82	751.106	
0.0449287	-0.0514526	-0.0386658	374.367	1.07592	0.00342209	0.0035525	6.96851	0.0449287	-31475.8	-29994.5	-25812	1.07592	635.907	607.786	537.406	
0.0499208	-0.0467529	-0.0438538	374.363	1.17373	0.00364344	0.00335667	8.63359	0.0499208	-31475.1	-29992.3	-25812.4	1.17373	799.178	762.553	679.733	
0.0549129	-0.0504761	-0.0466309	374.36	1.27155	0.00433567	0.00430836	5.91985	0.0549129	-31474.4	-29991.7	-25812.7	1.27155	539.137	513.756	454.107	
0.059905	-0.0484924	-0.0480042	374.361	1.36936	0.00316918	0.00298261	7.62804	0.059905	-31474.7	-29993.1	-25812.2	1.36936	705.244	674.196	600.518	
0.064897	-0.0538025	-0.046936	374.357	1.46717	0.00297006	0.00311284	5.13314	0.064897	-31475.4	-29993.5	-25811.6	1.46717	466.817	445.817	393.647	
0.0698891	-0.0572205	-0.0438538	374.358	1.56498	0.00354633	0.00349544	6.54782	0.0698891	-31475.3	-29991.9	-25811.8	1.56498	606.396	577.736	515.37	
0.0748812	-0.0574036	-0.0434876	374.359	1.66279	0.00255804	0.00278278	4.52129	0.0748812	-31475	-29992.4	-25812.4	1.66279	412.227	392.77	347.909	
0.0798733	-0.0540161	-0.0380554	374.359	1.7606	0.00282186	0.00273832	5.42917	0.0798733	-31476	-29993.6	-25812	1.7606	501.927	479.194	426.98	
0.0848654	-0.0482483	-0.0392761	374.363	1.85841	0.00550986	0.00555804	4.02314	0.0848654	-31476.3	-29993.4	-25811.8	1.85841	368.515	351.444	311.737	
0.0898574	-0.0476379	-0.0374451	374.364	1.95622	0.0029448	0.00288675	4.2925	0.0898574	-31477.2	-29991.8	-25811.9	1.95622	397.199	378.667	337.727	
0.0948495	-0.0475464	-0.0441589	374.359	2.05403	0.00524484	0.00516886	3.60754	0.0948495	-31477.7	-29991.5	-25811.8	2.05403	332.966	317.811	283.003	
0.0998416	-0.0497437	-0.0463257	374.359	2.15185	0.00466784	0.00455517	3.1777	0.0998416	-31476	-29993.3	-25811.8	2.15185	293.251	280.326	249.642	
0.104834	-0.0498047	-0.0439148	374.361	2.24966	0.00491885	0.00480382	3.26911	0.104834	-31477.1	-29992.9	-25810.8	2.24966	303.245	290.384	259.063	
0.109826	-0.0519104	-0.0410461	374.361	2.34747	0.00306674	0.00310544	2.11046	0.109826	-31477.8	-29991.7	-25811.2	2.34747	194.229	185.286	165.224	
0.114818	-0.0498962	-0.0359497	374.363	2.44528	0.00527783	0.00537552	2.98786	0.114818	-31477	-29990.7	-25811.9	2.44528	278.832	266.894	238.996	
0.11981	-0.0524292	-0.0379944	374.36	2.54309	0.0046631	0.00464851	1.11627	0.11981	-31476.3	-29991.2	-25812.1	2.54309	101.434	96.7932	86.3495	
0.124802	-0.0501404	-0.0357361	374.36	2.6409	0.00196553	0.00184242	2.7531	0.124802	-31476.2	-29991.4	-25812	2.6409	258.101	246.969	221.686	
0.129794	-0.0495606	-0.0375671	374.362	2.73871	0.00165143	0.00161472	0.278874	0.129794	-31475.6	-29991.8	-25811.5	2.73871	17.9446	16.1776	15.2323	
0.134786	-0.0478821	-0.0338745	374.367	2.83652	0.00170516	0.00149162	2.56162	0.134786	-31475.1	-29991.7	-25811.5	2.83652	240.385	229.862	206.425	
0.139778	-0.0460815	-0.0368958	374.371	2.93434	0.00159749	0.00135845	0.634848	0.139778	-31475.2	-29991	-25811.5	2.93434	55.6928	54.5775	48.1212	
0.14477	-0.0485535	-0.0429993	374.369	3.03215	0.00386292	0.00390076	2.40264	0.14477	-31474.8	-29990.6	-25810.5	3.03215	225.079	214.934	192.929	
0.149762	-0.0488586	-0.0466309	374.367	3.12996	0.00147849	0.00151195	1.28567	0.149762	-31474.9	-29990.8	-25810.4	3.12996	118.136	113.051	100.693	
0.154754	-0.0453796	-0.0464478	374.364	3.22777	0.000964541	0.0012444	2.26996	0.154754	-31475.7	-29990.3	-25811.1	3.22777	211.668	201.918	180.816	
0.159747	-0.046875	-0.0446472	374.365	3.32558	0.00136243	0.00138861	1.81504	0.159747	-31475.4	-29990.4	-25810.7	3.32558	167.467	159.85	142.486	
