Scan started at 18:00:53 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0512695	-0.0487061	373.296	0.195622	0.0164938	0.0165426	12.1103	0	-31596.7	-29778.5	-25815.6	0.195622	1087.67	1031.4	921.87	
0.00499208	-0.052002	-0.0452881	373.29	0.293434	0.00752586	0.00744628	24.7954	0.00499208	-31500.4	-29912.9	-25834.4	0.293434	2322.51	2221.67	1994.95	
0.00998416	-0.0517171	-0.0455322	373.292	0.391245	0.010368	0.00993141	11.4732	0.00998416	-31460	-30000.6	-25817.5	0.391245	1056.96	1008.3	898.981	
0.0149762	-0.0481567	-0.0492859	373.297	0.489056	0.00433737	0.00405711	14.9582	0.0149762	-31487.8	-29976.6	-25799.6	0.489056	1394.32	1333.76	1194.19	
0.0199683	-0.0473328	-0.045929	373.297	0.586867	0.00500218	0.00499686	10.9781	0.0199683	-31486.9	-29976.3	-25799.2	0.586867	1014.47	966.509	861.919	
0.0249604	-0.0473023	-0.046814	373.301	0.684678	0.00477583	0.00477275	10.7661	0.0249604	-31486.7	-29977	-25799.5	0.684678	996.525	953.832	850.779	
0.0299525	-0.0531006	-0.0429688	373.305	0.782489	0.00423121	0.00430095	10.3221	0.0299525	-31486.7	-29975.4	-25799.3	0.782489	955.203	911.387	812.428	
0.0349446	-0.0578308	-0.0403137	373.3	0.880301	0.0049501	0.00513634	8.44456	0.0349446	-31487	-29974.4	-25799	0.880301	777.25	741.019	659.743	
0.0399366	-0.0559082	-0.0411682	373.301	0.978112	0.00422786	0.00431095	9.53775	0.0399366	-31486.4	-29975.1	-25799.4	0.978112	883.592	841.723	751.246	
0.0449287	-0.0509338	-0.0353699	373.309	1.07592	0.00499162	0.00496266	6.95147	0.0449287	-31486.1	-29975.9	-25799.3	1.07592	635.627	607.695	538.339	
0.0499208	-0.0445557	-0.0392151	373.305	1.17373	0.00198164	0.00196001	8.62984	0.0499208	-31487.1	-29977.1	-25799.3	1.17373	798.455	763.142	679.916	
0.0549129	-0.0421753	-0.0363464	373.306	1.27155	0.00398174	0.00396967	5.90549	0.0549129	-31487	-29975.8	-25799.4	1.27155	539.513	512.876	454.712	
0.059905	-0.0415649	-0.0386658	373.303	1.36936	0.00286018	0.00272477	7.62189	0.059905	-31487.3	-29975.8	-25799	1.36936	705.844	673.751	600.574	
0.064897	-0.048584	-0.0409546	373.293	1.46717	0.00382227	0.0035975	5.12384	0.064897	-31486.9	-29976.4	-25799.1	1.46717	466.918	445.191	394.107	
0.0698891	-0.047699	-0.0395813	373.292	1.56498	0.0041241	0.00399404	6.54129	0.0698891	-31488	-29975.4	-25798.8	1.56498	605.038	579.274	515.648	
0.0748812	-0.0499878	-0.0418396	373.288	1.66279	0.00307869	0.00286535	4.50509	0.0748812	-31487.9	-29975.1	-25798.8	1.66279	412.05	392.505	348.066	
0.0798733	-0.0525818	-0.0378113	373.291	1.7606	0.00286463	0.00265531	5.42109	0.0798733	-31487.3	-29975.8	-25799.2	1.7606	501.845	479.42	427.428	
0.0848654	-0.0488586	-0.0392761	373.293	1.85841	0.00535051	0.0054057	4.01042	0.0848654	-31486.4	-29976.4	-25799.3	1.85841	368.19	351.174	312.18	
