Scan started at 18:08:13 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.045166	-0.0386963	374.098	0.195622	0.0157251	0.0156603	12.0818	0	-31581.6	-29784.2	-25847.9	0.195622	1087.61	1032.41	923.154	
0.00499208	-0.0488892	-0.0411377	374.101	0.293434	0.00774168	0.00746641	24.7978	0.00499208	-31487.7	-29924.1	-25864.3	0.293434	2323.87	2220.99	1994.61	
0.00998416	-0.0522868	-0.039917	374.099	0.391245	0.00819502	0.00845477	11.4665	0.00998416	-31456.7	-30001.4	-25846.8	0.391245	1056.14	1008.88	899.865	
0.0149762	-0.0522461	-0.0405273	374.101	0.489056	0.00401992	0.00383823	14.9559	0.0149762	-31489.1	-29969.4	-25829.3	0.489056	1395.08	1333.09	1194.22	
0.0199683	-0.0469971	-0.0371704	374.098	0.586867	0.00569515	0.00520523	10.958	0.0199683	-31489.1	-29968.8	-25829.1	0.586867	1013.58	966.778	862.482	
0.0249604	-0.0445862	-0.0367737	374.098	0.684678	0.00664915	0.00634141	10.7719	0.0249604	-31489.1	-29968.5	-25829.4	0.684678	997.89	952.229	850.064	
0.0299525	-0.0440369	-0.0380554	374.101	0.782489	0.00347409	0.00324567	10.3017	0.0299525	-31488.7	-29968.6	-25829.3	0.782489	953.951	911.763	812.752	
0.0349446	-0.0470581	-0.0406189	374.1	0.880301	0.00451102	0.0041705	8.43801	0.0349446	-31488.4	-29969.1	-25829.8	0.880301	776.513	741.747	658.88	
0.0399366	-0.0537415	-0.0440674	374.103	0.978112	0.00312999	0.0028267	9.52148	0.0399366	-31488.3	-29969.3	-25829.6	0.978112	882.903	841.842	751.162	
0.0449287	-0.0549622	-0.043396	374.103	1.07592	0.00420472	0.00407575	6.94697	0.0449287	-31488.5	-29968.7	-25829.6	1.07592	637.563	605.427	537.761	
0.0499208	-0.0505371	-0.0438232	374.108	1.17373	0.00224648	0.00210558	8.61417	0.0499208	-31489.1	-29967.8	-25829.3	1.17373	798.793	762.267	679.767	
0.0549129	-0.0477905	-0.0411377	374.107	1.27155	0.00507512	0.00484193	5.90009	0.0549129	-31488.7	-29967.4	-25828.7	1.27155	538.12	514.159	454.315	
0.059905	-0.045929	-0.0389099	374.107	1.36936	0.00290824	0.00282746	7.60966	0.059905	-31489.5	-29967.3	-25828.5	1.36936	705.858	673.25	600.441	
0.064897	-0.0438538	-0.0342712	374.103	1.46717	0.00319744	0.00298894	5.11409	0.064897	-31490.1	-29967.8	-25828.7	1.46717	467.768	444.531	393.419	
0.0698891	-0.0464172	-0.0351563	374.099	1.56498	0.00308491	0.00304781	6.53564	0.0698891	-31489.7	-29968.3	-25828.9	1.56498	606.333	577.541	515.465	
0.0748812	-0.0465088	-0.0315857	374.102	1.66279	0.00192114	0.0018679	4.50451	0.0748812	-31489.8	-29968.3	-25828.7	1.66279	412.174	392.548	347.577	
0.0798733	-0.0473328	-0.0322876	374.099	1.7606	0.00328813	0.00316279	5.41705	0.0798733	-31489.5	-29968.6	-25829	1.7606	501.932	479.116	427.024	
0.0848654	-0.0526428	-0.0378113	374.096	1.85841	0.00543998	0.00558888	4.01003	0.0848654	-31488.9	-29968.1	-25829	1.85841	368.624	351.169	311.608	
0.0898574	-0.0519409	-0.0371704	374.096	1.95622	0.0026347	0.00250652	4.28325	0.0898574	-31489.4	-29967.8	-25828.8	1.95622	397.303	378.529	337.734	
0.0948495	-0.0487366	-0.0426025	374.097	2.05403	0.00525686	0.00524897	3.59894	0.0948495	-31488.8	-29968.1	-25829.4	2.05403	333.092	317.541	282.929	
0.0998416	-0.0462952	-0.0439453	374.102	2.15185	0.00477432	0.00467759	3.16993	0.0998416	-31489.3	-29967.5	-25829.2	2.15185	293.871	279.791	249.666	
0.104834	-0.0463562	-0.0450134	374.107	2.24966	0.00384962	0.00379652	3.2636	0.104834	-31489.2	-29968.3	-25829	2.24966	303.522	290.09	259.13	
0.109826	-0.0541992	-0.0400085	374.106	2.34747	0.00213736	0.00220303	2.10256	0.109826	-31489.4	-29969	-25828.9	2.34747	194.196	185.455	165.208	
0.114818	-0.056488	-0.037323	374.106	2.44528	0.00431953	0.0043351	2.98529	0.114818	-31489.8	-29968.7	-25828.3	2.44528	279.246	266.547	239.047	
0.11981	-0.0583801	-0.0351257	374.108	2.54309	0.00371195	0.00374804	1.11894	0.11981	-31489.2	-29969.2	-25828.3	2.54309	101.185	97.1488	86.3494	
0.124802	-0.0559692	-0.0288696	374.106	2.6409	0.00185811	0.00172113	2.75254	0.124802	-31488.6	-29969.4	-25828.4	2.6409	258.312	246.816	221.668	
0.129794	-0.0493164	-0.0326843	374.107	2.73871	0.00182478	0.00172162	0.277683	0.129794	-31487.6	-29968.9	-25828.6	2.73871	17.2425	16.9151	15.3795	
0.134786	-0.0460205	-0.0335388	374.105	2.83652	0.00148267	0.00156527	2.56034	0.134786	-31488	-29969.5	-25828.5	2.83652	240.475	229.797	206.479	
0.139778	-0.043457	-0.0404663	374.103	2.93434	0.00105061	0.0011454	0.637097	0.139778	-31489.6	-29969	-25828.4	2.93434	56.9654	53.128	48.0911	
0.14477	-0.0449524	-0.0451965	374.11	3.03215	0.00372287	0.00374894	2.40155	0.14477	-31490.2	-29968.4	-25828.7	3.03215	225.054	215.002	192.947	
0.149762	-0.0438843	-0.0469666	374.108	3.12996	0.00124614	0.00133555	1.28574	0.149762	-31491	-29968.6	-25829	3.12996	118.14	112.772	100.713	
0.154754	-0.0488586	-0.0472107	374.109	3.22777	0.00157427	0.00153091	2.26906	0.154754	-31491.3	-29968.6	-25829.2	3.22777	211.614	202.077	180.896	
0.159747	-0.052124	-0.0414734	374.111	3.32558	0.00173471	0.00175358	1.8102	0.159747	-31490.8	-29969.5	-25829.2	3.32558	167.507	159.66	142.552	
0.164739	-0.0527954	-0.0432739	374.11	3.42339	0.000845015	0.000647513	2.15371	0.164739	-31490.8	-29969.4	-25829.1	3.42339	199.657	190.712	170.019	
0.169731	-0.0500488	-0.0404053	374.114	3.5212	0.00194472	0.00169067	2.19709	0.169731	-31490.1	-29969.1	-25829	3.5212	203.403	194.257	173.157	
0.174723	-0.0476685	-0.0396729	374.11	3.61901	0.00140294	0.00151922	2.0525	0.174723	-31489.2	-29968.5	-25829.5	3.61901	189.296	180.3	160.352	
0.179715	-0.0498962	-0.0409546	374.108	3.71683	0.000835326	0.00107702	2.44365	0.179715	-31488.2	-29968.2	-25829.8	3.71683	226.162	216.257	192.622	
0.184707	-0.0497742	-0.0394592	374.109	3.81464	0.00156233	0.00174059	1.95692	0.184707	-31488.2	-29968.7	-25829.8	3.81464	180.045	170.762	151.808	
0.189699	-0.052948	-0.0390625	374.103	3.91245	0.000666448	0.000585462	2.55185	0.189699	-31488.5	-29969.3	-25830	3.91245	236.541	225.803	201.264	
0.194691	-0.0518189	-0.0375061	374.105	4.01026	0.000555481	0.000581289	1.87081	0.194691	-31489	-29970.4	-25829.7	4.01026	171.127	162.84	144.126	
0.199683	-0.0483398	-0.0425415	374.107	4.10807	0.000926326	0.000775575	2.53298	0.199683	-31490.2	-29970.4	-25829.3	4.10807	234.85	224.182	199.798	
0.204675	-0.0470276	-0.045105	374.103	4.20588	0.000530106	0.000556187	1.78451	0.204675	-31490.6	-29969.9	-25829.4	4.20588	163.103	155.306	137.401	
0.209667	-0.0486145	-0.0470581	374.105	4.30369	0.00105218	0.000976144	2.39727	0.209667	-31490.7	-29969.8	-25829.4	4.30369	222.44	212.106	189.149	
0.214659	-0.0473938	-0.0447693	374.107	4.4015	0.00107546	0.000932094	1.70228	0.214659	-31492.2	-29969	-25829.7	4.4015	155.443	148.76	131.462	
0.219652	-0.0486145	-0.0396729	374.103	4.49931	0.00108441	0.000820752	2.1651	0.219652	-31491.4	-29969.3	-25830.2	4.49931	200.612	191.509	170.645	
0.224644	-0.0473938	-0.034729	374.103	4.59713	0.00123501	0.0011554	1.62452	0.224644	-31491.4	-29969.4	-25830.3	4.59713	148.925	142.215	126.064	
0.229636	-0.0505066	-0.0333862	374.102	4.69494	0.000542867	0.000672336	1.84912	0.229636	-31491.6	-29969.2	-25830.5	4.69494	171.584	163.324	145.726	
0.234628	-0.0507507	-0.0377808	374.099	4.79275	0.000667691	0.00063774	1.54603	0.234628	-31489.9	-29969.4	-25830.1	4.79275	142.593	136.469	121.352	
0.23962	-0.0506592	-0.0376587	374.103	4.89056	0.000884733	0.000904285	1.47491	0.23962	-31490.3	-29968.5	-25829.6	4.89056	136.413	130.208	116.033	
0.244612	-0.0466309	-0.0443115	374.099	4.98837	0.000316101	0.000288709	1.47487	0.244612	-31489.9	-29968.3	-25829.2	4.98837	137.159	130.796	116.908	
