Scan started at 18:06:13 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0526123	-0.0404053	373.941	0.195622	0.0156258	0.0159125	12.1176	0	-31629.8	-29810.3	-25795.6	0.195622	1086.85	1031.43	922.183	
0.00499208	-0.045044	-0.0352173	373.939	0.293434	0.00741621	0.0071079	24.797	0.00499208	-31527	-29890.2	-25836.3	0.293434	2321.41	2221.44	1994.73	
0.00998416	-0.0495606	-0.0395915	373.936	0.391245	0.00953325	0.00934042	11.477	0.00998416	-31465.9	-29988.3	-25835.8	0.391245	1055.63	1007.57	899.157	
0.0149762	-0.0516968	-0.0426636	373.933	0.489056	0.00415295	0.00389331	14.9593	0.0149762	-31485.7	-29997.3	-25815.4	0.489056	1393.33	1333.27	1193.97	
0.0199683	-0.0502014	-0.0410767	373.935	0.586867	0.00453854	0.00448558	10.9785	0.0199683	-31486.3	-29997.6	-25816	0.586867	1013.58	965.837	861.319	
0.0249604	-0.0489502	-0.0401306	373.937	0.684678	0.00545354	0.00547745	10.7658	0.0249604	-31485.4	-29999.7	-25816.7	0.684678	996.115	953.112	850.094	
0.0299525	-0.0474854	-0.0396118	373.937	0.782489	0.0041763	0.00397148	10.3217	0.0299525	-31485.3	-30000.4	-25816.1	0.782489	954.76	911.161	811.626	
0.0349446	-0.0457153	-0.0352783	373.946	0.880301	0.00424308	0.00432583	8.44353	0.0349446	-31485.9	-29997.7	-25816	0.880301	777.446	740.635	658.753	
0.0399366	-0.0480042	-0.0348511	373.936	0.978112	0.00409208	0.00391844	9.53683	0.0399366	-31485.7	-29997	-25815.9	0.978112	883.643	841.591	750.418	
0.0449287	-0.0519104	-0.0374756	373.934	1.07592	0.00427186	0.00413897	6.95147	0.0449287	-31485.1	-29998.9	-25815.9	1.07592	636.365	607.14	537.382	
0.0499208	-0.0521851	-0.0396423	373.934	1.17373	0.00269693	0.0024987	8.6289	0.0499208	-31483.9	-29999.7	-25816.4	1.17373	798.593	763.212	679.256	
0.0549129	-0.0517578	-0.0478821	373.929	1.27155	0.00434452	0.00422304	5.90541	0.0549129	-31485.9	-29998.4	-25816.3	1.27155	540.152	512.754	453.958	
0.059905	-0.0482178	-0.0485535	373.934	1.36936	0.00330877	0.00317514	7.62082	0.059905	-31486.4	-29997.8	-25816.6	1.36936	705.899	673.85	600.082	
0.064897	-0.0473938	-0.0488892	373.933	1.46717	0.0036851	0.00341503	5.12348	0.064897	-31486.1	-29999.2	-25816.6	1.46717	467.426	445.143	393.53	
0.0698891	-0.0432739	-0.0417175	373.932	1.56498	0.00393909	0.00363661	6.54163	0.0698891	-31486.5	-29999.3	-25816	1.56498	605.326	579.262	515.293	
0.0748812	-0.0434265	-0.0357666	373.932	1.66279	0.00332327	0.00311655	4.5044	0.0748812	-31486.8	-29997.7	-25816.7	1.66279	412.159	392.83	347.744	
0.0798733	-0.0422974	-0.0363464	373.934	1.7606	0.00249811	0.00229648	5.421	0.0798733	-31486.7	-29997.6	-25817.3	1.7606	502.083	479.37	427.078	
0.0848654	-0.0457764	-0.0375671	373.934	1.85841	0.00626664	0.00602578	4.00852	0.0848654	-31484.7	-29999.3	-25817.3	1.85841	368.292	351.367	311.987	
0.0898574	-0.0489502	-0.0460205	373.937	1.95622	0.00146177	0.00142572	4.29328	0.0898574	-31485	-30000.3	-25817.4	1.95622	396.756	379.314	337.687	
0.0948495	-0.0492554	-0.0465088	373.935	2.05403	0.00431259	0.00448192	3.60464	0.0948495	-31485	-29999.3	-25817	2.05403	332.778	317.88	283.075	
0.0998416	-0.0485535	-0.052063	373.938	2.15185	0.0044952	0.00457725	3.1775	0.0998416	-31485.1	-29998.4	-25816.6	2.15185	293.503	280.21	249.683	
0.104834	-0.0456238	-0.0510559	373.943	2.24966	0.00539578	0.00535285	3.26537	0.104834	-31486.4	-29999.3	-25816.5	2.24966	303.795	289.718	259.275	
0.109826	-0.0472107	-0.0472717	373.943	2.34747	0.00299543	0.00312135	2.10939	0.109826	-31486.1	-29998.6	-25816	2.34747	194.203	185.365	165.213	
0.114818	-0.0500183	-0.0418701	373.948	2.44528	0.00379734	0.00390556	2.98262	0.114818	-31486.2	-29996.6	-25816.3	2.44528	279.097	266.608	239.126	
0.11981	-0.0534363	-0.0348206	373.946	2.54309	0.00482114	0.00501326	1.11574	0.11981	-31486.2	-29996.8	-25816.6	2.54309	101.787	96.5283	86.3728	
0.124802	-0.0525208	-0.0364685	373.943	2.6409	0.00130239	0.00131785	2.75296	0.124802	-31485.8	-29998	-25816.4	2.6409	258.186	246.867	221.738	
0.129794	-0.052948	-0.032196	373.952	2.73871	0.00147904	0.00143301	0.277992	0.129794	-31485	-29999.4	-25816.5	2.73871	17.4294	16.7893	15.2715	
0.134786	-0.0501404	-0.037384	373.949	2.83652	0.00193536	0.00188931	2.5607	0.134786	-31484.4	-29999.5	-25816.3	2.83652	240.375	229.774	206.46	
0.139778	-0.0513306	-0.039978	373.947	2.93434	0.00199084	0.00207579	0.634622	0.139778	-31484.2	-29999.2	-25816.1	2.93434	56.5109	53.6242	48.1598	
0.14477	-0.0531311	-0.0353394	373.947	3.03215	0.00359145	0.00362207	2.4018	0.14477	-31484.6	-29999.2	-25816.1	3.03215	225.123	214.841	192.914	
0.149762	-0.0519714	-0.0379639	373.939	3.12996	0.00190393	0.00179367	1.28477	0.149762	-31485	-29998.7	-25816	3.12996	118.186	112.865	100.692	
0.154754	-0.0524292	-0.0366821	373.941	3.22777	0.00116644	0.00100371	2.26989	0.154754	-31484.9	-29998.5	-25816.5	3.22777	211.597	201.985	180.86	
0.159747	-0.0541382	-0.0327454	373.948	3.32558	0.00140338	0.00142012	1.81197	0.159747	-31483.5	-29998.1	-25817	3.32558	167.607	159.611	142.508	
0.164739	-0.0523377	-0.0362854	373.949	3.42339	0.00117524	0.00129037	2.15491	0.164739	-31483.6	-29997.6	-25816.2	3.42339	199.67	190.706	170.012	
0.169731	-0.0528259	-0.0394592	373.947	3.5212	0.00204759	0.00193165	2.19873	0.169731	-31483.3	-29998.2	-25815.7	3.5212	203.526	194.209	173.126	
0.174723	-0.0502014	-0.0333557	373.942	3.61901	0.00116945	0.00124083	2.05539	0.174723	-31483.8	-29998.7	-25816.2	3.61901	189.261	180.429	160.316	
0.179715	-0.0486145	-0.0379944	373.933	3.71683	0.00114901	0.0011502	2.44546	0.179715	-31484.7	-29998.7	-25816.9	3.71683	226.285	216.142	192.549	
0.184707	-0.0522766	-0.0375366	373.929	3.81464	0.00178022	0.00172038	1.96023	0.184707	-31484.8	-29999	-25817.2	3.81464	180.138	170.84	151.789	
0.189699	-0.0510864	-0.0394287	373.931	3.91245	0.000698429	0.000846019	2.55504	0.189699	-31484.6	-29999.2	-25816.9	3.91245	236.46	225.98	201.203	
0.194691	-0.0548096	-0.0491028	373.933	4.01026	0.000800306	0.000711783	1.8746	0.194691	-31483.5	-29998.9	-25816.5	4.01026	171.297	162.793	144.045	
0.199683	-0.0524902	-0.0461731	373.936	4.10807	0.000688864	0.000589485	2.53521	0.199683	-31483.6	-29998.8	-25816.5	4.10807	234.663	224.315	199.755	
0.204675	-0.0534058	-0.0463867	373.945	4.20588	0.00127899	0.00136299	1.78817	0.204675	-31484	-29998.1	-25816.3	4.20588	163.237	155.309	137.404	
0.209667	-0.0539246	-0.0436096	373.942	4.30369	0.00139956	0.00145022	2.40119	0.209667	-31484.3	-29998.5	-25816.3	4.30369	222.003	212.561	189.142	
0.214659	-0.0520935	-0.0402527	373.944	4.4015	0.00117805	0.00124017	1.70815	0.214659	-31484.4	-29998.3	-25816	4.4015	155.844	148.508	131.405	
0.219652	-0.0492249	-0.0332947	373.939	4.49931	0.000484406	0.000539479	2.16776	0.219652	-31484.4	-29997.6	-25816.1	4.49931	200.522	191.588	170.635	
0.224644	-0.0459595	-0.0329895	373.936	4.59713	0.00059823	0.000416619	1.62513	0.224644	-31483.6	-29997.6	-25816.1	4.59713	149.298	141.955	126.055	
0.229636	-0.0436096	-0.0311585	373.937	4.69494	0.00130229	0.00117647	1.85095	0.229636	-31483.7	-29997.7	-25815.6	4.69494	171.087	163.819	145.843	
0.234628	-0.0470276	-0.0341797	373.938	4.79275	0.000676687	0.000949249	1.54936	0.234628	-31484.3	-29998.2	-25815.7	4.79275	142.945	136.256	121.277	
0.23962	-0.0500794	-0.0418091	373.942	4.89056	0.000747536	0.000500756	1.47459	0.23962	-31483.3	-29998.5	-25816.4	4.89056	136.542	130.148	116.095	
0.244612	-0.049408	-0.0430908	373.942	4.98837	0.00128525	0.00124598	1.47665	0.244612	-31483.4	-29998.6	-25816.5	4.98837	136.965	130.975	116.894	
0.249604	-0.0510559	-0.0439148	373.945	5.08618	0.00096365	0.000792852	1.06016	0.249604	-31484.1	-29998.1	-25815.8	5.08618	97.7605	93.4338	83.2534	
0.254596	-0.0448914	-0.0398865	373.949	5.18399	0.000699855	0.000728131	1.41117	0.254596	-31484.7	-29997.5	-25816	5.18399	131.655	125.966	112.819	
0.259588	-0.0453186	-0.0400696	373.946	5.2818	0.000757792	0.000578326	0.628645	0.259588	-31484.5	-29997.4	-25816.1	5.2818	57.4666	54.9003	48.9689	
0.26458	-0.0431519	-0.0349731	373.943	5.37962	0.00130797	0.00117326	1.35338	0.26458	-31483.3	-29998.5	-25816.1	5.37962	126.782	121.38	108.921	
0.269572	-0.0426636	-0.0351868	373.942	5.47743	0.00061521	0.000541193	0.2139	0.269572	-31483.2	-29999.3	-25816.4	5.47743	17.4467	16.4495	14.9425	
0.274564	-0.0449219	-0.0371094	373.934	5.57524	0.000386947	0.000393704	1.304	0.274564	-31483.1	-29998.7	-25816.4	5.57524	122.359	117.058	105.185	
0.279556	-0.0463257	-0.038971	373.936	5.67305	0.000880175	0.000819648	0.246081	0.279556	-31482.9	-29998.7	-25817.1	5.67305	20.8996	19.9741	17.9316	
0.284549	-0.0490723	-0.0412598	373.935	5.77086	0.00100644	0.000815193	1.26248	0.284549	-31483.9	-29999.1	-25817.2	5.77086	118.265	113.122	101.542	
0.289541	-0.0501404	-0.0400391	373.935	5.86867	0.00119324	0.0014222	0.606216	0.289541	-31484.8	-29999.2	-25816.9	5.86867	55.4994	53.1422	47.3315	
0.294533	-0.046814	-0.0414429	373.935	5.96648	0.000555359	0.000641487	1.22675	0.294533	-31484.6	-29998.4	-25817.1	5.96648	114.545	109.381	98.0162	
0.299525	-0.0444336	-0.0416565	373.937	6.06429	0.000297241	0.000339	0.926005	0.299525	-31484.8	-29998.8	-25817.7	6.06429	85.4857	81.4577	72.6675	
0.304517	-0.0429993	-0.041626	373.937	6.1621	0.000483701	0.000450975	1.19704	0.304517	-31483.9	-30001	-25817.5	6.1621	110.931	106.082	94.6729	
0.309509	-0.0405884	-0.0406494	373.939	6.25992	0.00041463	0.000424793	1.18236	0.309509	-31484.4	-30002.1	-25817.1	6.25992	109.402	104.335	93.0612	
0.314501	-0.0444946	-0.0402222	373.941	6.35773	0.00053565	0.000540066	1.16902	0.314501	-31485	-30001.7	-25817.6	6.35773	107.615	102.951	91.4373	
0.319493	-0.0456848	-0.0386047	373.941	6.45554	0.000567905	0.000617343	1.36902	0.319493	-31484.5	-30001.8	-25818.1	6.45554	126.78	120.919	107.797	
0.324485	-0.0481262	-0.0381775	373.936	6.55335	0.000284802	0.000409124	1.14184	0.324485	-31484.4	-30002.2	-25818.2	6.55335	104.547	99.9077	88.5244	
