Scan started at 15:14:04 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.052002	-0.0371094	373.513	0.195622	0.00356957	0.00350411	12.0164	0	-31121.6	-30817	-25537	0.195622	1063.87	1049.11	927.384	
0.00499208	-0.0449219	-0.0292358	373.517	0.293434	0.0058975	0.00546857	24.7377	0.00499208	-31155.3	-30721.8	-25572.8	0.293434	2283.68	2277.01	2011.67	
0.00998416	-0.0490316	-0.0342611	373.509	0.391245	0.00177726	0.00174897	11.4043	0.00998416	-31089.8	-30756.5	-25598.4	0.391245	1039.11	1039.77	903.185	
0.0149762	-0.0531616	-0.0413513	373.511	0.489056	0.0029351	0.0025337	14.9615	0.0149762	-31040.5	-30822.5	-25592.5	0.489056	1376.99	1371.7	1202.35	
0.0199683	-0.0521545	-0.0415344	373.511	0.586867	0.00168656	0.00138856	10.914	0.0199683	-31040.4	-30823.3	-25591.9	0.586867	1000.49	998.845	871.143	
0.0249604	-0.0531006	-0.0414734	373.505	0.684678	0.00194527	0.00162822	10.7863	0.0249604	-31040.7	-30823.5	-25591	0.684678	983.139	982.559	860.408	
0.0299525	-0.0536804	-0.0407105	373.506	0.782489	0.00224713	0.00185381	10.2938	0.0299525	-31041	-30823.3	-25590.5	0.782489	940.142	937.491	824.063	
0.0349446	-0.0503235	-0.0394287	373.506	0.880301	0.00160995	0.00142324	8.45826	0.0349446	-31041.2	-30823.5	-25590.2	0.880301	765.273	764.689	664.754	
0.0399366	-0.0500794	-0.0384522	373.508	0.978112	0.0025575	0.00242698	9.52263	0.0399366	-31042.2	-30823.7	-25589.8	0.978112	869.589	865.091	759.431	
0.0449287	-0.0435486	-0.0377808	373.51	1.07592	0.00157246	0.00155477	6.95824	0.0449287	-31042.8	-30823.7	-25589.2	1.07592	625.954	625.436	542.452	
0.0499208	-0.0415039	-0.0375366	373.517	1.17373	0.00254322	0.00244357	8.62342	0.0499208	-31043.6	-30824	-25588.8	1.17373	786.634	782.637	686.419	
0.0549129	-0.0461121	-0.0392151	373.52	1.27155	0.00116705	0.000967555	5.90876	0.0549129	-31043.8	-30824.6	-25588.2	1.27155	530.04	530.047	458.322	
0.059905	-0.0472412	-0.0407715	373.516	1.36936	0.00250162	0.00233582	7.61825	0.059905	-31042.7	-30825.1	-25587.1	1.36936	694.23	692.132	606.225	
0.064897	-0.0498047	-0.0394287	373.515	1.46717	0.00144344	0.00129335	5.1206	0.064897	-31042.8	-30825.8	-25586.5	1.46717	459.651	458.714	397.671	
