Scan started at 15:18:16 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0748291	-0.0526123	373.396	0.195622	0.00400429	0.00375919	15.1004	0	-30639.9	-30811.7	-25749	0.195622	1350.84	1336.58	1186.55	
0.00499208	-0.0657349	-0.0479736	373.385	0.293434	0.00551922	0.00509833	24.7856	0.00499208	-30707.9	-30810	-25701.5	0.293434	2274.52	2266.87	2023.95	
0.00998416	-0.0521647	-0.0404867	373.389	0.391245	0.00165016	0.00151664	14.2554	0.00998416	-30797.6	-30708	-25699.4	0.391245	1288.85	1290.08	1143.04	
0.0149762	-0.0462952	-0.0372009	373.39	0.489056	0.00303217	0.0027722	15.0453	0.0149762	-30808.6	-30658.3	-25721.8	0.489056	1368.65	1362.29	1206.06	
0.0199683	-0.0445862	-0.0379334	373.388	0.586867	0.0023314	0.00191662	13.2964	0.0199683	-30809	-30658	-25721.8	0.586867	1208.69	1203.85	1064.92	
0.0249604	-0.0432129	-0.0415344	373.388	0.684678	0.00215183	0.00199674	10.8766	0.0249604	-30809.3	-30657.3	-25721.7	0.684678	977.598	974.389	858.705	
0.0299525	-0.0445252	-0.0421448	373.387	0.782489	0.00266865	0.00246084	12.0421	0.0299525	-30810.2	-30657.3	-25721.6	0.782489	1093.53	1087.79	964.261	
0.0349446	-0.0460815	-0.0417786	373.383	0.880301	0.00214737	0.00201767	8.52892	0.0349446	-30810.4	-30657.7	-25721.7	0.880301	762.107	759.55	662.651	
0.0399366	-0.0438232	-0.0394592	373.386	0.978112	0.00272563	0.00255901	10.5315	0.0399366	-30809.6	-30657.4	-25721.8	0.978112	956.003	950.612	841.59	
0.0449287	-0.0451965	-0.039093	373.39	1.07592	0.00145361	0.0014713	6.99581	0.0449287	-30809	-30657.4	-25722	1.07592	622.995	622.245	542.262	
0.0499208	-0.0453186	-0.0404053	373.387	1.17373	0.00296955	0.00310103	8.82973	0.0499208	-30809.1	-30657.6	-25721.9	1.17373	801.073	796.796	704.084	
0.0549129	-0.0462647	-0.039856	373.39	1.27155	0.00148102	0.0012989	5.90615	0.0549129	-30809.2	-30656.4	-25722	1.27155	526.163	526.676	459.869	
0.059905	-0.048584	-0.0461731	373.384	1.36936	0.00285006	0.00267164	7.01261	0.059905	-30809.1	-30656.4	-25722.3	1.36936	635.62	632.724	559.033	
0.064897	-0.0506287	-0.0448914	373.383	1.46717	0.00189247	0.00199832	5.07716	0.064897	-30807.6	-30657.4	-25722.3	1.46717	456.692	455.074	399.932	
0.0698891	-0.0500794	-0.0429688	373.385	1.56498	0.00111222	0.00103449	5.16631	0.0698891	-30807.5	-30657.4	-25722	1.56498	468.482	464.311	411.706	
0.0748812	-0.0502319	-0.0443726	373.384	1.66279	0.00230654	0.00241734	4.443	0.0748812	-30809.3	-30657.2	-25722	1.66279	400.832	402.048	354.915	
0.0798733	-0.0509033	-0.0437622	373.387	1.7606	0.00182812	0.00184262	3.3691	0.0798733	-30809.2	-30657.7	-25722.2	1.7606	304.739	302.377	267.366	
0.0848654	-0.0487366	-0.04245	373.388	1.85841	0.00198972	0.00202238	3.93321	0.0848654	-30809.4	-30658.3	-25722.4	1.85841	359.953	357.93	318.799	
0.0898574	-0.04953	-0.0408325	373.383	1.95622	0.00056872	0.000559037	1.69418	0.0898574	-30809.7	-30658	-25722.1	1.95622	151.204	150.882	134.663	
0.0948495	-0.0517578	-0.0413208	373.386	2.05403	0.00176263	0.00165654	3.53664	0.0948495	-30809.8	-30658.5	-25722.1	2.05403	325.29	323.382	289.446	
0.0998416	-0.0522766	-0.0375671	373.384	2.15185	0.000948254	0.000986334	0.319148	0.0998416	-30809.5	-30658.4	-25722.4	2.15185	17.7713	16.209	16.5468	
0.104834	-0.0539246	-0.0396423	373.386	2.24966	0.00149932	0.00131107	3.22533	0.104834	-30809.5	-30658	-25722.4	2.24966	296.954	295.496	264.367	
0.109826	-0.0539856	-0.0410767	373.39	2.34747	0.000738851	0.000469533	1.1022	0.109826	-30809.8	-30657.8	-25722.1	2.34747	97.6672	97.3387	86.6655	
0.114818	-0.0515137	-0.0380249	373.39	2.44528	0.000718815	0.000821863	2.98166	0.114818	-30810.7	-30656.8	-25721.5	2.44528	273.034	272.459	242.81	
0.11981	-0.052063	-0.0372009	373.393	2.54309	0.000734803	0.00089124	2.07799	0.11981	-30809.8	-30656.8	-25721.6	2.54309	188.319	186.108	164.946	
0.124802	-0.0534058	-0.038208	373.393	2.6409	0.000835991	0.000802056	2.78544	0.124802	-30808.1	-30657.5	-25722	2.6409	253.172	252.841	223.578	
0.129794	-0.0514221	-0.0388184	373.394	2.73871	0.000856854	0.000896991	2.76345	0.129794	-30807.9	-30657.7	-25721.4	2.73871	250.674	249.095	220.521	
0.134786	-0.0510254	-0.0381165	373.395	2.83652	0.000715092	0.000680501	2.62007	0.134786	-30808.3	-30658.4	-25721.5	2.83652	236.309	235.464	207.063	
0.139778	-0.0462341	-0.0387573	373.395	2.93434	0.000702368	0.000542352	3.1561	0.139778	-30808.5	-30658.4	-25722	2.93434	286.891	285.612	251.894	
0.14477	-0.0437317	-0.0366211	373.392	3.03215	0.000336338	0.000424118	2.47396	0.14477	-30808.2	-30657.9	-25722	3.03215	220.948	220.557	193	
0.149762	-0.0420837	-0.0357056	373.39	3.12996	0.0005864	0.000514112	3.26972	0.149762	-30809	-30658.4	-25722.1	3.12996	296.714	295.402	261.297	
0.154754	-0.0421448	-0.0391541	373.387	3.22777	0.000610717	0.000519954	2.33632	0.154754	-30810.1	-30657.6	-25721.8	3.22777	208.458	206.827	180.587	
