Scan started at 15:08:54 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0639649	-0.0593262	373.506	0.195622	0.00342512	0.00342067	12.0423	0	-30752.5	-30791	-25759.6	0.195622	1067.28	1061.58	929.476	
0.00499208	-0.0617676	-0.0557861	373.498	0.293434	0.00514001	0.00431884	24.7365	0.00499208	-30782.8	-30826.4	-25719.5	0.293434	2285.58	2278.2	2019.74	
0.00998416	-0.0528565	-0.0438232	373.501	0.391245	0.00242021	0.00222956	11.4144	0.00998416	-30864.2	-30737.5	-25707.7	0.391245	1039.41	1035.43	909.632	
0.0149762	-0.0472717	-0.0400696	373.503	0.489056	0.00335402	0.00298237	14.9537	0.0149762	-30889.6	-30675.3	-25721.4	0.489056	1376.24	1366.52	1207.11	
0.0199683	-0.0469666	-0.0375061	373.501	0.586867	0.00209923	0.00186789	10.9167	0.0199683	-30889.9	-30675.2	-25721.1	0.586867	999.839	991.314	872.361	
0.0249604	-0.0460815	-0.0384216	373.506	0.684678	0.00253417	0.00214204	10.7806	0.0249604	-30889.5	-30676.1	-25721	0.684678	982.148	976.047	860.957	
0.0299525	-0.0454712	-0.0386047	373.502	0.782489	0.00215976	0.00186186	10.2909	0.0299525	-30889.8	-30676.1	-25721	0.782489	939.513	932.354	825.045	
0.0349446	-0.0472412	-0.0380859	373.5	0.880301	0.00220314	0.00206882	8.45599	0.0349446	-30889.9	-30676.1	-25720.9	0.880301	764.52	759.814	665.713	
0.0399366	-0.0478211	-0.0395813	373.499	0.978112	0.00269723	0.00248799	9.51693	0.0399366	-30889.5	-30676.1	-25721	0.978112	869.01	861.727	761.269	
0.0449287	-0.0482788	-0.0362244	373.498	1.07592	0.00150359	0.00160862	6.95779	0.0449287	-30890.2	-30675.7	-25721	1.07592	625.49	621.714	543.883	
0.0499208	-0.048584	-0.0377502	373.498	1.17373	0.00212395	0.00200144	8.61805	0.0499208	-30890	-30676.2	-25721.1	1.17373	786.46	780.358	687.983	
0.0549129	-0.0495911	-0.0362854	373.496	1.27155	0.00115204	0.00119163	5.9087	0.0549129	-30890	-30675.8	-25722	1.27155	529.594	526.145	459.57	
0.059905	-0.0497437	-0.0339966	373.497	1.36936	0.00326407	0.00326313	7.61677	0.059905	-30890.7	-30676	-25722.1	1.36936	693.859	689.937	607.686	
0.064897	-0.0524597	-0.0380249	373.496	1.46717	0.00104263	0.000930844	5.11879	0.064897	-30890.2	-30676.6	-25722.4	1.46717	458.738	456.509	398.104	
