Scan started at 15:16:36 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0334473	-0.0250244	373.512	0.195622	0.0032917	0.0031305	12.0392	0	-30958.9	-30351.5	-25817.2	0.195622	1061.46	1045.13	937.257	
0.00499208	-0.0405273	-0.0335083	373.508	0.293434	0.00583437	0.00538824	24.7336	0.00499208	-30834.4	-30481	-25823.3	0.293434	2266.76	2258.06	2029.97	
0.00998416	-0.0466716	-0.0386556	373.505	0.391245	0.00200944	0.00210704	11.4212	0.00998416	-30767.9	-30587	-25796.3	0.391245	1026.66	1029.64	913.833	
0.0149762	-0.0470276	-0.0360718	373.505	0.489056	0.00307725	0.00288541	14.9507	0.0149762	-30796.6	-30576.8	-25779.7	0.489056	1362.28	1358.34	1213.32	
0.0199683	-0.0437927	-0.0357056	373.503	0.586867	0.00142447	0.00128746	10.9199	0.0199683	-30795.9	-30578.2	-25779.3	0.586867	989.85	988.2	876.285	
0.0249604	-0.0456543	-0.0377502	373.499	0.684678	0.00219196	0.00191838	10.7757	0.0249604	-30796.1	-30577.3	-25779.4	0.684678	973.867	973.1	864.746	
0.0299525	-0.0471191	-0.0394592	373.498	0.782489	0.00233218	0.00197122	10.2896	0.0299525	-30796.4	-30577	-25779.6	0.782489	932.337	929.134	828.81	
0.0349446	-0.0463562	-0.0449829	373.496	0.880301	0.00216783	0.0019902	8.45314	0.0349446	-30796.4	-30577.9	-25779.5	0.880301	759.11	758.034	668.78	
0.0399366	-0.046814	-0.0430603	373.499	0.978112	0.002445	0.00227381	9.51503	0.0399366	-30796.4	-30577.9	-25779	0.978112	862.774	858.096	764.7	
0.0449287	-0.04422	-0.0411987	373.501	1.07592	0.00201687	0.00202881	6.95663	0.0449287	-30797.4	-30577.2	-25779.3	1.07592	621.394	619.849	546.111	
0.0499208	-0.045044	-0.0396729	373.504	1.17373	0.00206106	0.00195556	8.616	0.0499208	-30796.7	-30577	-25779.8	1.17373	780.676	776.626	691.17	
0.0549129	-0.0444641	-0.0349121	373.506	1.27155	0.00084677	0.000889047	5.90814	0.0549129	-30796.5	-30578	-25779.7	1.27155	526.206	524.521	461.576	
0.059905	-0.046875	-0.0353088	373.502	1.36936	0.00265206	0.0026151	7.61629	0.059905	-30797.1	-30579.1	-25779.8	1.36936	688.61	686.346	610.59	
0.064897	-0.048645	-0.034729	373.502	1.46717	0.00126769	0.00119119	5.11694	0.064897	-30796.6	-30579.1	-25780	1.46717	455.195	455.368	399.817	
0.0698891	-0.0464172	-0.0377502	373.499	1.56498	0.00140462	0.00122755	6.54057	0.0698891	-30796.2	-30579.3	-25780.3	1.56498	592.942	587.824	523.895	
0.0748812	-0.0477905	-0.0376892	373.498	1.66279	0.00117858	0.0011911	4.5083	0.0748812	-30796.8	-30579.7	-25779.8	1.66279	401.818	401.395	353.64	
0.0798733	-0.048584	-0.0404663	373.499	1.7606	0.00181685	0.0019412	5.41904	0.0798733	-30797.3	-30580.6	-25779.6	1.7606	489.858	488.201	434.699	
0.0848654	-0.0487061	-0.0432739	373.497	1.85841	0.00156219	0.00164801	4.00982	0.0848654	-30797.1	-30580.1	-25779.7	1.85841	360.197	358.75	315.803	
0.0898574	-0.052948	-0.0422058	373.495	1.95622	0.00185317	0.00164875	4.28884	0.0898574	-30797.2	-30579.4	-25779.8	1.95622	387.783	385.955	343.615	
0.0948495	-0.0517273	-0.0412293	373.495	2.05403	0.00196992	0.00181747	3.59873	0.0948495	-30796.5	-30579.3	-25779.7	2.05403	324.086	324.386	288.233	
0.0998416	-0.0506897	-0.0392151	373.493	2.15185	0.00122157	0.00127165	3.17107	0.0998416	-30796.3	-30579.5	-25779.8	2.15185	287.613	284.558	253.777	
0.104834	-0.0509644	-0.038208	373.499	2.24966	0.000773272	0.000677274	3.26051	0.104834	-30796.4	-30579	-25780	2.24966	296.416	295.295	263.642	
0.109826	-0.0476379	-0.0381775	373.501	2.34747	0.00167618	0.00159588	2.10484	0.109826	-30796.6	-30579.4	-25780.1	2.34747	188.975	188.865	168.434	
0.114818	-0.0479736	-0.0393372	373.502	2.44528	0.000791644	0.000660989	2.98305	0.114818	-30797.6	-30579.8	-25780.1	2.44528	272.583	271.159	243.475	
0.11981	-0.0476685	-0.0417786	373.504	2.54309	0.00117762	0.00134713	1.11424	0.11981	-30797.5	-30580.3	-25779.9	2.54309	99.4949	98.4932	87.7401	
0.124802	-0.0476074	-0.0395203	373.501	2.6409	0.00117553	0.00125182	2.7487	0.124802	-30797.5	-30580.4	-25780.1	2.6409	252.136	251.088	225.867	
0.129794	-0.0486145	-0.0368652	373.504	2.73871	0.000870295	0.000801791	0.280114	0.129794	-30796.7	-30579.9	-25780.6	2.73871	17.5108	16.3746	16.3601	
0.134786	-0.0500183	-0.0386963	373.505	2.83652	0.000917056	0.000980874	2.55681	0.134786	-30796.6	-30580	-25779.8	2.83652	234.77	233.669	210.347	
0.139778	-0.0516663	-0.0364075	373.503	2.93434	0.000533745	0.000556511	0.635922	0.139778	-30797.1	-30580	-25779.3	2.93434	54.9758	54.7502	49.2909	
0.14477	-0.0527039	-0.0376282	373.503	3.03215	0.000325378	0.000332658	2.39947	0.14477	-30796.7	-30580	-25779.6	3.03215	219.903	218.707	196.43	
0.149762	-0.0531921	-0.0423279	373.503	3.12996	0.000692593	0.000738466	1.28313	0.149762	-30796.6	-30579.6	-25779.6	3.12996	115.379	115.208	102.418	
0.154754	-0.0531311	-0.0410156	373.5	3.22777	0.000893823	0.000856164	2.26648	0.154754	-30796.1	-30579.7	-25779.4	3.22777	206.489	205.704	184.291	
0.159747	-0.0506592	-0.0377197	373.503	3.32558	0.00034719	0.000388737	1.81003	0.159747	-30796.3	-30579.9	-25779.1	3.32558	163.58	162.911	144.903	
0.164739	-0.048584	-0.038971	373.499	3.42339	0.000534712	0.000544036	2.15295	0.164739	-30796.5	-30579.9	-25779.4	3.42339	194.956	194.241	172.977	
0.169731	-0.0459595	-0.0369873	373.497	3.5212	0.000793665	0.000689294	2.1947	0.169731	-30796	-30580.2	-25779.8	3.5212	198.292	197.988	176.371	
0.174723	-0.0440674	-0.0374451	373.498	3.61901	0.00105538	0.000976279	2.05252	0.174723	-30796.6	-30580.3	-25779.6	3.61901	184.501	184.174	162.957	
