Scan started at 15:14:56 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0345459	-0.0266113	373.473	0.195622	0.00299453	0.00294183	12.0353	0	-30907.5	-30428.4	-25784.3	0.195622	1047.75	1034.19	936.899	
0.00499208	-0.0372314	-0.0299072	373.471	0.293434	0.00466319	0.00419669	24.7379	0.00499208	-30813.4	-30466	-25821.8	0.293434	2250.28	2241.02	2027.68	
0.00998416	-0.0472819	-0.0359294	373.474	0.391245	0.00254226	0.00252991	11.4234	0.00998416	-30738.6	-30562.3	-25816.2	0.391245	1022.35	1022.74	911.415	
0.0149762	-0.0497742	-0.0371399	373.475	0.489056	0.00311053	0.00275565	14.9517	0.0149762	-30748.3	-30590.4	-25794	0.489056	1354.69	1350.37	1211.74	
0.0199683	-0.0491333	-0.0357666	373.469	0.586867	0.00301311	0.00272643	10.9222	0.0199683	-30747.3	-30589	-25793.4	0.586867	985.099	983.527	875.014	
0.0249604	-0.0506592	-0.0359192	373.47	0.684678	0.00160516	0.0014757	10.7735	0.0249604	-30746.4	-30587.9	-25793.4	0.684678	969.232	968.868	865.075	
0.0299525	-0.0490723	-0.0388489	373.468	0.782489	0.00153363	0.00127708	10.291	0.0299525	-30745.6	-30586.2	-25793.2	0.782489	926.451	924.358	829.626	
0.0349446	-0.0480347	-0.0392761	373.463	0.880301	0.00184229	0.0017848	8.45219	0.0349446	-30744	-30585.5	-25793.3	0.880301	754.054	754.074	670.277	
0.0399366	-0.045166	-0.039978	373.467	0.978112	0.00230873	0.00230749	9.51345	0.0399366	-30743	-30584.8	-25794.1	0.978112	856.701	852.71	765.38	
0.0449287	-0.0417481	-0.039917	373.464	1.07592	0.00225704	0.00238912	6.95579	0.0449287	-30741.6	-30583.3	-25794.2	1.07592	617.49	616.503	547.196	
0.0499208	-0.0435791	-0.0363159	373.465	1.17373	0.00242139	0.00238605	8.61424	0.0499208	-30740.7	-30582.5	-25794.6	1.17373	775.242	771.689	691.98	
0.0549129	-0.0437927	-0.0395508	373.469	1.27155	0.00183394	0.0019014	5.90824	0.0549129	-30739.6	-30582	-25795	1.27155	523.274	521.587	462.253	
0.059905	-0.0468445	-0.039917	373.47	1.36936	0.00381098	0.00385078	7.61519	0.059905	-30739.2	-30580.8	-25794.9	1.36936	683.894	681.926	610.781	
