Line,X,Y,Bx,By,Bz,Bm,Bm_res
5,14.0,-17.7564493109,167.513596463,25707.1,-43386.7285907,50431.0546094,-32.3883113549
5,14.0,-17.8365123661,161.644610179,25707.6,-43389.4863072,50433.6628527,-29.4834944097
5,14.0,-17.8917282662,160.088975261,25706.4,-43392.3147343,50435.4796492,-27.5386926003
5,14.0,-17.9717913214,165.675118832,25704.5,-43394.789608,50436.6586286,-25.6140880339
5,14.0,-18.0352896065,163.765930523,25703.9,-43396.557375,50437.8675847,-23.8248282753
5,14.0,-18.1015486867,168.149992566,25702.9,-43398.1130099,50438.7108841,-22.2417233353
5,14.0,-18.1926549219,170.27131291,25702.0,-43399.2443807,50439.2328366,-20.7928801468
5,14.0,-18.2589140021,166.452936291,25701.8,-43400.6585943,50440.3350132,-19.0813042115
5,14.0,-18.3417378523,164.473037304,25701.8,-43402.0728079,50441.5453633,-18.2797987817
5,14.0,-18.4300832925,158.886893733,25701.9,-43403.6991535,50442.9777953,-16.2378787186
5,14.0,-18.4991031677,160.725371364,25701.5,-43404.9719457,50443.8749949,-14.4746660937
5,14.0,-18.5957309929,165.957961544,25700.8,-43406.8104233,50445.1172445,-12.3810354519
5,14.0,-18.6978804082,175.928167159,25700.9,-43407.3053981,50445.6278923,-10.8544641663
5,14.0,-18.7696610783,186.605479555,25701.1,-43408.6489009,50446.9242097,-8.88413918305
5,14.0,-18.8524849285,183.706341752,25701.1,-43410.5580892,50448.5564001,-6.48157772805
5,14.0,-18.9187440087,179.605122421,25700.8,-43410.5580892,50448.3887975,-6.84892123167
5,14.0,-18.9905246789,170.978419691,25699.7,-43412.2551455,50449.2587709,-6.14942944291
5,14.0,-19.0954348891,153.442171517,25698.8,-43412.9622523,50449.3523988,-5.77371389848
5,14.0,-19.1948235094,145.381154212,25697.5,-43414.6593086,50450.1267076,-5.2457911032
5,14.0,-19.2748865646,142.764859122,25696.4,-43417.2756037,50451.8104295,-3.66199891162
5,14.0,-19.3466672347,143.259833868,25696.3,-43418.3362638,50452.6736753,-2.36556922254
5,14.0,-19.4074047249,145.098311499,25696.5,-43419.4676347,50453.7544237,-1.50876476258
5,14.0,-19.457099035,156.199887964,25696.2,-43420.3868735,50454.4258623,-1.01903172831
5,14.0,-19.5150757301,161.503188823,25696.4,-43421.7303764,50455.7006206,0.0311389092967
5,14.0,-19.5813348103,162.35171696,25696.2,-43422.7203259,50456.4534328,0.970893770464
5,14.0,-19.6558762755,168.786388669,25695.8,-43424.0638288,50457.4270637,1.92592528492
5,14.0,-19.7414609207,165.887250866,25695.1,-43426.6801239,50459.312611,3.71005167441
5,14.0,-19.8380887459,166.665068326,25694.6,-43428.1650481,50460.3385428,5.18388300348
5,14.0,-19.9291949811,172.109790541,25693.9,-43429.508551,50461.156665,5.27501082935
5,14.0,-20.0064972413,169.422784772,25693.4,-43430.3570791,50461.6232761,5.82455346518
5,14.0,-20.0755171165,160.301107295,25694.0,-43431.1348966,50462.5684131,7.32809302225
5,14.0,-20.1445369917,159.311157801,25693.1,-43431.9834247,50462.8373346,7.45177103207
5,14.0,-20.2025136868,150.472323036,25693.9,-43431.6298713,50462.9132374,8.01657874693
5,14.0,-20.260490382,147.71460659,25694.1,-43432.2662674,50463.5546463,8.87919277928
5,14.0,-20.3212278721,148.06815998,25693.4,-43433.7511917,50464.4773115,10.2133345783
5,14.0,-20.3654005922,146.58323574,25693.7,-43433.9633237,50464.8082959,10.4948381595
5,14.0,-20.4316596724,149.835926933,25693.1,-43434.3875878,50464.8775243,9.55833144781
5,14.0,-20.4979187525,141.633488272,25692.8,-43435.0946946,50465.3096989,9.96250421814
5,14.0,-20.5752210127,136.471608769,25692.7,-43435.872512,50465.9140279,11.2240374601
5,14.0,-20.6608056579,132.653232151,25692.2,-43436.2967761,50466.0144586,11.8144745984
5,14.0,-20.7270647381,132.158257404,25692.0,-43435.5189586,50465.2418701,10.9991349474
5,14.0,-20.7933238182,137.885822331,25691.6,-43436.0139334,50465.4795824,11.2959291921
5,14.0,-20.8402573334,140.997092169,25691.8,-43436.5796188,50466.0768874,12.1130289977
5,14.0,-20.9065164135,148.563134727,25692.4,-43437.0745935,50466.8300769,13.0234937422
5,14.0,-20.9700146987,157.11912678,25692.5,-43437.5695683,50467.3329261,13.6688668484
5,14.0,-21.0197090088,157.896944239,25693.5,-43437.7817003,50468.0270344,14.3741206126
5,14.0,-21.091489679,159.381868479,25694.3,-43437.4281469,50468.13469,15.0178907577
5,14.0,-21.1467055791,163.058823742,25694.2,-43436.4381974,50467.2434862,13.8398534876
5,14.0,-21.2157254543,165.39227612,25695.1,-43435.2361159,50466.6746979,12.8771398008
5,14.0,-21.2764629444,168.220703244,25695.3,-43434.3875878,50466.0555762,12.3210778489
5,14.0,-21.3123532795,171.897658506,25694.6,-43435.66038,50466.8070182,12.6920017592
5,14.0,-21.3510044096,182.433549546,25694.2,-43436.1553547,50467.0663665,13.6741635895
5,14.0,-21.3758515647,191.838069736,25693.5,-43436.2260654,50466.8057133,13.7638564013
5,14.0,-21.4200242848,194.171522114,25693.2,-43436.1553547,50466.6010429,13.6523717546
5,14.0,-21.4669577999,192.474465839,25693.5,-43435.0239839,50465.7735218,13.557119608
5,14.0,-21.5221737,189.504617358,25694.0,-43433.6097703,50464.7996695,12.3405459571
5,14.0,-21.5967151652,185.191265993,25694.2,-43431.8420034,50463.3640303,11.2918423851
5,14.0,-21.6546918603,181.231468018,25694.6,-43430.4277898,50462.3361727,10.6217923483
5,14.0,-21.7375157105,180.02938649,25695.1,-43430.6399218,50462.7690343,10.7140334469
5,14.0,-21.8148179707,176.63527394,25694.0,-43431.2056073,50462.6838022,11.1401880466
5,14.0,-21.8838378459,174.726085631,25694.3,-43430.8520539,50462.5256187,11.3020749845
5,14.0,-21.9639009011,175.503903091,25695.4,-43430.2156578,50462.5407095,10.7972829548
5,14.0,-22.0301599813,171.473394438,25695.5,-43429.5792617,50462.0300644,9.65280553924
5,14.0,-22.0853758814,170.27131291,25695.7,-43428.5186015,50461.2149946,8.54020910183
5,14.0,-22.1433525765,164.473037304,25696.4,-43427.1043879,50460.3351144,7.47432913283
5,14.0,-22.1902860916,157.967654917,25696.8,-43426.3972811,50459.9094811,7.69559448443
5,14.0,-22.2289372217,155.98775593,25696.7,-43426.5387025,50459.9741057,8.72975149289
5,14.0,-22.3007178919,154.785674402,25696.6,-43426.8922559,50460.2237527,9.00038990583
5,14.0,-22.347651407,155.917045252,25696.9,-43425.760885,50459.4063399,8.90730772848
