LINE,EAST,NRTH,Bx,By,Bz,Bm
         01,-1000.000000,-460.000000,3.564979,-5.839692,2.876130,-7.151182
         01,-1000.000000,-480.000000,3.769308,-5.545315,2.869721,-6.931460
         01,-1000.000000,-500.000000,3.951510,-5.251364,2.858670,-6.705155
         01,-1000.000000,-520.000000,4.112293,-4.959210,2.843245,-6.473775
         01,-1000.000000,-540.000000,4.252483,-4.670086,2.823689,-6.238725
         01,-1000.000000,-560.000000,4.372903,-4.385147,2.800351,-6.001372
         01,-1000.000000,-580.000000,4.474515,-4.105378,2.773488,-5.762932
         01,-1000.000000,-600.000000,4.558302,-3.831658,2.743387,-5.524543
         01,-1000.000000,-620.000000,4.625276,-3.564750,2.710338,-5.287240
         01,-1000.000000,-640.000000,4.676467,-3.305300,2.674623,-5.051959
         01,-1000.000000,-660.000000,4.712915,-3.053848,2.636520,-4.819538
         01,-1000.000000,-680.000000,4.735653,-2.810835,2.596297,-4.590718
         01,-1000.000000,-700.000000,4.745704,-2.576604,2.554214,-4.366151
         01,-1000.000000,-720.000000,4.744071,-2.351411,2.510520,-4.146397
         01,-1000.000000,-740.000000,4.731730,-2.135434,2.465452,-3.931935
         01,-1000.000000,-760.000000,4.709624,-1.928775,2.419235,-3.723165
         01,-1000.000000,-780.000000,4.678662,-1.731472,2.372079,-3.520415
         01,-1000.000000,-800.000000,4.639712,-1.543504,2.324184,-3.323944
         01,-1000.000000,-820.000000,4.593601,-1.364800,2.275734,-3.133952
         01,-1000.000000,-840.000000,4.541110,-1.195240,2.226901,-2.950580
         01,-1000.000000,-860.000000,4.482979,-1.034669,2.177844,-2.773919
         01,-1000.000000,-880.000000,4.419900,-0.882895,2.128708,-2.604014
         01,-1000.000000,-900.000000,4.352521,-0.739702,2.079626,-2.440872
         01,-1000.000000,-920.000000,4.281444,-0.604847,2.030720,-2.284460
         01,-1000.000000,-940.000000,4.207229,-0.478071,1.982098,-2.134716
         01,-1000.000000,-960.000000,4.130393,-0.359100,1.933860,-1.991550
         01,-1000.000000,-980.000000,4.051412,-0.247649,1.886093,-1.854851
         01,-1000.000000,-1000.000000,3.970723,-0.143424,1.838875,-1.724484
         02,-900.000000,1000.000000,-6.210461,4.207062,-0.188912,5.394290
         02,-900.000000,980.000000,-6.461210,4.230189,-0.205370,5.481948
         02,-900.000000,960.000000,-6.720522,4.246825,-0.222396,5.565996
         02,-900.000000,940.000000,-6.988395,4.256265,-0.239960,5.645783
         02,-900.000000,920.000000,-7.264778,4.257758,-0.258022,5.720603
         02,-900.000000,900.000000,-7.549566,4.250512,-0.276536,5.789694
         02,-900.000000,880.000000,-7.842594,4.233685,-0.295443,5.852235
         02,-900.000000,860.000000,-8.143627,4.206398,-0.314672,5.907344
         02,-900.000000,840.000000,-8.452355,4.167726,-0.334139,5.954078
         02,-900.000000,820.000000,-8.768381,4.116707,-0.353745,5.991436
         02,-900.000000,800.000000,-9.091215,4.052346,-0.373376,6.018355
         02,-900.000000,780.000000,-9.420267,3.973614,-0.392901,6.033714
         02,-900.000000,760.000000,-9.754833,3.879461,-0.412170,6.036337
         02,-900.000000,740.000000,-10.094089,3.768818,-0.431012,6.024996
         02,-900.000000,720.000000,-10.437081,3.640609,-0.449238,5.998417
         02,-900.000000,700.000000,-10.782717,3.493760,-0.466634,5.955286
         02,-900.000000,680.000000,-11.129788,3.327196,-0.482934,5.894243
         02,-900.000000,660.000000,-11.476851,3.139915,-0.497941,5.813960
         02,-900.000000,640.000000,-11.822382,2.930914,-0.511338,5.713048
         02,-900.000000,620.000000,-12.164670,2.699266,-0.522819,5.590143
         02,-900.000000,600.000000,-12.501837,2.444125,-0.532052,5.443905
         02,-900.000000,580.000000,-12.831840,2.164743,-0.538679,5.273038
         02,-900.000000,560.000000,-13.152470,1.860499,-0.542325,5.076311
         02,-900.000000,540.000000,-13.461362,1.530918,-0.542589,4.852577
         02,-900.000000,520.000000,-13.756001,1.175696,-0.539057,4.600808
         02,-900.000000,500.000000,-14.033734,0.794727,-0.531296,4.320111
         02,-900.000000,480.000000,-14.291791,0.388125,-0.518866,4.009765
         02,-900.000000,460.000000,-14.527299,-0.043745,-0.501318,3.669245
         02,-900.000000,440.000000,-14.737316,-0.500251,-0.478205,3.298255
         02,-900.000000,420.000000,-14.918855,-0.980464,-0.449084,2.896756
         02,-900.000000,400.000000,-15.068924,-1.483149,-0.413526,2.464994
         02,-900.000000,380.000000,-15.184560,-2.006739,-0.371125,2.003527
         02,-900.000000,360.000000,-15.262880,-2.549330,-0.321502,1.513250
         02,-900.000000,340.000000,-15.301124,-3.108675,-0.264318,0.995412
         02,-900.000000,320.000000,-15.296704,-3.682182,-0.199281,0.451634
         02,-900.000000,300.000000,-15.247259,-4.266926,-0.126159,-0.116085
         02,-900.000000,280.000000,-15.150708,-4.859655,-0.044785,-0.705361
         02,-900.000000,260.000000,-15.005300,-5.456825,0.044931,-1.313433
         02,-900.000000,240.000000,-14.809664,-6.054619,0.142997,-1.937176
         02,-900.000000,220.000000,-14.562860,-6.648994,0.249326,-2.573122
         02,-900.000000,200.000000,-14.264417,-7.235726,0.363736,-3.217487
         02,-900.000000,180.000000,-13.914369,-7.810462,0.485942,-3.866217
         02,-900.000000,160.000000,-13.513284,-8.368785,0.615554,-4.515027
         02,-900.000000,140.000000,-13.062281,-8.906275,0.752078,-5.159465
         02,-900.000000,120.000000,-12.563036,-9.418580,0.894915,-5.794966
         02,-900.000000,100.000000,-12.017783,-9.901489,1.043368,-6.416922
         02,-900.000000,80.000000,-11.429291,-10.351001,1.196643,-7.020754
         02,-900.000000,60.000000,-10.800844,-10.763398,1.353865,-7.601984
         02,-900.000000,40.000000,-10.136199,-11.135306,1.514082,-8.156306
         02,-900.000000,20.000000,-9.439537,-11.463758,1.676284,-8.679660
         02,-900.000000,-0.000000,-8.715403,-11.746244,1.839411,-9.168296
         02,-900.000000,-20.000000,-7.968638,-11.980758,2.002374,-9.618835
         02,-900.000000,-40.000000,-7.204308,-12.165825,2.164068,-10.028327
         02,-900.000000,-60.000000,-6.427623,-12.300527,2.323391,-10.394287
         02,-900.000000,-80.000000,-5.643854,-12.384508,2.479262,-10.714737
         02,-900.000000,-100.000000,-4.858258,-12.417975,2.630634,-10.988225
         02,-900.000000,-120.000000,-4.075994,-12.401681,2.776515,-11.213837
         02,-900.000000,-140.000000,-3.302049,-12.336899,2.915977,-11.391195
         02,-900.000000,-160.000000,-2.541170,-12.225388,3.048172,-11.520450
         02,-900.000000,-180.000000,-1.797803,-12.069348,3.172341,-11.602257
