LINE,EAST,NRTH,Bx,By,Bz,Bm
         06,-500.000000,300.000000,-141.284313,39.474252,-31.639452,81.358545
         06,-500.000000,280.000000,-150.181099,34.403116,-33.970338,79.773714
         06,-500.000000,260.000000,-159.038187,28.094699,-36.244983,77.043589
         06,-500.000000,240.000000,-167.661042,20.413840,-38.383165,72.970240
         06,-500.000000,220.000000,-175.805548,11.240938,-40.283597,67.349950
         06,-500.000000,200.000000,-183.174111,0.486326,-41.822495,59.984617
         06,-500.000000,180.000000,-189.415125,-11.891235,-42.853932,50.698348
         06,-500.000000,160.000000,-194.127914,-25.862233,-43.213044,39.359899
         06,-500.000000,140.000000,-196.875671,-41.301591,-42.723311,25.910856
         06,-500.000000,120.000000,-197.208867,-57.964226,-41.209030,10.398042
         06,-500.000000,100.000000,-194.700884,-75.465751,-38.513541,-6.993491
         06,-500.000000,80.000000,-188.995583,-93.274912,-34.522634,-25.913083
         06,-500.000000,60.000000,-179.863258,-110.725239,-29.190564,-45.831323
         06,-500.000000,40.000000,-167.256974,-127.052012,-22.564266,-66.050372
         06,-500.000000,20.000000,-151.357249,-141.456447,-14.799069,-85.745070
         06,-500.000000,-0.000000,-132.591256,-153.191327,-6.159590,-104.035537
         06,-500.000000,-20.000000,-111.615600,-161.653899,2.998365,-120.082738
         06,-500.000000,-40.000000,-89.259752,-166.465858,12.264094,-133.189053
         06,-500.000000,-60.000000,-66.438409,-167.520725,21.219869,-142.881204
         06,-500.000000,-80.000000,-44.050808,-164.986895,29.489759,-148.956194
         06,-500.000000,-100.000000,-22.888710,-159.267323,36.778490,-151.481531
         06,-500.000000,-120.000000,-3.570855,-150.928679,42.893126,-150.754371
         06,-500.000000,-140.000000,13.487700,-140.618858,47.745932,-147.234296
         06,-500.000000,-160.000000,28.073132,-128.990780,51.342123,-141.468136
         06,-500.000000,-180.000000,40.146148,-116.644110,53.758399,-134.022000
         06,-500.000000,-200.000000,49.802373,-104.089246,55.118759,-125.429730
         06,-500.000000,-220.000000,57.229868,-91.731866,55.572195,-116.160343
         06,-500.000000,-240.000000,62.670679,-79.873117,55.274846,-106.602524
         06,-500.000000,-260.000000,66.389902,-68.719730,54.377391,-97.061989
         06,-500.000000,-280.000000,68.653156,-58.399093,53.017239,-87.767174
         06,-500.000000,-300.000000,69.711723,-48.975662,51.314559,-78.879356
         06,-500.000000,-320.000000,69.793908,-40.466466,49.371060,-70.504411
         06,-500.000000,-340.000000,69.100991,-32.854555,47.270529,-62.704384
         06,-500.000000,-360.000000,67.806327,-26.099989,45.080388,-55.507909
         06,-500.000000,-380.000000,66.056426,-20.148416,42.853724,-48.919042
         06,-500.000000,-400.000000,63.973170,-14.937524,40.631457,-42.924452
         06,-500.000000,-420.000000,61.656556,-10.401681,38.444351,-37.499028
         06,-500.000000,-440.000000,59.187584,-6.475234,36.314970,-32.610263
         06,-500.000000,-460.000000,56.631062,-3.094665,34.259259,-28.221433
         06,-500.000000,-480.000000,54.038184,-0.199962,32.287931,-24.293953
         06,-500.000000,-500.000000,51.448837,2.264593,30.407624,-20.789039
         06,-500.000000,-520.000000,48.893597,4.350052,28.621835,-17.668844
         06,-500.000000,-540.000000,46.395451,6.102721,26.931678,-14.897206
         06,-500.000000,-560.000000,43.971240,7.564260,25.336487,-12.440105
         06,-500.000000,-580.000000,41.632871,8.771915,23.834299,-10.265910
         06,-500.000000,-600.000000,39.388317,9.758805,22.422227,-8.345480
         06,-500.000000,-620.000000,37.242445,10.554258,21.096752,-6.652156
         06,-500.000000,-640.000000,35.197690,11.184151,19.853949,-5.161696
         06,-500.000000,-660.000000,33.254604,11.671249,18.689660,-3.852149
         06,-500.000000,-680.000000,31.412299,12.035526,17.599622,-2.703720
         06,-500.000000,-700.000000,29.668808,12.294471,16.579566,-1.698608
         06,-500.000000,-720.000000,28.021368,12.463357,15.625303,-0.820858
         06,-500.000000,-740.000000,26.466653,12.555530,14.732715,-0.056156
         06,-500.000000,-760.000000,25.000952,12.582591,13.897877,0.608259
         06,-500.000000,-780.000000,23.620313,12.554637,13.117025,1.183784
         06,-500.000000,-800.000000,22.320653,12.480436,12.386580,1.680576
         06,-500.000000,-820.000000,21.097844,12.367589,11.703160,2.107684
         06,-500.000000,-840.000000,19.947783,12.222683,11.063579,2.473155
         06,-500.000000,-860.000000,18.866434,12.051408,10.464846,2.784150
         06,-500.000000,-880.000000,17.849872,11.858682,9.904160,3.047029
         06,-500.000000,-900.000000,16.894302,11.648741,9.378903,3.267444
         06,-500.000000,-920.000000,15.996083,11.425232,8.886635,3.450416
         06,-500.000000,-940.000000,15.151737,11.191286,8.425080,3.600401
         06,-500.000000,-960.000000,14.357953,10.949586,7.992124,3.721353
         06,-500.000000,-980.000000,13.611592,10.702425,7.585799,3.816782
         06,-500.000000,-1000.000000,12.909690,10.451759,7.204278,3.889803
         07,-400.000000,1000.000000,-10.198007,23.456014,-1.044787,24.129587
         07,-400.000000,980.000000,-10.946590,24.570335,-1.204475,25.377877
         07,-400.000000,960.000000,-11.759567,25.748909,-1.382496,26.706445
         07,-400.000000,940.000000,-12.643245,26.995733,-1.581015,28.121195
         07,-400.000000,920.000000,-13.604615,28.315014,-1.802468,29.628487
         07,-400.000000,900.000000,-14.651429,29.711176,-2.049603,31.235167
         07,-400.000000,880.000000,-15.792291,31.188848,-2.325521,32.948596
         07,-400.000000,860.000000,-17.036754,32.752857,-2.633721,34.776686
         07,-400.000000,840.000000,-18.395434,34.408207,-2.978161,36.727926
         07,-400.000000,820.000000,-19.880127,36.160056,-3.363314,38.811410
         07,-400.000000,800.000000,-21.503955,38.013676,-3.794244,41.036864
         07,-400.000000,780.000000,-23.281513,39.974403,-4.276688,43.414663
         07,-400.000000,760.000000,-25.229044,42.047569,-4.817159,45.955853
         07,-400.000000,740.000000,-27.364624,44.238391,-5.423001,48.672108
         07,-400.000000,720.000000,-29.708372,46.551884,-6.102592,51.575777
         07,-400.000000,700.000000,-32.282676,48.992682,-6.865424,54.679811
         07,-400.000000,680.000000,-35.112445,51.564851,-7.722273,57.997701
         07,-400.000000,660.000000,-38.225377,54.271628,-8.685374,61.543388
         07,-400.000000,640.000000,-41.652252,57.115109,-9.768616,65.331106
         07,-400.000000,620.000000,-45.427235,60.095848,-10.987765,69.375180
         07,-400.000000,600.000000,-49.588203,63.212346,-12.360698,73.689731
         07,-400.000000,580.000000,-54.177066,66.460431,-13.907678,78.288286
         07,-400.000000,560.000000,-59.240091,69.832465,-15.651630,83.183251
         07,-400.000000,540.000000,-64.828206,73.316373,-17.618449,88.385214
         07,-400.000000,520.000000,-70.997249,76.894430,-19.837301,93.902033
         07,-400.000000,500.000000,-77.808145,80.541768,-22.340932,99.737644
         07,-400.000000,480.000000,-85.326957,84.224536,-25.165928,105.890521
         07,-400.000000,460.000000,-93.624729,87.897643,-28.352937,112.351706
         07,-400.000000,440.000000,-102.777061,91.501972,-31.946697,119.102218
         07,-400.000000,420.000000,-112.863247,94.961064,-35.996001,126.109882
         07,-400.000000,400.000000,-123.964843,98.177048,-40.553224,133.325178
         07,-400.000000,380.000000,-136.163405,101.025804,-45.673437,140.676081
         07,-400.000000,360.000000,-149.537097,103.351263,-51.412822,148.061594
         07,-400.000000,340.000000,-164.155758,104.958793,-57.826080,155.343747
         07,-400.000000,320.000000,-180.073891,105.607728,-64.962396,162.337824
         07,-400.000000,300.000000,-197.320886,105.003261,-72.859425,168.800624
         07,-400.000000,280.000000,-215.887635,102.788180,-81.534546,174.416735
         07,-400.000000,260.000000,-235.708527,98.535418,-90.972512,178.783080
         07,-400.000000,240.000000,-256.637712,91.743050,-101.108396,181.392504
         07,-400.000000,220.000000,-278.418569,81.834618,-111.805013,181.618358
         07,-400.000000,200.000000,-300.645723,68.169000,-122.823857,178.703259
         07,-400.000000,180.000000,-322.719989,50.066389,-133.790017,171.758036
         07,-400.000000,160.000000,-343.798855,26.859232,-144.153270,159.780117
         07,-400.000000,140.000000,-362.749196,-2.020786,-153.151479,141.705081
         07,-400.000000,120.000000,-378.115647,-36.908448,-159.788465,116.509339
         07,-400.000000,100.000000,-388.127723,-77.717079,-162.846970,83.383408
         07,-400.000000,80.000000,-390.779893,-123.705939,-160.965765,41.988032
         07,-400.000000,60.000000,-384.025665,-173.242739,-152.812922,-7.218742
         07,-400.000000,40.000000,-366.116938,-223.648047,-137.371830,-62.645786
         07,-400.000000,20.000000,-336.075718,-271.253750,-114.311233,-121.357165
         07,-400.000000,-0.000000,-294.197818,-311.807753,-84.333424,-179.172044
         07,-400.000000,-20.000000,-242.386256,-341.253510,-49.324437,-231.226531
         07,-400.000000,-40.000000,-184.080979,-356.699446,-12.143211,-272.956830
         07,-400.000000,-60.000000,-123.682622,-357.190709,23.961676,-301.180300
         07,-400.000000,-80.000000,-65.634413,-343.905431,56.096910,-314.798243
         07,-400.000000,-100.000000,-13.535710,-319.685499,82.308089,-314.810515
         07,-400.000000,-120.000000,30.372679,-288.168938,101.786960,-303.718202
         07,-400.000000,-140.000000,65.250941,-252.933623,114.715612,-284.678236
         07,-400.000000,-160.000000,91.364838,-216.933404,121.919706,-260.775232
         07,-400.000000,-180.000000,109.668399,-182.282104,124.512805,-234.586498
         07,-400.000000,-200.000000,121.427665,-150.290489,123.633553,-208.029239
         07,-400.000000,-220.000000,127.955198,-121.627078,120.296155,-182.392487
         07,-400.000000,-240.000000,130.457126,-96.506058,115.330155,-158.453958
         07,-400.000000,-260.000000,129.964799,-74.851765,109.375282,-136.614963
         07,-400.000000,-280.000000,127.319352,-56.423030,102.903394,-117.019986
         07,-400.000000,-300.000000,123.184331,-40.898591,96.249748,-99.649857
         07,-400.000000,-320.000000,118.070286,-27.931453,89.644054,-84.388724
         07,-400.000000,-340.000000,112.362176,-17.181111,83.237479,-71.069679
         07,-400.000000,-360.000000,106.345059,-8.330875,77.124203,-59.504266
         07,-400.000000,-380.000000,100.226230,-1.095859,71.358009,-49.500786
         07,-400.000000,-400.000000,94.153399,4.774656,65.964632,-40.875002
         07,-400.000000,-420.000000,88.229170,9.498056,60.950760,-33.455887
         07,-400.000000,-440.000000,82.522357,13.260861,56.310500,-27.088240
         07,-400.000000,-460.000000,77.076704,16.221930,52.029953,-21.633385
         07,-400.000000,-480.000000,71.917537,18.515828,48.090437,-16.968757
         07,-400.000000,-500.000000,67.056817,20.256126,44.470643,-12.986824
         07,-400.000000,-520.000000,62.496932,21.538362,41.148227,-9.593823
         07,-400.000000,-540.000000,58.233550,22.442751,38.100755,-6.708290
         07,-400.000000,-560.000000,54.257741,23.036521,35.306376,-4.259660
         07,-400.000000,-580.000000,50.557554,23.375938,32.744217,-2.186935
         07,-400.000000,-600.000000,47.119172,23.508040,30.394625,-0.437464
         07,-400.000000,-620.000000,43.927763,23.472104,28.239277,1.034154
         07,-400.000000,-640.000000,40.968087,23.300892,26.261223,2.267039
         07,-400.000000,-660.000000,38.224928,23.021701,24.444863,3.294892
         07,-400.000000,-680.000000,35.683404,22.657247,22.775907,4.146732
         07,-400.000000,-700.000000,33.329163,22.226404,21.241303,4.847550
         07,-400.000000,-720.000000,31.148519,21.744827,19.829155,5.418869
         07,-400.000000,-740.000000,29.128529,21.225478,18.528645,5.879223
         07,-400.000000,-760.000000,27.257030,20.679058,17.329941,6.244578
         07,-400.000000,-780.000000,25.522652,20.114375,16.224135,6.528680
         07,-400.000000,-800.000000,23.914813,19.538672,15.203102,6.743403
         07,-400.000000,-820.000000,22.423687,18.957849,14.259513,6.898951
         07,-400.000000,-840.000000,21.040184,18.376707,13.386706,7.004128
         07,-400.000000,-860.000000,19.755902,17.799120,12.578639,7.066525
         07,-400.000000,-880.000000,18.563096,17.228191,11.829831,7.092685
         07,-400.000000,-900.000000,17.454630,16.666379,11.135308,7.088247
         07,-400.000000,-920.000000,16.423939,16.115606,10.490550,7.058074
         07,-400.000000,-940.000000,15.464986,15.577346,9.891456,7.006355
         07,-400.000000,-960.000000,14.572223,15.052707,9.334294,6.936699
         07,-400.000000,-980.000000,13.740554,14.542485,8.815672,6.852215
         07,-400.000000,-1000.000000,12.965297,14.047228,8.332501,6.755579
         08,-300.000000,1000.000000,-7.799568,26.791306,-1.353748,26.679192
         08,-300.000000,980.000000,-8.427030,28.204061,-1.557743,28.184017
         08,-300.000000,960.000000,-9.113609,29.711713,-1.786629,29.797881
         08,-300.000000,940.000000,-9.865715,31.321777,-2.043609,31.530264
         08,-300.000000,920.000000,-10.690538,33.042426,-2.332341,33.391586
         08,-300.000000,900.000000,-11.596159,34.882547,-2.657007,35.393311
         08,-300.000000,880.000000,-12.591665,36.851804,-3.022390,37.548061
         08,-300.000000,860.000000,-13.687289,38.960700,-3.433975,39.869740
         08,-300.000000,840.000000,-14.894569,41.220651,-3.898060,42.373673
         08,-300.000000,820.000000,-16.226528,43.644053,-4.421887,45.076765
         08,-300.000000,800.000000,-17.697885,46.244366,-5.013813,47.997677
         08,-300.000000,780.000000,-19.325291,49.036158,-5.683436,51.156977
         08,-300.000000,760.000000,-21.127608,52.035219,-6.441896,54.577407
         08,-300.000000,740.000000,-23.126221,55.258602,-7.302074,58.284072
         08,-300.000000,720.000000,-25.345403,58.724687,-8.278909,62.304689
         08,-300.000000,700.000000,-27.812734,62.453227,-9.389754,66.669858
         08,-300.000000,680.000000,-30.559576,66.465365,-10.654807,71.413344
         08,-300.000000,660.000000,-33.621620,70.783626,-12.097609,76.572377
         08,-300.000000,640.000000,-37.039520,75.431856,-13.745651,82.187954
         08,-300.000000,620.000000,-40.859600,80.435097,-15.631087,88.305156
         08,-300.000000,600.000000,-45.134676,85.819367,-17.791583,94.973443
         08,-300.000000,580.000000,-49.924977,91.611321,-20.271330,102.246927
         08,-300.000000,560.000000,-55.299186,97.837732,-23.122250,110.184579
         08,-300.000000,540.000000,-61.335605,104.524748,-26.405423,118.850348
         08,-300.000000,520.000000,-68.123450,111.696843,-30.192793,128.313129
         08,-300.000000,500.000000,-75.764268,119.375312,-34.569117,138.646452
         08,-300.000000,480.000000,-84.373451,127.576292,-39.634390,149.927926
         08,-300.000000,460.000000,-94.081835,136.307954,-45.506529,162.238076
         08,-300.000000,440.000000,-105.037298,145.566764,-52.324545,175.658509
         08,-300.000000,420.000000,-117.406281,155.332415,-60.252120,190.269053
         08,-300.000000,400.000000,-131.375038,165.561046,-69.481586,206.143450
         08,-300.000000,380.000000,-147.150405,176.176194,-80.238172,223.343041
         08,-300.000000,360.000000,-164.959680,187.056773,-92.784296,241.907658
         08,-300.000000,340.000000,-185.049093,198.021235,-107.423432,261.842689
         08,-300.000000,320.000000,-207.680066,208.806758,-124.502705,283.100840
         08,-300.000000,300.000000,-233.122107,219.042319,-144.413041,305.556921
         08,-300.000000,280.000000,-261.640806,228.214065,-167.584489,328.973088
         08,-300.000000,260.000000,-293.478701,235.621728,-194.473518,352.951797
         08,-300.000000,240.000000,-328.826130,240.325032,-225.537126,376.873060
         08,-300.000000,220.000000,-367.778226,241.080288,-261.186267,399.812521
         08,-300.000000,200.000000,-410.273241,236.269749,-301.707913,420.437499
         08,-300.000000,180.000000,-456.006384,223.831253,-347.141747,436.880715
         08,-300.000000,160.000000,-504.312598,201.203962,-397.093657,446.596617
         08,-300.000000,140.000000,-554.011606,165.320593,-450.467483,446.216783
         08,-300.000000,120.000000,-603.209890,112.699273,-505.101108,431.441607
         08,-300.000000,100.000000,-649.059215,39.722122,-557.312086,397.042197
         08,-300.000000,80.000000,-687.484952,-56.766634,-601.406262,337.108028
         08,-300.000000,60.000000,-712.933910,-178.363693,-629.305201,245.769178
         08,-300.000000,40.000000,-718.280684,-323.329069,-630.642051,118.736218
         08,-300.000000,20.000000,-695.220348,-484.127651,-593.971176,-43.964894
         08,-300.000000,-0.000000,-635.761719,-644.953887,-509.976467,-234.069110
         08,-300.000000,-20.000000,-535.523413,-781.332547,-377.084422,-431.428842
         08,-300.000000,-40.000000,-398.505821,-865.258884,-207.509147,-604.766413
         08,-300.000000,-60.000000,-240.175867,-877.176548,-27.960598,-721.533127
         08,-300.000000,-80.000000,-83.956816,-817.913809,130.012714,-764.074084
         08,-300.000000,-100.000000,48.729248,-708.753841,244.827845,-738.485222
         08,-300.000000,-120.000000,146.835748,-578.613701,312.023244,-667.443495
         08,-300.000000,-140.000000,210.295042,-450.769159,339.804380,-575.836688
         08,-300.000000,-160.000000,245.335838,-338.069125,340.586306,-481.742286
         08,-300.000000,-180.000000,259.777280,-244.863986,325.414253,-395.055529
         08,-300.000000,-200.000000,260.499910,-170.670545,302.169927,-319.746773
         08,-300.000000,-220.000000,252.697377,-112.969350,275.813838,-256.442019
         08,-300.000000,-240.000000,239.982519,-68.756139,249.203742,-204.208780
         08,-300.000000,-260.000000,224.748118,-35.232832,223.852263,-161.555941
         08,-300.000000,-280.000000,208.524786,-10.039665,200.468313,-126.921413
         08,-300.000000,-300.000000,192.261076,8.720111,179.303690,-98.878754
         08,-300.000000,-320.000000,176.522602,22.534124,160.362354,-76.204416
         08,-300.000000,-340.000000,161.627207,32.554779,143.522549,-57.882003
         08,-300.000000,-360.000000,147.734596,39.669758,128.606157,-43.081410
         08,-300.000000,-380.000000,134.905069,44.561528,115.417005,-31.130609
         08,-300.000000,-400.000000,123.137761,47.754906,103.761148,-21.487704
         08,-300.000000,-420.000000,112.395404,49.653955,93.457040,-13.716336
         08,-300.000000,-440.000000,102.620306,50.570317,84.339813,-7.464954
         08,-300.000000,-460.000000,93.744566,50.744769,76.262489,-2.449953
         08,-300.000000,-480.000000,85.696532,50.363623,69.095512,1.557904
         08,-300.000000,-500.000000,78.404808,49.571200,62.725486,4.744318
         08,-300.000000,-520.000000,71.800641,48.479353,57.053573,7.260069
         08,-300.000000,-540.000000,65.819282,47.174742,51.993844,9.227859
         08,-300.000000,-560.000000,60.400655,45.724462,47.471621,10.747801
         08,-300.000000,-580.000000,55.489606,44.180313,43.422094,11.901695
         08,-300.000000,-600.000000,51.035877,42.582167,39.788944,12.756545
         08,-300.000000,-620.000000,46.993921,40.960557,36.523205,13.367324
         08,-300.000000,-640.000000,43.322621,39.338695,33.582252,13.779202
         08,-300.000000,-660.000000,39.984966,37.734055,30.928930,14.029349
         08,-300.000000,-680.000000,36.947708,36.159610,28.530803,14.148386
         08,-300.000000,-700.000000,34.181020,34.624807,26.359507,14.161561
         08,-300.000000,-720.000000,31.658171,33.136334,24.390200,14.089708
         08,-300.000000,-740.000000,29.355214,31.698724,22.601083,13.950021
         08,-300.000000,-760.000000,27.250702,30.314835,20.972998,13.756698
         08,-300.000000,-780.000000,25.325429,28.986227,19.489073,13.521455
         08,-300.000000,-800.000000,23.562187,27.713460,18.134427,13.253959
         08,-300.000000,-820.000000,21.945558,26.496328,16.895924,12.962163
         08,-300.000000,-840.000000,20.461718,25.334070,15.761897,12.652647
         08,-300.000000,-860.000000,19.098266,24.225479,14.722040,12.330785
         08,-300.000000,-880.000000,17.844069,23.169045,13.767185,12.000990
         08,-300.000000,-900.000000,16.689123,22.163044,12.889177,11.666865
         08,-300.000000,-920.000000,15.624436,21.205605,12.080747,11.331344
         08,-300.000000,-940.000000,14.641915,20.294769,11.335410,10.996796
         08,-300.000000,-960.000000,13.734270,19.428532,10.647365,10.665130
         08,-300.000000,-980.000000,12.894929,18.604881,10.011419,10.337863
         08,-300.000000,-1000.000000,12.117964,17.821819,9.422917,10.016195
         09,-200.000000,1000.000000,-4.464328,29.297410,-1.576808,28.219385
         09,-200.000000,980.000000,-4.871760,30.954580,-1.816280,29.904691
         09,-200.000000,960.000000,-5.321259,32.734059,-2.086324,31.721712
         09,-200.000000,940.000000,-5.817786,34.646836,-2.391121,33.683059
         09,-200.000000,920.000000,-6.366963,36.705043,-2.735483,35.802758
         09,-200.000000,900.000000,-6.975167,38.922088,-3.124962,38.096428
         09,-200.000000,880.000000,-7.649647,41.312804,-3.565974,40.581491
         09,-200.000000,860.000000,-8.398652,43.893613,-4.065954,43.277401
         09,-200.000000,840.000000,-9.231584,46.682711,-4.633526,46.205912
         09,-200.000000,820.000000,-10.159176,49.700286,-5.278738,49.391392
         09,-200.000000,800.000000,-11.193699,52.968719,-6.013256,52.861131
         09,-200.000000,780.000000,-12.349203,56.512885,-6.850755,56.645800
         09,-200.000000,760.000000,-13.641798,60.360413,-7.807228,60.779861
         09,-200.000000,740.000000,-15.089985,64.542004,-8.901444,65.302099
         09,-200.000000,720.000000,-16.715036,69.091785,-10.155481,70.256211
         09,-200.000000,700.000000,-18.541451,74.047685,-11.595368,75.691479
         09,-200.000000,680.000000,-20.597472,79.451839,-13.251872,81.663538
         09,-200.000000,660.000000,-22.915705,85.351027,-15.161447,88.235241
         09,-200.000000,640.000000,-25.533828,91.797125,-17.367392,95.477641
         09,-200.000000,620.000000,-28.495422,98.847555,-19.921263,103.471092
         09,-200.000000,600.000000,-31.850936,106.565730,-22.884602,112.306471
         09,-200.000000,580.000000,-35.658800,115.021439,-26.331043,122.086531
         09,-200.000000,560.000000,-39.986709,124.291137,-30.348906,132.927365
         09,-200.000000,540.000000,-44.913077,134.458074,-35.044371,144.959977
         09,-200.000000,520.000000,-50.528708,145.612101,-40.545311,158.331840
         09,-200.000000,500.000000,-56.938631,157.849127,-47.006119,173.208525
         09,-200.000000,480.000000,-64.264133,171.269845,-54.613453,189.775057
         09,-200.000000,460.000000,-72.644934,185.977539,-63.593299,208.236927
         09,-200.000000,440.000000,-82.241409,202.074483,-74.219500,228.820403
         09,-200.000000,420.000000,-93.236749,219.656333,-86.823976,251.771622
         09,-200.000000,400.000000,-105.838821,238.803652,-101.808812,277.353759
         09,-200.000000,380.000000,-120.281373,259.569445,-119.660320,305.841223
         09,-200.000000,360.000000,-136.824092,281.961059,-140.964818,337.509288
         09,-200.000000,340.000000,-155.750732,305.914527,-166.425809,372.617203
         09,-200.000000,320.000000,-177.364310,331.258535,-196.880998,411.381645
         09,-200.000000,300.000000,-201.977982,357.664868,-233.316986,453.936804
         09,-200.000000,280.000000,-229.899879,384.581500,-276.877364,500.276091
         09,-200.000000,260.000000,-261.409934,411.144358,-328.857400,550.169450
         09,-200.000000,240.000000,-296.726683,436.064577,-390.675182,603.049920
         09,-200.000000,220.000000,-335.962538,457.489919,-463.804162,657.863052
         09,-200.000000,200.000000,-379.067263,472.843657,-549.647685,712.875479
         09,-200.000000,180.000000,-425.761637,478.651404,-649.331485,765.443389
         09,-200.000000,160.000000,-475.466184,470.377011,-763.388809,811.749755
         09,-200.000000,140.000000,-527.232253,442.300771,-891.314621,846.528253
         09,-200.000000,120.000000,-579.681582,387.485232,-1030.972025,862.800275
         09,-200.000000,100.000000,-630.951303,297.883173,-1177.838211,851.653324
         09,-200.000000,80.000000,-678.617900,164.655962,-1324.068247,802.085887
         09,-200.000000,60.000000,-719.530602,-21.183467,-1457.315792,700.953297
         09,-200.000000,40.000000,-749.418786,-267.532839,-1559.186626,533.142513
         09,-200.000000,20.000000,-762.057927,-578.672880,-1603.210388,282.470064
         09,-200.000000,-0.000000,-747.756955,-949.813322,-1552.709135,-65.114327
         09,-200.000000,-20.000000,-691.335931,-1355.649804,-1361.224491,-511.853372
         09,-200.000000,-40.000000,-571.914437,-1730.672752,-984.977403,-1024.406059
         09,-200.000000,-60.000000,-372.702934,-1954.612257,-426.198253,-1496.390765
         09,-200.000000,-80.000000,-109.933327,-1899.253958,199.825922,-1752.747706
         09,-200.000000,-100.000000,148.268415,-1564.503676,689.070962,-1689.863698
         09,-200.000000,-120.000000,331.020860,-1114.321594,926.263194,-1403.546027
         09,-200.000000,-140.000000,422.832626,-710.578504,958.794933,-1065.573504
         09,-200.000000,-160.000000,448.437226,-411.520521,886.268802,-773.593655
         09,-200.000000,-180.000000,436.679650,-208.754713,778.193026,-550.166202
         09,-200.000000,-200.000000,407.170592,-76.663267,668.083492,-386.931211
         09,-200.000000,-220.000000,370.947579,7.593740,568.679884,-269.380175
         09,-200.000000,-240.000000,333.691207,60.360126,483.283246,-184.827816
         09,-200.000000,-260.000000,298.127961,92.529837,411.462290,-123.783656
         09,-200.000000,-280.000000,265.432029,111.212625,351.551643,-79.499020
         09,-200.000000,-300.000000,235.982928,121.042520,301.661660,-47.241930
         09,-200.000000,-320.000000,209.765325,125.059831,260.048959,-23.691131
         09,-200.000000,-340.000000,186.578638,125.277551,225.224133,-6.498172
         09,-200.000000,-360.000000,166.146362,123.040599,195.957404,6.013972
         09,-200.000000,-380.000000,148.172374,119.254462,171.248845,15.055538
         09,-200.000000,-400.000000,132.369017,114.532054,150.290413,21.508870
         09,-200.000000,-420.000000,118.470113,109.289255,132.429920,26.023388
         09,-200.000000,-440.000000,106.235988,103.807912,117.140095,29.081241
         09,-200.000000,-460.000000,95.454303,98.277854,103.993410,31.043072
         09,-200.000000,-480.000000,85.938814,92.825348,92.641788,32.180464
         09,-200.000000,-500.000000,77.527166,87.532517,82.800606,32.699075
         09,-200.000000,-520.000000,70.078358,82.450758,74.236051,32.755377
         09,-200.000000,-540.000000,63.470191,77.610076,66.755159,32.468857
         09,-200.000000,-560.000000,57.596872,73.025635,60.197947,31.931018
         09,-200.000000,-580.000000,52.366827,68.702367,54.431193,31.212044
         09,-200.000000,-600.000000,47.700770,64.638270,49.343425,30.365847
         09,-200.000000,-620.000000,43.530000,60.826687,44.841048,29.433778
         09,-200.000000,-640.000000,39.794930,57.257982,40.845116,28.447528
         09,-200.000000,-660.000000,36.443817,53.920705,37.288792,27.431304
         09,-200.000000,-680.000000,33.431663,50.802412,34.115275,26.403508
         09,-200.000000,-700.000000,30.719283,47.890247,31.276124,25.378027
         09,-200.000000,-720.000000,28.272498,45.171343,28.729885,24.365234
         09,-200.000000,-740.000000,26.061445,42.633092,26.440966,23.372767
         09,-200.000000,-760.000000,24.059994,40.263328,24.378709,22.406134
         09,-200.000000,-780.000000,22.245236,38.050433,22.516630,21.469186
         09,-200.000000,-800.000000,20.597058,35.983412,20.831780,20.564490
         09,-200.000000,-820.000000,19.097768,34.051916,19.304219,19.693617
         09,-200.000000,-840.000000,17.731775,32.246251,17.916588,18.857366
         09,-200.000000,-860.000000,16.485325,30.557388,16.653685,18.055979
         09,-200.000000,-880.000000,15.346254,28.976910,15.502233,17.289226
         09,-200.000000,-900.000000,14.303791,27.497009,14.450566,16.556553
         09,-200.000000,-920.000000,13.348384,26.110449,13.488418,15.857166
         09,-200.000000,-940.000000,12.471543,24.810530,12.606737,15.190093
         09,-200.000000,-960.000000,11.665717,23.591058,11.797521,14.554240
         09,-200.000000,-980.000000,10.924173,22.446309,11.053683,13.948436
         09,-200.000000,-1000.000000,10.240902,21.370994,10.368932,13.371464
         10,-100.000000,1000.000000,-0.458143,30.547356,-1.662078,28.409715
         10,-100.000000,980.000000,-0.567938,32.341943,-1.919651,30.153668
         10,-100.000000,960.000000,-0.692603,34.275707,-2.211095,32.039175
         10,-100.000000,940.000000,-0.834172,36.361951,-2.541206,34.080447
         10,-100.000000,920.000000,-0.994982,38.615474,-2.915535,36.293386
         10,-100.000000,900.000000,-1.177716,41.052756,-3.340523,38.695811
         10,-100.000000,880.000000,-1.385463,43.692181,-3.823657,41.307721
         10,-100.000000,860.000000,-1.621786,46.554278,-4.373659,44.151604
         10,-100.000000,840.000000,-1.890794,49.662007,-5.000733,47.252790
         10,-100.000000,820.000000,-2.197240,53.041053,-5.716777,50.639824
         10,-100.000000,800.000000,-2.546627,56.720229,-6.535800,54.344988
         10,-100.000000,780.000000,-2.945332,60.731857,-7.474266,58.404804
         10,-100.000000,760.000000,-3.400761,65.112245,-8.551590,62.860672
         10,-100.000000,740.000000,-3.921523,69.902213,-9.790729,67.759589
         10,-100.000000,720.000000,-4.517640,75.147692,-11.218901,73.154990
         10,-100.000000,700.000000,-5.200790,80.900390,-12.868457,79.107711
         10,-100.000000,680.000000,-5.984601,87.218544,-14.777959,85.687109
