Scan started at 15:06:35 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0775147	-0.0627441	373.489	0.195622	0.00355343	0.0031633	11.9471	0	-30581	-30757.1	-25806.2	0.195622	1059.89	1047.06	939.794	
0.00499208	-0.067688	-0.0501709	373.49	0.293434	0.00534753	0.00471802	24.7915	0.00499208	-30671.1	-30721.8	-25770	0.293434	2266.92	2261.22	2028.35	
0.00998416	-0.0533854	-0.0385742	373.49	0.391245	0.00218013	0.00211167	11.3913	0.00998416	-30747.9	-30619.4	-25772.7	0.391245	1030.34	1024.19	919.403	
0.0149762	-0.0536804	-0.0333862	373.493	0.489056	0.00291387	0.00252269	15.0194	0.0149762	-30739.4	-30585.6	-25792.1	0.489056	1365.19	1357.5	1208.46	
0.0199683	-0.0525513	-0.0317993	373.492	0.586867	0.00247733	0.00222807	10.9355	0.0199683	-30738.2	-30585.7	-25792.6	0.586867	988.866	983.356	877.954	
0.0249604	-0.0540772	-0.0322876	373.493	0.684678	0.0025396	0.00234602	10.8257	0.0249604	-30738.7	-30585.5	-25792.6	0.684678	975.121	969.869	862.036	
0.0299525	-0.0548401	-0.0322876	373.495	0.782489	0.00203976	0.00170931	10.3276	0.0299525	-30739.6	-30585	-25792.7	0.782489	932.743	928.443	824.028	
0.0349446	-0.0518799	-0.0348511	373.491	0.880301	0.00144925	0.00121884	8.47289	0.0349446	-30740.4	-30583.9	-25792.9	0.880301	759.552	754.932	667.726	
0.0399366	-0.050415	-0.0357361	373.496	0.978112	0.00263748	0.00264025	9.55643	0.0399366	-30740.5	-30584	-25792.9	0.978112	861.072	858.74	761.815	
0.0449287	-0.0479431	-0.0372314	373.493	1.07592	0.00295958	0.00276468	6.97314	0.0449287	-30739.3	-30585.2	-25792.8	1.07592	621.825	618.5	544.683	
0.0499208	-0.0498962	-0.0377808	373.492	1.17373	0.00216818	0.00187315	8.64652	0.0499208	-30739.4	-30584.8	-25792.3	1.17373	779.21	777.433	689.406	
0.0549129	-0.0516357	-0.0422974	373.492	1.27155	0.00162291	0.00165944	5.92271	0.0549129	-30739.5	-30585	-25792.4	1.27155	526.716	523.144	460.091	
0.059905	-0.0525513	-0.0418091	373.49	1.36936	0.00222516	0.00241629	7.63388	0.059905	-30738.6	-30585.5	-25793.2	1.36936	688.935	686.395	608.921	
0.064897	-0.0539551	-0.0420837	373.492	1.46717	0.00094806	0.000840072	5.14075	0.064897	-30738.3	-30584.8	-25792.7	1.46717	456.923	453.018	398.637	
0.0698891	-0.0523987	-0.0420227	373.491	1.56498	0.000696647	0.000484423	6.55323	0.0698891	-30738.7	-30584.6	-25791.6	1.56498	589.905	590.743	522.77	
0.0748812	-0.0505066	-0.0372925	373.496	1.66279	0.00177051	0.00173949	4.52053	0.0748812	-30738.8	-30583.2	-25791.5	1.66279	404.421	398.338	351.885	
0.0798733	-0.0507813	-0.0380249	373.497	1.7606	0.000753457	0.000719337	5.43971	0.0798733	-30739.4	-30583.5	-25791.8	1.7606	489.583	488.513	433.354	
0.0848654	-0.0484619	-0.0384827	373.498	1.85841	0.00165367	0.0018338	4.01727	0.0848654	-30739.2	-30585.3	-25792.1	1.85841	359.598	357.78	316.486	
0.0898574	-0.0501404	-0.0397644	373.495	1.95622	0.00261644	0.00255943	4.30772	0.0898574	-30739.8	-30585.5	-25792.1	1.95622	388.562	385.512	341.694	
0.0948495	-0.0485535	-0.0385437	373.493	2.05403	0.00210732	0.00189979	3.6105	0.0948495	-30740.4	-30585.8	-25792.2	2.05403	323.655	324.438	287.533	
0.0998416	-0.0480957	-0.0356445	373.493	2.15185	0.00140274	0.00131504	3.18303	0.0998416	-30739.1	-30585.8	-25792.8	2.15185	287.56	284.595	253.348	
0.104834	-0.0504456	-0.0343933	373.493	2.24966	0.00107461	0.0009165	3.27079	0.104834	-30738.9	-30586	-25792.7	2.24966	296.501	295.625	262.599	
0.109826	-0.048584	-0.0319824	373.497	2.34747	0.00123118	0.00119121	2.1111	0.109826	-30738.9	-30585.8	-25791.5	2.34747	189.724	188.381	168.114	
