Scan started at 15:19:01 24/07/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0684815	-0.0515137	373.861	0.195622	0.00273072	0.00251262	12.0572	0	-30901.3	-30798.7	-25660.3	0.195622	1062.93	1051.28	933.356	
0.00499208	-0.0517578	-0.0394287	373.862	0.293434	0.00595479	0.00557737	24.7324	0.00499208	-30992.1	-30651.3	-25686.1	0.293434	2274.14	2266.54	2027.23	
0.00998416	-0.0441488	-0.0402832	373.863	0.391245	0.00285367	0.00282151	11.424	0.00998416	-30958	-30628.6	-25722.7	0.391245	1029.64	1031.06	914.465	
0.0149762	-0.0500794	-0.0463562	373.865	0.489056	0.00361962	0.0034556	14.9501	0.0149762	-30896.5	-30692.1	-25728.3	0.489056	1367.1	1360.72	1211.03	
0.0199683	-0.0480042	-0.0463867	373.864	0.586867	0.00199286	0.00176889	10.9203	0.0199683	-30895.8	-30692.9	-25728.3	0.586867	992.869	988.093	874.121	
0.0249604	-0.0471191	-0.0429077	373.867	0.684678	0.00182905	0.00177335	10.7766	0.0249604	-30895.7	-30693	-25728.2	0.684678	976.756	973.228	862.203	
0.0299525	-0.0522461	-0.0414429	373.864	0.782489	0.0029881	0.00278851	10.2908	0.0299525	-30896.3	-30692.7	-25728	0.782489	935.392	929.708	825.677	
0.0349446	-0.0509033	-0.0409546	373.861	0.880301	0.00272037	0.00255928	8.45625	0.0349446	-30896.8	-30692.5	-25728.2	0.880301	761.56	758.367	665.76	
0.0399366	-0.0494385	-0.0406799	373.863	0.978112	0.00211291	0.00193975	9.51573	0.0399366	-30897.5	-30692.6	-25728.1	0.978112	865.204	859.296	762.157	
0.0449287	-0.0473023	-0.044281	373.86	1.07592	0.0011933	0.00116394	6.96016	0.0449287	-30897.5	-30693	-25727.9	1.07592	623.489	620.576	543.881	
0.0499208	-0.0449524	-0.0458069	373.863	1.17373	0.00199324	0.0019771	8.61647	0.0499208	-30897.6	-30692.8	-25728.2	1.17373	782.873	778.178	688.923	
0.0549129	-0.0451355	-0.0467224	373.864	1.27155	0.00166708	0.00165202	5.91141	0.0549129	-30896.8	-30692.1	-25728	1.27155	527.483	525.439	459.703	
0.059905	-0.0476074	-0.0448303	373.86	1.36936	0.00225767	0.00222946	7.6161	0.059905	-30895.6	-30693.3	-25727.9	1.36936	690.789	688.163	608.592	
0.064897	-0.0505066	-0.045929	373.859	1.46717	0.00118307	0.00110163	5.11855	0.064897	-30894.8	-30693.6	-25728.1	1.46717	457.432	455.63	398.189	
0.0698891	-0.0495606	-0.043335	373.857	1.56498	0.00157381	0.00136509	6.54271	0.0698891	-30895.6	-30693.1	-25728.1	1.56498	594.506	589.447	522.283	
0.0748812	-0.0488892	-0.0402222	373.857	1.66279	0.000472181	0.000451655	4.50969	0.0748812	-30896.9	-30692.7	-25728.3	1.66279	402.129	402.455	352.436	
0.0798733	-0.0463562	-0.0432434	373.855	1.7606	0.00204412	0.00193435	5.42228	0.0798733	-30897.3	-30693.1	-25728.3	1.7606	491.622	489.617	432.792	
0.0848654	-0.0449219	-0.0408936	373.854	1.85841	0.00318622	0.00294403	4.00882	0.0848654	-30897.7	-30693.5	-25727.8	1.85841	361.204	359.312	314.904	
0.0898574	-0.0440369	-0.0397034	373.854	1.95622	0.00115477	0.00105341	4.28817	0.0898574	-30897.5	-30693	-25728	1.95622	388.626	386.851	342.877	
0.0948495	-0.0465088	-0.0436401	373.858	2.05403	0.00134103	0.00117862	3.59827	0.0948495	-30897.6	-30692.4	-25728.2	2.05403	325.318	324.872	287.171	
0.0998416	-0.0491028	-0.0444946	373.859	2.15185	0.00160096	0.00180133	3.17214	0.0998416	-30896.6	-30692.4	-25728.1	2.15185	288.695	285.427	252.733	
0.104834	-0.0500794	-0.0457764	373.86	2.24966	0.00169718	0.00182501	3.26174	0.104834	-30896.2	-30692.9	-25728.2	2.24966	296.993	296.357	263.07	
0.109826	-0.0527344	-0.0452881	373.862	2.34747	0.00149325	0.00133295	2.10711	0.109826	-30896.9	-30693.4	-25728.3	2.34747	189.846	189.214	167.94	
0.114818	-0.0491638	-0.0426025	373.862	2.44528	0.000743796	0.000685964	2.98293	0.114818	-30897.2	-30693.4	-25728.5	2.44528	273.571	272.056	242.664	
0.11981	-0.0450134	-0.0401917	373.867	2.54309	0.00166045	0.0015153	1.11334	0.11981	-30897.4	-30694.4	-25728.4	2.54309	99.558	98.615	87.7033	
0.124802	-0.0420837	-0.036377	373.87	2.6409	0.00187283	0.00183837	2.74895	0.124802	-30896.6	-30694.8	-25728.1	2.6409	252.884	251.822	225.323	
0.129794	-0.0396118	-0.0394898	373.87	2.73871	0.00108696	0.00121619	0.279916	0.129794	-30897.6	-30693.7	-25728.1	2.73871	17.6797	16.5734	16.0679	
0.134786	-0.0435791	-0.0405884	373.865	2.83652	0.00091826	0.000835148	2.5572	0.134786	-30898.2	-30693.4	-25728.2	2.83652	235.471	234.373	209.851	
0.139778	-0.0438843	-0.0397034	373.862	2.93434	0.00088511	0.00090447	0.636519	0.139778	-30897.2	-30693.6	-25728.3	2.93434	55.2337	55.064	48.9321	
0.14477	-0.0456543	-0.0415955	373.857	3.03215	0.0011454	0.00123928	2.39871	0.14477	-30897.7	-30693.5	-25728.2	3.03215	220.461	219.316	196.025	
