LINE,X,Y,Bm
         10,18.000000,-44.524000,430.751949
         10,18.000000,-44.586000,437.200436
         10,18.000000,-44.649000,443.854226
         10,18.000000,-44.717000,451.152112
         10,18.000000,-44.788000,458.902149
         10,18.000000,-44.836000,464.217839
         10,18.000000,-44.895000,470.836872
         10,18.000000,-44.949000,476.978084
         10,18.000000,-44.984000,481.001297
         10,18.000000,-45.029000,486.223843
         10,18.000000,-45.065000,490.442519
         10,18.000000,-45.109000,495.648079
         10,18.000000,-45.163000,502.111536
         10,18.000000,-45.213000,508.170316
         10,18.000000,-45.270000,515.164968
         10,18.000000,-45.335000,523.256279
         10,18.000000,-45.389000,530.072255
         10,18.000000,-45.460000,539.164952
         10,18.000000,-45.516000,546.442467
         10,18.000000,-45.573000,553.946546
         10,18.000000,-45.641000,563.027244
         10,18.000000,-45.689000,569.521887
         10,18.000000,-45.763000,579.672858
         10,18.000000,-45.811000,586.347594
         10,18.000000,-45.882000,596.351813
         10,18.000000,-45.989000,611.726368
         10,18.000000,-46.087000,626.124254
         10,18.000000,-46.176000,639.463951
         10,18.000000,-46.248000,650.440488
         10,18.000000,-46.298000,658.160701
         10,18.000000,-46.340000,664.707648
         10,18.000000,-46.408000,675.427619
         10,18.000000,-46.485000,687.745984
         10,18.000000,-46.551000,698.456482
         10,18.000000,-46.637000,712.622917
         10,18.000000,-46.690000,721.471792
         10,18.000000,-46.756000,732.617109
         10,18.000000,-46.809000,741.668033
         10,18.000000,-46.842000,747.348788
         10,18.000000,-46.907000,758.639426
         10,18.000000,-46.943000,764.950305
         10,18.000000,-46.985000,772.364675
         10,18.000000,-47.032000,780.727411
         10,18.000000,-47.071000,787.719131
         10,18.000000,-47.124000,797.296475
         10,18.000000,-47.178000,807.143704
         10,18.000000,-47.231000,816.895384
         10,18.000000,-47.297000,829.158009
         10,18.000000,-47.338000,836.841505
         10,18.000000,-47.404000,849.314699
         10,18.000000,-47.460000,859.997966
         10,18.000000,-47.502000,868.069798
         10,18.000000,-47.567000,880.660746
         10,18.000000,-47.609000,888.859337
         10,18.000000,-47.659000,898.682854
         10,18.000000,-47.707000,908.177091
         10,18.000000,-47.763000,919.330991
         10,18.000000,-47.844000,935.607847
         10,18.000000,-47.912000,949.399392
         10,18.000000,-47.980000,963.302707
         10,18.000000,-48.046000,976.900017
         10,18.000000,-48.090000,986.019186
         10,18.000000,-48.144000,997.268111
         10,18.000000,-48.218000,1012.781477
         10,18.000000,-48.266000,1022.902087
         10,18.000000,-48.319000,1034.127174
         10,18.000000,-48.373000,1045.615623
         10,18.000000,-48.414000,1054.371319
         10,18.000000,-48.465000,1065.300091
         10,18.000000,-48.524000,1077.991859
         10,18.000000,-48.581000,1090.299200
         10,18.000000,-48.631000,1101.129015
         10,18.000000,-48.691000,1114.162553
         10,18.000000,-48.717000,1119.822058
         10,18.000000,-48.744000,1125.706055
         10,18.000000,-48.777000,1132.906366
         10,18.000000,-48.801000,1138.148544
         10,18.000000,-48.851000,1149.083235
         10,18.000000,-48.905000,1160.910153
         10,18.000000,-48.949000,1170.557559
         10,18.000000,-49.003000,1182.407089
         10,18.000000,-49.047000,1192.067263
         10,18.000000,-49.092000,1201.948988
         10,18.000000,-49.136000,1211.610617
         10,18.000000,-49.178000,1220.830343
         10,18.000000,-49.211000,1228.071094
         10,18.000000,-49.246000,1235.746184
         10,18.000000,-49.291000,1245.605303
         10,18.000000,-49.330000,1254.139816
         10,18.000000,-49.377000,1264.409832
         10,18.000000,-49.443000,1278.797557
         10,18.000000,-49.511000,1293.570822
         10,18.000000,-49.591000,1310.871589
         10,18.000000,-49.668000,1327.427011
         10,18.000000,-49.734000,1341.529864
         10,18.000000,-49.802000,1355.964313
         10,18.000000,-49.862000,1368.611002
         10,18.000000,-49.918000,1380.331586
         10,18.000000,-49.978000,1392.792956
         10,18.000000,-50.028000,1403.095625
         10,18.000000,-50.105000,1418.804911
         10,18.000000,-50.180000,1433.908899
         10,18.000000,-50.251000,1448.013367
         10,18.000000,-50.331000,1463.662325
         10,18.000000,-50.412000,1479.224824
         10,18.000000,-50.492000,1494.296750
         10,18.000000,-50.566000,1507.957097
         10,18.000000,-50.631000,1519.720491
         10,18.000000,-50.685000,1529.317733
         10,18.000000,-50.747000,1540.132215
         10,18.000000,-50.816000,1551.900061
         10,18.000000,-50.890000,1564.193807
         10,18.000000,-50.991000,1580.400607
         10,18.000000,-51.098000,1596.811247
         10,18.000000,-51.208000,1612.822992
         10,18.000000,-51.303000,1625.915407
         10,18.000000,-51.366000,1634.206652
         10,18.000000,-51.422000,1641.307044
         10,18.000000,-51.499000,1650.645128
         10,18.000000,-51.574000,1659.255403
         10,18.000000,-51.663000,1668.834116
         10,18.000000,-51.746000,1677.125412
         10,18.000000,-51.805000,1682.633793
         10,18.000000,-51.883000,1689.414159
         10,18.000000,-51.966000,1695.989284
         10,18.000000,-52.052000,1702.091942
         10,18.000000,-52.150000,1708.147325
         10,18.000000,-52.239000,1712.801471
         10,18.000000,-52.332000,1716.790408
         10,18.000000,-52.400000,1719.133638
         10,18.000000,-52.459000,1720.769960
         10,18.000000,-52.516000,1721.997774
         10,18.000000,-52.563000,1722.747431
         10,18.000000,-52.620000,1723.335994
         10,18.000000,-52.679000,1723.573006
         10,18.000000,-52.745000,1723.386967
         10,18.000000,-52.792000,1722.962689
         10,18.000000,-52.864000,1721.839952
         10,18.000000,-52.911000,1720.797420
         10,18.000000,-52.953000,1719.658297
         10,18.000000,-53.006000,1717.940797
         10,18.000000,-53.042000,1716.595736
         10,18.000000,-53.104000,1713.940401
         10,18.000000,-53.173000,1710.480757
         10,18.000000,-53.241000,1706.551091
         10,18.000000,-53.300000,1702.723299
         10,18.000000,-53.351000,1699.101689
         10,18.000000,-53.396000,1695.665555
         10,18.000000,-53.431000,1692.837284
         10,18.000000,-53.476000,1689.001050
         10,18.000000,-53.514000,1685.586759
         10,18.000000,-53.553000,1681.916536
         10,18.000000,-53.598000,1677.473110
         10,18.000000,-53.630000,1674.177738
         10,18.000000,-53.663000,1670.661645
         10,18.000000,-53.696000,1667.026300
         10,18.000000,-53.737000,1662.344026
         10,18.000000,-53.788000,1656.264530
         10,18.000000,-53.838000,1650.030804
         10,18.000000,-53.889000,1643.394952
         10,18.000000,-53.931000,1637.720853
         10,18.000000,-53.978000,1631.148380
         10,18.000000,-54.026000,1624.194489
         10,18.000000,-54.064000,1618.517212
         10,18.000000,-54.121000,1609.718018
         10,18.000000,-54.165000,1602.694768
         10,18.000000,-54.210000,1595.305391
         10,18.000000,-54.266000,1585.820391
         10,18.000000,-54.308000,1578.497809
         10,18.000000,-54.353000,1570.455249
         10,18.000000,-54.397000,1562.396036
         10,18.000000,-54.430000,1556.225854
         10,18.000000,-54.468000,1548.988281
         10,18.000000,-54.516000,1539.645010
         10,18.000000,-54.570000,1528.868240
         10,18.000000,-54.659000,1510.501659
         10,18.000000,-54.739000,1493.361177
         10,18.000000,-54.813000,1476.985051
         10,18.000000,-54.905000,1455.942447
         10,18.000000,-54.968000,1441.105534
         10,18.000000,-55.036000,1424.709976
         10,18.000000,-55.102000,1408.426120
         10,18.000000,-55.146000,1397.371420
         10,18.000000,-55.194000,1385.133657
         10,18.000000,-55.241000,1372.973762
         10,18.000000,-55.286000,1361.169944
         10,18.000000,-55.333000,1348.675956
         10,18.000000,-55.399000,1330.851601
         10,18.000000,-55.458000,1314.647724
         10,18.000000,-55.535000,1293.127998
         10,18.000000,-55.625000,1267.458880
         10,18.000000,-55.687000,1249.463817
         10,18.000000,-55.758000,1228.555752
         10,18.000000,-55.830000,1207.037179
         10,18.000000,-55.898000,1186.433440
         10,18.000000,-55.981000,1160.931666
         10,18.000000,-56.050000,1139.449652
         10,18.000000,-56.115000,1118.990409
         10,18.000000,-56.192000,1094.488827
         10,18.000000,-56.261000,1072.301683
         10,18.000000,-56.341000,1046.320868
         10,18.000000,-56.421000,1020.083208
         10,18.000000,-56.481000,1000.248325
         10,18.000000,-56.540000,980.622205
         10,18.000000,-56.591000,963.566187
         10,18.000000,-56.629000,950.806195
         10,18.000000,-56.665000,938.679364
         10,18.000000,-56.701000,926.517062
         10,18.000000,-56.745000,911.606598
         10,18.000000,-56.784000,898.351329
         10,18.000000,-56.837000,880.283242
         10,18.000000,-56.873000,867.977548
         10,18.000000,-56.918000,852.561191
         10,18.000000,-56.968000,835.391553
         10,18.000000,-57.013000,819.906681
         10,18.000000,-57.066000,801.635134
         10,18.000000,-57.117000,784.024029
         10,18.000000,-57.155000,770.886841
         10,18.000000,-57.209000,752.200839
         10,18.000000,-57.253000,736.964225
         10,18.000000,-57.298000,721.375123
         10,18.000000,-57.357000,700.932927
         10,18.000000,-57.402000,685.343894
         10,18.000000,-57.458000,665.953532
         10,18.000000,-57.515000,646.234647
         10,18.000000,-57.577000,624.815373
         10,18.000000,-57.634000,605.158759
         10,18.000000,-57.690000,585.887639
         10,18.000000,-57.750000,565.293063
         10,18.000000,-57.791000,551.256165
         10,18.000000,-57.836000,535.887405
         10,18.000000,-57.883000,519.881537
         10,18.000000,-57.934000,502.571455
         10,18.000000,-57.982000,486.339457
         10,18.000000,-58.023000,472.524028
         10,18.000000,-58.059000,460.433260
         10,18.000000,-58.103000,445.709102
         10,18.000000,-58.157000,427.723591
         10,18.000000,-58.213000,409.177174
         10,18.000000,-58.264000,392.385615
         10,18.000000,-58.308000,377.978617
         10,18.000000,-58.341000,367.223971
         10,18.000000,-58.380000,354.571910
         10,18.000000,-58.439000,335.555711
         10,18.000000,-58.508000,313.515059
         10,18.000000,-58.591000,287.302206
         10,18.000000,-58.650000,268.878523
         10,18.000000,-58.707000,251.252354
         10,18.000000,-58.736000,242.351947
         10,18.000000,-58.778000,229.544282
         10,18.000000,-58.817000,217.740827
         10,18.000000,-58.852000,207.222876
         10,18.000000,-58.894000,194.696827
         10,18.000000,-58.918000,187.586687
         10,18.000000,-58.971000,172.010241
         10,18.000000,-58.995000,165.014343
         10,18.000000,-59.040000,151.995647
         10,18.000000,-59.084000,139.392741
         10,18.000000,-59.117000,130.024086
         10,18.000000,-59.164000,116.806569
         10,18.000000,-59.209000,104.292221
         10,18.000000,-59.254000,91.917924
         10,18.000000,-59.298000,79.956218
         10,18.000000,-59.343000,67.865551
         10,18.000000,-59.405000,51.447877
         10,18.000000,-59.459000,37.379512
         10,18.000000,-59.518000,22.258391
         10,18.000000,-59.589000,4.413354
         10,18.000000,-59.643000,-8.897955
         10,18.000000,-59.702000,-23.180464
         10,18.000000,-59.759000,-36.716622
         10,18.000000,-59.821000,-51.144323
         10,18.000000,-59.881000,-64.810126
         10,18.000000,-59.940000,-77.961173
         10,18.000000,-60.000000,-91.040917
         10,18.000000,-60.044000,-100.442958
         10,18.000000,-60.089000,-109.891730
         10,18.000000,-60.139000,-120.191526
         10,18.000000,-60.202000,-132.870053
         10,18.000000,-60.276000,-147.334548
         10,18.000000,-60.347000,-160.776931
         10,18.000000,-60.413000,-172.889255
         10,18.000000,-60.466000,-182.348204
         10,18.000000,-60.532000,-193.794131
         10,18.000000,-60.591000,-203.713652
         10,18.000000,-60.659000,-214.781288
         10,18.000000,-60.734000,-226.536476
         10,18.000000,-60.829000,-240.749814
         10,18.000000,-60.939000,-256.270515
         10,18.000000,-61.046000,-270.414388
         10,18.000000,-61.144000,-282.555117
         10,18.000000,-61.200000,-289.148162
         10,18.000000,-61.254000,-295.271268
         10,18.000000,-61.337000,-304.239253
         10,18.000000,-61.423000,-312.973062
         10,18.000000,-61.515000,-321.699043
         10,18.000000,-61.605000,-329.631017
         10,18.000000,-61.664000,-334.513128
         10,18.000000,-61.750000,-341.188229
         10,18.000000,-61.833000,-347.144954
         10,18.000000,-61.926000,-353.267685
         10,18.000000,-62.018000,-358.767235
         10,18.000000,-62.068000,-361.529716
         10,18.000000,-62.131000,-364.788855
         10,18.000000,-62.172000,-366.779631
         10,18.000000,-62.208000,-368.444425
         10,18.000000,-62.253000,-370.417706
         10,18.000000,-62.291000,-371.992269
         10,18.000000,-62.345000,-374.087888
         10,18.000000,-62.392000,-375.778798
         10,18.000000,-62.443000,-377.476469
         10,18.000000,-62.502000,-379.266313
         10,18.000000,-62.553000,-380.666460
         10,18.000000,-62.609000,-382.050727
         10,18.000000,-62.660000,-383.175271
         10,18.000000,-62.689000,-383.758066
         10,18.000000,-62.731000,-384.530703
         10,18.000000,-62.767000,-385.126879
         10,18.000000,-62.808000,-385.733000
         10,18.000000,-62.871000,-386.516661
         10,18.000000,-62.906000,-386.876522
         10,18.000000,-62.948000,-387.238879
         10,18.000000,-62.990000,-387.527019
         10,18.000000,-63.028000,-387.725154
         10,18.000000,-63.067000,-387.868027
         10,18.000000,-63.114000,-387.960654
         10,18.000000,-63.153000,-387.973035
         10,18.000000,-63.192000,-387.928315
         10,18.000000,-63.230000,-387.831037
         10,18.000000,-63.266000,-387.691057
         10,18.000000,-63.320000,-387.396040
         10,18.000000,-63.373000,-387.010082
         10,18.000000,-63.424000,-386.551413
         10,18.000000,-63.465000,-386.122473
         10,18.000000,-63.489000,-385.847096
         10,18.000000,-63.510000,-385.591698
         10,18.000000,-63.545000,-385.136595
         10,18.000000,-63.590000,-384.498580
         10,18.000000,-63.640000,-383.721896
         10,18.000000,-63.694000,-382.805608
         10,18.000000,-63.765000,-381.483295
         10,18.000000,-63.822000,-380.329145
         10,18.000000,-63.881000,-379.051503
         10,18.000000,-63.938000,-377.740351
         10,18.000000,-63.988000,-376.530612
         10,18.000000,-64.042000,-375.164071
         10,18.000000,-64.110000,-373.358503
         10,18.000000,-64.175000,-371.548630
         10,18.000000,-64.226000,-370.073969
         10,18.000000,-64.285000,-368.310982
         10,18.000000,-64.333000,-366.833594
         10,18.000000,-64.381000,-365.319279
         10,18.000000,-64.458000,-362.816878
         10,18.000000,-64.544000,-359.922189
         10,18.000000,-64.609000,-357.669437
         10,18.000000,-64.678000,-355.221265
         10,18.000000,-64.716000,-353.849473
         10,18.000000,-64.740000,-352.974862
         10,18.000000,-64.788000,-351.207312
         10,18.000000,-64.809000,-350.426585
         10,18.000000,-64.844000,-349.115719
         10,18.000000,-64.898000,-347.070558
         10,18.000000,-64.954000,-344.922205
         10,18.000000,-65.023000,-342.239436
         10,18.000000,-65.097000,-339.322071
         10,18.000000,-65.168000,-336.487499
         10,18.000000,-65.222000,-334.310490
         10,18.000000,-65.278000,-332.035257
         10,18.000000,-65.335000,-329.702580
         10,18.000000,-65.379000,-327.891307
         10,18.000000,-65.436000,-325.532390
         10,18.000000,-65.492000,-323.202447
         10,18.000000,-65.540000,-321.196596
         10,18.000000,-65.611000,-318.216620
         10,18.000000,-65.665000,-315.941178
         10,18.000000,-65.715000,-313.828415
         10,18.000000,-65.766000,-311.668464
         10,18.000000,-65.801000,-310.183702
         10,18.000000,-65.852000,-308.017256
         10,18.000000,-65.905000,-305.762930
         10,18.000000,-65.968000,-303.080571
         10,18.000000,-66.027000,-300.567044
         10,18.000000,-66.075000,-298.521869
         10,18.000000,-66.110000,-297.030796
         10,18.000000,-66.149000,-295.369807
         10,18.000000,-66.182000,-293.964966
         10,18.000000,-66.226000,-292.093026
         10,18.000000,-66.286000,-289.543202
         10,18.000000,-66.324000,-287.930386
         10,18.000000,-66.360000,-286.404192
         10,18.000000,-66.393000,-285.006830
         10,18.000000,-66.416000,-284.033925
         10,18.000000,-66.455000,-282.386267
         10,18.000000,-66.509000,-280.109522
         10,18.000000,-66.547000,-278.510869
         10,18.000000,-66.604000,-276.118787
         10,18.000000,-66.660000,-273.776101
         10,18.000000,-66.714000,-271.524591
         10,18.000000,-66.776000,-268.949248
         10,18.000000,-66.827000,-266.839081
         10,18.000000,-66.868000,-265.148349
         10,18.000000,-66.925000,-262.806596
         10,18.000000,-66.951000,-261.741932
         10,18.000000,-66.981000,-260.516278
         10,18.000000,-67.011000,-259.293692
         10,18.000000,-67.029000,-258.561639
         10,18.000000,-67.070000,-256.898460
         10,18.000000,-67.124000,-254.717208
         10,18.000000,-67.168000,-252.947898
         10,18.000000,-67.204000,-251.505755
         10,18.000000,-67.246000,-249.829611
         10,18.000000,-67.269000,-248.914669
         10,18.000000,-67.305000,-247.486834
         10,18.000000,-67.341000,-246.064253
         10,18.000000,-67.368000,-245.000813
         10,18.000000,-67.406000,-243.509259
         10,18.000000,-67.433000,-242.453163
         10,18.000000,-67.469000,-241.049865
         10,18.000000,-67.516000,-239.226186
         10,18.000000,-67.558000,-237.604674
         10,18.000000,-67.629000,-234.881328
         10,18.000000,-67.692000,-232.483838
         10,18.000000,-67.739000,-230.707040
         10,18.000000,-67.790000,-228.790572
         10,18.000000,-67.828000,-227.370502
         10,18.000000,-67.864000,-226.031431
         10,18.000000,-67.908000,-224.403118
         10,18.000000,-67.956000,-222.637297
         10,18.000000,-67.992000,-221.320182
         10,18.000000,-68.042000,-219.501228
         10,18.000000,-68.087000,-217.874541
         10,18.000000,-68.125000,-216.508583
         10,18.000000,-68.176000,-214.686444
         10,18.000000,-68.215000,-213.301676
         10,18.000000,-68.265000,-211.537323
         10,18.000000,-68.316000,-209.750447
         10,18.000000,-68.351000,-208.531642
         10,18.000000,-68.387000,-207.284382
         10,18.000000,-68.405000,-206.663178
         10,18.000000,-68.438000,-205.528509
         10,18.000000,-68.479000,-204.126361
         10,18.000000,-68.539000,-202.089622
         10,18.000000,-68.613000,-199.602532
         10,18.000000,-68.681000,-197.341360
         10,18.000000,-68.744000,-195.267199
         10,18.000000,-68.800000,-193.440253
         10,18.000000,-68.830000,-192.468014
         10,18.000000,-68.863000,-191.403772
         10,18.000000,-68.904000,-190.089147
         10,18.000000,-68.937000,-189.037157
         10,18.000000,-68.993000,-187.264443
         10,18.000000,-69.041000,-185.757458
         10,18.000000,-69.088000,-184.293013
         10,18.000000,-69.139000,-182.716382
         10,18.000000,-69.184000,-181.335972
         10,18.000000,-69.234000,-179.813957
         10,18.000000,-69.285000,-178.274233
         10,18.000000,-69.335000,-176.777144
         10,18.000000,-69.389000,-175.174078
         10,18.000000,-69.433000,-173.878428
         10,18.000000,-69.490000,-172.214007
         10,18.000000,-69.561000,-170.162835
         10,18.000000,-69.632000,-168.135995
         10,18.000000,-69.710000,-165.937193
         10,18.000000,-69.766000,-164.376446
         10,18.000000,-69.826000,-162.720695
         10,18.000000,-69.879000,-161.272214
         10,18.000000,-69.956000,-159.191227
         10,18.000000,-70.031000,-157.190755
         10,18.000000,-70.096000,-155.477964
         10,18.000000,-70.167000,-153.629122
         10,18.000000,-70.251000,-151.471232
         10,18.000000,-70.340000,-149.219401
         10,18.000000,-70.432000,-146.928565
         10,18.000000,-70.527000,-144.601919
         10,18.000000,-70.595000,-142.960519
         10,18.000000,-70.664000,-141.315221
         10,18.000000,-70.741000,-139.502994
         10,18.000000,-70.821000,-137.646498
         10,18.000000,-70.887000,-136.134875
         10,18.000000,-70.958000,-134.528695
         10,18.000000,-71.017000,-133.209567
         10,18.000000,-71.077000,-131.882448
         10,18.000000,-71.160000,-130.070236
         10,18.000000,-71.231000,-128.541562
         10,18.000000,-71.306000,-126.948069
         10,18.000000,-71.377000,-125.459498
         10,18.000000,-71.457000,-123.805182
         10,18.000000,-71.532000,-122.276072
         10,18.000000,-71.594000,-121.027756
         10,18.000000,-71.650000,-119.912364
         10,18.000000,-71.707000,-118.788752
         10,18.000000,-71.769000,-117.579844
         10,18.000000,-71.838000,-116.250528
         10,18.000000,-71.918000,-114.730242
         10,18.000000,-71.965000,-113.847447
         10,18.000000,-72.001000,-113.176407
         10,18.000000,-72.040000,-112.454446
         10,18.000000,-72.055000,-112.178146
         10,18.000000,-72.096000,-111.426808
         10,18.000000,-72.144000,-110.554371
         10,18.000000,-72.168000,-110.121037
         10,18.000000,-72.209000,-109.385176
         10,18.000000,-72.233000,-108.957001
         10,18.000000,-72.266000,-108.371345
         10,18.000000,-72.298000,-107.806828
         10,18.000000,-72.328000,-107.280610
         10,18.000000,-72.358000,-106.757294
         10,18.000000,-72.393000,-106.150408
         10,18.000000,-72.435000,-105.427296
         10,18.000000,-72.456000,-105.067835
         10,18.000000,-72.492000,-104.454848
         10,18.000000,-72.512000,-104.116054
         10,18.000000,-72.521000,-103.964004
         10,18.000000,-72.554000,-103.408643
         10,18.000000,-72.578000,-103.006862
         10,18.000000,-72.613000,-102.424112
         10,18.000000,-72.667000,-101.532362
         10,18.000000,-72.697000,-101.040770
         10,18.000000,-72.726000,-100.568145
         10,18.000000,-72.759000,-100.033397
         10,18.000000,-72.768000,-99.888121
         10,18.000000,-72.795000,-99.453736
         10,18.000000,-72.836000,-98.798240
         10,18.000000,-72.851000,-98.559660
         10,18.000000,-72.890000,-97.942433
         10,18.000000,-72.920000,-97.470655
         10,18.000000,-72.940000,-97.157583
         10,18.000000,-72.988000,-96.410906
         10,18.000000,-73.032000,-95.732234
         10,18.000000,-73.083000,-94.952449
         10,18.000000,-73.133000,-94.195037
         10,18.000000,-73.169000,-93.654007
         10,18.000000,-73.196000,-93.250582
         10,18.000000,-73.232000,-92.715795
         10,18.000000,-73.258000,-92.331759
         10,18.000000,-73.300000,-91.715265
         10,18.000000,-73.339000,-91.147059
         10,18.000000,-73.368000,-90.727183
         10,18.000000,-73.401000,-90.252112
         10,18.000000,-73.419000,-89.994195
         10,18.000000,-73.452000,-89.523560
         10,18.000000,-73.484000,-89.069907
         10,18.000000,-73.520000,-88.562728
         10,18.000000,-73.559000,-88.017058
