,LINE,EAST,NRTH,res_TMI,fit_TMI
2458,18,36.0,-59.98,-36.6,-34.4673046319
2459,18,36.0,-59.58,-36.16,-32.5011764624
2460,18,36.0,-59.18,-35.82,-30.4959657347
2461,18,36.0,-58.78,-35.67,-28.4641200765
2462,18,36.0,-58.38,-35.5,-26.4180994916
2463,18,36.0,-57.98,-35.06,-24.3702127524
2464,18,36.0,-57.58,-34.02,-22.3324596638
2465,18,36.0,-57.18,-31.88,-20.3163824321
2466,18,36.0,-56.78,-29.93,-18.3329291213
2467,18,36.0,-56.38,-28.95,-16.3923318326
2468,18,36.0,-55.98,-28.39,-14.504001814
2469,18,36.0,-55.58,-28.14,-12.6764432043
2470,18,36.0,-55.18,-27.51,-10.9171865543
2471,18,36.0,-54.78,-26.43,-9.23274268011
2472,18,36.0,-54.38,-25.21,-7.62857680426
2473,18,36.0,-53.98,-23.9,-6.10910237116
2474,18,36.0,-53.58,-22.85,-4.67769339794
2475,18,36.0,-53.18,-22.2,-3.33671377234
2476,18,36.0,-52.78,-21.56,-2.08756154685
2477,18,36.0,-52.38,-20.84,-0.930726015412
2478,18,36.0,-51.98,-20.27,0.134144801761
2479,18,36.0,-51.58,-20.03,1.10816870085
2480,18,36.0,-51.18,-19.72,1.99314827019
2481,18,36.0,-50.78,-19.14,2.79148659555
2482,18,36.0,-50.38,-18.44,3.50610181805
2483,18,36.0,-49.98,-17.66,4.14034244545
2484,18,36.0,-49.58,-16.84,4.6979050632
2485,18,36.0,-49.18,-15.86,5.18275581918
2486,18,36.0,-48.78,-15.21,5.59905677877
2487,18,36.0,-48.38,-15.43,5.9510979775
2488,18,36.0,-47.98,-15.65,6.24323574305
2489,18,36.0,-47.58,-15.35,6.47983762672
2490,18,36.0,-47.18,-14.7,6.66523407838
2491,18,36.0,-46.78,-13.57,6.80367682241
2492,18,36.0,-46.38,-12.69,6.89930374586
2493,18,36.0,-45.98,-12.44,6.95610999283
2494,18,36.0,-45.58,-12.58,6.97792487034
2495,18,36.0,-45.18,-13.01,6.96839410762
2496,18,36.0,-44.78,-13.45,6.93096697059
2497,18,36.0,-44.38,-13.68,6.8688877127
2498,18,36.0,-43.98,-13.4,6.78519083998
2499,18,36.0,-43.58,-12.49,6.68269967763
2500,18,36.0,-43.18,-11.57,6.56402774646
2501,18,36.0,-42.78,-11.0,6.43158248612
2502,18,36.0,-42.38,-10.89,6.28757089603
2503,18,36.0,-41.98,-11.33,6.13400670327
2504,18,36.0,-41.58,-11.62,5.97271870579
2505,18,36.0,-41.18,-11.49,5.80535997975
2506,18,36.0,-40.78,-11.22,5.633417679
2507,18,36.0,-40.38,-10.76,5.458223192
2508,18,36.0,-39.98,-10.65,5.28096245775
2509,18,36.0,-39.58,-11.2,5.10268627396
2510,18,36.0,-39.18,-11.68,4.92432046163
2511,18,36.0,-38.78,-11.87,4.74667577615
2512,18,36.0,-38.38,-12.16,4.57045747933
2513,18,36.0,-37.98,-12.66,4.3962745074
2514,18,36.0,-37.58,-12.57,4.22464818788
2515,18,36.0,-37.18,-11.37,4.05602047383
2516,18,36.0,-36.78,-9.94,3.89076167685
2517,18,36.0,-36.38,-8.86,3.72917769071
2518,18,36.0,-35.98,-8.58,3.5715167067
2519,18,36.0,-35.58,-9.3,3.41797542849
2520,18,36.0,-35.18,-10.32,3.26870480002
2521,18,36.0,-34.78,-11.36,3.12381526409
2522,18,36.0,-34.38,-12.19,2.98338157255
2523,18,36.0,-33.98,-12.54,2.84744717093
2524,18,36.0,-33.58,-12.54,2.71602818211
2525,18,36.0,-33.18,-12.44,2.58911701401
2526,18,36.0,-32.78,-12.3,2.46668561663
2527,18,36.0,-32.38,-12.14,2.3486884137
2528,18,36.0,-31.98,-12.02,2.23506493339
2529,18,36.0,-31.58,-11.93,2.12574216191
2530,18,36.0,-31.18,-11.71,2.02063664294
2531,18,36.0,-30.78,-11.21,1.9196563444
2532,18,36.0,-30.38,-10.62,1.82270231323
2533,19,38.0,-89.58,-6.94,-10.5342324604
2534,19,38.0,-89.18,-7.96,-10.8631382115
2535,19,38.0,-88.78,-8.86,-11.2034318596
2536,19,38.0,-88.38,-9.18,-11.5554722938
2537,19,38.0,-87.98,-9.55,-11.9196215426
2538,19,38.0,-87.58,-9.98,-12.2962435819
2539,19,38.0,-87.18,-10.53,-12.6857029582
2540,19,38.0,-86.78,-11.39,-13.0883632103
2541,19,38.0,-86.38,-11.91,-13.5045850664
2542,19,38.0,-85.98,-11.57,-13.9347243983
2543,19,38.0,-85.58,-11.37,-14.3791299082
2544,19,38.0,-85.18,-11.79,-14.8381405246
2545,19,38.0,-84.78,-12.65,-15.3120824844
2546,19,38.0,-84.38,-13.97,-15.8012660729
2547,19,38.0,-83.98,-15.13,-16.305981999
2548,19,38.0,-83.58,-15.85,-16.8264973764
2549,19,38.0,-83.18,-16.31,-17.3630512874
2550,19,38.0,-82.78,-16.55,-17.9158499019
2551,19,38.0,-82.38,-16.86,-18.4850611289
2552,19,38.0,-81.98,-17.33,-19.0708087776
2553,19,38.0,-81.58,-17.63,-19.6731662095
2554,19,38.0,-81.18,-17.6,-20.2921494651
2555,19,38.0,-80.78,-17.8,-20.9277098566
2556,19,38.0,-80.38,-18.47,-21.57972602
2557,19,38.0,-79.98,-19.3,-22.2479954328
2558,19,38.0,-79.58,-20.22,-22.9322254101
2559,19,38.0,-79.18,-20.95,-23.6320236022
2560,19,38.0,-78.78,-21.28,-24.3468880353
2561,19,38.0,-78.38,-21.84,-25.0761967453
2562,19,38.0,-77.98,-22.85,-25.8191970804
2563,19,38.0,-77.58,-23.93,-26.5749947615
2564,19,38.0,-77.18,-25.07,-27.3425428161
2565,19,38.0,-76.78,-26.25,-28.1206305264
2566,19,38.0,-76.38,-27.35,-28.9078725551
2567,19,38.0,-75.98,-27.85,-29.7026984462
2568,19,38.0,-75.58,-27.75,-30.5033427235
2569,19,38.0,-75.18,-27.56,-31.3078358422
2570,19,38.0,-74.78,-27.33,-32.1139962786
2571,19,38.0,-74.38,-27.72,-32.9194240699
2572,19,38.0,-73.98,-29.85,-33.7214961444
2573,19,38.0,-73.58,-31.59,-34.5173638024
2574,19,38.0,-73.18,-31.96,-35.3039527247
2575,19,38.0,-72.78,-32.44,-36.0779658939
2576,19,38.0,-72.38,-32.92,-36.8358898129
2577,19,38.0,-71.98,-33.65,-37.5740043907
2578,19,38.0,-71.58,-35.14,-38.2883968414
2579,19,38.0,-71.18,-36.6,-38.9749798999
2580,19,38.0,-70.78,-37.36,-39.6295145997
2581,19,38.0,-70.38,-37.5,-40.247637785
2582,19,38.0,-69.98,-36.99,-40.8248944346
2583,19,38.0,-69.58,-36.58,-41.3567747691
2584,19,38.0,-69.18,-36.64,-41.8387559851
2585,19,38.0,-68.78,-37.21,-42.266348326
2586,19,38.0,-68.38,-38.21,-42.6351450513
2587,19,38.0,-67.98,-39.35,-42.9408757158
2588,19,38.0,-67.58,-40.61,-43.1794620212
2589,19,38.0,-67.18,-41.36,-43.3470753579
2590,19,38.0,-66.78,-41.4,-43.4401950295
2591,19,38.0,-66.38,-41.3,-43.4556660402
2592,19,38.0,-65.98,-41.21,-43.3907552455
2593,19,38.0,-65.58,-41.34,-43.2432046178
2594,19,38.0,-65.18,-42.05,-43.0112803636
2595,19,38.0,-64.78,-42.35,-42.6938166576
2596,19,38.0,-64.38,-41.54,-42.2902528261
2597,19,38.0,-63.98,-41.08,-41.8006629185
2598,19,38.0,-63.58,-41.41,-41.225776752
2599,19,38.0,-63.18,-41.91,-40.5669916889
2600,19,38.0,-62.78,-42.62,-39.8263746136
2601,19,38.0,-62.38,-42.78,-39.006653793
2602,19,38.0,-61.98,-41.65,-38.1112005444
2603,19,38.0,-61.58,-40.76,-37.1440008686
2604,19,38.0,-61.18,-40.73,-36.1096174412
2605,19,38.0,-60.78,-40.58,-35.0131425779
2606,19,38.0,-60.38,-40.24,-33.8601429945
2607,19,38.0,-59.98,-40.2,-32.6565973681
2608,19,38.0,-59.58,-40.88,-31.4088278615
2609,19,38.0,-59.18,-41.25,-30.1234269031
2610,19,38.0,-58.78,-40.81,-28.8071806116
2611,19,38.0,-58.38,-40.12,-27.4669903166
2612,19,38.0,-57.98,-39.25,-26.1097936569
2613,19,38.0,-57.58,-38.35,-24.742486727
2614,19,38.0,-57.18,-37.46,-23.3718486998
2615,19,38.0,-56.78,-36.78,-22.004470273
2616,19,38.0,-56.38,-36.46,-20.6466871696
2617,19,38.0,-55.98,-36.17,-19.3045197787
2618,19,38.0,-55.58,-35.71,-17.9836198477
2619,19,38.0,-55.18,-35.09,-16.6892249414
2620,19,38.0,-54.78,-34.32,-15.4261211737
2621,19,38.0,-54.38,-33.52,-14.1986145009
2622,19,38.0,-53.98,-32.71,-13.0105106458
2623,19,38.0,-53.58,-31.96,-11.8651035179
2624,19,38.0,-53.18,-31.35,-10.7651717973
2625,19,38.0,-52.78,-30.85,-9.71298318415
2626,19,38.0,-52.38,-30.42,-8.71030566697
2627,19,38.0,-51.98,-30.06,-7.75842505418
2628,19,38.0,-51.58,-29.76,-6.85816792698
2629,19,38.0,-51.18,-29.4,-6.00992912416
2630,19,38.0,-50.78,-28.86,-5.21370284862
2631,19,38.0,-50.38,-28.47,-4.46911649376
2632,19,38.0,-49.98,-28.36,-3.77546632043
2633,19,38.0,-49.58,-28.25,-3.13175416797
2634,19,38.0,-49.18,-28.09,-2.53672445234
2635,19,38.0,-48.78,-27.84,-1.9889007845
2636,19,38.0,-48.38,-27.39,-1.48662163087
2637,19,38.0,-47.98,-27.06,-1.02807452918
2638,19,38.0,-47.58,-27.04,-0.611328464928
2639,19,38.0,-47.18,-26.89,-0.234364103004
2640,19,38.0,-46.78,-26.45,0.104898346883
2641,19,38.0,-46.38,-25.81,0.408573775033
2642,19,38.0,-45.98,-24.95,0.678789401214
2643,19,38.0,-45.58,-24.29,0.917664602623
2644,19,38.0,-45.18,-24.11,1.1272933024
2645,19,38.0,-44.78,-24.22,1.30972883792
2646,19,38.0,-44.38,-24.5,1.46697119387
2647,19,38.0,-43.98,-24.63,1.60095645929
2648,19,38.0,-43.58,-24.44,1.71354834846
2649,19,38.0,-43.18,-23.96,1.80653161395
2650,19,38.0,-42.78,-23.22,1.88160717314
2651,19,38.0,-42.38,-22.54,1.94038876812
2652,19,38.0,-41.98,-22.1,1.98440098132
2653,19,38.0,-41.58,-21.97,2.01507843458
2654,19,38.0,-41.18,-22.14,2.03376600776
2655,19,38.0,-40.78,-22.25,2.04171992259
2656,19,38.0,-40.38,-22.25,2.04010954917
2657,19,38.0,-39.98,-22.22,2.03001980379
2658,19,38.0,-39.58,-22.17,2.01245401979
2659,19,38.0,-39.18,-22.09,1.98833718512
2660,19,38.0,-38.78,-21.95,1.95851945233
2661,19,38.0,-38.38,-21.97,1.9237798385
2662,19,38.0,-37.98,-22.4,1.88483004368
2663,19,38.0,-37.58,-22.22,1.84231832613
2664,19,38.0,-37.18,-21.2,1.79683338294
2665,19,38.0,-36.78,-20.14,1.74890819242
2666,19,38.0,-36.38,-19.08,1.69902378291
2667,19,38.0,-35.98,-18.34,1.64761289941
2668,19,38.0,-35.58,-18.63,1.59506354563
2669,19,38.0,-35.18,-19.7,1.54172238431
2670,19,38.0,-34.78,-20.95,1.48789798342
2671,19,38.0,-34.38,-22.1,1.43386389991
2672,19,38.0,-33.98,-22.87,1.37986159589
2673,19,38.0,-33.58,-23.05,1.32610318507
2674,19,38.0,-33.18,-22.74,1.27277400974
2675,19,38.0,-32.78,-22.29,1.22003505037
2676,19,38.0,-32.38,-21.79,1.16802517148
2677,19,38.0,-31.98,-21.4,1.11686320878
2678,19,38.0,-31.58,-21.19,1.06664990332
2679,19,38.0,-31.18,-20.92,1.01746968929
2680,19,38.0,-30.78,-20.49,0.96939234233
2681,19,38.0,-30.38,-19.97,0.922474495798
