Scan started at 17:45:09 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0499268	-0.0494385	374.395	0.195622	0.0147695	0.0144258	51.423	0	-31620.3	-29763.5	-25810.5	0.195622	4833.31	4619.11	4150.83	
0.00499208	-0.0460815	-0.0445557	374.401	0.293434	0.00724358	0.00694387	24.7576	0.00499208	-31500.1	-29862.5	-25839.9	0.293434	2322.92	2220.57	1995.2	
0.00998416	-0.0491537	-0.0502116	374.405	0.391245	0.0101014	0.0100348	10.1219	0.00998416	-31442.5	-29969.7	-25835.3	0.391245	943.36	900.879	810.606	
0.0149762	-0.0485535	-0.0462036	374.405	0.489056	0.00347849	0.00332486	14.8462	0.0149762	-31472.2	-29972.4	-25817.9	0.489056	1393.57	1332.49	1197.18	
0.0199683	-0.049469	-0.0419922	374.408	0.586867	0.00361304	0.00350678	14.5344	0.0199683	-31471.6	-29972.8	-25817.5	0.586867	1365.38	1305.88	1173.2	
0.0249604	-0.0546265	-0.0380249	374.407	0.684678	0.00508094	0.00482918	10.6048	0.0249604	-31472.6	-29972.2	-25817.3	0.684678	995.622	951.553	855.033	
0.0299525	-0.0539246	-0.0346375	374.407	0.782489	0.00332339	0.0032461	9.2793	0.0299525	-31472.3	-29971.1	-25816.7	0.782489	871.002	832.759	748.292	
0.0349446	-0.0548401	-0.0336914	374.409	0.880301	0.00369303	0.003667	8.24866	0.0349446	-31471.8	-29971.4	-25816.5	0.880301	773.847	740.817	665.294	
0.0399366	-0.0476685	-0.0300903	374.409	0.978112	0.00263808	0.00244322	5.84465	0.0399366	-31470.8	-29970.7	-25816.1	0.978112	547.409	523.674	470.43	
0.0449287	-0.0444641	-0.0339966	374.414	1.07592	0.00436986	0.0045064	6.74959	0.0449287	-31470.2	-29970.8	-25816.1	1.07592	633.561	605.626	544.178	
