Scan started at 17:40:43 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.055542	-0.0513916	374.965	0.195622	0.016332	0.0156996	51.4354	0	-31419.7	-30204.1	-25714.6	0.195622	4833.54	4618.88	4152.63	
0.00499208	-0.053833	-0.0308228	374.965	0.293434	0.00723424	0.00673512	24.7616	0.00499208	-31520	-30050.2	-25699.3	0.293434	2323.77	2220.68	1996.11	
0.00998416	-0.0492757	-0.0345052	374.971	0.391245	0.0104982	0.0101876	10.1355	0.00998416	-31526.4	-29973.4	-25723.6	0.391245	943.823	901.049	812.631	
0.0149762	-0.0507507	-0.0378113	374.969	0.489056	0.00480143	0.00469557	14.853	0.0149762	-31479.8	-30011.3	-25743.5	0.489056	1394.32	1332.49	1197.75	
0.0199683	-0.0505676	-0.0335083	374.971	0.586867	0.00516724	0.00497948	14.5422	0.0199683	-31479.3	-30011.3	-25744.6	0.586867	1365.88	1305.62	1174.26	
0.0249604	-0.0493469	-0.039978	374.971	0.684678	0.00569794	0.00577605	10.6075	0.0249604	-31478.2	-30011.4	-25744.8	0.684678	996.114	951.741	855.733	
0.0299525	-0.0501709	-0.0386963	374.968	0.782489	0.00318786	0.00308549	9.28181	0.0299525	-31479.8	-30011.8	-25744.3	0.782489	871.354	832.505	748.827	
0.0349446	-0.0431519	-0.0444946	374.972	0.880301	0.00501787	0.004887	8.24901	0.0349446	-31480	-30011.4	-25744	0.880301	774.37	740.493	665.625	
0.0399366	-0.0405884	-0.0465393	374.973	0.978112	0.00364685	0.00343379	5.84468	0.0399366	-31479.8	-30012.1	-25744.1	0.978112	547.522	523.665	470.805	
0.0449287	-0.0380554	-0.0430908	374.974	1.07592	0.00426881	0.00418558	6.75009	0.0449287	-31479.5	-30012.7	-25744.3	1.07592	633.836	605.491	544.479	
0.0499208	-0.0405884	-0.0404663	374.976	1.17373	0.00191211	0.00191921	8.07422	0.0499208	-31480.1	-30012.2	-25743.9	1.17373	758.845	725.375	652.041	
0.0549129	-0.0465088	-0.0354309	374.976	1.27155	0.00343273	0.00341736	5.71127	0.0549129	-31480.7	-30012.3	-25744.3	1.27155	535.983	512.748	460.822	
0.059905	-0.046814	-0.0349731	374.972	1.36936	0.00264248	0.0027073	1.51741	0.059905	-31480	-30012.3	-25744.4	1.36936	137.644	131.571	118.688	
0.064897	-0.0444336	-0.034729	374.975	1.46717	0.00438225	0.0042598	4.95048	0.064897	-31479.2	-30013.1	-25744.3	1.46717	464.688	444.178	399.332	
0.0698891	-0.0437012	-0.0390625	374.971	1.56498	0.00302743	0.00295768	6.55322	0.0698891	-31478.6	-30013.9	-25744.8	1.56498	615.96	589	529.351	
0.0748812	-0.0436401	-0.037262	374.967	1.66279	0.00212233	0.00215516	4.36835	0.0748812	-31479.3	-30013.9	-25744.8	1.66279	409.974	392.009	352.38	
0.0798733	-0.0432434	-0.0473633	374.972	1.7606	0.00245092	0.00227602	1.17926	0.0798733	-31480.2	-30013.5	-25744.7	1.7606	107.072	102.209	92.2364	
0.0848654	-0.0484009	-0.052948	374.973	1.85841	0.00464812	0.00475175	3.90893	0.0848654	-31480.8	-30012.8	-25744.9	1.85841	366.744	350.874	315.308	
0.0898574	-0.0463867	-0.050354	374.976	1.95622	0.00144634	0.00166079	4.84477	0.0898574	-31480.7	-30012.8	-25744.8	1.95622	455.266	435.366	391.297	
0.0948495	-0.0506897	-0.0494385	374.98	2.05403	0.00405643	0.00429035	3.53622	0.0948495	-31480.6	-30012.5	-25744.3	2.05403	332.004	317.255	285.233	
0.0998416	-0.0528565	-0.0383911	374.978	2.15185	0.00321409	0.00314863	2.65675	0.0998416	-31480.9	-30011.1	-25743.7	2.15185	248.889	238.125	214.011	
0.104834	-0.0525818	-0.0387573	374.976	2.24966	0.00460684	0.0044883	3.22808	0.104834	-31480.4	-30011	-25743.8	2.24966	302.931	289.837	260.482	
0.109826	-0.0525513	-0.0365295	374.982	2.34747	0.00247014	0.00250088	3.09453	0.109826	-31479.6	-30012	-25744.6	2.34747	290.505	277.596	249.597	
0.114818	-0.0471497	-0.0377197	374.985	2.44528	0.0032864	0.00336512	2.97061	0.114818	-31479.4	-30011.9	-25744.5	2.44528	278.909	266.498	239.614	
0.11981	-0.0462647	-0.0396118	374.982	2.54309	0.00447128	0.00448067	3.35546	0.11981	-31479.9	-30011.9	-25743.8	2.54309	315.221	301.424	270.937	
0.124802	-0.0474854	-0.0430603	374.988	2.6409	0.00135935	0.00129032	2.75065	0.124802	-31479.8	-30011.9	-25743.8	2.6409	258.196	246.808	221.904	
0.129794	-0.0469055	-0.0473328	374.979	2.73871	0.00110412	0.00113404	1.44634	0.129794	-31480.3	-30011.5	-25744.3	2.73871	134.878	128.747	115.861	
0.134786	-0.0491638	-0.0460205	374.975	2.83652	0.00199286	0.00201362	2.56138	0.134786	-31480.8	-30010.9	-25744.3	2.83652	240.432	229.79	206.599	
0.139778	-0.0515137	-0.0452881	374.972	2.93434	0.00235557	0.00226176	3.42886	0.139778	-31481	-30010	-25744	2.93434	322.36	308.085	276.952	
0.14477	-0.0495606	-0.0388184	374.969	3.03215	0.00280677	0.0029837	2.39625	0.14477	-31480.8	-30010.7	-25744.1	3.03215	224.955	214.929	193.252	
0.149762	-0.0534058	-0.0415955	374.971	3.12996	0.001788	0.0017983	0.179382	0.149762	-31480.7	-30011.5	-25744.4	3.12996	3.47524	2.41179	4.56977	
0.154754	-0.0503235	-0.0372314	374.974	3.22777	0.00169051	0.00159268	2.25094	0.154754	-31481.3	-30012.5	-25744.4	3.22777	211.298	201.938	181.555	
0.159747	-0.0505066	-0.0366821	374.977	3.32558	0.000967062	0.000674483	3.02565	0.159747	-31480.6	-30013	-25744.1	3.32558	284.486	271.832	244.368	
0.164739	-0.0528259	-0.0401917	374.971	3.42339	0.00101917	0.000894514	2.12236	0.164739	-31480.2	-30012.8	-25744.3	3.42339	199.271	190.384	171.174	
0.169731	-0.0545654	-0.039093	374.968	3.5212	0.00118706	0.0010901	1.12457	0.169731	-31480.1	-30012.1	-25744.4	3.5212	104.862	100.189	90.1554	
