Scan started at 17:36:48 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.050415	-0.0432129	375.104	0.195622	0.0153011	0.0147492	51.4464	0	-31567	-30023.9	-25692.7	0.195622	4832.44	4619.28	4150.47	
0.00499208	-0.0566406	-0.0479126	375.112	0.293434	0.00728929	0.00721009	24.7699	0.00499208	-31588.9	-29923.4	-25717.8	0.293434	2322.5	2220.47	1995.04	
0.00998416	-0.0533447	-0.0447998	375.107	0.391245	0.0107385	0.0106918	10.1335	0.00998416	-31528.2	-29963.8	-25742.6	0.391245	943.309	900.882	810.443	
0.0149762	-0.052948	-0.0464783	375.104	0.489056	0.00489471	0.00491873	14.8549	0.0149762	-31486.5	-30032.2	-25742.2	0.489056	1393.59	1332.26	1197.05	
0.0199683	-0.0498962	-0.0487061	375.11	0.586867	0.004335	0.00410174	14.5422	0.0199683	-31487.9	-30030.6	-25742	0.586867	1365.29	1305.79	1173.13	
0.0249604	-0.0480652	-0.0449829	375.102	0.684678	0.00509807	0.00480766	10.6095	0.0249604	-31487.9	-30029.8	-25741.8	0.684678	995.469	951.531	855.028	
0.0299525	-0.0479736	-0.0454407	375.102	0.782489	0.003734	0.00349711	9.28386	0.0299525	-31487.3	-30029.3	-25742.2	0.782489	871.069	832.572	748.178	
0.0349446	-0.0423584	-0.039032	375.105	0.880301	0.00518953	0.00492387	8.25118	0.0349446	-31486.3	-30028.9	-25742.1	0.880301	773.874	740.649	665.159	
0.0399366	-0.0454712	-0.0349731	375.101	0.978112	0.00330343	0.00309861	5.84637	0.0399366	-31485.5	-30029.1	-25741.8	0.978112	547.226	523.731	470.441	
0.0449287	-0.0439148	-0.0352478	375.103	1.07592	0.00360686	0.00355226	6.75286	0.0449287	-31484.9	-30030	-25741.9	1.07592	633.514	605.484	544.119	
