Scan started at 17:24:14 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0529785	-0.0407715	373.553	0.195622	0.0126063	0.0120414	51.4801	0	-31269	-30052.7	-25908.9	0.195622	4828.34	4625.19	4148.59	
0.00499208	-0.0527344	-0.0457153	373.544	0.293434	0.00458717	0.00411692	24.782	0.00499208	-31214	-30159.2	-25891.5	0.293434	2320.63	2223.36	1994.08	
0.00998416	-0.0586751	-0.0517171	373.545	0.391245	0.0115855	0.011403	10.1197	0.00998416	-31274.7	-30139.9	-25863	0.391245	942.204	902.181	809.762	
0.0149762	-0.0528259	-0.0486145	373.544	0.489056	0.00637669	0.00642619	14.8608	0.0149762	-31333.8	-30077.6	-25857.4	0.489056	1392.41	1333.95	1196.5	
0.0199683	-0.052124	-0.0484314	373.541	0.586867	0.0046115	0.00459454	14.5513	0.0199683	-31334.1	-30077.8	-25857.7	0.586867	1364.24	1307.33	1172.42	
0.0249604	-0.0492249	-0.0426636	373.552	0.684678	0.00430508	0.00464308	10.6182	0.0249604	-31334.1	-30076.9	-25858.5	0.684678	994.637	952.74	854.646	
0.0299525	-0.0452271	-0.0396118	373.552	0.782489	0.00292844	0.00262935	9.29041	0.0299525	-31334.8	-30077.7	-25858.9	0.782489	870.196	833.696	747.878	
0.0349446	-0.0473023	-0.0393066	373.552	0.880301	0.0061562	0.00580358	8.25887	0.0349446	-31335.7	-30077.6	-25858.2	0.880301	773.279	741.564	664.809	
0.0399366	-0.0473328	-0.0351563	373.56	0.978112	0.0038917	0.00376174	5.85083	0.0399366	-31335.8	-30077.2	-25858.3	0.978112	546.935	524.271	470.06	
0.0449287	-0.0517578	-0.0386353	373.552	1.07592	0.00377306	0.00366551	6.75589	0.0449287	-31335.1	-30077.3	-25858.6	1.07592	632.969	606.302	543.885	
0.0499208	-0.0515137	-0.0372925	373.553	1.17373	0.00316659	0.00296193	8.08133	0.0499208	-31334.2	-30077.5	-25858.5	1.17373	757.878	726.432	651.39	
0.0549129	-0.0538025	-0.0415039	373.555	1.27155	0.0033056	0.00327773	5.71813	0.0549129	-31333.2	-30078.4	-25858.2	1.27155	535.471	513.309	460.21	
0.059905	-0.0492859	-0.0472412	373.55	1.36936	0.00357944	0.00351402	1.51814	0.059905	-31334.3	-30077.6	-25858.3	1.36936	137.32	131.512	118.072	
0.064897	-0.0463562	-0.0487671	373.552	1.46717	0.00231767	0.00235599	4.95451	0.064897	-31333.9	-30077.5	-25858.5	1.46717	464.018	444.863	398.942	
0.0698891	-0.04245	-0.0465698	373.549	1.56498	0.00252544	0.00263026	6.56036	0.0698891	-31333.7	-30079.2	-25858.2	1.56498	615.332	589.737	528.81	
0.0748812	-0.0433655	-0.044281	373.547	1.66279	0.00390737	0.00401168	4.37371	0.0748812	-31334.3	-30078.9	-25857.9	1.66279	409.64	392.348	351.87	
0.0798733	-0.0474854	-0.0423584	373.545	1.7606	0.0032848	0.00329823	1.17632	0.0798733	-31335.7	-30078.1	-25857.7	1.7606	106.569	102.469	91.984	
0.0848654	-0.0519104	-0.0393066	373.544	1.85841	0.0027966	0.00256375	3.91186	0.0848654	-31334.1	-30077.6	-25858.2	1.85841	366.36	351.284	314.955	
0.0898574	-0.0540161	-0.0439453	373.544	1.95622	0.00217898	0.00211646	4.85097	0.0898574	-31333.5	-30077.7	-25858.4	1.95622	454.965	435.781	390.806	
