Scan started at 17:35:52 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0456543	-0.0388184	377.208	0.195622	0.0145657	0.0141356	51.447	0	-31583.3	-29885.8	-25726.5	0.195622	4831.75	4620.34	4150.15	
0.00499208	-0.0479736	-0.0352173	377.217	0.293434	0.00689995	0.00641312	24.7803	0.00499208	-31548.3	-29845.5	-25769	0.293434	2322.41	2221.02	1994.85	
0.00998416	-0.0478923	-0.0375163	377.216	0.391245	0.0100842	0.0101089	10.142	0.00998416	-31469.8	-29932.7	-25794	0.391245	943.23	901.066	810.478	
0.0149762	-0.0423584	-0.0371399	377.211	0.489056	0.00411196	0.0040271	14.8585	0.0149762	-31449.8	-29997.9	-25785.6	0.489056	1393.27	1332.82	1197.06	
0.0199683	-0.0422363	-0.0341797	377.212	0.586867	0.00417075	0.00404144	14.5441	0.0199683	-31450.4	-29997.8	-25785.6	0.586867	1365.3	1306.2	1173.06	
0.0249604	-0.0400696	-0.0367432	377.206	0.684678	0.00524846	0.00517076	10.6111	0.0249604	-31451	-29996.8	-25785.5	0.684678	995.442	951.739	854.951	
0.0299525	-0.0419922	-0.0335999	377.206	0.782489	0.00343908	0.0031864	9.28227	0.0299525	-31451	-29996.6	-25785.5	0.782489	870.796	833.085	748.315	
0.0349446	-0.0471191	-0.0332336	377.21	0.880301	0.00387402	0.00393394	8.25316	0.0349446	-31450.3	-29996.5	-25785.7	0.880301	773.832	740.883	665.095	
0.0399366	-0.0469055	-0.0357666	377.21	0.978112	0.0030403	0.00310065	5.85021	0.0399366	-31450.5	-29996.8	-25786.2	0.978112	547.556	523.576	470.233	
0.0449287	-0.0506897	-0.0291443	377.21	1.07592	0.00371608	0.0034809	6.75369	0.0449287	-31449.5	-29997.7	-25786.4	1.07592	633.378	605.745	544.142	
0.0499208	-0.0489807	-0.0324402	377.207	1.17373	0.0020266	0.00195015	8.07781	0.0499208	-31450.3	-29998.2	-25786.4	1.17373	758.427	725.73	651.692	
0.0549129	-0.0478821	-0.0342102	377.207	1.27155	0.00320788	0.00323035	5.71795	0.0549129	-31450.8	-29997.2	-25786.1	1.27155	536.139	512.523	460.305	
