Scan started at 17:33:45 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0582275	-0.0466309	373.693	0.195622	0.0137304	0.0129473	51.4441	0	-31327.6	-30137.4	-25860	0.195622	4831.65	4621.16	4150.28	
0.00499208	-0.0628052	-0.0559692	373.69	0.293434	0.00812287	0.0078785	24.7685	0.00499208	-31398.6	-30118.7	-25819.9	0.293434	2322.8	2221.49	1994.86	
0.00998416	-0.0547689	-0.0497233	373.691	0.391245	0.00966988	0.00964096	10.1092	0.00998416	-31453.6	-30028.1	-25813.8	0.391245	944.419	901.253	811.281	
0.0149762	-0.0519104	-0.045044	373.689	0.489056	0.00481474	0.00479244	14.8498	0.0149762	-31444.3	-29993.2	-25831.3	0.489056	1393.36	1333.44	1197.31	
0.0199683	-0.0473938	-0.0422669	373.688	0.586867	0.00546486	0.00552687	14.5446	0.0199683	-31442.3	-29995	-25831.7	0.586867	1365.65	1306.43	1172.9	
0.0249604	-0.0425415	-0.0345154	373.693	0.684678	0.00496815	0.00467253	10.6122	0.0249604	-31444	-29994.7	-25831.5	0.684678	995.62	951.784	854.914	
0.0299525	-0.044342	-0.0350952	373.693	0.782489	0.00320989	0.00310728	9.28191	0.0299525	-31444.9	-29994.5	-25831.3	0.782489	870.813	833.387	748.366	
0.0349446	-0.0475769	-0.0323181	373.692	0.880301	0.00398344	0.00406523	8.25765	0.0349446	-31445	-29995.1	-25831.3	0.880301	774.249	740.685	664.795	
0.0399366	-0.0530701	-0.0385132	373.691	0.978112	0.00221854	0.00213842	5.85249	0.0399366	-31446.4	-29993.9	-25830.8	0.978112	547.79	523.457	469.913	
0.0449287	-0.057312	-0.041626	373.686	1.07592	0.00402211	0.00404957	6.75023	0.0449287	-31446.2	-29993.9	-25830.7	1.07592	633.305	605.776	544.124	
0.0499208	-0.058136	-0.0457153	373.684	1.17373	0.00223465	0.0020739	8.07783	0.0499208	-31445.9	-29993.4	-25830.5	1.17373	758.704	725.445	651.43	
0.0549129	-0.0565491	-0.0517578	373.685	1.27155	0.00299183	0.0029586	5.72049	0.0549129	-31445.9	-29993.4	-25830.5	1.27155	536.219	512.539	460.018	
0.059905	-0.0546875	-0.0481873	373.691	1.36936	0.00300334	0.00290813	1.52051	0.059905	-31445.9	-29992.2	-25829.9	1.36936	137.575	131.461	117.818	
0.064897	-0.0494385	-0.0448303	373.696	1.46717	0.00429274	0.00422479	4.95185	0.064897	-31446.5	-29991.6	-25829.4	1.46717	464.577	444.117	398.959	
0.0698891	-0.0483398	-0.0385437	373.696	1.56498	0.00188385	0.00174237	6.55954	0.0698891	-31445.7	-29992.1	-25829.5	1.56498	615.917	589.012	528.751	
0.0748812	-0.0447083	-0.0346069	373.701	1.66279	0.00378005	0.00366509	4.3736	0.0748812	-31445.9	-29991.5	-25829.3	1.66279	409.947	392.142	351.877	
0.0798733	-0.0473633	-0.03125	373.696	1.7606	0.00271233	0.00251211	1.17485	0.0798733	-31446.5	-29991.8	-25829.4	1.7606	106.953	102.066	91.9537	
0.0848654	-0.0480652	-0.0326843	373.692	1.85841	0.00403841	0.00395133	3.9126	0.0848654	-31445.3	-29993.1	-25829.7	1.85841	366.726	350.883	314.883	
0.0898574	-0.0471802	-0.032074	373.694	1.95622	0.00302333	0.00294877	4.85084	0.0898574	-31445.3	-29992.5	-25829.9	1.95622	455.234	435.482	390.78	
0.0948495	-0.0467529	-0.0396118	373.696	2.05403	0.00334289	0.00343436	3.53867	0.0948495	-31446	-29992.3	-25829.3	2.05403	331.857	317.347	284.937	
0.0998416	-0.0422974	-0.044281	373.699	2.15185	0.00409945	0.0039473	2.65816	0.0998416	-31444.4	-29993	-25829.9	2.15185	248.825	238.092	213.792	
0.104834	-0.0434876	-0.0441895	373.701	2.24966	0.00412763	0.00390964	3.23506	0.104834	-31444.8	-29992.2	-25830	2.24966	303.194	289.782	260.001	
0.109826	-0.0405273	-0.0440369	373.697	2.34747	0.00292717	0.00298711	3.09926	0.109826	-31446.3	-29992.7	-25830.4	2.34747	290.538	277.669	249.199	
0.114818	-0.0439148	-0.0387878	373.693	2.44528	0.00224255	0.00218587	2.97138	0.114818	-31445.8	-29992.8	-25831.1	2.44528	278.763	266.539	239.409	
0.11981	-0.0461731	-0.037384	373.693	2.54309	0.00370678	0.00371967	3.35932	0.11981	-31447.2	-29992	-25830.9	2.54309	315.331	301.328	270.567	
0.124802	-0.0472717	-0.0324707	373.695	2.6409	0.0022552	0.00235554	2.75669	0.124802	-31447.5	-29991.5	-25831	2.6409	258.274	246.914	221.459	
0.129794	-0.0523071	-0.0336914	373.699	2.73871	0.00111356	0.000974242	1.44846	0.129794	-31445.4	-29991.5	-25831.5	2.73871	134.71	129.012	115.657	
0.134786	-0.0503235	-0.0333862	373.697	2.83652	0.00223711	0.00226971	2.56241	0.134786	-31445.2	-29991.8	-25831.4	2.83652	240.407	229.753	206.363	
0.139778	-0.0458069	-0.0399475	373.7	2.93434	0.0013705	0.00140946	3.43304	0.139778	-31444.6	-29991.9	-25830.7	2.93434	322.282	308.248	276.627	
0.14477	-0.0462341	-0.0462952	373.696	3.03215	0.00228484	0.00248079	2.39926	0.14477	-31444.3	-29992.3	-25830.1	3.03215	224.786	215.249	193.018	
0.149762	-0.0438232	-0.0454407	373.696	3.12996	0.00320893	0.0029995	0.175194	0.149762	-31444.7	-29992.6	-25829.8	3.12996	3.66612	1.28059	3.21404	
0.154754	-0.0449219	-0.0480347	373.689	3.22777	0.0015154	0.00149317	2.25353	0.154754	-31446.5	-29991.9	-25829.7	3.22777	211.262	202.079	181.316	
0.159747	-0.0468445	-0.0426636	373.684	3.32558	0.000911184	0.00101804	3.02963	0.159747	-31447.1	-29992.1	-25829.8	3.32558	284.362	272.095	244.091	
0.164739	-0.0444641	-0.0411987	373.685	3.42339	0.0010655	0.000937863	2.12404	0.164739	-31446.8	-29993.2	-25830.3	3.42339	199.158	190.486	170.987	
0.169731	-0.0458679	-0.0370789	373.681	3.5212	0.000548737	0.000680158	1.12566	0.169731	-31447.3	-29993.1	-25830.3	3.5212	104.85	100.235	89.9774	
0.174723	-0.045044	-0.0341187	373.691	3.61901	0.00126375	0.00127399	2.01128	0.174723	-31446.2	-29993.5	-25830.2	3.61901	188.473	180.319	161.703	
0.179715	-0.0475159	-0.0318298	373.692	3.71683	0.00118993	0.00119632	2.2996	0.179715	-31445.5	-29993.8	-25830.8	3.71683	215.727	206.387	185.191	
0.184707	-0.0422363	-0.0337219	373.693	3.81464	0.000681742	0.000910085	1.9056	0.184707	-31446	-29992.7	-25830.8	3.81464	178.751	170.936	153.516	
0.189699	-0.0424805	-0.0405273	373.696	3.91245	0.00130133	0.00118995	1.85922	0.189699	-31445.8	-29993.1	-25831.1	3.91245	174.374	166.674	149.601	
0.194691	-0.0446472	-0.0423584	373.695	4.01026	0.000908134	0.000706795	1.81538	0.194691	-31445.2	-29993.8	-25831.4	4.01026	170.026	162.77	145.925	
0.199683	-0.0457153	-0.0440979	373.694	4.10807	0.000723167	0.000504836	1.39404	0.199683	-31445.6	-29993.5	-25830.9	4.10807	130.328	124.872	112.011	
0.204675	-0.0522156	-0.0457153	373.693	4.20588	0.00164582	0.00170426	1.72866	0.204675	-31445	-29994.8	-25830.7	4.20588	162.156	155.047	139.243	
0.209667	-0.0514526	-0.0456543	373.692	4.30369	0.000746985	0.000902544	2.20601	0.209667	-31444.7	-29995.1	-25831	4.30369	206.977	198.143	177.765	
0.214659	-0.0505066	-0.040863	373.697	4.4015	0.000597073	0.000630008	1.65357	0.214659	-31445	-29993.2	-25831.2	4.4015	154.863	148.371	133.044	
0.219652	-0.0472412	-0.0389404	373.697	4.49931	0.00122845	0.00112053	0.461591	0.219652	-31445.5	-29993.4	-25830.5	4.49931	41.8584	40.0438	35.9925	
0.224644	-0.0475464	-0.0365601	373.699	4.59713	0.000314841	0.000254949	1.58232	0.224644	-31445	-29992.7	-25830.5	4.59713	148.305	141.998	127.413	
0.229636	-0.0425415	-0.0352783	373.692	4.69494	0.000855784	0.000704248	2.18836	0.229636	-31445	-29992.2	-25830.5	4.69494	205.373	196.629	176.413	
0.234628	-0.0455627	-0.0403442	373.685	4.79275	0.00139518	0.00153786	1.51803	0.234628	-31445.2	-29993.1	-25830.5	4.79275	142.322	136.135	122.201	
0.23962	-0.0475159	-0.0422974	373.678	4.89056	0.000815953	0.000919392	0.424612	0.23962	-31445.6	-29993.4	-25830.9	4.89056	38.4674	36.899	33.1138	
0.244612	-0.0506897	-0.0449829	373.681	4.98837	0.000916997	0.000675558	1.45913	0.244612	-31445.2	-29993.4	-25831	4.98837	136.744	130.888	117.401	
0.249604	-0.0543823	-0.0461731	373.689	5.08618	0.000782765	0.000763752	1.86718	0.249604	-31445.4	-29994.3	-25831	5.08618	175.243	167.629	150.458	
0.254596	-0.0529785	-0.0447693	373.693	5.18399	0.000854299	0.000945491	1.40311	0.254596	-31445.3	-29994.7	-25830.8	5.18399	131.617	125.846	113.019	
0.259588	-0.0523377	-0.036499	373.696	5.2818	0.00118354	0.00132559	1.08441	0.259588	-31445.1	-29993.8	-25830.4	5.2818	101.481	97.1176	87.1509	
0.26458	-0.0492859	-0.0338135	373.691	5.37962	0.000808159	0.000752999	1.35379	0.26458	-31445.7	-29993.6	-25830.2	5.37962	126.758	121.385	108.843	
0.269572	-0.0493164	-0.0325928	373.69	5.47743	0.000955117	0.000968883	1.32886	0.269572	-31445.7	-29993	-25830.1	5.47743	124.585	119.206	106.967	
0.274564	-0.0453796	-0.0316467	373.69	5.57524	0.000445619	0.000601649	1.30461	0.274564	-31446.2	-29991.7	-25830.3	5.57524	122.379	117.061	105.122	
0.279556	-0.0448608	-0.0374451	373.694	5.67305	0.0007086	0.000649066	1.50716	0.279556	-31446.7	-29992.1	-25830.6	5.67305	141.372	135.378	121.452	
0.284549	-0.0430298	-0.0349121	373.695	5.77086	0.000615715	0.000599847	1.26226	0.284549	-31446.1	-29993.1	-25831	5.77086	118.257	113.162	101.5	
0.289541	-0.04776	-0.0411072	373.701	5.86867	0.000602832	0.000496722	0.676406	0.289541	-31445.7	-29993.5	-25831.8	5.86867	63.011	60.1405	54.0454	
0.294533	-0.0523071	-0.0424194	373.701	5.96648	0.000688752	0.000948068	1.21958	0.294533	-31444.9	-29993.4	-25831.1	5.96648	114.335	109.447	98.2427	
0.299525	-0.0521545	-0.0437927	373.698	6.06429	0.000646128	0.000619151	1.6629	0.299525	-31444.7	-29993.9	-25831.1	6.06429	156.103	149.309	134.017	
0.304517	-0.0502014	-0.0420227	373.701	6.1621	0.000537958	0.000764832	1.18196	0.304517	-31444.3	-29993.1	-25830.6	6.1621	110.851	105.887	95.0813	
0.309509	-0.0463867	-0.0359497	373.693	6.25992	0.000363198	0.000553472	0.0888131	0.309509	-31445	-29993	-25830.6	6.25992	1.87929	0.262922	1.37411	
0.314501	-0.0420532	-0.0351563	373.694	6.35773	0.000363888	0.000367202	1.14541	0.314501	-31444.4	-29993.9	-25830.8	6.35773	107.423	102.682	92.1743	
0.319493	-0.0414734	-0.0311585	373.695	6.45554	0.000368508	0.000439256	1.56256	0.319493	-31444.6	-29993.6	-25830.9	6.45554	146.711	140.246	125.899	
0.324485	-0.0435791	-0.0351257	373.688	6.55335	0.000733798	0.00075797	1.11096	0.324485	-31445.1	-29993.6	-25831.3	6.55335	104.164	99.6345	89.4603	
0.329477	-0.0427856	-0.0350037	373.693	6.65116	0.000673528	0.00078506	0.596807	0.329477	-31445	-29994.3	-25831.8	6.65116	55.5489	53.1323	47.7178	
0.334469	-0.0482788	-0.0398865	373.694	6.74897	0.000623966	0.000785611	1.07962	0.334469	-31445.1	-29993.6	-25832.2	6.74897	101.206	96.7547	86.8071	
0.339461	-0.0478516	-0.0434876	373.695	6.84678	0.000604675	0.000533539	1.24996	0.339461	-31445.5	-29993.7	-25831.1	6.84678	117.305	112.14	100.655	
0.344454	-0.0491638	-0.0432739	373.701	6.94459	0.000641634	0.000693488	1.04817	0.344454	-31445.5	-29992.8	-25830.5	6.94459	98.3428	94.0139	84.4418	
0.349446	-0.0458679	-0.0401306	373.703	7.04241	0.000372956	0.000544669	1.03427	0.349446	-31445.3	-29992.1	-25830	7.04241	96.9988	92.7292	83.2393	
0.354438	-0.0417786	-0.0370789	373.703	7.14022	0.000518546	0.000559445	1.02117	0.354438	-31445.6	-29991.1	-25829.4	7.14022	95.6413	91.5369	82.1111	
0.35943	-0.0440369	-0.0379028	373.698	7.23803	0.00077571	0.00080711	0.792463	0.35943	-31445	-29991	-25829.7	7.23803	74.1721	70.916	63.6512	
0.364422	-0.0490418	-0.0322266	373.69	7.33584	0.000487436	0.000622643	0.99257	0.364422	-31444.5	-29991.7	-25830	7.33584	93.0902	89.0426	79.9511	
0.369414	-0.0518189	-0.0375671	373.688	7.43365	0.000568499	0.000422487	1.27923	0.369414	-31444.9	-29991.9	-25830.1	7.43365	120.075	114.83	103.071	
0.374406	-0.0532532	-0.0383911	373.688	7.53146	0.000418379	0.000391808	0.968096	0.374406	-31444.8	-29991.9	-25829.9	7.53146	90.7564	86.7498	77.8589	
0.379398	-0.0508118	-0.0434876	373.691	7.62927	0.000455488	0.000495814	0.272966	0.379398	-31445.4	-29992.4	-25829.9	7.62927	24.7269	23.6661	21.243	
0.38439	-0.0460205	-0.0481567	373.697	7.72708	0.000373332	0.000370282	0.943022	0.38439	-31445.3	-29992	-25829.9	7.72708	88.461	84.5595	75.9284	
0.389382	-0.0487671	-0.0483093	373.697	7.82489	0.000426825	0.000393653	1.31557	0.389382	-31445.2	-29991.9	-25830.3	7.82489	123.472	118.103	106.01	
0.394374	-0.0483398	-0.0436096	373.693	7.92271	0.000346571	0.00031637	0.91986	0.394374	-31444.2	-29992.3	-25830.4	7.92271	86.2298	82.5084	74.0345	
0.399366	-0.0476685	-0.0381775	373.693	8.02052	0.000426835	0.000311648	0.25988	0.399366	-31443.8	-29992.5	-25830.3	8.02052	23.5515	22.4696	20.2102	
0.404358	-0.0483704	-0.0387878	373.691	8.11833	0.000524351	0.000432335	0.898266	0.404358	-31443.4	-29992.6	-25830.3	8.11833	84.1691	80.5421	72.2534	
0.409351	-0.0544739	-0.033783	373.698	8.21614	0.000556644	0.000685374	1.15777	0.409351	-31442.6	-29992.4	-25830.4	8.21614	108.648	103.988	93.3013	
