Scan started at 17:39:24 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0429688	-0.036499	376.194	0.195622	0.0136291	0.0129634	51.4333	0	-31590.5	-29933.3	-25680.7	0.195622	4832.36	4618.56	4151.18	
0.00499208	-0.0476685	-0.0360107	376.185	0.293434	0.00731009	0.0069907	24.7697	0.00499208	-31579.3	-29882.8	-25714.5	0.293434	2322.64	2220.01	1995.42	
0.00998416	-0.0418294	-0.0435791	376.176	0.391245	0.00963721	0.00962251	10.132	0.00998416	-31511.3	-29955.1	-25736.8	0.391245	942.806	901.304	810.611	
0.0149762	-0.042572	-0.0431824	376.173	0.489056	0.00397412	0.00390552	14.8518	0.0149762	-31484	-30018.8	-25730.9	0.489056	1393.11	1332.75	1197.57	
0.0199683	-0.0430298	-0.0422363	376.166	0.586867	0.00449679	0.00433338	14.5403	0.0199683	-31483.7	-30019.4	-25730.9	0.586867	1365.74	1304.94	1173	
0.0249604	-0.0405884	-0.0410461	376.169	0.684678	0.00441457	0.00441779	10.6082	0.0249604	-31485.3	-30018.4	-25731.2	0.684678	995.638	951.068	855.081	
0.0299525	-0.0431824	-0.0344238	376.176	0.782489	0.00338021	0.00332481	9.2817	0.0299525	-31485.8	-30017.8	-25731.1	0.782489	871.142	832.303	748.282	
0.0349446	-0.044281	-0.0369873	376.177	0.880301	0.0043873	0.0042729	8.25183	0.0349446	-31484.6	-30018.3	-25731.5	0.880301	774.292	739.962	665.036	
0.0399366	-0.0465088	-0.0376282	376.182	0.978112	0.00318179	0.00319339	5.84702	0.0399366	-31485.3	-30019.3	-25731.6	0.978112	547.411	523.434	470.358	
0.0449287	-0.0473023	-0.0377502	376.181	1.07592	0.00443406	0.00456637	6.75187	0.0449287	-31484.9	-30019.9	-25731	1.07592	633.601	605.294	544.215	
0.0499208	-0.048523	-0.0423889	376.18	1.17373	0.00244988	0.00209828	8.07529	0.0499208	-31485.7	-30019.6	-25731.1	1.17373	758.581	725.33	651.794	
0.0549129	-0.0431519	-0.0451355	376.183	1.27155	0.00334905	0.00316082	5.71451	0.0549129	-31485.8	-30019.3	-25730.3	1.27155	535.966	512.463	460.498	
0.059905	-0.0400391	-0.0452576	376.181	1.36936	0.00259272	0.00247947	1.5245	0.059905	-31484.5	-30019.9	-25730	1.36936	137.559	131.102	118.12	
0.064897	-0.0384216	-0.0473023	376.181	1.46717	0.00363679	0.00345764	4.95073	0.064897	-31484.6	-30018.1	-25729.3	1.46717	464.5	444.111	399.139	
0.0698891	-0.0408936	-0.0394592	376.179	1.56498	0.00305017	0.00308051	6.55453	0.0698891	-31484.3	-30016.9	-25729.2	1.56498	616.061	588.553	528.994	
0.0748812	-0.0476685	-0.0334168	376.18	1.66279	0.00222062	0.00214502	4.36968	0.0748812	-31482.9	-30016.5	-25729.8	1.66279	409.975	391.719	352.071	
0.0798733	-0.0484009	-0.0342407	376.176	1.7606	0.00260902	0.00272384	1.18136	0.0798733	-31482.4	-30017.5	-25729.5	1.7606	106.865	102.167	92.063	
0.0848654	-0.0516968	-0.0266724	376.172	1.85841	0.00550642	0.00536032	3.9085	0.0848654	-31482.4	-30018	-25730	1.85841	366.671	350.633	315.074	
0.0898574	-0.0495911	-0.032135	376.176	1.95622	0.00195843	0.0018585	4.84661	0.0898574	-31483.6	-30017.5	-25730.1	1.95622	455.267	435.113	391.051	
0.0948495	-0.0478821	-0.0354004	376.174	2.05403	0.00293994	0.00303703	3.53811	0.0948495	-31483.3	-30018.4	-25730.3	2.05403	331.949	317.066	285.064	
0.0998416	-0.0463257	-0.0375671	376.173	2.15185	0.00322689	0.00330982	2.65836	0.0998416	-31483.5	-30019.5	-25730.4	2.15185	248.735	238.082	213.894	
0.104834	-0.0455933	-0.0409546	376.176	2.24966	0.00453654	0.00446108	3.23017	0.104834	-31484.8	-30019.1	-25730.3	2.24966	303.064	289.611	260.278	
0.109826	-0.043457	-0.0404663	376.177	2.34747	0.00322693	0.00337789	3.09609	0.109826	-31485.6	-30018	-25730.2	2.34747	290.564	277.276	249.377	
0.114818	-0.0462647	-0.0368042	376.168	2.44528	0.0040301	0.0041686	2.97069	0.114818	-31485.9	-30017.8	-25730	2.44528	278.829	266.356	239.494	
0.11981	-0.048584	-0.0349121	376.171	2.54309	0.0038732	0.00386282	3.35613	0.11981	-31485.2	-30019	-25730.6	2.54309	315.229	301.174	270.732	
0.124802	-0.0477905	-0.039917	376.169	2.6409	0.00154751	0.00158121	2.75215	0.124802	-31485.2	-30018.6	-25730.2	2.6409	258.223	246.706	221.704	
