Scan started at 17:43:27 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0437012	-0.0394287	374.723	0.195622	0.0148171	0.0141731	50.7029	0	-31460.8	-30159.3	-25714.4	0.195622	4764.38	4554.45	4093.38	
0.00499208	-0.0472412	-0.0380249	374.711	0.293434	0.00774086	0.00728327	24.7604	0.00499208	-31552.4	-30015.5	-25702.5	0.293434	2322.58	2220.68	1995.54	
0.00998416	-0.0490316	-0.0391032	374.709	0.391245	0.0112526	0.0108286	12.9804	0.00998416	-31538.2	-29968.4	-25725.9	0.391245	1214.55	1160.95	1044.56	
0.0149762	-0.0437317	-0.0383301	374.704	0.489056	0.00352157	0.00335233	14.8468	0.0149762	-31486.6	-30016.5	-25743.9	0.489056	1393.28	1333.02	1197.4	
0.0199683	-0.0455017	-0.0362549	374.702	0.586867	0.00398951	0.00389886	12.5218	0.0199683	-31487.2	-30015.7	-25743.5	0.586867	1175.2	1124.47	1010.34	
0.0249604	-0.0429382	-0.0368347	374.704	0.684678	0.00561407	0.00567202	10.6051	0.0249604	-31487.4	-30014.9	-25743.4	0.684678	995.526	951.627	855.177	
0.0299525	-0.0454407	-0.0380249	374.701	0.782489	0.00388471	0.00394601	11.2451	0.0299525	-31488.6	-30014.3	-25743.1	0.782489	1056.23	1010.51	907.879	
0.0349446	-0.0496216	-0.0380249	374.71	0.880301	0.00393195	0.00390949	8.2508	0.0349446	-31488.7	-30014.1	-25742.8	0.880301	773.839	740.812	665.192	
0.0399366	-0.0493774	-0.0439758	374.711	0.978112	0.00327775	0.00317822	2.97597	0.0399366	-31489.2	-30013	-25743	0.978112	274.726	262.759	236.083	
0.0449287	-0.0505982	-0.045929	374.713	1.07592	0.00468286	0.00464651	6.749	0.0449287	-31487.8	-30013	-25743.4	1.07592	633.193	605.933	544.328	
0.0499208	-0.0491943	-0.0418701	374.715	1.17373	0.00178005	0.00167407	8.73422	0.0499208	-31486.6	-30014.4	-25743.9	1.17373	820.826	785.056	705.289	
0.0549129	-0.051178	-0.0440674	374.708	1.27155	0.00293707	0.00268337	5.71335	0.0549129	-31486.2	-30014.2	-25743.9	1.27155	536.282	512.301	460.401	
0.059905	-0.0492859	-0.0353394	374.702	1.36936	0.00292671	0.00275041	1.7756	0.059905	-31487.5	-30014.6	-25743.3	1.36936	162.337	156.091	140.058	
0.064897	-0.0513611	-0.0314331	374.7	1.46717	0.00465905	0.0044461	4.94951	0.064897	-31488.1	-30014.2	-25742.8	1.46717	464.432	444.335	399.145	
