Scan started at 17:38:36 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0653076	-0.0435791	375.985	0.195622	0.0153782	0.0148527	51.44	0	-31421.8	-29953.9	-25875	0.195622	4834.46	4619.34	4151.1	
0.00499208	-0.0621338	-0.0385742	375.981	0.293434	0.00696307	0.0067239	24.7695	0.00499208	-31381.7	-30054.7	-25861.6	0.293434	2323.72	2220.57	1995.46	
0.00998416	-0.0589193	-0.0359294	375.982	0.391245	0.00988542	0.00987369	10.1374	0.00998416	-31437.9	-30046.4	-25831	0.391245	943.632	900.866	810.263	
0.0149762	-0.056427	-0.0386047	375.986	0.489056	0.00356982	0.00344387	14.856	0.0149762	-31484.2	-29989.7	-25821.6	0.489056	1394.19	1332.27	1197.27	
0.0199683	-0.0527344	-0.0391846	375.99	0.586867	0.00390499	0.00380457	14.5423	0.0199683	-31484.4	-29989.1	-25821.7	0.586867	1365.97	1305.78	1173.26	
0.0249604	-0.0517273	-0.0422058	375.997	0.684678	0.00524886	0.00518114	10.6097	0.0249604	-31483.9	-29988.9	-25822	0.684678	996.005	951.602	855.212	
0.0299525	-0.0502319	-0.0440064	376.002	0.782489	0.00387171	0.00360525	9.2837	0.0299525	-31482.9	-29988.5	-25822	0.782489	871.491	832.608	748.324	
0.0349446	-0.0507202	-0.0393677	376.001	0.880301	0.00392733	0.00393166	8.25038	0.0349446	-31483.3	-29988.8	-25821.7	0.880301	774.186	740.638	665.297	
0.0399366	-0.0445252	-0.0432739	375.995	0.978112	0.00372559	0.00366488	5.84562	0.0399366	-31483.1	-29988.9	-25821.5	0.978112	547.48	523.742	470.491	
0.0449287	-0.043396	-0.0445862	375.99	1.07592	0.00429633	0.00439534	6.75164	0.0449287	-31483.6	-29989.4	-25821.6	1.07592	633.887	605.505	544.217	
0.0499208	-0.042511	-0.0438538	375.99	1.17373	0.00189777	0.0019087	8.07562	0.0499208	-31483.7	-29989.5	-25821.4	1.17373	758.899	725.53	651.848	
0.0549129	-0.0440064	-0.0415649	375.995	1.27155	0.00431752	0.00430757	5.71298	0.0549129	-31484.2	-29989.6	-25821	1.27155	535.94	512.831	460.623	
0.059905	-0.0519409	-0.0375061	375.996	1.36936	0.0027577	0.00262368	1.52321	0.059905	-31484.9	-29989.4	-25821.3	1.36936	137.427	131.42	118.295	
0.064897	-0.0543213	-0.0331726	375.995	1.46717	0.0033069	0.00329676	4.9523	0.064897	-31484.9	-29988.7	-25821.5	1.46717	464.703	444.22	399.147	
0.0698891	-0.0525513	-0.0320129	375.991	1.56498	0.00390425	0.0037528	6.55432	0.0698891	-31485.5	-29989.6	-25821.8	1.56498	615.998	589.108	529.189	
0.0748812	-0.0509033	-0.0379639	375.987	1.66279	0.00228788	0.00217343	4.36937	0.0748812	-31485.5	-29990.5	-25822.1	1.66279	410.068	391.985	352.2	
0.0798733	-0.045929	-0.0388489	375.992	1.7606	0.00234543	0.00235444	1.18425	0.0798733	-31485.4	-29989.9	-25821.8	1.7606	106.805	102.271	91.9901	
0.0848654	-0.040802	-0.0463867	375.991	1.85841	0.00606112	0.00582104	3.90849	0.0848654	-31485	-29989.8	-25822.1	1.85841	366.766	350.906	315.208	
0.0898574	-0.045044	-0.0471497	375.994	1.95622	0.00175447	0.00170988	4.84593	0.0898574	-31484.5	-29989.6	-25822.1	1.95622	455.462	435.326	391.122	
0.0948495	-0.0458679	-0.0464172	375.993	2.05403	0.0045825	0.00467893	3.53696	0.0948495	-31485.2	-29989.2	-25821.5	2.05403	332.099	317.192	285.091	
0.0998416	-0.0498962	-0.0411682	375.99	2.15185	0.00384137	0.00393267	2.6578	0.0998416	-31485.1	-29988.8	-25821.9	2.15185	248.956	238.063	213.9	
0.104834	-0.0533447	-0.0342102	375.995	2.24966	0.00384418	0.0037557	3.22979	0.104834	-31485.7	-29989.5	-25822.4	2.24966	303.021	289.847	260.373	
0.109826	-0.0515747	-0.0360413	375.993	2.34747	0.00304896	0.00313799	3.09504	0.109826	-31485	-29990.9	-25822.3	2.34747	290.564	277.618	249.489	
0.114818	-0.0439758	-0.0316467	375.995	2.44528	0.00412054	0.00407044	2.97164	0.114818	-31484.2	-29991.9	-25822.3	2.44528	278.95	266.52	239.521	
0.11981	-0.0429077	-0.0366821	375.992	2.54309	0.00452657	0.0045792	3.3573	0.11981	-31484.4	-29991.3	-25822.4	2.54309	315.316	301.427	270.846	
0.124802	-0.0412903	-0.0379028	375.99	2.6409	0.0011807	0.00106877	2.75201	0.124802	-31483.6	-29990.8	-25822.6	2.6409	258.299	246.78	221.778	
0.129794	-0.0427551	-0.0418396	375.997	2.73871	0.00154288	0.00176481	1.44772	0.129794	-31482.6	-29990.4	-25822.6	2.73871	134.81	128.762	115.758	
0.134786	-0.0490112	-0.0427551	375.997	2.83652	0.00153762	0.00147443	2.56206	0.134786	-31483.9	-29989.9	-25822.2	2.83652	240.48	229.796	206.499	
