Scan started at 17:34:48 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0524902	-0.0426025	375.405	0.195622	0.0149124	0.0139302	51.4506	0	-31475.7	-29834.6	-25831.8	0.195622	4830.61	4619.39	4149.46	
0.00499208	-0.0490112	-0.0394287	375.41	0.293434	0.00704514	0.00665856	24.7725	0.00499208	-31394.5	-29988.4	-25839.5	0.293434	2321.83	2220.57	1994.49	
0.00998416	-0.0430501	-0.0273031	375.411	0.391245	0.00847763	0.00843421	10.1351	0.00998416	-31408	-30048.1	-25808.8	0.391245	943.457	900.862	810.666	
0.0149762	-0.0426636	-0.0285645	375.41	0.489056	0.00348842	0.00340255	14.8567	0.0149762	-31456.6	-30002.3	-25790	0.489056	1393.12	1332.43	1196.73	
0.0199683	-0.0383606	-0.0268555	375.411	0.586867	0.00463488	0.00480506	14.5441	0.0199683	-31455.6	-30003.3	-25790.4	0.586867	1364.85	1305.89	1172.95	
0.0249604	-0.040863	-0.0292664	375.41	0.684678	0.00499793	0.00484574	10.6112	0.0249604	-31454.6	-30003.4	-25790.1	0.684678	995.197	951.515	854.737	
0.0299525	-0.0438232	-0.0366211	375.408	0.782489	0.00319778	0.00319638	9.28495	0.0299525	-31454.7	-30003.5	-25789.7	0.782489	870.762	832.721	748.108	
0.0349446	-0.0443115	-0.0357361	375.41	0.880301	0.00545627	0.00563885	8.25229	0.0349446	-31453.6	-30003.4	-25789.8	0.880301	773.607	740.774	664.998	
0.0399366	-0.0484924	-0.0403442	375.412	0.978112	0.00305703	0.00337228	5.84718	0.0399366	-31453.8	-30003.3	-25789.7	0.978112	547.182	523.668	470.333	
0.0449287	-0.0461731	-0.038971	375.407	1.07592	0.00411483	0.00432035	6.75311	0.0449287	-31454.6	-30003	-25789.9	1.07592	633.252	605.534	543.949	
0.0499208	-0.0467835	-0.0431519	375.406	1.17373	0.00242974	0.00262287	8.07731	0.0499208	-31455.4	-30002.8	-25790	1.17373	758.238	725.584	651.57	
0.0549129	-0.0432739	-0.0429382	375.404	1.27155	0.00364615	0.00353326	5.71427	0.0549129	-31455.5	-30002.2	-25789.8	1.27155	535.751	512.688	460.381	
0.059905	-0.0417481	-0.0392761	375.402	1.36936	0.00265648	0.00275424	1.52206	0.059905	-31456.1	-30002.9	-25790	1.36936	137.529	131.269	118.228	
0.064897	-0.0452576	-0.039093	375.404	1.46717	0.00369909	0.0038025	4.95271	0.064897	-31455.8	-30004.1	-25790.4	1.46717	464.271	444.265	398.981	
0.0698891	-0.048584	-0.0360718	375.404	1.56498	0.00359344	0.00358202	6.55593	0.0698891	-31455.5	-30006	-25790.7	1.56498	615.586	588.946	528.909	
0.0748812	-0.0513611	-0.0361328	375.404	1.66279	0.00238438	0.00253659	4.37037	0.0748812	-31455.4	-30006.7	-25791	1.66279	409.827	391.832	351.976	
0.0798733	-0.0515442	-0.0359497	375.404	1.7606	0.00179729	0.00192809	1.18379	0.0798733	-31455.2	-30006	-25790.9	1.7606	106.873	102.256	91.9823	
