Scan started at 17:31:36 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0617676	-0.0369873	374.637	0.195622	0.0147277	0.0141221	51.4686	0	-31458.3	-30136.7	-25739	0.195622	4829.67	4621.94	4149.02	
0.00499208	-0.0512695	-0.0377197	374.629	0.293434	0.00714735	0.00681223	24.7788	0.00499208	-31530.9	-29985	-25737.8	0.293434	2321.8	2221.89	1994.38	
0.00998416	-0.0511882	-0.0360107	374.638	0.391245	0.00964435	0.00953891	10.134	0.00998416	-31495.6	-29955.1	-25770.4	0.391245	943.867	901.624	811.848	
0.0149762	-0.0490112	-0.0383606	374.637	0.489056	0.00451797	0.00439548	14.8609	0.0149762	-31441.2	-30014.8	-25786.4	0.489056	1393.31	1333.28	1196.74	
0.0199683	-0.0466003	-0.0392151	374.634	0.586867	0.00533727	0.00515243	14.5488	0.0199683	-31441	-30015.2	-25786.5	0.586867	1365.04	1306.6	1173.27	
0.0249604	-0.0403748	-0.0455322	374.632	0.684678	0.00541953	0.00551132	10.6142	0.0249604	-31440.3	-30014.9	-25786.9	0.684678	995.289	952.225	854.729	
0.0299525	-0.0383911	-0.0485535	374.622	0.782489	0.00339268	0.003404	9.28823	0.0299525	-31440	-30015.3	-25786.9	0.782489	870.895	833.145	748.236	
0.0349446	-0.0409241	-0.0502625	374.618	0.880301	0.00419809	0.00431766	8.25509	0.0349446	-31439.2	-30015.5	-25786.7	0.880301	773.704	741.179	664.936	
0.0399366	-0.0410156	-0.0462952	374.617	0.978112	0.00367391	0.00357671	5.84859	0.0399366	-31439.8	-30015.2	-25786.3	0.978112	547.2	524.061	470.405	
0.0449287	-0.048523	-0.0407715	374.62	1.07592	0.00497572	0.00497941	6.75536	0.0449287	-31440.2	-30015.8	-25787	1.07592	633.268	605.917	543.861	
0.0499208	-0.0484314	-0.0417786	374.623	1.17373	0.00202293	0.00207962	8.08011	0.0499208	-31441	-30015.3	-25787	1.17373	758.231	725.898	651.454	
0.0549129	-0.0531616	-0.0341492	374.621	1.27155	0.00346094	0.00335341	5.71573	0.0549129	-31441.1	-30014.3	-25786.7	1.27155	535.649	513.067	460.339	
0.059905	-0.0541382	-0.0388489	374.621	1.36936	0.00282261	0.00276214	1.51979	0.059905	-31441.3	-30014.8	-25786.8	1.36936	137.502	131.635	118.242	
0.064897	-0.0557251	-0.0392456	374.62	1.46717	0.00352934	0.00350938	4.95393	0.064897	-31440.6	-30014.6	-25787.4	1.46717	464.275	444.556	398.949	
0.0698891	-0.0528259	-0.0460815	374.619	1.56498	0.00380447	0.00356828	6.55789	0.0698891	-31440.5	-30015.9	-25787.3	1.56498	615.518	589.346	528.818	
0.0748812	-0.0470581	-0.0534973	374.626	1.66279	0.00208666	0.00202189	4.37121	0.0748812	-31442.5	-30016.3	-25786.1	1.66279	409.785	392.163	351.972	
0.0798733	-0.0442505	-0.0539856	374.625	1.7606	0.00259296	0.00255414	1.18298	0.0798733	-31443.1	-30015.6	-25786.1	1.7606	107.016	102.381	91.9284	
0.0848654	-0.0438843	-0.0496826	374.626	1.85841	0.00580408	0.00564537	3.9106	0.0848654	-31442.7	-30017	-25787	1.85841	366.507	351.048	314.992	
0.0898574	-0.045105	-0.0403137	374.627	1.95622	0.00132884	0.00126209	4.84888	0.0898574	-31442.2	-30017	-25787.2	1.95622	455.023	435.521	390.856	
0.0948495	-0.0457764	-0.0379944	374.626	2.05403	0.00406876	0.00419859	3.53897	0.0948495	-31443.3	-30016.2	-25786.5	2.05403	331.772	317.387	284.919	
0.0998416	-0.0462341	-0.0329285	374.633	2.15185	0.00456891	0.00469354	2.65897	0.0998416	-31443.8	-30016.1	-25786.1	2.15185	248.867	238.144	213.76	
0.104834	-0.0444031	-0.0325623	374.635	2.24966	0.00310722	0.00310123	3.23164	0.104834	-31440.3	-30017.8	-25788.3	2.24966	302.84	289.911	260.212	
0.109826	-0.0470886	-0.0344543	374.633	2.34747	0.00211047	0.00216219	3.09636	0.109826	-31440	-30017.2	-25788.4	2.34747	290.258	277.752	249.301	
0.114818	-0.0455017	-0.0379334	374.636	2.44528	0.00375425	0.00370609	2.97281	0.114818	-31441.9	-30014.3	-25786.1	2.44528	278.661	266.643	239.355	
0.11981	-0.0446167	-0.0411072	374.63	2.54309	0.00304183	0.00324142	3.35914	0.11981	-31441.1	-30013.6	-25786.5	2.54309	315.076	301.482	270.604	
0.124802	-0.0436401	-0.0429688	374.631	2.6409	0.00116099	0.00104782	2.75311	0.124802	-31441.3	-30013.9	-25786.6	2.6409	258.029	246.943	221.617	
0.129794	-0.0443115	-0.039978	374.634	2.73871	0.00229421	0.00232941	1.44729	0.129794	-31439.7	-30014.6	-25786.9	2.73871	134.677	128.954	115.712	
0.134786	-0.0450745	-0.0368652	374.628	2.83652	0.001106	0.00100164	2.56323	0.134786	-31442	-30014.3	-25786.4	2.83652	240.297	229.867	206.346	
0.139778	-0.0455017	-0.0395508	374.629	2.93434	0.000978969	0.00112677	3.4313	0.139778	-31442.1	-30014.7	-25786	2.93434	322.092	308.287	276.646	
0.14477	-0.0441284	-0.0396729	374.63	3.03215	0.00262445	0.00273261	2.39784	0.14477	-31440.3	-30016	-25787.2	3.03215	224.668	215.172	193.069	
0.149762	-0.0438232	-0.0434876	374.629	3.12996	0.00159362	0.00130769	0.175906	0.149762	-31441.2	-30016.4	-25787	3.12996	4.55823	2.7651	4.05473	
0.154754	-0.0429688	-0.0425415	374.632	3.22777	0.00106744	0.000922312	2.25264	0.154754	-31442.4	-30015.7	-25786.4	3.22777	211.124	202.057	181.345	
0.159747	-0.0395508	-0.0438232	374.64	3.32558	0.00104232	0.000980675	3.02791	0.159747	-31443.5	-30014.3	-25786.4	3.32558	284.136	272.093	244.154	
