Scan started at 17:49:06 01/03/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0480957	-0.0355225	377.137	0.195622	0.015942	0.0155381	51.4292	0	-31602.5	-29851.7	-25823.6	0.195622	4831.15	4619.19	4150.86	
0.00499208	-0.0480347	-0.0358276	377.126	0.293434	0.00977357	0.00978274	24.7787	0.00499208	-31505.3	-29872.2	-25837.4	0.293434	2322.06	2220.56	1995.05	
0.00998416	-0.0536296	-0.0398763	377.118	0.391245	0.0119671	0.0119487	10.1219	0.00998416	-31443.7	-29961.9	-25827.3	0.391245	942.376	900.926	810.68	
0.0149762	-0.0536804	-0.0435791	377.114	0.489056	0.00343167	0.00339021	14.853	0.0149762	-31459.3	-29996	-25816.3	0.489056	1392.6	1332.94	1197.48	
0.0199683	-0.0542297	-0.0432434	377.113	0.586867	0.0051627	0.00503984	14.5472	0.0199683	-31459.2	-29996.1	-25816.1	0.586867	1365.27	1305.74	1172.63	
0.0249604	-0.0531921	-0.0391541	377.119	0.684678	0.00560405	0.00553646	10.6089	0.0249604	-31458.8	-29995.9	-25816.5	0.684678	995.363	951.355	855.03	
0.0299525	-0.0497131	-0.0393982	377.122	0.782489	0.00388081	0.00390391	9.27754	0.0299525	-31458.5	-29996.5	-25817.3	0.782489	870.437	832.888	748.485	
0.0349446	-0.0475464	-0.0375366	377.128	0.880301	0.00299803	0.00314053	8.26332	0.0349446	-31457.7	-29997.3	-25816.7	0.880301	774.425	740.158	664.551	
0.0399366	-0.0453796	-0.0436707	377.131	0.978112	0.00238161	0.00264062	5.85975	0.0399366	-31457.2	-29998.1	-25817.4	0.978112	547.909	523.211	469.747	
0.0449287	-0.0452271	-0.0451965	377.13	1.07592	0.00358046	0.00356699	6.75033	0.0449287	-31459.3	-29997	-25817.3	1.07592	633.294	605.451	544.295	
0.0499208	-0.0464783	-0.0458984	377.129	1.17373	0.0034455	0.00357607	8.08118	0.0499208	-31461.1	-29996.1	-25816.6	1.17373	758.812	725.077	651.411	
0.0549129	-0.0522156	-0.0502014	377.126	1.27155	0.00500931	0.00525722	5.72692	0.0549129	-31461	-29996.8	-25816.7	1.27155	536.265	512.493	459.809	
0.059905	-0.0524597	-0.043396	377.12	1.36936	0.00313626	0.00320716	1.52692	0.059905	-31461.1	-29997.1	-25817.2	1.36936	137.428	131.559	117.984	
0.064897	-0.051178	-0.0488892	377.116	1.46717	0.00341738	0.00337316	4.95226	0.064897	-31460.6	-29997.2	-25817.6	1.46717	464.583	443.927	398.935	
0.0698891	-0.0477295	-0.0429077	377.117	1.56498	0.00302862	0.00328373	6.56145	0.0698891	-31459.7	-29998.1	-25818.1	1.56498	615.889	588.97	528.697	
0.0748812	-0.0447388	-0.0379944	377.117	1.66279	0.00347651	0.00342858	4.37482	0.0748812	-31459	-29999.3	-25818.1	1.66279	409.924	392.088	351.935	
0.0798733	-0.0447693	-0.0396729	377.117	1.7606	0.00326808	0.00329422	1.18123	0.0798733	-31457.9	-29999.2	-25818.1	1.7606	106.828	102.11	91.9689	
0.0848654	-0.0473633	-0.0368347	377.116	1.85841	0.00578811	0.00593362	3.91722	0.0848654	-31459.2	-29997	-25818	1.85841	366.674	350.961	314.821	
0.0898574	-0.0513001	-0.0412903	377.115	1.95622	0.00266583	0.00258752	4.85323	0.0898574	-31460.9	-29996.5	-25816.8	1.95622	455.241	435.369	390.814	
0.0948495	-0.0515137	-0.0417175	377.116	2.05403	0.00589418	0.00603155	3.5382	0.0948495	-31460.7	-29996.9	-25816.7	2.05403	331.855	317.166	285.014	
0.0998416	-0.055481	-0.04599	377.117	2.15185	0.00431691	0.00437558	2.6606	0.0998416	-31461.2	-29997.3	-25817.1	2.15185	248.84	238.051	213.724	
0.104834	-0.0534058	-0.0481262	377.119	2.24966	0.00391353	0.00389156	3.23777	0.104834	-31461.4	-29997.1	-25817.2	2.24966	303.048	289.792	259.93	
