 index dobs regional res_data x y z
377 3993 -34.800820859924045 -45.06276033837829 10.261939478454245 2318.077037449926 -2634.4056314468617 -242.3800000000001
378 3994 -49.18597911343588 -45.21279620638462 -3.9731829070512603 2188.077037449926 -2630.4056314468617 -235.06999999999994
379 3995 -65.98322733681023 -45.362000163119134 -20.621227173691096 2059.077037449926 -2627.4056314468617 -229.20000000000005
380 3996 -71.58708240075318 -45.51087168014991 -26.076210720603264 1930.0770374499261 -2623.4056314468617 -225.17000000000007
381 3997 -94.28214563214615 -45.65924372561264 -48.622901906533514 1802.0770374499261 -2621.4056314468617 -222.29999999999995
382 3998 -106.33516296654788 -45.807615771075355 -60.52754719547253 1674.0770374499261 -2619.4056314468617 -219.08000000000004
383 3999 -122.53127147880248 -45.95465643369822 -76.57661504510426 1548.0770374499261 -2620.4056314468617 -214.75
384 4000 -129.60718227434776 -46.10202953602482 -83.50515273832295 1422.0770374499261 -2622.4056314468617 -209.48000000000002
385 4001 -152.58978839312832 -46.24973507805518 -106.34005331507313 1296.0770374499261 -2625.4056314468617 -203.30999999999995
386 4002 -162.50596971787883 -46.397108180381785 -116.10886153749703 1170.0770374499261 -2627.4056314468617 -195.63
387 4003 -174.02482149669822 -46.543316931732846 -127.48150456496538 1045.0770374499261 -2629.4056314468617 -187.92999999999995
388 4004 -182.3488877675052 -46.690025154651956 -135.65886261285326 919.0770374499261 -2629.4056314468617 -180.44000000000005
389 4005 -196.67010054779956 -46.83673337757107 -149.83336717022848 793.0770374499261 -2629.4056314468617 -173.36
390 4006 -204.41671671034953 -46.98310916078644 -157.43360754956308 667.0770374499261 -2628.4056314468617 -167.39999999999998
391 4007 -204.04585256747333 -47.128985472433754 -156.91686709503958 542.0770374499261 -2629.4056314468617 -161.21000000000004
392 4008 -213.20305131426943 -47.27303255369803 -165.9300187605714 418.07703744992614 -2628.4056314468617 -155.88
393 4009 -221.21190922619198 -47.418908865345344 -173.79300036084663 293.07703744992614 -2629.4056314468617 -150.60000000000002
394 4010 -216.46701355685195 -47.56212403533781 -168.90488952151415 170.07703744992614 -2629.4056314468617 -146.42999999999995
395 4011 -220.70334571756058 -47.70567164503403 -172.99767407252654 47.07703744992614 -2630.4056314468617 -143.72000000000003
396 4012 -221.4989965867826 -47.84572620180359 -173.653270384979 -72.92296255007386 -2631.4056314468617 -147.92999999999995
397 4013 -225.46589297604396 -47.98461640759762 -177.48127656844633 -191.92296255007386 -2632.4056314468617 -157.01
398 4014 -234.1121127875575 -48.120346000168745 -185.99176678738874 -307.92296255007386 -2634.4056314468617 -157.40999999999997
399 4015 -219.6935456450958 -48.25607559273986 -171.43747005235593 -423.92296255007386 -2636.4056314468617 -150.59000000000003
400 4016 -221.62975639563962 -48.391805185310986 -173.23795121032862 -539.9229625500739 -2638.4056314468617 -139.83000000000004
401 4017 -213.91952440419848 -48.52869912885765 -165.39082527534083 -656.9229625500739 -2640.4056314468617 -127.96000000000004
402 4018 -204.54489755166387 -48.66675742337987 -155.878140128284 -774.9229625500739 -2642.4056314468617 -115.51999999999998
403 4019 -195.8610563970015 -48.8056476291739 -147.0554087678276 -893.9229625500739 -2643.4056314468617 -104.50999999999999
404 4020 -187.4901827222181 -48.94570218594346 -138.54448053627465 -1013.9229625500739 -2644.4056314468617 -93.83000000000004
405 4021 -177.22934209851178 -49.08575674271303 -128.14358535579873 -1133.9229625500739 -2645.4056314468617 -83.83000000000004
406 4022 -173.57132242642533 -49.2258112994826 -124.34551112694272 -1253.9229625500739 -2646.4056314468617 -75.89999999999998
407 4023 -154.24532712830754 -49.36703020722772 -104.87829692107982 -1374.9229625500739 -2647.4056314468617 -68.88999999999999
408 4024 -146.24444298495595 -49.50708476399729 -96.73735822095867 -1494.9229625500739 -2648.4056314468617 -61.49000000000001
409 4025 -141.0295839064901 -49.64863611144616 -91.38094779504394 -1615.9229625500739 -2650.4056314468617 -54.24000000000001
410 4026 -120.66252369487114 -49.78869066821573 -70.8738330266554 -1735.9229625500739 -2651.4056314468617 -48.440000000000055
411 4027 -121.11955140310391 -49.92907766468904 -71.19047373841488 -1855.9229625500739 -2653.4056314468617 -43.190000000000055
412 4028 -99.65071660585579 -50.068300310186814 -49.58241629566898 -1974.9229625500739 -2655.4056314468617 -37.710000000000036
413 4029 -103.77599831719533 -50.208687306660124 -53.56731101053521 -2094.922962550074 -2657.4056314468617 -31.860000000000014
414 4030 -94.08504926563418 -50.34907430313344 -43.73597496250074 -2214.922962550074 -2659.4056314468617 -24.74000000000001
415 4031 -86.30718534125121 -50.48946129960676 -35.81772404164445 -2334.922962550074 -2661.4056314468617 -16.850000000000023
416 4032 -83.72453278324114 -50.62984829608007 -33.094684487161075 -2454.922962550074 -2663.4056314468617 -8.230000000000018
417 4033 -82.96334370891874 -50.77139964352894 -32.191944065389805 -2575.922962550074 -2665.4056314468617 -202.70369296533775
418 4034 -80.24837703886135 -50.91228611157031 -29.33609092729104 -2696.922962550074 -2665.4056314468617 -202.70369296533775
419 4035 -77.91326353488355 -51.052840139907936 -26.86042339497562 -2817.922962550074 -2664.4056314468617 -202.70369296533775
420 4036 -71.98095647446608 -51.193061728541814 -20.78789474592427 -2938.922962550074 -2662.4056314468617 -202.70369296533775
421 4037 -70.30359443946661 -51.33444766815125 -18.96914677131536 -3060.922962550074 -2660.4056314468617 -202.70369296533775
422 4038 -61.87562845608195 -51.47583360776068 -10.399794848321271 -3182.922962550074 -2658.4056314468617 -202.70369296533775
423 4039 -70.99252084949347 -51.615722756690815 -19.37679809280266 -3303.922962550074 -2655.4056314468617 -202.70369296533775
424 4040 -48.61394246086909 -51.7544475546454 3.140505093776312 -3423.922962550074 -2652.4056314468617 -202.70369296533775
425 4041 -59.75280461316973 -51.89167556192069 -7.861129051249037 -3542.922962550074 -2648.4056314468617 -202.70369296533775
426 4042 -57.19458121137749 -52.02773921822043 -5.166841993157057 -3660.922962550074 -2644.4056314468617 -202.70369296533775
427 4043 -58.286431650032306 -52.16313799511269 -6.123293654919614 -3778.922962550074 -2638.4056314468617 -202.70369296533775
428 4044 -61.5496505005726 -52.296208070053844 -9.253442430518753 -3894.922962550074 -2632.4056314468617 -202.70369296533775
429 4045 -54.678768229592734 -52.430442495970546 -2.2483257336221882 -4011.922962550074 -2626.4056314468617 -202.70369296533775
430 4046 -54.62517972291968 -52.56434448218351 -2.060835240736175 -4128.922962550074 -2619.4056314468617 -202.70369296533775
431 4047 -57.949234107413275 -52.69857890810021 -5.250655199313066 -4245.922962550074 -2613.4056314468617 -202.70369296533775
432 4048 -55.73752560323398 -52.83397768499246 -2.9035479182415216 -4363.922962550074 -2607.4056314468617 -202.70369296533775
433 4049 -59.53504611311655 -52.97037378099595 -6.564672332120601 -4481.922962550074 -2604.4056314468617 -202.70369296533775
434 4050 -47.19163403230422 -53.10743475640694 5.915800724102716 -4599.922962550074 -2603.4056314468617 -202.70369296533775
435 4051 -51.272198346377415 -53.245825490632896 1.973627144255481 -4717.922962550074 -2606.4056314468617 -202.70369296533775
436 4052 -47.13669786314414 -53.386045455241906 6.249347592097763 -4836.922962550074 -2611.4056314468617 -202.70369296533775
437 4053 -44.29305197338297 -53.52510106887536 9.232049095492386 -4954.922962550074 -2616.4056314468617 -202.70369296533775
438 4237 132.84240411837615 -41.90050001857957 174.74290413695573 4890.077037449926 -2130.4056314468617 -381.55999999999995
439 4238 132.81843029352885 -42.04338274886829 174.86181304239713 4767.077037449926 -2129.4056314468617 -379.48
440 4239 126.64369339125935 -42.18726279826826 168.8309561895276 4644.077037449926 -2131.4056314468617 -377.53999999999996
441 4240 132.71799188484658 -42.32964605698892 175.0476379418355 4522.077037449926 -2132.4056314468617 -375.02
442 4241 131.84088535395915 -42.471696876005836 174.312582229965 4400.077037449926 -2132.4056314468617 -371.72
443 4242 118.97338501522906 -42.612750375911524 161.58613539114057 4278.077037449926 -2129.4056314468617 -367.0
444 4243 127.15128734413702 -42.75413631552096 169.90542365965797 4156.077037449926 -2127.4056314468617 -360.22
445 4244 126.37277060959717 -42.89402546445109 169.26679607404827 4035.077037449926 -2124.4056314468617 -351.9100000000001
446 4245 134.31100755561056 -43.035743843764266 177.34675139937482 3913.077037449926 -2123.4056314468617 -342.8399999999999
447 4246 131.9771436721164 -43.17862657405299 175.1557702461694 3790.077037449926 -2122.4056314468617 -333.70000000000005
448 4247 133.59166745425992 -43.322174183749205 176.91384163800913 3667.077037449926 -2123.4056314468617 -323.43000000000006
449 4248 126.67548672344942 -43.464557442469875 170.1400441659193 3545.077037449926 -2124.4056314468617 -313.3299999999999
450 4249 126.75601165964757 -43.608437491869836 170.36444915151742 3422.077037449926 -2126.4056314468617 -304.26
451 4250 129.2817736587019 -43.7523175412698 173.0340911999717 3299.077037449926 -2128.4056314468617 -296.45000000000005
452 4251 116.64177157285658 -43.89586515096601 160.5376367238226 3176.077037449926 -2129.4056314468617 -288.81999999999994
453 4252 117.44300344667397 -44.04024467193403 161.483248118608 3052.077037449926 -2129.4056314468617 -282.72
454 4253 109.43523664902192 -44.18163061154346 153.61686726056539 2930.077037449926 -2127.4056314468617 -279.8599999999999
455 4254 104.86222008088157 -44.32268411144914 149.18490419233072 2808.077037449926 -2124.4056314468617 -276.6199999999999
456 4255 90.18414524419721 -44.46440249076232 134.64854773495952 2686.077037449926 -2123.4056314468617 -272.8499999999999
457 4256 81.96925877937073 -44.60528895880369 126.57454773817443 2565.077037449926 -2123.4056314468617 -269.0999999999999
458 4257 70.32446296695493 -44.74650786654881 115.07097083350374 2444.077037449926 -2124.4056314468617 -265.3399999999999
459 4258 47.93259243577801 -44.88772677429393 92.82031921007194 2323.077037449926 -2125.4056314468617 -261.49
460 4259 31.742781021441584 -45.02894568203905 76.77172670348064 2202.077037449926 -2126.4056314468617 -258.5799999999999
461 4260 23.690444880202037 -45.16933267851236 68.8597775587144 2082.077037449926 -2128.4056314468617 -255.75
462 4261 -2.3441848006580837 -45.31088402596123 42.966699225303145 1961.0770374499261 -2130.4056314468617 -253.42000000000007
463 4262 -16.54731209296204 -45.45160346213829 28.904291369176246 1841.0770374499261 -2133.4056314468617 -252.53999999999996
464 4263 -37.62117948608092 -45.59115854733981 7.96997906125889 1722.0770374499261 -2136.4056314468617 -253.57999999999993
465 4264 -70.58436550144853 -45.72954928156577 -24.854816219882764 1604.0770374499261 -2139.4056314468617 -255.3800000000001
466 4265 -89.56457251780215 -45.866942696680496 -43.69762982112165 1486.0770374499261 -2139.4056314468617 -257.1400000000001
467 4266 -105.89906701546522 -46.00283932111593 -59.89622769434929 1369.0770374499261 -2138.4056314468617 -256.78
468 4267 -117.02141289562111 -46.13990029652691 -70.88151259909421 1251.0770374499261 -2137.4056314468617 -253.70000000000005
469 4268 -136.34055811601337 -46.27845806261718 -90.0621000533962 1132.0770374499261 -2137.4056314468617 -248.76
470 4269 -150.76288260595575 -46.4173482684112 -104.34553433754455 1013.0770374499261 -2138.4056314468617 -243.75
471 4270 -175.7850980925221 -46.55740282518078 -129.22769526734132 893.0770374499261 -2139.4056314468617 -240.07999999999993
472 4271 -191.10623558159054 -46.6986217329259 -144.40761384866465 772.0770374499261 -2140.4056314468617 -237.3699999999999
473 4272 -204.29710719350393 -46.83950820096727 -157.45759899253665 651.0770374499261 -2140.4056314468617 -234.3599999999999
474 4273 -216.70366357176738 -46.981059548416134 -169.72260402335124 530.0770374499261 -2142.4056314468617 -231.66000000000008
475 4274 -228.28484624618633 -47.12444012624803 -181.1604061199383 408.07703744992614 -2146.4056314468617 -229.8800000000001
476 4275 -240.63261935134193 -47.2674882643762 -193.36513108696573 286.07703744992614 -2149.4056314468617 -230.05999999999995
477 4276 -253.121444624783 -47.40870717212131 -205.7127374526617 165.07703744992614 -2150.4056314468617 -232.81999999999994
478 4277 -261.58429194580185 -47.548928760755196 -214.03536318504666 44.07703744992614 -2148.4056314468617 -235.94000000000005
479 4278 -270.8710944753757 -47.688817909685326 -223.18227656569036 -76.92296255007386 -2145.4056314468617 -239.26
480 4279 -276.8146379975658 -47.827542707639914 -228.9870952899259 -196.92296255007386 -2142.4056314468617 -241.41000000000008
481 4280 -277.3912261329755 -47.963773395803976 -229.4274527371715 -315.92296255007386 -2135.4056314468617 -241.28999999999996
482 4281 -285.1911217133406 -48.101168434943574 -237.089953278397 -435.92296255007386 -2128.4056314468617 -237.70000000000005
483 4282 -281.1374727502949 -48.23856347408318 -232.8989092762117 -555.9229625500739 -2121.4056314468617 -231.6099999999999
484 4283 -270.71681116860503 -48.377455303902074 -222.33935586470295 -676.9229625500739 -2115.4056314468617 -225.32999999999993
485 4284 -268.06702003213314 -48.517012013128465 -219.55000801900468 -797.9229625500739 -2111.4056314468617 -219.69000000000005
486 4285 -261.49800941113256 -48.6583979527379 -212.83961145839464 -919.9229625500739 -2109.4056314468617 -214.55999999999995
487 4286 -236.10405893485805 -48.80044877175482 -187.30361016310323 -1041.9229625500739 -2109.4056314468617 -210.04999999999995
488 4287 -224.16145397197974 -48.94382934958673 -175.217624622393 -1163.9229625500739 -2113.4056314468617 -206.76999999999998
489 4288 -208.2492276114838 -49.08687748771488 -159.16235012376893 -1285.9229625500739 -2116.4056314468617 -201.11
490 4289 -209.38497107991844 -49.22992562584304 -160.1550454540754 -1407.9229625500739 -2119.4056314468617 -195.32000000000005
491 4290 -171.37494660630796 -49.37180941299565 -122.00313719331231 -1528.9229625500739 -2122.4056314468617 -189.85000000000002
492 4291 -153.13199374321925 -49.51336076044451 -103.61863298277474 -1649.9229625500739 -2124.4056314468617 -184.30999999999995
493 4292 -147.36841809219013 -49.65457966818963 -97.7138384240005 -1770.9229625500739 -2125.4056314468617 -180.04999999999995
494 4293 -135.14975469388241 -49.795466136231006 -85.35428855765142 -1891.9229625500739 -2125.4056314468617 -175.78999999999996
495 4294 -126.32617481508373 -49.93485581359308 -76.39131900149064 -2011.9229625500739 -2124.4056314468617 -171.58000000000004
496 4295 -109.03314035244112 -50.07424549095516 -58.958894861485966 -2131.922962550074 -2123.4056314468617 -165.87
497 4296 -99.38890644313061 -50.213635168317246 -49.17527127481336 -2251.922962550074 -2122.4056314468617 -160.38
498 4297 -102.93549466098146 -50.35219293440752 -52.58330172657394 -2370.922962550074 -2122.4056314468617 -155.01
499 4298 -86.2492032455676 -50.49224749117708 -35.75695575439052 -2490.922962550074 -2123.4056314468617 -149.86
500 4299 -75.43573100921003 -50.63113769697111 -24.80459331223892 -2609.922962550074 -2124.4056314468617 -144.44000000000005
501 4300 -84.08807191702144 -50.770692782172624 -33.317379134848814 -2728.922962550074 -2127.4056314468617 -137.27999999999997
502 4301 -78.69732003039556 -50.91141221834968 -27.785907812045878 -2848.922962550074 -2130.4056314468617 -129.15999999999997
503 4302 -75.91049967972977 -51.05063486384745 -24.859864815882318 -2967.922962550074 -2132.4056314468617 -121.19000000000005
504 4303 -65.83769997585851 -51.18919262993772 -14.648507345920791 -3086.922962550074 -2132.4056314468617 -113.99000000000001
505 4304 -60.09186431326343 -51.32741795632426 -8.764446356939168 -3205.922962550074 -2131.4056314468617 -106.86000000000001
506 4305 -49.213519347630616 -51.46531084300704 2.2517914953764233 -3324.922962550074 -2129.4056314468617 -98.49000000000001
507 4306 -50.13121394964502 -51.60320372968983 1.471989780044808 -3443.922962550074 -2127.4056314468617 -89.40999999999997
508 4307 -46.10032538374293 -51.743258286459394 5.642932902716467 -3563.922962550074 -2128.4056314468617 -80.29999999999995
509 4308 -52.746677203854105 -51.88131658098162 -0.8653606228724868 -3681.922962550074 -2130.4056314468617 -72.13
510 4309 -56.1563782567923 -52.02153654559062 -4.13484171120168 -3800.922962550074 -2135.4056314468617 -65.74000000000001
511 4310 -50.427359344147085 -52.162088949903364 1.7347296057562787 -3919.922962550074 -2141.4056314468617 -61.47000000000003
512 4311 -47.809458081692426 -52.30014724442559 4.490689162733162 -4037.922962550074 -2143.4056314468617 -57.039999999999964
513 4312 -60.63157759273998 -52.43754065954032 -8.194036933199662 -4155.922962550074 -2143.4056314468617 -52.66999999999996
514 4313 -42.792654212156734 -52.57360431584006 9.780950103683324 -4273.922962550074 -2139.4056314468617 -45.75999999999999
515 4314 -47.58353785174912 -52.71000041184355 5.126462560094431 -4391.922962550074 -2136.4056314468617 -37.110000000000014
516 4315 -43.98611265183286 -52.84789329852633 8.861780646693468 -4510.922962550074 -2134.4056314468617 -27.850000000000023
517 4316 -40.33462539187556 -52.985786185209115 12.651160793333553 -4629.922962550074 -2132.4056314468617 -19.32000000000005
518 4317 -45.911537593343326 -53.12334663218815 7.211809038844827 -4748.922962550074 -2129.4056314468617 -12.029999999999973
519 4318 -45.687868061401154 -53.262403869846494 7.57453580844534 -4868.922962550074 -2127.4056314468617 -5.360000000000014
520 4319 -45.00621471253386 -53.40062919623302 8.394414483699158 -4987.922962550074 -2126.4056314468617 -0.2599999999999909
521 4507 -43.98552280485891 -53.16904028188996 9.183517477031053 -4932.922962550074 -1622.4056314468617 -89.22000000000003
522 4508 -44.2548461712416 -53.03946325987546 8.784617088633858 -4819.922962550074 -1628.4056314468617 -100.41999999999996
523 4509 -46.67843569156643 -52.91021867756469 6.231782985998265 -4706.922962550074 -1635.4056314468617 -111.08000000000004
524 4510 -47.16334078956633 -52.781806006525734 5.618465216959407 -4594.922962550074 -1641.4056314468617 -120.53999999999996
525 4511 -48.631435365412344 -52.65306089578303 4.0216255303706845 -4482.922962550074 -1646.4056314468617 -127.57000000000005
526 4512 -46.09877785461437 -52.52298602622533 6.424208171610964 -4370.922962550074 -1647.4056314468617 -133.35000000000002
527 4513 -43.539868174703166 -52.39158139785266 8.851713223149495 -4258.922962550074 -1644.4056314468617 -138.52999999999997
528 4514 -41.49857017998384 -52.25867997880069 10.760109798816856 -4145.922962550074 -1640.4056314468617 -145.07000000000005
529 4515 -50.74578954934129 -52.12661047102053 1.3808209216792378 -4033.922962550074 -1635.4056314468617 -153.36
530 4516 -52.90501239242229 -51.99454096324036 -0.910471429181932 -3921.922962550074 -1630.4056314468617 -161.53999999999996
531 4517 -45.829810186175884 -51.86313633486769 6.033326148691806 -3809.922962550074 -1627.4056314468617 -168.66999999999996
532 4518 -60.124180936078425 -51.73206414619876 -8.392116789879665 -3697.922962550074 -1625.4056314468617 -175.57000000000005
533 4519 -59.110506711469455 -51.60132439723358 -7.509182314235872 -3585.922962550074 -1624.4056314468617 -181.76
534 4520 -58.94063025942683 -51.47008517670034 -7.470545082726495 -3472.922962550074 -1625.4056314468617 -186.04999999999995
535 4521 -59.92321454300783 -51.339843275278334 -8.583371267729497 -3359.922962550074 -1629.4056314468617 -191.17999999999995
536 4522 -64.6040164394781 -51.209933813560085 -13.394082625918017 -3246.922962550074 -1634.4056314468617 -196.04999999999995
537 4523 -66.65961518218327 -51.07886000086628 -15.580755181316995 -3132.922962550074 -1639.4056314468617 -199.86
538 4524 -61.09941381638048 -50.94745374846873 -10.151960067911752 -3018.922962550074 -1643.4056314468617 -203.96000000000004
539 4525 -70.38777309746287 -50.81421826568814 -19.57355483177473 -2903.922962550074 -1645.4056314468617 -209.08000000000004
540 4526 -70.42872796704879 -50.68181469417936 -19.746913272869428 -2789.922962550074 -1646.4056314468617 -216.28999999999996
541 4527 -84.64744235692781 -50.54791433199127 -34.09952802493654 -2674.922962550074 -1646.4056314468617 -223.95000000000005
542 4528 -90.6376525839774 -50.4141810016675 -40.2234715823099 -2560.922962550074 -1643.4056314468617 -232.8800000000001
543 4529 -92.00284037932612 -50.28161202231928 -41.72122835700684 -2447.922962550074 -1640.4056314468617 -243.6400000000001
544 4530 -113.68152703266779 -50.14871060326731 -63.53281642940048 -2334.922962550074 -1636.4056314468617 -255.23000000000002
545 4531 -115.43765994640837 -50.01697353519089 -65.42068641121747 -2222.922962550074 -1632.4056314468617 -266.28999999999996
546 4532 -127.1249058069929 -49.88623378622571 -77.23867202076718 -2110.922962550074 -1631.4056314468617 -274.79999999999995
547 4533 -138.70050163402303 -49.75649135637177 -88.94401027765126 -1998.9229625500739 -1633.4056314468617 -279.68000000000006
548 4534 -153.1088815724945 -49.62591701524602 -103.4829645572485 -1885.9229625500739 -1636.4056314468617 -281.99
549 4535 -179.66239599060657 -49.49334641187292 -130.16904957873365 -1770.9229625500739 -1640.4056314468617 -283.3900000000001
550 4536 -188.09626262917126 -49.358946578116786 -138.73731605105448 -1654.9229625500739 -1642.4056314468617 -284.44000000000005
551 4537 -227.9430581111993 -49.22205263457011 -178.7210054766292 -1537.9229625500739 -1640.4056314468617 -285.70000000000005
552 4538 -248.0244585006426 -49.08366190034415 -198.94079660029846 -1419.9229625500739 -1637.4056314468617 -288.02
553 4539 -272.12380313257154 -48.94377437543889 -223.18002875713265 -1300.9229625500739 -1633.4056314468617 -291.31999999999994
554 4540 -291.2418299353349 -48.80371981866932 -242.4381101166656 -1180.9229625500739 -1632.4056314468617 -295.1500000000001
555 4541 -310.6524324969913 -48.663165790331696 -261.98926670665963 -1059.9229625500739 -1633.4056314468617 -297.74
556 4542 -346.3064608032166 -48.52327664140156 -297.7831841618151 -938.9229625500739 -1636.4056314468617 -299.68000000000006
557 4543 -359.3200799223907 -48.38371993217517 -310.9363599902155 -817.9229625500739 -1640.4056314468617 -303.04999999999995
558 4544 -365.317418233251 -48.24416322294878 -317.0732550103022 -696.9229625500739 -1644.4056314468617 -307.28
559 4545 -362.6562126631824 -48.10460651372239 -314.55160614946 -575.9229625500739 -1648.4056314468617 -311.99
560 4546 -349.59079873978743 -47.9658817157678 -301.6249170240196 -455.92296255007386 -1651.4056314468617 -317.1099999999999
561 4547 -338.0632869518665 -47.82732394967752 -290.23596300218895 -336.92296255007386 -1651.4056314468617 -324.8299999999999
562 4548 -324.01073891899836 -47.68976512672336 -276.320973792275 -219.92296255007386 -1647.4056314468617 -337.31999999999994
563 4549 -298.9914119607092 -47.55353768660906 -251.43787427410012 -104.92296255007386 -1640.4056314468617 -353.4200000000001
564 4550 -262.07225726118025 -47.42196765039696 -214.6502896107833 6.077037449926138 -1633.4056314468617 -370.6400000000001
565 4551 -244.15854345523005 -47.29189440486414 -196.8666490503659 116.07703744992614 -1627.4056314468617 -385.8399999999999
566 4552 -208.13117933210765 -47.16215359903507 -160.96902573307258 226.07703744992614 -1622.4056314468617 -396.96000000000004
567 4553 -182.4050717504991 -47.034574463292785 -135.37049728720632 335.07703744992614 -1620.4056314468617 -404.03999999999996
568 4554 -165.91483727212287 -46.90732776725425 -119.00750950486861 444.07703744992614 -1619.4056314468617 -407.04999999999995
569 4555 -143.45078078906036 -46.778417248672106 -96.67236354038826 555.0770374499261 -1620.4056314468617 -407.1400000000001
570 4556 -116.67520573212859 -46.649839169793715 -70.02536656233488 666.0770374499261 -1622.4056314468617 -406.5
571 4557 -92.99056926095842 -46.52076161934726 -46.46980764161116 778.0770374499261 -1626.4056314468617 -404.70000000000005
572 4558 -77.50070992648944 -46.390852157629006 -31.10985776886043 891.0770374499261 -1631.4056314468617 -401.01
573 4559 -47.089475602350895 -46.25828155425591 -0.8311940480949858 1006.0770374499261 -1635.4056314468617 -397.0999999999999
574 4560 -36.784281673039246 -46.123049809227965 9.338768136188719 1123.0770374499261 -1638.4056314468617 -393.4100000000001
575 4561 -12.392792463940395 -45.98598883381698 33.59319636987659 1241.0770374499261 -1639.4056314468617 -390.0
576 4562 8.164651295348389 -45.84659915645491 54.01125045180329 1361.0770374499261 -1640.4056314468617 -387.8900000000001
577 4563 29.632727452829002 -45.7047153693023 75.3374428221313 1482.0770374499261 -1637.4056314468617 -386.98
578 4564 63.79629898344318 -45.5606699120629 109.35696889550607 1604.0770374499261 -1631.4056314468617 -385.9100000000001
579 4565 85.35577450336707 -45.416292015119765 130.77206651848684 1726.0770374499261 -1624.4056314468617 -385.68000000000006
580 4566 97.51664121598144 -45.27141464660856 142.78805586259 1849.0770374499261 -1619.4056314468617 -385.4100000000001
581 4567 121.95382167301418 -45.126537278097366 167.08035895111155 1972.0770374499261 -1614.4056314468617 -385.8699999999999
582 4568 142.81183467534782 -44.98199234928991 187.79382702463772 2095.077037449926 -1610.4056314468617 -385.6300000000001
583 4569 160.48928711865585 -44.837779860186195 205.32706697884205 2218.077037449926 -1607.4056314468617 -383.68000000000006
584 4570 167.74820202224655 -44.69456469019373 212.4427667124403 2341.077037449926 -1607.4056314468617 -380.5
585 4571 182.6078710917556 -44.55351119028805 227.16138228204366 2463.077037449926 -1610.4056314468617 -377.44000000000005
586 4572 182.72767634853687 -44.41195821881431 227.13963456735118 2586.077037449926 -1615.4056314468617 -374.8299999999999
587 4573 200.41763964557984 -44.272566917427355 244.6902065630072 2708.077037449926 -1623.4056314468617 -371.22
588 4574 194.13810227226824 -44.13284317633665 238.2709454486049 2830.077037449926 -1630.4056314468617 -366.5999999999999
589 4575 202.501223162362 -43.9919550842704 246.4931782466324 2953.077037449926 -1637.4056314468617 -362.4200000000001
590 4576 211.04396401952692 -43.849237761821115 254.89320178134804 3077.077037449926 -1642.4056314468617 -358.73
591 4577 205.29060612945796 -43.70768479034737 248.99829091980533 3200.077037449926 -1647.4056314468617 -356.05999999999995
592 4578 199.8233047865991 -43.563970148786844 243.38727493538593 3324.077037449926 -1649.4056314468617 -355.48
593 4579 194.6017799374902 -43.42125445036243 238.02303438785262 3446.077037449926 -1647.4056314468617 -357.97
594 4580 195.62922803301373 -43.276544113715545 238.90577214672928 3568.077037449926 -1639.4056314468617 -362.3800000000001
595 4581 200.3559862849843 -43.132832720204775 243.4888190051891 3688.077037449926 -1627.4056314468617 -369.02
596 4582 192.95472101672289 -42.99178246834884 235.94650348507173 3806.077037449926 -1616.4056314468617 -378.52
597 4583 194.29709833045658 -42.85439067725899 237.15148900771555 3922.077037449926 -1609.4056314468617 -389.1199999999999
598 4584 184.19029925158137 -42.72098978663896 226.91128903822033 4036.077037449926 -1607.4056314468617 -400.48
599 4585 181.75947310165472 -42.59307658716806 224.3525496888228 4147.077037449926 -1611.4056314468617 -412.74
600 4586 182.38667104752733 -42.46666017837645 224.8533312259038 4257.077037449926 -1616.4056314468617 -423.55999999999995
601 4587 183.43069180507857 -42.34323735094343 225.773929156022 4365.077037449926 -1623.4056314468617 -433.53
602 4588 162.93068534627594 -42.2221432254615 205.15282857173744 4471.077037449926 -1630.4056314468617 -443.9200000000001
603 4589 162.68365466263086 -42.10121613184389 204.78487079447476 4576.077037449926 -1634.4056314468617 -454.8699999999999
604 4590 153.93242260824584 -41.98195286076989 195.91437546901574 4679.077037449926 -1636.4056314468617 -465.18000000000006
605 4591 156.4759624114168 -41.86252418185644 198.33848659327322 4781.077037449926 -1634.4056314468617 -475.8699999999999
606 4592 151.9218313251296 -41.74209818383176 193.66392950896136 4883.077037449926 -1629.4056314468617 -483.93000000000006
607 4593 142.0259879518899 -41.623168976486376 183.64915692837627 4984.077037449926 -1625.4056314468617 -489.8699999999999
608 4784 159.18042846020785 -41.43732381391834 200.6177522741262 4998.077037449926 -1115.4056314468617 -548.1800000000001
609 4785 164.35560236432062 -41.57937463293526 205.9349769972559 4876.077037449926 -1115.4056314468617 -541.3399999999999
610 4786 163.13033959480683 -41.72258980292773 204.85292939773456 4753.077037449926 -1115.4056314468617 -534.4000000000001
611 4787 177.61799949855381 -41.8664698523277 219.4844693508815 4630.077037449926 -1117.4056314468617 -528.1099999999999
612 4788 173.1153378744036 -42.013675922789986 215.12901379719358 4505.077037449926 -1122.4056314468617 -523.8699999999999
613 4789 186.51417135757964 -42.16005008198048 228.6742214395601 4381.077037449926 -1128.4056314468617 -520.75
614 4790 188.63376869266696 -42.307256152442775 230.94102484510972 4256.077037449926 -1133.4056314468617 -518.31
615 4791 197.30499754293675 -42.454129783201324 239.75912732613807 4131.077037449926 -1137.4056314468617 -516.3299999999999
616 4792 196.6114090980792 -42.60117044582419 239.2125795439034 4005.077037449926 -1138.4056314468617 -512.98
