 index dobs regional res_data tfa_true x y z
323 3743 354.0039090278596 453.2859032515424 -99.28199422368277 -98.1795802939618 1543.0770374499261 -3139.4056314468617 -28.879999999999995
324 3744 364.75824982823696 453.41851536920296 -88.66026554096601 -91.2071851199219 1657.0770374499261 -3137.4056314468617 -25.049999999999955
325 3745 366.2071062022526 453.5537716260364 -87.3466654237838 -83.25169445889671 1773.0770374499261 -3134.4056314468617 -24.07000000000005
326 3746 383.54101282486073 453.6898562120419 -70.14884338718116 -74.37870748705137 1890.0770374499261 -3132.4056314468617 -26.480000000000018
327 3747 387.59126491926014 453.8262699583237 -66.23500503906354 -65.06272412326878 2007.0770374499261 -3129.4056314468617 -29.42999999999995
328 3748 399.29354922360625 453.9623545443291 -54.66880532072287 -55.72482425612277 2124.077037449926 -3127.4056314468617 -30.039999999999964
329 3749 393.2539672391035 454.0995966197829 -60.84562938067944 -46.36895908791039 2242.077037449926 -3125.4056314468617 -28.17999999999995
330 3750 406.25424722303467 454.23683869523677 -47.9825914722021 -36.38103899626016 2360.077037449926 -3123.4056314468617 -32.450000000000045
331 3751 423.22462450017423 454.37259412096597 -31.14796962079174 -26.09667607787195 2477.077037449926 -3122.4056314468617 -42.90999999999997
332 3752 435.11348384786317 454.5042187577976 -19.39073490993445 -16.09995854193132 2591.077037449926 -3123.4056314468617 -57.799999999999955
333 3753 450.92490838228804 454.63352841573266 -3.7086200334446175 -6.707527671134411 2703.077037449926 -3124.4056314468617 -72.10000000000002
334 3754 451.15198635007374 454.7616805842194 -3.6096942341456497 2.042049639731874 2814.077037449926 -3125.4056314468617 -84.40999999999997
335 3755 452.6761821894714 454.88834610298153 -2.212163913510153 10.091408032617435 2924.077037449926 -3127.4056314468617 -94.87
336 3756 461.8939416758286 455.01269664284706 6.881245032981553 17.583617717968547 3032.077037449926 -3129.4056314468617 -105.57000000000005
337 3757 471.3961380018524 455.13737634298883 16.25876165886359 24.75590031821496 3140.077037449926 -3130.4056314468617 -116.85000000000002
338 3758 483.3219715424801 455.2594119039577 28.06255963852243 31.320972719830525 3246.077037449926 -3132.4056314468617 -128.61
339 3759 484.5790527645526 455.38061913575456 29.198433628798057 37.50094294690693 3351.077037449926 -3133.4056314468617 -140.0
340 3760 498.53477358913506 455.5003397178268 43.03443387130824 43.172175109115116 3455.077037449926 -3135.4056314468617 -151.55999999999995
341 3761 504.14301729911284 455.6189028104507 48.52411448866212 48.41974456367822 3558.077037449926 -3137.4056314468617 -162.20000000000005
342 3762 507.99080767197546 455.7377950633509 52.253012608624545 53.42264048662142 3661.077037449926 -3138.4056314468617 -171.97000000000003
343 3763 506.09320959099756 455.8550306579071 50.23817893309047 58.26109180743304 3762.077037449926 -3137.4056314468617 -183.05999999999995
344 3764 515.805241293448 455.9711087630149 59.83413253043312 62.81324015104703 3862.077037449926 -3136.4056314468617 -195.58000000000004
345 3765 516.2754917492009 456.0863585389507 60.18913321025019 67.17273405549753 3961.077037449926 -3134.4056314468617 -209.67999999999995
346 3766 523.8600644178852 456.197477525989 67.66258689189618 71.01053477574673 4057.077037449926 -3134.4056314468617 -226.72000000000003
347 3767 530.9635604751784 456.30710986330274 74.65645061187564 74.46840398665087 4152.077037449926 -3135.4056314468617 -243.8800000000001
348 3768 525.8823924089004 456.4155847111681 69.46680769773229 77.64087261355456 4246.077037449926 -3136.4056314468617 -256.04999999999995
349 3769 537.5745516637693 456.52405955903345 81.05049210473584 80.626622545534 4340.077037449926 -3137.4056314468617 -260.3499999999999
350 3770 534.6992771667101 456.63633603552006 78.06294113119003 83.65526812586481 4437.077037449926 -3137.4056314468617 -260.6500000000001
351 3771 538.1084109857176 456.75009916173127 81.3583118239863 86.6834555246047 4535.077037449926 -3136.4056314468617 -257.44000000000005
352 3772 541.2475891982405 456.8676639165637 84.37992528167678 89.76768596074392 4636.077037449926 -3134.4056314468617 -252.43000000000006
353 3773 544.2924979362384 456.98754365029276 87.30495428594566 92.78811764016838 4739.077037449926 -3132.4056314468617 -245.95000000000005
354 3774 544.1215077136756 457.1120533418151 87.00945437186044 95.79786345183435 4846.077037449926 -3130.4056314468617 -237.27999999999997
355 3775 550.3575299053527 457.23887801223407 93.11865189311868 98.65446397296577 4955.077037449926 -3128.4056314468617 -230.26
356 3972 596.2032060160158 457.3711967405186 138.83200927549717 138.8954835178647 4924.077037449926 -2617.4056314468617 -309.29999999999995
357 3973 587.7587844687615 457.22766804892746 130.53111641983406 137.13816079837216 4800.077037449926 -2617.4056314468617 -313.1700000000001
358 3974 583.8109636233925 457.08678349650927 126.7241801268832 135.3025426419768 4678.077037449926 -2616.4056314468617 -316.28999999999996
359 3975 578.9456975321916 456.94441229436643 122.00128523782519 133.16699805926805 4555.077037449926 -2616.4056314468617 -318.9000000000001
360 3976 581.8305326835903 456.80435607112025 125.02617661247001 130.74570009975807 4434.077037449926 -2616.4056314468617 -324.4200000000001
361 3977 574.6370169873188 456.6654573373224 117.97155964999644 127.97149083020405 4314.077037449926 -2616.4056314468617 -335.1600000000001
362 3978 574.6070692592908 456.5293727513169 118.07769650797394 124.81301600935303 4197.077037449926 -2618.4056314468617 -348.26
363 3979 565.3817025107179 456.39328816531145 108.98841434540645 121.62971208460733 4080.077037449926 -2620.4056314468617 -356.8800000000001
364 3980 569.1112468665244 456.25803190847796 112.85321495804646 118.38053464028913 3964.077037449926 -2623.4056314468617 -357.0799999999999
365 3981 566.6883524893412 456.12161816219617 110.56673432714507 114.96482714116465 3847.077037449926 -2626.4056314468617 -350.47
366 3982 561.9132703578167 455.9832185972941 105.93005176052259 111.27951152193458 3728.077037449926 -2628.4056314468617 -339.99
367 3983 559.1731561506041 455.84250405349536 103.33065209710873 107.05728931343263 3607.077037449926 -2630.4056314468617 -327.1600000000001
368 3984 559.487438624963 455.6986462016279 103.78879242333511 102.2290019591513 3483.077037449926 -2631.4056314468617 -313.72
369 3985 545.7705481529358 455.5524733708639 90.21807478207194 96.56544946316896 3357.077037449926 -2632.4056314468617 -300.9200000000001
370 3986 537.3314067792122 455.40365640092693 81.92775037828528 89.80413477878508 3229.077037449926 -2634.4056314468617 -290.9000000000001
371 3987 536.0012439628981 455.254011101818 80.74723286108014 82.18652923267875 3100.077037449926 -2635.4056314468617 -282.51
372 3988 522.8338803186698 455.10320831326067 67.73067200540913 73.51282437055788 2970.077037449926 -2636.4056314468617 -275.51
373 3989 509.23755159578945 454.95124803525505 54.28630356053441 63.72648623058139 2839.077037449926 -2637.4056314468617 -269.1600000000001
374 3990 504.6968086051614 454.800774406974 49.89603419818735 53.08641829425582 2709.077037449926 -2637.4056314468617 -262.8699999999999
375 3991 501.18327905340055 454.64914328924465 46.534135764155906 41.308956099477456 2578.077037449926 -2637.4056314468617 -256.5
376 3992 481.06717488775587 454.49899882124 26.56817606651589 28.720424559292656 2448.077037449926 -2636.4056314468617 -249.53999999999996
377 3993 457.4640056170667 454.34918351351155 3.1148221035551273 15.319677270442533 2318.077037449926 -2634.4056314468617 -242.3800000000001
378 3994 456.33163982122744 454.20002652633565 2.1316132948917925 1.3188065732728598 2188.077037449926 -2630.4056314468617 -235.06999999999994
379 3995 433.16383139860335 454.0516978683318 -20.887866469728465 -13.19910774574407 2059.077037449926 -2627.4056314468617 -229.20000000000005
380 3996 420.875161497269 453.9036983706042 -33.02853687333521 -27.849296424796254 1930.0770374499261 -2623.4056314468617 -225.17000000000007
381 3997 408.0357851106788 453.75619804177245 -45.720412931093676 -42.55443771845312 1802.0770374499261 -2621.4056314468617 -222.29999999999995
382 3998 402.8723340165598 453.60869771294057 -50.73636369638075 -57.169071630510885 1674.0770374499261 -2619.4056314468617 -219.08000000000004
383 3999 374.9735082100328 453.4625248821766 -78.4890166721438 -71.499840412852 1548.0770374499261 -2620.4056314468617 -214.75
384 4000 357.0603950383513 453.31602289113624 -96.25562785278493 -85.4084351721997 1422.0770374499261 -2622.4056314468617 -209.48000000000002
385 4001 345.47674108440316 453.1691917398196 -107.69245065541645 -98.70089908430269 1296.0770374499261 -2625.4056314468617 -203.30999999999995
386 4002 340.3800617662946 453.0226897487793 -112.64262798248473 -111.31211354655477 1170.0770374499261 -2627.4056314468617 -195.63
387 4003 327.60543199453946 452.8773452471873 -125.27191325264783 -122.8747458781565 1045.0770374499261 -2629.4056314468617 -187.92999999999995
388 4004 307.9282892775412 452.73150157669954 -144.80321229915836 -133.50881310595136 919.0770374499261 -2629.4056314468617 -180.44000000000005
389 4005 308.74466464478405 452.5856579062118 -143.84099326142774 -143.0445215744902 793.0770374499261 -2629.4056314468617 -173.36
390 4006 297.7590617746562 452.44014339600034 -154.68108162134416 -151.40453992240256 667.0770374499261 -2628.4056314468617 -167.39999999999998
391 4007 292.24999243213125 452.2951280546846 -160.04513562255335 -158.5649020706135 542.0770374499261 -2629.4056314468617 -161.21000000000004
392 4008 289.6652938799966 452.15192852336975 -162.48663464337312 -164.60872102564693 418.07703744992614 -2628.4056314468617 -155.88
393 4009 284.47463290140996 452.00691318205406 -167.5322802806441 -169.41883283072298 293.07703744992614 -2629.4056314468617 -150.60000000000002
394 4010 280.5505873120351 451.8645419799112 -171.31395466787615 -172.94569898566758 170.07703744992614 -2629.4056314468617 -146.42999999999995
395 4011 277.3008471048036 451.72184161749215 -174.42099451268854 -174.99114051891374 47.07703744992614 -2630.4056314468617 -143.72000000000003
396 4012 269.4162989390987 451.582613723418 -182.1663147843193 -174.9924036604179 -72.92296255007386 -2631.4056314468617 -147.92999999999995
397 4013 282.77208190621263 451.4445433187921 -168.67246141257948 -173.32845936066084 -191.92296255007386 -2632.4056314468617 -157.01
398 4014 280.66526266333983 451.309616222235 -170.64435355889515 -171.2967802893892 -307.92296255007386 -2634.4056314468617 -157.40999999999997
399 4015 284.69348088631557 451.17468912567784 -166.48120823936227 -168.6385327359973 -423.92296255007386 -2636.4056314468617 -150.59000000000003
400 4016 286.6105532081155 451.03976202912065 -164.42920882100515 -164.91799286827012 -539.9229625500739 -2638.4056314468617 -139.83000000000004
401 4017 289.5033086129815 450.9036774431151 -161.40036883013357 -159.83420336795032 -656.9229625500739 -2640.4056314468617 -127.96000000000004
402 4018 315.47160965832984 450.76643536766136 -135.29482570933152 -153.3971420923359 -774.9229625500739 -2642.4056314468617 -115.51999999999998
403 4019 309.06018634261835 450.62836496303555 -141.5681786204172 -145.7454984949988 -893.9229625500739 -2643.4056314468617 -104.50999999999999
404 4020 313.0617180122485 450.4891370689614 -137.4274190567129 -137.0302333750081 -1013.9229625500739 -2644.4056314468617 -93.83000000000004
405 4021 320.64744379574114 450.3499091748872 -129.70246537914608 -127.56898117833299 -1133.9229625500739 -2645.4056314468617 -83.83000000000004
406 4022 332.6838755798483 450.21068128081305 -117.52680570096476 -117.63087074134542 -1253.9229625500739 -2646.4056314468617 -75.89999999999998
407 4023 349.2792312662884 450.0702958972906 -100.7910646310022 -107.4462914878095 -1374.9229625500739 -2647.4056314468617 -68.88999999999999
408 4024 353.7537068271003 449.9310680032164 -96.17736117611611 -97.42926167759148 -1494.9229625500739 -2648.4056314468617 -61.49000000000001
409 4025 364.6172109524572 449.7903534594177 -85.17314250696052 -87.56212419534616 -1615.9229625500739 -2650.4056314468617 -54.24000000000001
410 4026 376.8390562058802 449.6511255653436 -72.81206935946341 -78.27908338672944 -1735.9229625500739 -2651.4056314468617 -48.440000000000055
411 4027 379.6641222365028 449.51156851099313 -69.84744627449032 -69.52514804811621 -1855.9229625500739 -2653.4056314468617 -43.190000000000055
412 4028 380.08539899768635 449.37316894609097 -69.28776994840462 -61.461658720946346 -1974.9229625500739 -2655.4056314468617 -37.710000000000036
413 4029 394.77828654601336 449.23361189174057 -54.4553253457272 -53.981584860991646 -2094.922962550074 -2657.4056314468617 -31.860000000000014
414 4030 399.65586572155314 449.09405483739016 -49.43818911583702 -47.13610048107498 -2214.922962550074 -2659.4056314468617 -24.74000000000001
415 4031 409.0684543896134 448.9544977830397 -39.88604339342629 -40.920922962515206 -2334.922962550074 -2661.4056314468617 -16.850000000000023
416 4032 422.83669835146975 448.8149407286893 -25.978242377219544 -35.31006626432726 -2454.922962550074 -2663.4056314468617 -8.230000000000018
417 4033 411.2157791252462 448.67422618489053 -37.45844705964436 -34.81010630135053 -2575.922962550074 -2665.4056314468617 -202.70369296533775
418 4034 423.11046650723944 448.53416996164435 -25.423703454404915 -30.47494540302138 -2696.922962550074 -2665.4056314468617 -202.70369296533775
419 4035 425.21343065353665 448.39444289867447 -23.181012245137822 -26.590981882070437 -2817.922962550074 -2664.4056314468617 -202.70369296533775
420 4036 429.35226569587417 448.2550449959808 -18.90277930010666 -23.11781370571707 -2938.922962550074 -2662.4056314468617 -202.70369296533775
421 4037 427.2622204626552 448.11448960383893 -20.85226914118374 -19.99426133103287 -3060.922962550074 -2660.4056314468617 -202.70369296533775
422 4038 427.6946307383989 447.97393421169704 -20.279303473298114 -17.21599761111007 -3182.922962550074 -2658.4056314468617 -202.70369296533775
423 4039 437.417583849327 447.8348654692797 -10.41728161995269 -14.765661527209007 -3303.922962550074 -2655.4056314468617 -202.70369296533775
424 4040 436.06032543705186 447.6969542163107 -11.636628779258842 -12.60756338867401 -3423.922962550074 -2652.4056314468617 -202.70369296533775
425 4041 437.5080104472283 447.56052961306625 -10.052519165837964 -10.704075648350004 -3542.922962550074 -2648.4056314468617 -202.70369296533775
426 4042 435.59466049052213 447.4252624992702 -11.830602008748087 -9.028252106990788 -3660.922962550074 -2644.4056314468617 -202.70369296533775
427 4043 440.9969125609244 447.2906537060267 -6.293741145102331 -7.53322284015447 -3778.922962550074 -2638.4056314468617 -202.70369296533775
428 4044 444.66579067415466 447.1583598916798 -2.4925692175251584 -6.2279929800927 -3894.922962550074 -2632.4056314468617 -202.70369296533775
429 4045 449.251936008785 447.0249085878846 2.227027420900356 -5.06015626847064 -4011.922962550074 -2626.4056314468617 -202.70369296533775
430 4046 442.5772926542123 446.89178644436566 -4.314493790153392 -4.021594936984655 -4128.922962550074 -2619.4056314468617 -202.70369296533775
431 4047 446.7917570247194 446.7583351405705 0.033421884148879144 -3.106576582784668 -4245.922962550074 -2613.4056314468617 -202.70369296533775
432 4048 442.3053366581109 446.623726347327 -4.318389689216133 -2.291822666137751 -4363.922962550074 -2607.4056314468617 -202.70369296533775
433 4049 450.6743190883248 446.48813007325464 4.18618901507017 -1.5853174568549855 -4481.922962550074 -2604.4056314468617 -202.70369296533775
434 4050 452.1285142795233 446.35187547862967 5.776638800893636 -0.9715416928842942 -4599.922962550074 -2603.4056314468617 -202.70369296533775
435 4051 446.6822740266728 446.21430424289963 0.4679697837731851 -0.44731710303539607 -4717.922962550074 -2606.4056314468617 -202.70369296533775
436 4052 466.63128098836887 446.0749171971686 20.556363791200283 0.00828236070656253 -4836.922962550074 -2611.4056314468617 -202.70369296533775
437 4053 448.03444840333566 445.93668764088596 2.0977607624496954 0.40240597827216845 -4954.922962550074 -2616.4056314468617 -202.70369296533775
438 4237 624.9749407869193 457.49214315382727 167.48279763309205 175.01829793559858 4890.077037449926 -2130.4056314468617 -381.55999999999995
439 4238 626.7950466440204 457.3501011119608 169.44494553205965 175.91274548608064 4767.077037449926 -2129.4056314468617 -379.48
440 4239 636.0463013472656 457.20707158926535 178.83922975800027 176.40378707303205 4644.077037449926 -2131.4056314468617 -377.53999999999996
441 4240 616.7818735603021 457.0655287162946 159.7163448440075 176.89388034676853 4522.077037449926 -2132.4056314468617 -375.02
442 4241 636.224902564642 456.9243150036001 179.30058756104188 177.42552761943534 4400.077037449926 -2132.4056314468617 -371.72
443 4242 625.9113739337276 456.7840887717345 169.12728516199314 178.27766503975576 4278.077037449926 -2129.4056314468617 -367.0
444 4243 630.1570481005774 456.6435333795926 173.5135147209848 179.08050572044633 4156.077037449926 -2127.4056314468617 -360.22
445 4244 627.1679895985434 456.50446463717526 170.66352496136813 179.97695234311823 4035.077037449926 -2124.4056314468617 -351.9100000000001
446 4245 630.7896041253714 456.363580084757 174.42602404061438 180.46642613388553 3913.077037449926 -2123.4056314468617 -342.8399999999999
447 4246 626.6001662136323 456.22153804289053 170.37862817074176 180.62739844543515 3790.077037449926 -2122.4056314468617 -333.70000000000005
448 4247 627.4723027978622 456.0788376804714 171.3934651173908 180.13127070904972 3667.077037449926 -2123.4056314468617 -323.43000000000006
449 4248 629.8220069716074 455.9372948075006 173.88471216410676 179.00894149141976 3545.077037449926 -2124.4056314468617 -313.3299999999999
450 4249 625.1365406861813 455.7942652848053 169.342275401376 176.8258059553964 3422.077037449926 -2126.4056314468617 -304.26
451 4250 614.6468829793243 455.6512357621099 158.99564721721447 173.5528781967217 3299.077037449926 -2128.4056314468617 -296.45000000000005
452 4251 623.7643149746832 455.5085353996908 168.2557795749924 169.28612712621617 3176.077037449926 -2129.4056314468617 -288.81999999999994
453 4252 624.9315731902652 455.36500670809966 169.56656648216557 163.7208272827047 3052.077037449926 -2129.4056314468617 -282.72
454 4253 616.1232421065538 455.22445131595777 160.89879079059602 156.99271704083884 2930.077037449926 -2127.4056314468617 -279.8599999999999
455 4254 613.6791165700746 455.0842250840921 158.5948914859825 148.97980281383445 2808.077037449926 -2124.4056314468617 -276.6199999999999
456 4255 587.3694293376033 454.9433405316739 132.42608880592934 138.95504824086953 2686.077037449926 -2123.4056314468617 -272.8499999999999
457 4256 578.2414088257822 454.80328430842775 123.43812451735442 127.1188972227782 2565.077037449926 -2123.4056314468617 -269.0999999999999
458 4257 558.8508162961363 454.6628989249053 104.18791737123098 113.37966057361419 2444.077037449926 -2124.4056314468617 -265.3399999999999
459 4258 553.4485516620997 454.5225135413828 98.9260381207169 97.99876631146314 2323.077037449926 -2125.4056314468617 -261.49
460 4259 529.3984144382038 454.3821281578604 75.01628628034337 81.10922124781932 2202.077037449926 -2126.4056314468617 -258.5799999999999
461 4260 519.4175530410492 454.24257110350993 65.17498193753931 62.85902351699186 2082.077037449926 -2128.4056314468617 -255.75
462 4261 497.5333608276696 454.10185655971117 43.43150426795842 43.43840969369738 1961.0770374499261 -2130.4056314468617 -253.42000000000007
463 4262 472.8747837324245 453.9619703450844 18.912813387340066 23.394643356121225 1841.0770374499261 -2133.4056314468617 -252.53999999999996
464 4263 454.3736594749275 453.82324161990607 0.5504178550214078 3.410358397547447 1722.0770374499261 -2136.4056314468617 -253.57999999999993
465 4264 431.85837206751376 453.6856703841759 -21.827298316662166 -16.234399019732365 1604.0770374499261 -2139.4056314468617 -255.3800000000001
466 4265 414.77259000284124 453.5490866292747 -38.77649662643347 -35.114900118152086 1486.0770374499261 -2139.4056314468617 -257.1400000000001
467 4266 398.2021823634949 453.4139895240981 -55.2118071606032 -53.56196657869272 1369.0770374499261 -2138.4056314468617 -256.78
468 4267 377.75876234641106 453.2777349294731 -75.51897258306207 -72.0529005030028 1251.0770374499261 -2137.4056314468617 -253.70000000000005
469 4268 358.1221753529538 453.1399936851236 -95.01781833216984 -90.44061554782662 1132.0770374499261 -2137.4056314468617 -248.76
470 4269 345.7315659540851 453.00192328049775 -107.27035732641264 -108.10403923064544 1013.0770374499261 -2138.4056314468617 -243.75
471 4270 322.0091232345189 452.8626953864236 -130.8535721519047 -124.72335885376815 893.0770374499261 -2139.4056314468617 -240.07999999999993
472 4271 310.34418818510335 452.7223100029011 -142.37812181779776 -140.33455528970768 772.0770374499261 -2140.4056314468617 -237.3699999999999
473 4272 297.4195766393052 452.58225377965493 -155.16267714034973 -155.08616906044486 651.0770374499261 -2140.4056314468617 -234.3599999999999
474 4273 290.81529373051245 452.4415392358562 -161.62624550534377 -168.89707404229733 530.0770374499261 -2142.4056314468617 -231.66000000000008
475 4274 273.4165450254912 452.29900888205657 -178.88246385656538 -181.60661402865935 408.07703744992614 -2146.4056314468617 -229.8800000000001
476 4275 258.9177192171954 452.15680768853326 -193.23908847133788 -192.85762009107776 286.07703744992614 -2149.4056314468617 -230.05999999999995
477 4276 246.149844222501 452.0164223050108 -205.8665780825098 -202.45832704852043 165.07703744992614 -2150.4056314468617 -232.81999999999994
478 4277 240.28129310208095 451.8770244023172 -211.59573130023625 -210.96802508298757 44.07703744992614 -2148.4056314468617 -235.94000000000005
479 4278 234.34122061906058 451.73795565989985 -217.39673504083927 -218.06764723005588 -76.92296255007386 -2145.4056314468617 -239.26
480 4279 225.86003492761188 451.60004440693086 -225.74000947931899 -223.52798197699784 -196.92296255007386 -2142.4056314468617 -241.41000000000008
481 4280 217.47665976486883 451.46460728451535 -233.98794751964653 -227.7919755501709 -315.92296255007386 -2135.4056314468617 -241.28999999999996
482 4281 215.52888910129343 451.3280126726515 -235.79912357135805 -230.1921425640673 -435.92296255007386 -2128.4056314468617 -237.70000000000005
483 4282 225.3460619031266 451.1914180607876 -225.845356157661 -230.07869071418793 -555.9229625500739 -2121.4056314468617 -231.6099999999999
484 4283 228.94435581588428 451.05333679919914 -222.10898098331486 -226.537237854751 -676.9229625500739 -2115.4056314468617 -225.32999999999993
485 4284 233.86763689049897 450.9145972170581 -217.04696032655912 -219.223181074418 -797.9229625500739 -2111.4056314468617 -219.69000000000005
486 4285 248.72297121850156 450.7740418249162 -202.05107060641464 -208.33470266568867 -919.9229625500739 -2109.4056314468617 -214.55999999999995
487 4286 249.21551171998433 450.6328281122217 -201.41731639223738 -194.53741641763912 -1041.9229625500739 -2109.4056314468617 -210.04999999999995
488 4287 277.6993752854276 450.4902977584221 -172.7909224729945 -178.37253888078345 -1163.9229625500739 -2113.4056314468617 -206.76999999999998
489 4288 286.0937605582782 450.3480965648987 -164.25433600662052 -161.63595005495216 -1285.9229625500739 -2116.4056314468617 -201.11
490 4289 294.28161183363494 450.2058953713754 -155.92428353774045 -144.71359366902257 -1407.9229625500739 -2119.4056314468617 -195.32000000000005
491 4290 321.9760011128108 450.06485166730033 -128.0888505544895 -128.32702639773075 -1528.9229625500739 -2122.4056314468617 -189.85000000000002
492 4291 335.4999396847423 449.92413712350157 -114.42419743875928 -112.83835698313487 -1649.9229625500739 -2124.4056314468617 -184.30999999999995
493 4292 352.16209646105466 449.7837517399791 -97.62165527892444 -98.50949865232653 -1770.9229625500739 -2125.4056314468617 -180.04999999999995
494 4293 380.0310844214219 449.6436955167329 -69.61261109531102 -85.45755160642689 -1891.9229625500739 -2125.4056314468617 -175.78999999999996
495 4294 378.1380103982769 449.50512594321134 -71.36711554493445 -73.80395725017299 -2011.9229625500739 -2124.4056314468617 -171.58000000000004
496 4295 383.93575942743354 449.3665563696898 -65.43079694225628 -63.339661392246484 -2131.922962550074 -2123.4056314468617 -165.87
497 4296 397.2844963595319 449.22798679616824 -51.94349043663635 -54.06795425586415 -2251.922962550074 -2122.4056314468617 -160.38
498 4297 397.2570173305482 449.09024555181867 -51.833228221270474 -45.96917512033182 -2370.922962550074 -2122.4056314468617 -155.01
499 4298 411.94502502786594 448.9510176577445 -37.00599262987856 -38.8328145129199 -2490.922962550074 -2123.4056314468617 -149.86
500 4299 419.8209222875459 448.8129472531187 -28.992024965572796 -32.66191029999888 -2609.922962550074 -2124.4056314468617 -144.44000000000005
501 4300 421.73700642315373 448.6742185279403 -26.937212104786568 -27.252381689178012 -2728.922962550074 -2127.4056314468617 -137.27999999999997
502 4301 435.63192276407307 448.53433231331354 -12.902409549240474 -22.503045922563746 -2848.922962550074 -2130.4056314468617 -129.15999999999997
503 4302 426.4301767734065 448.39593274841144 -21.965755975004924 -18.430673996421046 -2967.922962550074 -2132.4056314468617 -121.19000000000005
504 4303 436.9050769645229 448.25819150406187 -11.353114539538979 -14.922898384165254 -3086.922962550074 -2132.4056314468617 -113.99000000000001
505 4304 440.76870790609235 448.12077941998865 -7.3520715138963055 -11.890404723429688 -3205.922962550074 -2131.4056314468617 -106.86000000000001
506 4305 438.7415520909717 447.98369649619167 -9.24214440521996 -9.234964703814292 -3324.922962550074 -2129.4056314468617 -98.49000000000001
507 4306 442.008806646669 447.84661357239474 -5.837806925725772 -6.929026771097957 -3443.922962550074 -2127.4056314468617 -89.40999999999997
508 4307 444.2037794355886 447.7073856783206 -3.503606242731962 -4.954178400584166 -3563.922962550074 -2128.4056314468617 -80.29999999999995
509 4308 446.7163573809654 447.5701436028668 -0.8537862219013732 -3.314011623511251 -3681.922962550074 -2130.4056314468617 -72.13
510 4309 448.5598636182708 447.4307565571358 1.1291070611350165 -1.9583562058515382 -3800.922962550074 -2135.4056314468617 -65.74000000000001
511 4310 446.19655992372793 447.2910403511285 -1.0944804274005833 -0.8510972899150214 -3919.922962550074 -2141.4056314468617 -61.47000000000003
512 4311 445.9683298253089 447.1537982756747 -1.1854684503658177 0.11266636741427373 -4037.922962550074 -2143.4056314468617 -57.039999999999964
513 4312 456.21795037225365 447.0172145207735 9.200735851480147 0.9443987584233999 -4155.922962550074 -2143.4056314468617 -52.66999999999996
514 4313 457.1646484989903 446.88194740697736 10.282701092012928 1.7159583816234312 -4273.922962550074 -2139.4056314468617 -45.75999999999999
515 4314 452.64143571670047 446.74635113290503 5.8950845837954375 2.3924845504617944 -4391.922962550074 -2136.4056314468617 -37.110000000000014
516 4315 455.210594830726 446.60926820910805 8.601326621617943 2.9722754006631704 -4510.922962550074 -2134.4056314468617 -27.850000000000023
517 4316 462.2260596849734 446.47218528531107 15.753874399662323 3.45057701298999 -4629.922962550074 -2132.4056314468617 -19.32000000000005
518 4317 459.7893849351015 446.3354315217904 13.453953413311126 3.8396027166742175 -4748.922962550074 -2129.4056314468617 -12.029999999999973
519 4318 449.37252933013394 446.1971911085451 3.175338221588845 4.1516877881766225 -4868.922962550074 -2127.4056314468617 -5.360000000000014
520 4319 457.43134403861103 446.0597790244719 11.37156501413915 4.38363415825182 -4987.922962550074 -2126.4056314468617 -0.2599999999999909
521 4507 456.5272052149522 446.2893377233775 10.237867491574661 5.340913999248827 -4932.922962550074 -1622.4056314468617 -89.22000000000003
522 4508 453.4084668479389 446.41815906937944 6.9903077785594405 5.059619159270596 -4819.922962550074 -1628.4056314468617 -100.41999999999996
523 4509 454.8959317683216 446.5466512551051 8.349280513216513 4.719466281282629 -4706.922962550074 -1635.4056314468617 -111.08000000000004
524 4510 455.204344252132 446.6743151116587 8.530029140473289 4.33373993981968 -4594.922962550074 -1641.4056314468617 -120.53999999999996
525 4511 462.2613522818539 446.80230812848856 15.459044153365312 3.9158390412866813 -4482.922962550074 -1646.4056314468617 -127.57000000000005
526 4512 462.7698790592744 446.93161778642366 15.83826127285073 3.4581459388881464 -4370.922962550074 -1647.4056314468617 -133.35000000000002
527 4513 461.8275727643494 447.0622440854639 14.76532867888551 2.943940420894392 -4258.922962550074 -1644.4056314468617 -138.52999999999997
528 4514 446.57952407139965 447.1943570342287 -0.6148329628290412 2.3015609933807664 -4145.922962550074 -1640.4056314468617 -145.07000000000005
529 4515 459.6244508004973 447.32564165382144 12.298809146675865 1.5101412778416634 -4033.922962550074 -1635.4056314468617 -153.36
530 4516 449.3362406883171 447.4569262734142 1.8793144149029217 0.5750902152152247 -3921.922962550074 -1630.4056314468617 -161.53999999999996
531 4517 454.31082725708916 447.5875525724544 6.7232746846347595 -0.5179875454019373 -3809.922962550074 -1627.4056314468617 -168.66999999999996
532 4518 451.0813389227845 447.71784971121826 3.3634892115662183 -1.8085832821099541 -3697.922962550074 -1625.4056314468617 -175.57000000000005
533 4519 440.01814969179503 447.8478176897059 -7.82966799791086 -3.315376010489018 -3585.922962550074 -1624.4056314468617 -181.76
534 4520 446.41755112510225 447.97828483708923 -1.560733711986984 -5.0602952217356085 -3472.922962550074 -1625.4056314468617 -186.04999999999995
535 4521 450.35368924219824 448.1077645036438 2.245924738554436 -7.167797550371259 -3359.922962550074 -1629.4056314468617 -191.17999999999995
536 4522 437.62519006366773 448.23691500992203 -10.611724946254299 -9.641756899177983 -3246.922962550074 -1634.4056314468617 -196.04999999999995
