 index dobs regional res_data x y z
108 3146 436.3430107010324 446.7178531349103 -10.374842433877859 -3850.922962550074 -4125.405631446862 -22.529999999999973
109 3147 440.2724642502971 446.8569218773276 -6.584457627030474 -3729.922962550074 -4128.405631446862 -18.58000000000004
110 3148 445.2664638247942 446.99730726085005 -1.7308434360558635 -3608.922962550074 -4127.405631446862 -17.090000000000032
111 3149 443.12256866770264 447.1368643152005 -4.014295647497875 -3488.922962550074 -4125.405631446862 -13.490000000000009
112 3150 436.59963123437205 447.2787363484475 -10.679105114075469 -3366.922962550074 -4123.405631446862 -8.409999999999968
113 3151 434.60433105858885 447.4194508922463 -12.815119833657434 -3245.922962550074 -4121.405631446862 -4.25
114 3152 432.8569439671236 447.55917795521617 -14.702233988092587 -3124.922962550074 -4122.405631446862 -3.419999999999959
115 3153 422.8240778529941 447.69890501818605 -24.87482716519196 -3003.922962550074 -4123.405631446862 -2.67999999999995
116 3154 434.8148669752619 447.8383029208797 -13.023435945617791 -2882.922962550074 -4125.405631446862 -3.6000000000000227
117 3155 423.4476342325022 447.9747275241241 -24.527093291621895 -2763.922962550074 -4129.405631446862 -8.940000000000055
118 3156 429.282154481734 448.1091663087482 -18.82701182701419 -2646.922962550074 -4132.405631446862 -21.480000000000018
119 3157 416.3133311502202 448.2393042958552 -31.925973145634998 -2533.922962550074 -4134.405631446862 -37.91999999999996
120 3158 415.20182613947804 448.36795563323767 -33.16612949375963 -2421.922962550074 -4137.405631446862 -48.0
121 3159 422.27288834086704 448.4966069706202 -26.223718629753137 -2309.922962550074 -4140.405631446862 -51.210000000000036
122 3160 415.2928262980836 448.6252583080026 -33.332432009919046 -2197.922962550074 -4143.405631446862 -50.120000000000005
123 3161 411.0761189388512 448.7550671348335 -37.67894819598229 -2084.922962550074 -4146.405631446862 -47.97000000000003
124 3162 406.8381169132068 448.88752010083715 -42.04940318763033 -1969.9229625500739 -4148.405631446862 -41.91999999999996
125 3163 417.42802792048235 449.02145971656546 -31.59343179608311 -1853.9229625500739 -4149.405631446862 -33.440000000000055
126 3164 402.39074177753133 449.1580434714667 -46.767301693935394 -1735.9229625500739 -4149.405631446862 -24.519999999999982
127 3165 408.8736640108386 449.2964430363688 -40.42277902553025 -1616.9229625500739 -4147.405631446862 -17.769999999999982
128 3166 392.876978000031 449.4371575801676 -56.560179580136605 -1495.9229625500739 -4145.405631446862 -14.139999999999986
129 3167 402.4342688588434 449.5778721239663 -47.14360326512292 -1374.9229625500739 -4143.405631446862 -11.990000000000009
130 3168 396.201441982163 449.71858666776507 -53.51714468560209 -1253.9229625500739 -4141.405631446862 -10.25
131 3169 403.40113735550636 449.86045870101213 -46.45932134550577 -1131.9229625500739 -4139.405631446862 -7.409999999999968
132 3170 392.47834736269834 450.002829903155 -57.52448254045663 -1008.9229625500739 -4139.405631446862 -6.720000000000027
133 3171 386.98462583064406 450.14288612640115 -63.15826029575709 -887.9229625500739 -4139.405631446862 -10.57000000000005
134 3172 382.6825630156191 450.28145569992273 -67.59889268430362 -767.9229625500739 -4140.405631446862 -18.309999999999945
135 3173 380.88838116654335 450.41919694427224 -69.53081577772889 -648.9229625500739 -4140.405631446862 -25.379999999999995
136 3174 384.06690860710404 450.5569381886218 -66.49002958151777 -529.9229625500739 -4140.405631446862 -27.57000000000005
137 3175 377.2931806414955 450.6953377535239 -73.40215711202842 -410.92296255007386 -4138.405631446862 -27.840000000000032
138 3176 373.25025418037484 450.8340664787023 -77.58381229832747 -291.92296255007386 -4135.405631446862 -26.980000000000018
139 3177 387.9933100263416 450.97395269332907 -62.98064266698748 -171.92296255007386 -4132.405631446862 -25.379999999999995
140 3178 368.12131005138286 451.1131805874032 -82.99187053602031 -51.92296255007386 -4131.405631446862 -26.840000000000032
141 3179 367.1280055169474 451.2500935025807 -84.1220879856333 66.07703744992614 -4130.405631446862 -33.91999999999996
142 3180 380.9390026120059 451.3832047891369 -70.44420217713105 181.07703744992614 -4130.405631446862 -49.10000000000002
143 3181 366.67896797322754 451.5135019279009 -84.83453395467336 293.07703744992614 -4128.405631446862 -66.38999999999999
144 3182 358.96526818507994 451.6437990666648 -92.67853088158489 405.07703744992614 -4126.405631446862 -75.29999999999995
145 3183 361.71541453376796 451.7729387159804 -90.05752418221243 516.0770374499261 -4124.405631446862 -74.46000000000004
146 3184 378.7599645709653 451.9043933441926 -73.14442877322733 629.0770374499261 -4122.405631446862 -68.20000000000005
147 3185 365.1457784783015 452.03700546185314 -86.89122698355163 743.0770374499261 -4120.405631446862 -62.379999999999995
148 3186 364.78598599956973 452.17044590868574 -87.384459909116 858.0770374499261 -4119.405631446862 -60.950000000000045
149 3187 360.44737270777824 452.30289887468945 -91.8555261669112 973.0770374499261 -4121.405631446862 -64.37
150 3188 375.3800967374209 452.4361801698652 -77.05608343244432 1089.0770374499261 -4124.405631446862 -68.85000000000002
151 3189 382.4881709441917 452.56764565504 -70.07947471084827 1204.0770374499261 -4129.405631446862 -70.51999999999998
152 3190 378.21257876926035 452.6987819799386 -74.48620321067824 1319.0770374499261 -4135.405631446862 -73.75999999999999
153 3191 378.70601827715444 452.8290899756651 -74.12307169851067 1433.0770374499261 -4140.405631446862 -83.5
154 3192 377.0256903761907 452.9588988024959 -75.93320842630521 1546.0770374499261 -4143.405631446862 -95.71000000000004
155 3193 392.4910285301864 453.08820846043096 -60.59717993024458 1658.0770374499261 -4144.405631446862 -106.63
156 3194 393.1978122286296 453.21553229974563 -60.01772007111606 1768.0770374499261 -4144.405631446862 -120.59000000000003
157 3195 393.77394889256516 453.3413694893358 -59.56742059677066 1877.0770374499261 -4145.405631446862 -132.72000000000003
158 3196 390.5549293060271 453.4663783497539 -62.911449043726805 1985.0770374499261 -4145.405631446862 -141.03999999999996
159 3197 405.6226068278875 453.5925446996203 -47.96993787173278 2094.077037449926 -4145.405631446862 -145.01
160 3198 403.25936553984116 453.719868538935 -50.46050299909382 2204.077037449926 -4145.405631446862 -140.88
161 3199 411.3552171485236 453.84983651742255 -42.49461936889895 2316.077037449926 -4144.405631446862 -131.5
162 3200 409.63279613625593 453.98443445370344 -44.35163831744751 2432.077037449926 -4143.405631446862 -121.39999999999998
163 3201 407.24591883051266 454.1216765291573 -46.875757698644634 2550.077037449926 -4141.405631446862 -116.12
164 3202 409.33386935034184 454.2600760940594 -44.92620674371756 2669.077037449926 -4139.405631446862 -118.14999999999998
165 3203 418.5673885524809 454.3999623086861 -35.83257375620519 2789.077037449926 -4136.405631446862 -123.79999999999995
166 3204 424.92586564267344 454.5375335444162 -29.61166790174275 2907.077037449926 -4133.405631446862 -128.24
167 3205 434.5492172005088 454.6751047801463 -20.125887579637492 3025.077037449926 -4130.405631446862 -132.82000000000005
168 3206 433.6862355203005 454.8126760158764 -21.126440495575878 3143.077037449926 -4127.405631446862 -136.0
169 3207 442.6221879210229 454.951733901331 -12.329545980308126 3262.077037449926 -4123.405631446862 -137.21000000000004
170 3208 446.06940568679414 455.08963429733745 -9.020228610543313 3380.077037449926 -4119.405631446862 -140.14
171 3209 435.9363927910415 455.2278638536201 -19.29147106257858 3498.077037449926 -4114.405631446862 -145.88
172 3210 437.76797803082866 455.3660934099028 -17.59811537907416 3616.077037449926 -4109.405631446862 -151.02999999999997
173 3211 455.13608475062426 455.50349463701343 -0.3674098863891686 3733.077037449926 -4103.405631446862 -155.86
174 3212 455.45076930996163 455.63940921439945 -0.18863990443782086 3849.077037449926 -4098.405631446862 -161.58000000000004
175 3213 460.84528299134445 455.7735079817846 5.071775009559872 3964.077037449926 -4095.4056314468617 -166.19000000000005
176 3214 464.1898523616962 455.9054617788926 8.28439058280361 4078.077037449926 -4095.4056314468617 -165.26
177 3215 466.34270410547475 456.0382439051726 10.304460200302174 4193.077037449926 -4096.405631446862 -163.57000000000005
178 3216 463.45323751744763 456.17036771089994 7.282869806547694 4308.077037449926 -4099.405631446862 -165.33000000000004
179 3217 483.2185918024881 456.3006757066265 26.917916095861585 4422.077037449926 -4104.405631446862 -166.69000000000005
180 3218 481.6143179329734 456.43214119180135 25.182176741172043 4537.077037449926 -4109.405631446862 -161.23000000000002
181 3219 486.909106414858 456.5647641664245 30.34434224843352 4653.077037449926 -4114.405631446862 -152.33000000000004
182 3220 482.41405445007535 456.698544630496 25.71550981957938 4770.077037449926 -4119.405631446862 -142.20000000000005
183 3221 481.8831377045706 456.83464007346413 25.048497631106443 4889.077037449926 -4124.405631446862 -138.16999999999996
184 3413 513.2120958386301 457.04090068870926 56.17119514992089 4927.077037449926 -3631.4056314468617 -101.38
185 3414 512.2364353208104 456.8938995287732 55.34253579203721 4800.077037449926 -3631.4056314468617 -94.46000000000004
186 3415 504.1409426271872 456.74755668938974 47.39338593779746 4673.077037449926 -3629.4056314468617 -89.94000000000005
187 3416 499.8074011564573 456.6020421791782 43.20535897727905 4547.077037449926 -3628.4056314468617 -85.97000000000003
188 3417 497.21039126296796 456.45652766896677 40.75386359400119 4421.077037449926 -3627.4056314468617 -82.47000000000003
189 3418 487.07517196332594 456.3121706482036 30.763001315122324 4296.077037449926 -3626.4056314468617 -78.09000000000003
190 3419 485.08081023935745 456.1674844671642 28.913325772193275 4171.077037449926 -3626.4056314468617 -73.40999999999997
191 3420 488.7405413098821 456.0242849358493 32.71625637403275 4047.077037449926 -3625.4056314468617 -69.84000000000003
192 3421 481.3716310536557 455.88075624425824 25.49087480939744 3923.077037449926 -3625.4056314468617 -67.42999999999995
193 3422 472.083815871858 455.7380558818391 16.345759990018905 3800.077037449926 -3626.4056314468617 -63.84000000000003
194 3423 460.38868321566014 455.59535551942 4.793327696240112 3677.077037449926 -3627.4056314468617 -60.110000000000014
195 3424 457.96181882323157 455.4514976675526 2.51032115567898 3553.077037449926 -3628.4056314468617 -58.32000000000005
196 3425 445.61356844981714 455.3073106554089 -9.693742205591775 3429.077037449926 -3630.4056314468617 -59.34000000000003
197 3426 448.252413740993 455.16493945326613 -6.912525712273123 3306.077037449926 -3630.4056314468617 -61.33000000000004
198 3427 450.4846220891881 455.02223909084705 -4.53761700165893 3183.077037449926 -3631.4056314468617 -64.49000000000001
199 3428 435.2694650502097 454.8798678887042 -19.610402838494508 3060.077037449926 -3631.4056314468617 -68.45000000000005
200 3429 443.3158747610274 454.7374966865614 -11.421621925534055 2937.077037449926 -3631.4056314468617 -70.89999999999998
201 3430 418.4417827327558 454.5954546446949 -36.15367191193906 2814.077037449926 -3630.4056314468617 -69.17999999999995
202 3431 423.3943252544949 454.4522551133801 -31.05792985888519 2690.077037449926 -3629.4056314468617 -64.29999999999995
203 3432 416.12757553709474 454.3090555820652 -38.18148004497044 2566.077037449926 -3628.4056314468617 -55.60000000000002
204 3433 405.6089790593092 454.16321191157743 -48.55423285226823 2440.077037449926 -3628.4056314468617 -45.110000000000014
205 3434 405.64601468179706 454.0173682410897 -48.37135355929263 2314.077037449926 -3628.4056314468617 -35.460000000000036
206 3435 392.2233526820852 453.87036708115363 -61.64701439906844 2187.077037449926 -3628.4056314468617 -25.700000000000045
207 3436 382.8838616607209 453.7233659212175 -70.8395042604966 2060.077037449926 -3628.4056314468617 -16.17999999999995
208 3437 378.15235159861976 453.57603560100523 -75.42368400238547 1933.0770374499261 -3629.4056314468617 -11.539999999999964
209 3438 372.0874237525185 453.4301919305175 -81.342768177999 1807.0770374499261 -3629.4056314468617 -11.549999999999955
210 3439 359.00543237001983 453.28550574947803 -94.2800733794582 1682.0770374499261 -3629.4056314468617 -8.559999999999945
211 3440 360.3858232187465 453.1411487287148 -92.75532550996832 1557.0770374499261 -3628.4056314468617 -2.6000000000000227
212 3441 367.9715132868285 452.9976200371237 -85.02610675029518 1433.0770374499261 -3628.4056314468617 -202.70369296533775
213 3442 364.5489198264156 452.8540913455326 -88.30517151911698 1309.0770374499261 -3628.4056314468617 -202.70369296533775
214 3443 365.7018037471072 452.7102334936652 -87.00842974655802 1185.0770374499261 -3629.4056314468617 -202.70369296533775
215 3444 369.29808821322405 452.56604648152154 -83.26795826829749 1061.0770374499261 -3631.4056314468617 -202.70369296533775
216 3445 356.0427197151773 452.4218594693778 -96.37913975420048 937.0770374499261 -3633.4056314468617 -202.70369296533775
217 3446 359.3485053847121 452.2776724572341 -92.92916707252198 813.0770374499261 -3635.4056314468617 -202.70369296533775
218 3447 350.773945822225 452.13348544509046 -101.35953962286544 689.0770374499261 -3637.4056314468617 -202.70369296533775
219 3448 350.0982650151398 451.99045592239503 -101.89219090725521 566.0770374499261 -3639.4056314468617 -202.70369296533775
220 3449 355.1726368677104 451.84659807052765 -96.67396120281722 442.07703744992614 -3640.4056314468617 -202.70369296533775
221 3450 354.10582792771635 451.7030693789365 -97.59724145122016 318.07703744992614 -3640.4056314468617 -202.70369296533775
222 3451 355.09648285648535 451.55986984762166 -96.4633869911363 194.07703744992614 -3639.4056314468617 -202.70369296533775
223 3452 352.98878865246206 451.4161711474111 -98.42738249494903 69.07703744992614 -3636.4056314468617 -202.70369296533775
224 3453 368.1130264283088 451.2731307677531 -83.16010433944433 -55.92296255007386 -3631.4056314468617 -202.70369296533775
225 3454 348.26084248025705 451.1315770378197 -102.87073455756263 -179.92296255007386 -3625.4056314468617 -202.70369296533775
226 3455 362.37805672667173 450.9920091265066 -88.61395239983489 -301.92296255007386 -3620.4056314468617 -202.70369296533775
227 3456 349.1652286617828 450.8527703754698 -101.68754171368698 -423.92296255007386 -3614.4056314468617 -202.70369296533775
228 3457 356.902138755052 450.71551744305344 -93.81337868800142 -543.9229625500739 -3609.4056314468617 -202.70369296533775
229 3458 355.2818493133521 450.5794220000853 -95.29757268673319 -662.9229625500739 -3604.4056314468617 -8.450000000000045
230 3459 368.3141223129867 450.44299739684095 -82.12887508385427 -781.9229625500739 -3600.4056314468617 -18.41999999999996
231 3460 370.98451317810526 450.3077302830448 -79.32321710493954 -899.9229625500739 -3596.4056314468617 -27.389999999999986
232 3461 372.0333886387781 450.1721340089725 -78.13874537019439 -1017.9229625500739 -3593.4056314468617 -36.460000000000036
233 3462 371.76026350320717 450.0370369037958 -78.27677340058864 -1134.9229625500739 -3592.4056314468617 -44.65999999999997
234 3463 378.8838388227404 449.90078230917084 -71.01694348643042 -1252.9229625500739 -3591.4056314468617 -48.789999999999964
235 3464 384.00378123431506 449.7633702250976 -65.75958899078256 -1371.9229625500739 -3590.4056314468617 -49.32000000000005
236 3465 388.5909546550892 449.62480065157604 -61.03384599648683 -1491.9229625500739 -3589.4056314468617 -45.27999999999997
237 3466 392.8555049327018 449.48325777860526 -56.627752845903444 -1613.9229625500739 -3590.4056314468617 -37.24000000000001
238 3467 400.7413273729074 449.33791327701323 -48.59658590410584 -1738.9229625500739 -3592.4056314468617 -27.809999999999945
239 3468 391.7815657279606 449.1886079951432 -57.40704226718259 -1865.9229625500739 -3599.4056314468617 -21.450000000000045
240 3469 408.6821731413979 449.03698773437645 -40.35481459297853 -1994.9229625500739 -3606.4056314468617 -16.539999999999964
241 3470 411.51634798489044 448.88420998416143 -37.367861999270986 -2124.922962550074 -3613.4056314468617 -13.480000000000018
242 3471 423.9852468427185 448.7297755756024 -24.744528732883907 -2256.922962550074 -3618.4056314468617 -11.909999999999968
243 3472 420.59222777837863 448.5756703273196 -27.983442548940957 -2388.922962550074 -3622.4056314468617 -13.190000000000055
244 3473 424.73683658679244 448.424538378486 -23.68770179169354 -2518.922962550074 -3624.4056314468617 -20.120000000000005
245 3474 424.03110358326586 448.27687889799734 -24.245775314731475 -2645.922962550074 -3626.4056314468617 -29.700000000000045
246 3475 419.20935906977803 448.130376906957 -28.921017837178965 -2771.922962550074 -3628.4056314468617 -35.59000000000003
247 3476 413.32515191041267 447.9873473842617 -34.66219547384901 -2894.922962550074 -3630.4056314468617 -37.27999999999997
