Scan started at 15:44:36 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0688477	-0.0361328	371.749	0.195622	0.00163466	0.00134661	11.9486	0	-31564.5	-30131.4	-25985.8	0.195622	1105.09	1011.01	894.565	
0.00499208	-0.053894	-0.032959	371.754	0.293434	0.00535933	0.00394314	25.2419	0.00499208	-31663.3	-30009.3	-25995.1	0.293434	2343.08	2184.3	1964.31	
0.00998416	-0.0587158	-0.0356852	371.76	0.391245	0.00428475	0.00387873	11.5455	0.00998416	-31657.8	-29950.3	-26012.5	0.391245	1061.81	994.796	904.415	
0.0149762	-0.0601807	-0.0362549	371.761	0.489056	0.00408264	0.00372793	15.2232	0.0149762	-31606.1	-29980	-26015.5	0.489056	1391.86	1319.2	1184	
0.0199683	-0.0576477	-0.0335999	371.766	0.586867	0.00261115	0.0026364	11.0836	0.0199683	-31606.7	-29978.6	-26014.3	0.586867	1012.34	955.052	853.53	
0.0249604	-0.0603027	-0.0320435	371.765	0.684678	0.0066127	0.00618548	10.9364	0.0249604	-31605.9	-29979.1	-26014.1	0.684678	1003.59	942.683	836.483	
0.0299525	-0.06073	-0.0305481	371.761	0.782489	0.0065452	0.00600926	10.448	0.0299525	-31607.4	-29978.5	-26015	0.782489	962.359	898.776	803.652	
0.0349446	-0.0597839	-0.0298462	371.763	0.880301	0.0038923	0.00365097	8.56048	0.0349446	-31609	-29978.4	-26015.6	0.880301	779.387	734.892	654.813	
0.0399366	-0.0584717	-0.0310974	371.76	0.978112	0.00772851	0.00725969	9.66825	0.0399366	-31608.1	-29979.6	-26014.9	0.978112	883.93	833.801	745.018	
0.0449287	-0.0584717	-0.0329895	371.762	1.07592	0.00335328	0.00317294	7.04096	0.0449287	-31608.2	-29980.4	-26014.5	1.07592	637.202	601.633	535.411	
0.0499208	-0.0587769	-0.0313416	371.762	1.17373	0.00258156	0.00264818	8.7629	0.0499208	-31608.8	-29978	-26014.4	1.17373	799.282	756.22	672.376	
0.0549129	-0.059967	-0.0327148	371.763	1.27155	0.00460763	0.00435798	5.96701	0.0549129	-31608.4	-29976.6	-26014.2	1.27155	540.721	509.477	452.185	
0.059905	-0.0630493	-0.03302	371.764	1.36936	0.00210697	0.00252759	7.72545	0.059905	-31606	-29980.1	-26015.1	1.36936	707.148	666.663	594.478	
