Scan started at 15:47:31 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0648193	-0.0404053	371.78	0.195622	0.00218951	0.00193589	11.8527	0	-31459.8	-29968.9	-26056.2	0.195622	1120.75	1014.44	878.034	
0.00499208	-0.0646973	-0.0387573	371.766	0.293434	0.00556393	0.00440073	25.1981	0.00499208	-31447.4	-30043.5	-26035.5	0.293434	2362.34	2192.47	1957.23	
0.00998416	-0.063151	-0.0349935	371.77	0.391245	0.00480719	0.00461819	11.4902	0.00998416	-31513.6	-29996.9	-26034.9	0.391245	1093.36	1017.54	920.524	
0.0149762	-0.061676	-0.0353088	371.767	0.489056	0.00365064	0.00359886	15.2156	0.0149762	-31553.5	-29934.1	-26044.5	0.489056	1387.77	1323.06	1207.43	
0.0199683	-0.0595398	-0.0348206	371.766	0.586867	0.00396051	0.0035963	11.069	0.0199683	-31553.4	-29932.4	-26044.6	0.586867	984.336	948.218	874.364	
0.0249604	-0.0588074	-0.033783	371.771	0.684678	0.00751758	0.00710743	10.9328	0.0249604	-31552.3	-29932.8	-26045	0.684678	987.412	931.823	834.957	
0.0299525	-0.0578919	-0.0303955	371.77	0.782489	0.00666826	0.00616935	10.4508	0.0299525	-31551.9	-29933.6	-26045.1	0.782489	967.13	891.499	789.589	
0.0349446	-0.0559387	-0.0299988	371.772	0.880301	0.00416838	0.00386381	8.54914	0.0349446	-31553.5	-29932.7	-26044.8	0.880301	792.444	732.525	644.377	
0.0399366	-0.0595093	-0.0307007	371.769	0.978112	0.00598404	0.00617765	9.65732	0.0399366	-31553.4	-29932	-26044.6	0.978112	889.668	833.606	744.761	
0.0449287	-0.0578003	-0.0292664	371.771	1.07592	0.00320244	0.00325679	7.01936	0.0449287	-31553.2	-29933.1	-26044.9	1.07592	631.198	606.683	542.71	
0.0499208	-0.0531311	-0.0317993	371.769	1.17373	0.00336008	0.00328568	8.73279	0.0499208	-31553.7	-29933.9	-26044.6	1.17373	795.746	754.334	677.939	
0.0549129	-0.054596	-0.0315247	371.767	1.27155	0.00471528	0.00467626	5.95101	0.0549129	-31554.2	-29934.2	-26044.6	1.27155	538.137	508.409	454.483	
0.059905	-0.0503235	-0.0316772	371.766	1.36936	0.0046874	0.00421055	7.71611	0.059905	-31554	-29933.5	-26044.8	1.36936	708.243	663.816	593.884	
0.064897	-0.051178	-0.0321655	371.763	1.46717	0.00274167	0.00249997	5.15454	0.064897	-31553.7	-29933	-26044.4	1.46717	469.18	439.921	391.09	
0.0698891	-0.0537415	-0.0377502	371.759	1.56498	0.00221163	0.00199205	6.63161	0.0698891	-31552.9	-29933.3	-26044.7	1.56498	607.098	570.335	510.26	
0.0748812	-0.0538635	-0.0392456	371.758	1.66279	0.00445579	0.00449333	4.54776	0.0748812	-31552.4	-29933.5	-26045.2	1.66279	411.317	389.837	346.734	
0.0798733	-0.0586548	-0.0415649	371.758	1.7606	0.00197913	0.0019941	5.48964	0.0798733	-31553.8	-29933.6	-26045.4	1.7606	501.767	474.244	423.849	
0.0848654	-0.0587463	-0.0446472	371.758	1.85841	0.00214864	0.00202311	4.05312	0.0848654	-31554	-29933.6	-26045.5	1.85841	369.095	347.359	310.926	
0.0898574	-0.0635681	-0.0385132	371.761	1.95622	0.00255681	0.00259093	4.34731	0.0898574	-31554.2	-29934.4	-26045.4	1.95622	397.935	373.987	334.599	
0.0948495	-0.0651856	-0.0410461	371.764	2.05403	0.00182821	0.00181387	3.6415	0.0948495	-31554.5	-29934.1	-26045.2	2.05403	333.226	313.877	280.358	
0.0998416	-0.06427	-0.0386047	371.764	2.15185	0.0022329	0.00228401	3.21369	0.0998416	-31554.4	-29933.3	-26045.4	2.15185	293.179	277.018	247.478	
0.104834	-0.0630493	-0.0373535	371.767	2.24966	0.00238831	0.00236282	3.31373	0.104834	-31553.4	-29933.8	-26045.9	2.24966	303.464	286.392	256.304	
0.109826	-0.0578003	-0.0392761	371.765	2.34747	0.00140667	0.00131589	2.13219	0.109826	-31553.1	-29934.8	-26045.4	2.34747	194.749	182.737	163.58	
0.114818	-0.0567017	-0.0349121	371.765	2.44528	0.00146354	0.00128973	3.0285	0.114818	-31554.1	-29934.3	-26045	2.44528	279.348	262.846	235.749	
0.11981	-0.0539551	-0.0343323	371.765	2.54309	0.000756136	0.00069765	1.12933	0.11981	-31553	-29932.8	-26045.2	2.54309	101.389	96.0657	85.5625	
0.124802	-0.0563965	-0.0343933	371.765	2.6409	0.000981983	0.000923001	2.80144	0.124802	-31551.5	-29932.4	-26045.2	2.6409	259.021	242.822	218.194	
0.129794	-0.0570374	-0.0357666	371.768	2.73871	0.000942083	0.000968382	0.262985	0.129794	-31551.6	-29933.2	-26044.8	2.73871	17.5259	17.0663	14.8213	
