Scan started at 15:56:53 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.046875	-0.0324707	371.596	0.195622	0.00350921	0.00316061	11.9961	0	-31575.1	-30004.7	-25958.3	0.195622	1079.58	1021.83	906.363	
0.00499208	-0.0440064	-0.0211792	371.594	0.293434	0.00353323	0.00246526	25.2659	0.00499208	-31640.5	-29892	-25967.6	0.293434	2330.09	2192.15	1963.95	
0.00998416	-0.0429688	-0.0268555	371.591	0.391245	0.00556743	0.00569565	11.5804	0.00998416	-31602.1	-29876.7	-26006.1	0.391245	1059.74	997.199	891.578	
0.0149762	-0.0451355	-0.0294189	371.592	0.489056	0.00532778	0.00519638	15.2239	0.0149762	-31550.8	-29926.2	-26020.8	0.489056	1397.46	1317.61	1178.08	
0.0199683	-0.0453186	-0.0275879	371.591	0.586867	0.00235057	0.00263399	11.0969	0.0199683	-31550.8	-29927	-26021.1	0.586867	1015.18	955.684	854.6	
0.0249604	-0.0455017	-0.0305481	371.592	0.684678	0.00466035	0.00443639	10.9327	0.0249604	-31551	-29926.8	-26021.2	0.684678	1000.16	942.276	840.812	
0.0299525	-0.0465393	-0.027832	371.592	0.782489	0.00486984	0.00452332	10.4445	0.0299525	-31550.5	-29927.2	-26021.3	0.782489	956.481	901.047	805.11	
0.0349446	-0.0456238	-0.0249939	371.589	0.880301	0.00345642	0.0030132	8.55446	0.0349446	-31550.4	-29927.6	-26021.4	0.880301	778.859	734.236	653.718	
0.0399366	-0.0438843	-0.0252075	371.588	0.978112	0.0071381	0.00679725	9.66168	0.0399366	-31550.2	-29927.9	-26021.4	0.978112	882.833	834.451	744.183	
0.0449287	-0.0430603	-0.0257568	371.586	1.07592	0.00440519	0.00411598	7.03545	0.0449287	-31549.3	-29927.8	-26021.4	1.07592	638.473	600.902	534.889	
0.0499208	-0.0400696	-0.0227661	371.589	1.17373	0.00379924	0.00341269	8.75068	0.0499208	-31550.1	-29927.4	-26021.2	1.17373	800.058	754.886	672.549	
0.0549129	-0.0371399	-0.0258789	371.594	1.27155	0.00493493	0.00483699	5.97181	0.0549129	-31551.4	-29926.5	-26020.7	1.27155	538.166	511.256	452.416	
0.059905	-0.0379028	-0.0267639	371.592	1.36936	0.0023606	0.00254111	7.7332	0.059905	-31552.2	-29925.8	-26020.5	1.36936	706.045	667.425	594.208	
0.064897	-0.039917	-0.0259705	371.59	1.46717	0.00211348	0.00225532	5.18177	0.064897	-31552.4	-29925.8	-26020.4	1.46717	466.773	442.717	392.443	
0.0698891	-0.0433655	-0.0292358	371.586	1.56498	0.00182865	0.00174615	6.6384	0.0698891	-31551.6	-29926.9	-26020.6	1.56498	607.151	572.12	509.904	
0.0748812	-0.0476379	-0.028717	371.582	1.66279	0.00479997	0.00447308	4.56212	0.0748812	-31551.3	-29927.2	-26020.6	1.66279	412.626	389.624	346.053	
0.0798733	-0.0480652	-0.0282593	371.585	1.7606	0.00305246	0.0029338	5.49841	0.0798733	-31550.2	-29926.2	-26020.2	1.7606	504.553	472.422	422.551	
0.0848654	-0.0466614	-0.0311585	371.582	1.85841	0.00220121	0.0020186	4.06198	0.0848654	-31548.7	-29926.4	-26020.4	1.85841	369.915	347.103	309.696	
0.0898574	-0.0485535	-0.0322876	371.585	1.95622	0.00234902	0.00232135	4.35064	0.0898574	-31548.8	-29925	-26020.3	1.95622	397.718	374.78	334.389	
0.0948495	-0.0500488	-0.0324402	371.587	2.05403	0.00181726	0.00171685	3.64522	0.0948495	-31548.7	-29924.3	-26019.6	2.05403	333.888	313.911	280.36	
0.0998416	-0.0491028	-0.0333557	371.583	2.15185	0.00224661	0.00202847	3.22009	0.0998416	-31548.2	-29925.4	-26019.7	2.15185	293.129	277.945	247.534	
0.104834	-0.0507813	-0.0309143	371.587	2.24966	0.00209666	0.0021677	3.32019	0.104834	-31549.3	-29924.8	-26019.6	2.24966	303.544	287.056	256.231	
