Scan started at 15:45:32 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0559082	-0.0322266	371.726	0.195622	0.00190752	0.0018057	11.9332	0	-31537.3	-29593.1	-26156.1	0.195622	1107.37	1000.38	895.513	
0.00499208	-0.0588379	-0.0337524	371.728	0.293434	0.00548511	0.00387756	25.2312	0.00499208	-31424.1	-29687.8	-26151.5	0.293434	2335.97	2170.93	1975.78	
0.00998416	-0.0583496	-0.0353597	371.729	0.391245	0.00386429	0.00333171	11.5326	0.00998416	-31370.9	-29781.2	-26136.3	0.391245	1056.35	989.643	917.801	
0.0149762	-0.0580444	-0.0348206	371.729	0.489056	0.00339407	0.00349522	15.2216	0.0149762	-31400.5	-29782.4	-26131.2	0.489056	1376.76	1310.27	1195.8	
0.0199683	-0.0566101	-0.0360718	371.73	0.586867	0.00297353	0.00304787	11.0795	0.0199683	-31399.2	-29782.8	-26131.5	0.586867	1000.89	947.664	857.848	
0.0249604	-0.0563965	-0.0369568	371.73	0.684678	0.00640704	0.0060673	10.936	0.0249604	-31399.5	-29780.8	-26131.9	0.684678	998.868	935.142	837.475	
0.0299525	-0.0582886	-0.0350342	371.731	0.782489	0.0068852	0.00640038	10.4479	0.0299525	-31399	-29779.9	-26131.7	0.782489	960.194	892.252	806.19	
0.0349446	-0.060791	-0.0329895	371.731	0.880301	0.0034843	0.00321681	8.5593	0.0349446	-31398.1	-29780.7	-26131.8	0.880301	775.382	730.572	659.501	
0.0399366	-0.0611267	-0.0335693	371.732	0.978112	0.0073251	0.00701201	9.66747	0.0399366	-31399.4	-29782.1	-26132.2	0.978112	877.276	828.343	750.737	
0.0449287	-0.0616455	-0.0362854	371.736	1.07592	0.00327828	0.00323293	7.03887	0.0449287	-31400.1	-29781.5	-26131.9	1.07592	631.087	598.488	539.557	
