Scan started at 15:56:11 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0675049	-0.0400391	371.604	0.195622	0.00336819	0.00291676	12.0796	0	-31407.9	-30032.8	-26090.2	0.195622	1078.97	1025.02	902.51	
0.00499208	-0.0606079	-0.0308228	371.607	0.293434	0.00430889	0.00331472	25.3201	0.00499208	-31438.4	-30053.3	-26043.3	0.293434	2329.12	2194.83	1962.68	
0.00998416	-0.0556641	-0.0290527	371.609	0.391245	0.00640368	0.00632439	11.647	0.00998416	-31514.1	-29979.2	-26015.7	0.391245	1060.53	996.808	889.767	
0.0149762	-0.0575867	-0.0316467	371.611	0.489056	0.00626246	0.00570187	15.244	0.0149762	-31538.4	-29930.1	-26025.1	0.489056	1397.41	1318.16	1177.59	
0.0199683	-0.0565491	-0.0297546	371.614	0.586867	0.00244999	0.00225714	11.1261	0.0199683	-31538.6	-29930.5	-26025.1	0.586867	1013.19	958.64	853.689	
0.0249604	-0.053833	-0.0298462	371.621	0.684678	0.00531379	0.00524558	10.9512	0.0249604	-31535.8	-29934.1	-26025.8	0.684678	999.953	942.927	841.121	
0.0299525	-0.0548096	-0.0317688	371.623	0.782489	0.00428604	0.00431819	10.4664	0.0299525	-31535.9	-29934.6	-26026.2	0.782489	954.74	903.598	804.839	
0.0349446	-0.0548401	-0.0332947	371.619	0.880301	0.00379146	0.00351826	8.56423	0.0349446	-31538.5	-29931.6	-26025.2	0.880301	779.169	733.852	654.393	
0.0399366	-0.0541077	-0.0357971	371.614	0.978112	0.00725344	0.00734738	9.67732	0.0399366	-31538.5	-29929.9	-26025.2	0.978112	883.897	833.82	744.03	
0.0449287	-0.0577393	-0.039917	371.611	1.07592	0.00390177	0.00382228	7.03599	0.0449287	-31535.5	-29932.5	-26026.4	1.07592	637.045	602.39	535.529	
0.0499208	-0.0613098	-0.0432739	371.609	1.17373	0.00390548	0.00344041	8.74457	0.0499208	-31534.8	-29933.1	-26026.1	1.17373	802.089	752.57	673.313	
0.0549129	-0.0611878	-0.0424805	371.615	1.27155	0.005172	0.00502636	5.97117	0.0549129	-31537.3	-29930.2	-26024.7	1.27155	539.524	510.164	453.135	
0.059905	-0.0624695	-0.045166	371.618	1.36936	0.00532188	0.0050388	7.74405	0.059905	-31538.4	-29931	-26024.5	1.36936	707.937	665.96	594.376	
0.064897	-0.0632629	-0.0419922	371.618	1.46717	0.00260379	0.00254321	5.17068	0.064897	-31536.8	-29933.6	-26025.9	1.46717	467.898	441.922	392.504	
0.0698891	-0.0610657	-0.0400696	371.619	1.56498	0.00230679	0.00217528	6.65031	0.0698891	-31536.2	-29933.5	-26026.3	1.56498	606.984	572.123	510.53	
0.0748812	-0.0591431	-0.0406189	371.618	1.66279	0.00470789	0.0046861	4.55571	0.0748812	-31536.8	-29933.3	-26025.6	1.66279	412.165	390.131	346.477	
0.0798733	-0.0572205	-0.0375366	371.621	1.7606	0.00276223	0.00276833	5.51215	0.0798733	-31537.4	-29932.8	-26025.5	1.7606	501.613	475.557	422.922	
0.0848654	-0.0537415	-0.0384827	371.62	1.85841	0.00197648	0.00186958	4.06221	0.0848654	-31536.5	-29933	-26026.5	1.85841	368.379	348.84	309.974	
0.0898574	-0.0505676	-0.037384	371.619	1.95622	0.00233054	0.00230679	4.36167	0.0898574	-31536.1	-29933.1	-26026.6	1.95622	397.562	375.203	334.304	
0.0948495	-0.0502625	-0.0337524	371.616	2.05403	0.00215416	0.00195296	3.66706	0.0948495	-31536.7	-29932	-26025.6	2.05403	333.413	314.645	280.424	
0.0998416	-0.0517883	-0.0352783	371.612	2.15185	0.00258074	0.00253221	3.22485	0.0998416	-31537.7	-29931.8	-26025.5	2.15185	294.625	276.905	246.893	
0.104834	-0.0529785	-0.0350647	371.61	2.24966	0.00202125	0.00208674	3.31998	0.104834	-31537.4	-29930.6	-26025.6	2.24966	304.775	286.247	255.753	
0.109826	-0.0523071	-0.0332947	371.615	2.34747	0.000821794	0.000877195	2.14033	0.109826	-31536.7	-29930.5	-26025.4	2.34747	194.539	183.378	163.786	
0.114818	-0.0508728	-0.0347595	371.62	2.44528	0.00175432	0.00184934	3.04412	0.114818	-31537.2	-29931.7	-26025.1	2.44528	279.772	263.308	235.493	
0.11981	-0.0477295	-0.0332947	371.624	2.54309	0.0014817	0.00142065	1.13202	0.11981	-31537.1	-29931.2	-26025.1	2.54309	102.037	95.4032	85.4772	
0.124802	-0.0494385	-0.0323181	371.625	2.6409	0.00098651	0.00088851	2.80951	0.124802	-31537.2	-29930.9	-26025.3	2.6409	259.23	243.229	217.98	
0.129794	-0.0518189	-0.0343933	371.622	2.73871	0.000769585	0.000719038	0.266058	0.129794	-31536.4	-29932	-26025.1	2.73871	17.3642	17.1431	15.0768	
0.134786	-0.0545654	-0.0336914	371.619	2.83652	0.00137457	0.00131603	2.61457	0.134786	-31535.4	-29932.9	-26025.4	2.83652	240.993	226.662	203.051	
0.139778	-0.056366	-0.0336304	371.615	2.93434	0.00143714	0.00137463	0.641785	0.139778	-31535.9	-29932.3	-26025.6	2.93434	56.4694	53.3259	47.7442	
0.14477	-0.0550537	-0.0357666	371.61	3.03215	0.000542236	0.000544951	2.45117	0.14477	-31537.8	-29930.7	-26025.2	3.03215	225.307	212.549	189.842	
0.149762	-0.0563965	-0.0364075	371.609	3.12996	0.00129691	0.0013067	1.30606	0.149762	-31538	-29930.7	-26025.7	3.12996	118.696	111.553	99.7107	
0.154754	-0.0545044	-0.0351257	371.61	3.22777	0.000701071	0.000622371	2.31207	0.154754	-31536.1	-29932.8	-26026.8	3.22777	211.744	199.949	178.335	
0.159747	-0.0544739	-0.0329285	371.612	3.32558	0.000646816	0.000696769	1.84328	0.159747	-31536.8	-29933.2	-26026.6	3.32558	167.269	158.666	141.098	
0.164739	-0.0566711	-0.0361023	371.612	3.42339	0.0010922	0.00100102	2.18893	0.164739	-31538.1	-29931.7	-26025.4	3.42339	200.148	188.576	168.16	
0.169731	-0.0574341	-0.0360413	371.614	3.5212	0.000465823	0.000438786	2.2348	0.169731	-31537.8	-29932.1	-26025.2	3.5212	203.567	192.61	171.337	
0.174723	-0.0595093	-0.0403442	371.612	3.61901	0.000768137	0.000753336	2.08355	0.174723	-31537.4	-29933.7	-26025.8	3.61901	190.082	178.095	159.158	
0.179715	-0.0608521	-0.0432739	371.609	3.71683	0.000655695	0.000593531	2.48281	0.179715	-31537.4	-29933.1	-26025.6	3.71683	227.838	212.85	190.605	
0.184707	-0.0588684	-0.0418091	371.612	3.81464	0.000669535	0.000586816	1.98429	0.184707	-31537.8	-29931.2	-26025	3.81464	179.732	170.007	150.99	
0.189699	-0.0585022	-0.0391846	371.608	3.91245	0.000679797	0.000584159	2.59499	0.189699	-31536.8	-29931.3	-26024.9	3.91245	236.592	223.905	199.242	
0.194691	-0.0556641	-0.0361633	371.606	4.01026	0.000324111	0.000345813	1.89449	0.194691	-31537.3	-29931.7	-26025	4.01026	171.553	161.33	143.72	
0.199683	-0.0557556	-0.0357056	371.605	4.10807	0.000577472	0.000561389	2.57705	0.199683	-31538.3	-29931.8	-26024.8	4.10807	235.237	221.888	197.782	
0.204675	-0.0529785	-0.0300293	371.606	4.20588	0.000500033	0.00053558	1.80682	0.204675	-31537.2	-29932.6	-26024.5	4.20588	162.98	154.58	137.009	
0.209667	-0.0516052	-0.0300293	371.609	4.30369	0.000340184	0.000209053	2.43873	0.209667	-31536.6	-29933.1	-26024.7	4.30369	222.612	210.043	187.305	
0.214659	-0.0524597	-0.0297546	371.614	4.4015	0.00042351	0.000369694	1.72429	0.214659	-31536.6	-29932.1	-26024.8	4.4015	155.922	147.425	130.932	
0.219652	-0.0493774	-0.0271301	371.617	4.49931	0.000407932	0.000421663	2.19857	0.219652	-31535.9	-29930.7	-26024.8	4.49931	200.455	189.938	169.011	
0.224644	-0.0501404	-0.0329895	371.621	4.59713	0.000389376	0.000319051	1.64593	0.224644	-31535.6	-29931.8	-26025.2	4.59713	149.343	140.789	125.366	
0.229636	-0.048645	-0.0314941	371.621	4.69494	0.000451829	0.000358786	1.87938	0.229636	-31535.9	-29932.4	-26025.3	4.69494	171.829	161.648	144.322	
0.234628	-0.0475464	-0.0317993	371.621	4.79275	0.000422058	0.000542628	1.57003	0.234628	-31537.3	-29931	-26025.3	4.79275	142.816	135.132	120.325	
0.23962	-0.0509338	-0.0323792	371.621	4.89056	0.000344144	0.000365343	1.50035	0.23962	-31538.4	-29931.2	-26025.2	4.89056	136.756	128.823	114.893	
0.244612	-0.0532227	-0.0299072	371.622	4.98837	0.00042585	0.000336588	1.50106	0.244612	-31538.2	-29932.6	-26025.2	4.98837	137.182	129.577	115.519	
0.249604	-0.0539551	-0.0317078	371.624	5.08618	0.000231883	0.000188776	1.07815	0.249604	-31537.5	-29932.8	-26025.2	5.08618	97.8604	92.5348	82.3936	
0.254596	-0.054718	-0.0316162	371.623	5.18399	0.000359359	0.000309921	1.43838	0.254596	-31537.1	-29933.1	-26025.2	5.18399	131.936	124.469	111.148	
0.259588	-0.053772	-0.0309143	371.624	5.2818	0.000321874	0.000324079	0.636093	0.259588	-31538.5	-29932.5	-26025.4	5.2818	57.8765	54.0782	48.4184	
0.26458	-0.0534058	-0.033905	371.618	5.37962	0.000648583	0.000661669	1.38039	0.26458	-31537.4	-29932.6	-26026.1	5.37962	127.259	119.631	107.129	
0.269572	-0.0533753	-0.0324097	371.614	5.47743	0.000503652	0.000505959	0.212418	0.269572	-31537.6	-29932.8	-26026.6	5.47743	17.5287	16.452	14.688	
0.274564	-0.0552979	-0.0332031	371.614	5.57524	0.000439011	0.000346587	1.33107	0.274564	-31539.5	-29932.2	-26026.4	5.57524	122.873	115.334	103.345	
0.279556	-0.0575256	-0.0350952	371.608	5.67305	0.000453605	0.000386464	0.245806	0.279556	-31539.5	-29932.5	-26026.5	5.67305	20.8575	19.9678	17.7261	
0.284549	-0.0603027	-0.035553	371.608	5.77086	0.000286772	0.000242197	1.28776	0.284549	-31539.1	-29933.9	-26026.6	5.77086	118.671	111.544	99.8499	
0.289541	-0.0644837	-0.039978	371.608	5.86867	0.000356302	0.000536399	0.614782	0.289541	-31537.9	-29934.9	-26026.9	5.86867	55.8647	52.3377	46.8274	
0.294533	-0.0662537	-0.0427551	371.607	5.96648	0.000375178	0.000345638	1.25089	0.294533	-31538.9	-29933.9	-26026.6	5.96648	114.81	108.115	96.5735	
0.299525	-0.0644837	-0.0428772	371.612	6.06429	0.00036437	0.000389415	0.939665	0.299525	-31538.5	-29932.6	-26026.3	6.06429	85.4513	80.8624	71.9045	
0.304517	-0.0626526	-0.0421448	371.613	6.1621	0.000343989	0.000280066	1.21651	0.304517	-31537	-29933.2	-26026.6	6.1621	111.332	104.764	93.5783	
0.309509	-0.0603638	-0.0432739	371.614	6.25992	0.000431159	0.000406565	1.20074	0.309509	-31537.8	-29933.7	-26026.2	6.25992	109.789	103.034	92.1837	
0.314501	-0.0570984	-0.0409546	371.613	6.35773	0.000425618	0.000379609	1.18568	0.314501	-31538.2	-29932.6	-26025.1	6.35773	107.953	101.824	90.6791	
0.319493	-0.0562439	-0.0393372	371.611	6.45554	0.000406043	0.000333589	1.39076	0.319493	-31538.9	-29931.8	-26025.3	6.45554	126.57	120.109	106.691	
0.324485	-0.0537415	-0.037323	371.613	6.55335	0.000279356	0.00034611	1.15576	0.324485	-31538.1	-29931.5	-26025.6	6.55335	104.912	98.8582	87.9998	
0.329477	-0.0523987	-0.0318604	371.618	6.65116	0.000251689	0.00019283	1.5041	0.329477	-31536.8	-29931.4	-26025.7	6.65116	137.566	129.345	115.442	
0.334469	-0.0512695	-0.0302429	371.618	6.74897	0.000551518	0.000541338	1.1265	0.334469	-31536.6	-29932	-26025.9	6.74897	101.47	96.5295	85.5598	
0.339461	-0.0470276	-0.0319824	371.617	6.84678	0.000687632	0.000509689	1.5394	0.339461	-31537.5	-29931.9	-26025.7	6.84678	140.638	132.655	118.184	
0.344454	-0.0472717	-0.0315552	371.615	6.94459	0.000501572	0.000559314	1.096	0.344454	-31537.6	-29931.4	-26025.6	6.94459	99.0537	93.5309	83.0618	
0.349446	-0.0469666	-0.0335388	371.607	7.04241	0.000331319	0.000351375	1.50139	0.349446	-31537.4	-29932.1	-26025.9	7.04241	137.125	129.238	115.336	
0.354438	-0.0484009	-0.0338135	371.609	7.14022	0.000541914	0.000566793	1.06581	0.354438	-31537.4	-29933.8	-26026.2	7.14022	96.0587	91.1648	80.7972	
0.35943	-0.0536499	-0.032074	371.613	7.23803	0.000610139	0.000656833	1.39402	0.35943	-31537.9	-29933.8	-26026.4	7.23803	127.241	120.02	107.072	
0.364422	-0.056366	-0.03479	371.614	7.33584	0.000322952	0.000520697	1.03327	0.364422	-31537.9	-29933.2	-26026.7	7.33584	93.6811	88.4592	78.6314	
0.369414	-0.0541992	-0.031311	371.62	7.43365	0.000597845	0.000506283	1.22741	0.369414	-31537.8	-29934.1	-26026.6	7.43365	111.987	105.581	94.1996	
0.374406	-0.0519409	-0.0318909	371.621	7.53146	0.000398841	0.000379736	1.00227	0.374406	-31540.1	-29932.7	-26026.3	7.53146	91.2116	85.9642	76.6356	
0.379398	-0.0492859	-0.0324707	371.62	7.62927	0.000535215	0.000458701	1.01019	0.379398	-31541.2	-29931.2	-26026.4	7.62927	92.0836	86.9388	77.4889	
0.38439	-0.0469666	-0.0320435	371.622	7.72708	0.000639162	0.000496217	0.972039	0.38439	-31539.9	-29932	-26026.4	7.72708	88.6752	83.8301	74.7258	
0.389382	-0.0482788	-0.0365906	371.62	7.82489	0.000507428	0.000450597	0.75598	0.389382	-31539.3	-29934	-26026	7.82489	69.0002	64.9208	57.9517	
0.394374	-0.0491028	-0.0351868	371.618	7.92271	0.00103791	0.00098446	0.942821	0.394374	-31538.6	-29933.7	-26026.2	7.92271	86.5677	81.4699	72.8545	
0.399366	-0.0511475	-0.0391235	371.615	8.02052	0.000838174	0.000795268	0.480998	0.399366	-31538.4	-29932.8	-26026.3	8.02052	43.6799	41.0457	36.6186	
0.404358	-0.0539856	-0.0376892	371.613	8.11833	0.000719672	0.000718037	0.916954	0.404358	-31538.2	-29933.2	-26026.5	8.11833	84.6612	79.2185	71.0928	
0.409351	-0.0552979	-0.0380554	371.609	8.21614	0.000871544	0.000739796	0.199898	0.409351	-31537.2	-29933.3	-26026.6	8.21614	17.4299	16.4286	14.6326	
0.414343	-0.0601196	-0.0414734	371.607	8.31395	0.00157932	0.00154001	0.89417	0.414343	-31537.9	-29933.1	-26026.4	8.31395	82.5118	77.4836	69.4284	
0.419335	-0.0623169	-0.0413208	371.607	8.41176	0.00156948	0.00140505	0.111265	0.419335	-31538.8	-29932.7	-26026.2	8.41176	8.43687	8.29328	7.26958	
0.424327	-0.0648193	-0.0419617	371.607	8.50957	0.0016671	0.00161371	0.874182	0.424327	-31539.5	-29932.5	-26025.8	8.50957	80.6974	75.6811	67.8351	
0.429319	-0.0645142	-0.0414429	371.61	8.60738	0.0019097	0.00187008	0.362979	0.429319	-31538.9	-29933.5	-26025.9	8.60738	33.1071	30.5984	27.56	
0.434311	-0.0632629	-0.0395813	371.614	8.7052	0.00499946	0.00495774	0.857432	0.434311	-31539.4	-29933.3	-26026	8.7052	78.7779	74.2263	66.3457	
0.439303	-0.0595093	-0.0379334	371.614	8.80301	0.00625371	0.00628002	0.597309	0.439303	-31540	-29932.6	-26026.2	8.80301	54.4654	51.2642	45.7619	
0.444295	-0.0564575	-0.0350952	371.611	8.90082	0.0115666	0.0115626	0.842433	0.444295	-31538.4	-29932.7	-26026.4	8.90082	76.9558	72.9106	64.8866	
0.449287	-0.052002	-0.0317993	371.617	8.99863	0.0120805	0.0119409	0.795879	0.449287	-31538.2	-29933.2	-26026.4	8.99863	72.618	68.5443	61.0403	
0.454279	-0.0507813	-0.0297241	371.614	9.09644	0.00765766	0.00768797	0.82902	0.454279	-31539.2	-29931.7	-26026.2	9.09644	75.6481	71.0438	63.4745	
0.459271	-0.0505676	-0.0271606	371.615	9.19425	0.00326752	0.00332585	0.946644	0.459271	-31539.6	-29930.2	-26026	9.19425	86.304	81.4633	72.6117	
0.464263	-0.0461426	-0.0284729	371.616	9.29206	0.000871244	0.000907216	0.816142	0.464263	-31539.2	-29931.3	-26026.3	9.29206	74.0427	69.8508	62.227	
0.469256	-0.0494385	-0.0295715	371.61	9.38987	0.00104241	0.00103577	1.04654	0.469256	-31538.9	-29933	-26026.2	9.38987	95.8021	90.0421	80.3759	
