Scan started at 15:54:36 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0777588	-0.0429688	371.613	0.195622	0.00178071	0.00143854	11.8311	0	-31412.3	-30033.2	-26086.2	0.195622	1073.9	1019.68	908.347	
0.00499208	-0.0704346	-0.0388184	371.616	0.293434	0.00615153	0.00477274	25.1852	0.00499208	-31435.5	-30054.8	-26038.2	0.293434	2325.24	2187.72	1962.14	
0.00998416	-0.0618083	-0.036499	371.62	0.391245	0.00556332	0.00551403	11.4777	0.00998416	-31508.9	-29981.5	-26011.5	0.391245	1052.83	1000.67	895.04	
0.0149762	-0.0621033	-0.0363159	371.617	0.489056	0.00383237	0.00380091	15.2098	0.0149762	-31535.7	-29930.2	-26020.4	0.489056	1397.76	1315.9	1178.24	
0.0199683	-0.0588379	-0.0360413	371.618	0.586867	0.00414249	0.00380193	11.0624	0.0199683	-31536.2	-29929.7	-26020.4	0.586867	1015.85	952.767	854.842	
0.0249604	-0.0563355	-0.0351868	371.62	0.684678	0.00720438	0.00684343	10.9296	0.0249604	-31531.5	-29936	-26022.5	0.684678	998.512	941.473	839.744	
0.0299525	-0.056366	-0.0334473	371.614	0.782489	0.00608923	0.005874	10.4496	0.0299525	-31531.9	-29936.7	-26022.2	0.782489	956.2	899.449	803.192	
0.0349446	-0.055542	-0.0314941	371.621	0.880301	0.00357732	0.00346211	8.5446	0.0349446	-31534.8	-29932.9	-26020.5	0.880301	776.039	734.827	653.128	
0.0399366	-0.0534058	-0.0308228	371.623	0.978112	0.0060879	0.00617884	9.65279	0.0399366	-31534	-29931.5	-26020	0.978112	884.223	831.588	742.502	
0.0449287	-0.0545349	-0.0313721	371.619	1.07592	0.00397708	0.00395216	7.01397	0.0449287	-31531.9	-29933.4	-26021.7	1.07592	634.472	603.086	534.719	
0.0499208	-0.0561524	-0.0315552	371.622	1.17373	0.00442576	0.00417346	8.72159	0.0499208	-31530.2	-29933.7	-26021.8	1.17373	799.878	752.072	673.146	
0.0549129	-0.0536499	-0.0311279	371.62	1.27155	0.00509349	0.00496794	5.94845	0.0549129	-31531.2	-29932.6	-26020.2	1.27155	538.763	509.331	452.619	
0.059905	-0.0535278	-0.0310059	371.619	1.36936	0.00514756	0.00465644	7.71556	0.059905	-31532.5	-29932.9	-26020.2	1.36936	706.587	664.944	594.232	
0.064897	-0.0544128	-0.0334168	371.616	1.46717	0.00308538	0.00298787	5.15502	0.064897	-31533.1	-29932	-26021	1.46717	466.629	442.021	392.255	
0.0698891	-0.0541992	-0.0326538	371.616	1.56498	0.00236059	0.00215624	6.62882	0.0698891	-31532.8	-29932.3	-26021.5	1.56498	605.835	571.662	510.24	
0.0748812	-0.0559082	-0.0356445	371.613	1.66279	0.00471179	0.00463248	4.5497	0.0748812	-31531.7	-29934.8	-26021.8	1.66279	411.118	390.222	345.928	
0.0798733	-0.0595398	-0.0345764	371.614	1.7606	0.00271897	0.00280677	5.48408	0.0798733	-31532.5	-29934.5	-26021.5	1.7606	502.314	473.35	422.704	
0.0848654	-0.0579529	-0.0298157	371.615	1.85841	0.00219947	0.00203269	4.05163	0.0848654	-31534.3	-29930.8	-26020.2	1.85841	369.159	346.921	309.683	
0.0898574	-0.0577087	-0.032135	371.616	1.95622	0.00227809	0.00240018	4.34127	0.0898574	-31533.7	-29930.9	-26019.7	1.95622	397.28	374.22	334.232	
0.0948495	-0.0578613	-0.032074	371.615	2.05403	0.00107908	0.00113938	3.63652	0.0948495	-31531.7	-29933.2	-26020.5	2.05403	332.956	313.95	280.345	
0.0998416	-0.0571594	-0.0336609	371.618	2.15185	0.00242771	0.00226779	3.21369	0.0998416	-31531.6	-29932.2	-26020.2	2.15185	292.432	277.821	247.337	
0.104834	-0.0569153	-0.0375366	371.621	2.24966	0.00244392	0.00242027	3.31285	0.104834	-31532.7	-29930.9	-26019.5	2.24966	303.082	286.722	256.14	
0.109826	-0.059021	-0.0384522	371.619	2.34747	0.00169005	0.001632	2.13198	0.109826	-31532.2	-29931.9	-26020	2.34747	195.325	182.099	163.368	
0.114818	-0.0588379	-0.0400085	371.621	2.44528	0.00149244	0.00129345	3.029	0.114818	-31531.3	-29932.6	-26021	2.44528	279.556	262.492	235.475	
