Scan started at 15:41:44 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0581055	-0.0283203	371.648	0.195622	0.00260272	0.00250372	11.5759	0	-31781.5	-29817.1	-25982.6	0.195622	1070.33	1012.4	930.992	
0.00499208	-0.0568848	-0.034729	371.64	0.293434	0.005787	0.00429918	25.1105	0.00499208	-31673.6	-29877.5	-26027	0.293434	2337.28	2189.61	1962.56	
0.00998416	-0.0540365	-0.0351563	371.643	0.391245	0.00463187	0.00425884	11.5182	0.00998416	-31603.6	-29957.3	-26033.5	0.391245	1055.84	990.189	888.9	
0.0149762	-0.0555115	-0.0340576	371.638	0.489056	0.005828	0.00513716	15.1105	0.0149762	-31622.8	-29967.1	-26014.3	0.489056	1404.75	1316.46	1176.57	
0.0199683	-0.0523071	-0.0355835	371.637	0.586867	0.00248385	0.0024028	11.0065	0.0199683	-31622.5	-29967.8	-26014.1	0.586867	1018.82	957.396	852.696	
0.0249604	-0.0528259	-0.0355225	371.641	0.684678	0.00511922	0.00521871	10.8448	0.0249604	-31621.7	-29967.3	-26014	0.684678	1003.22	938.943	840.317	
0.0299525	-0.0543823	-0.038147	371.638	0.782489	0.00587268	0.00541396	10.3671	0.0299525	-31622.5	-29966.6	-26013.8	0.782489	960.563	898.115	804.273	
0.0349446	-0.0533447	-0.039093	371.64	0.880301	0.00320362	0.00306892	8.49784	0.0349446	-31621.4	-29967.3	-26013.8	0.880301	779.687	733.671	652.309	
0.0399366	-0.0553284	-0.039093	371.637	0.978112	0.0047838	0.0051633	9.59611	0.0399366	-31621.8	-29968.1	-26013.9	0.978112	888.005	831.963	742.517	
0.0449287	-0.0575867	-0.0379944	371.633	1.07592	0.00337465	0.00316794	6.97125	0.0449287	-31623.1	-29968.2	-26014.1	1.07592	638.282	600.801	534.019	
0.0499208	-0.0565796	-0.0342102	371.637	1.17373	0.00420507	0.00365224	8.66229	0.0499208	-31622.5	-29969.4	-26014.6	1.17373	803.407	750.118	673.404	
0.0549129	-0.0542908	-0.0334778	371.64	1.27155	0.00393564	0.0037791	5.92288	0.0549129	-31622.2	-29970.5	-26014.9	1.27155	540.408	510.459	450.862	
0.059905	-0.0541077	-0.0353088	371.638	1.36936	0.00128864	0.00146202	7.67136	0.059905	-31622.6	-29970.5	-26014.8	1.36936	708.214	665.458	594.273	
0.064897	-0.0539551	-0.0383911	371.641	1.46717	0.00158808	0.00146768	5.1391	0.064897	-31623.6	-29969.2	-26014.4	1.46717	469.103	439.354	391.315	
0.0698891	-0.053894	-0.0376892	371.639	1.56498	0.00287893	0.00258992	6.57665	0.0698891	-31623.4	-29968.2	-26014.4	1.56498	609.391	571.508	510.164	
0.0748812	-0.0571899	-0.0414429	371.639	1.66279	0.00331115	0.00323187	4.51182	0.0748812	-31623.8	-29968.9	-26014.5	1.66279	413.479	388.632	345.552	
0.0798733	-0.0593872	-0.0379028	371.641	1.7606	0.00113146	0.00108725	5.45892	0.0798733	-31624.7	-29967.6	-26014	1.7606	502.919	474.029	422.917	
0.0848654	-0.0576477	-0.0332947	371.641	1.85841	0.00184791	0.00166398	4.0296	0.0848654	-31624.3	-29967.9	-26014	1.85841	370.759	346.52	309.278	
0.0898574	-0.0569153	-0.0349426	371.639	1.95622	0.00186873	0.00183769	4.31684	0.0898574	-31624.3	-29969.2	-26015	1.95622	399.072	373.897	334.225	
0.0948495	-0.0558777	-0.0319214	371.637	2.05403	0.00146803	0.00121966	3.61655	0.0948495	-31624.4	-29969.2	-26014.7	2.05403	334.521	313.717	280.427	
0.0998416	-0.0570374	-0.0345154	371.635	2.15185	0.00213441	0.00197756	3.19606	0.0998416	-31622.6	-29970.2	-26014.4	2.15185	294.186	277.055	247.128	
0.104834	-0.0563049	-0.0337524	371.637	2.24966	0.00204958	0.00197334	3.28868	0.104834	-31622.1	-29970.1	-26014.4	2.24966	305.615	285.702	256.102	
0.109826	-0.0580444	-0.035553	371.636	2.34747	0.00107855	0.0011324	2.12114	0.109826	-31622.2	-29968.5	-26013.4	2.34747	194.194	183.676	163.61	
0.114818	-0.058197	-0.0340271	371.638	2.44528	0.00120308	0.0012488	3.01508	0.114818	-31620.9	-29968.3	-26013.1	2.44528	280.024	262.714	236.153	
0.11981	-0.0574036	-0.0317383	371.642	2.54309	0.000462917	0.000365374	1.11699	0.11981	-31622.1	-29968.9	-26013.4	2.54309	102.051	96.2576	85.4111	
0.124802	-0.058075	-0.0337524	371.638	2.6409	0.00100414	0.000941495	2.78029	0.124802	-31623.9	-29967.8	-26013.6	2.6409	259.81	243.312	218.708	
0.129794	-0.058197	-0.0316467	371.645	2.73871	0.0005911	0.000564524	0.261685	0.129794	-31624.7	-29967.6	-26013.5	2.73871	17.2382	16.9482	15.1365	
0.134786	-0.059906	-0.0344849	371.643	2.83652	0.000968075	0.000801122	2.58805	0.134786	-31624.7	-29969.2	-26013.8	2.83652	241.367	226.589	203.738	
0.139778	-0.0589905	-0.0370178	371.639	2.93434	0.000761574	0.000773744	0.630867	0.139778	-31625.3	-29968.5	-26013.2	2.93434	56.1164	53.6561	47.5744	
0.14477	-0.0603943	-0.0393677	371.637	3.03215	0.000570478	0.000447439	2.42798	0.14477	-31626.3	-29967.7	-26013	3.03215	226.406	211.687	190.408	
0.149762	-0.0626831	-0.0411377	371.631	3.12996	0.00101195	0.00101103	1.29181	0.149762	-31624.5	-29968.5	-26013.8	3.12996	118.879	111.347	99.5949	
0.154754	-0.0611878	-0.0375061	371.633	3.22777	0.000774847	0.000879629	2.28798	0.154754	-31623.2	-29968.9	-26013.7	3.22777	212.441	199.421	178.771	
0.159747	-0.0603638	-0.0342712	371.636	3.32558	0.000589429	0.000672339	1.82262	0.159747	-31622.7	-29968.6	-26013.3	3.32558	167.751	158.56	141.007	
0.164739	-0.0589295	-0.0299683	371.638	3.42339	0.000993822	0.0010652	2.16839	0.164739	-31622.6	-29967.9	-26013	3.42339	200.74	187.867	168.211	
0.169731	-0.0578919	-0.0292053	371.64	3.5212	0.000750329	0.000599124	2.21242	0.169731	-31622.7	-29968.7	-26013.4	3.5212	204.255	191.395	171.422	
