Scan started at 15:49:28 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0476074	-0.0264893	371.775	0.195622	0.00251302	0.00211155	12.2018	0	-31713.5	-29790	-26027.6	0.195622	1133.98	1098.89	901.536	
0.00499208	-0.0487061	-0.026062	371.768	0.293434	0.00421307	0.00341981	25.407	0.00499208	-31610.1	-29817.6	-26048.3	0.293434	2322.01	2204.8	1985.44	
0.00998416	-0.049235	-0.0309245	371.764	0.391245	0.00798628	0.00775606	11.7135	0.00998416	-31533.7	-29904.1	-26043.2	0.391245	1030.17	948.21	883.942	
0.0149762	-0.0469055	-0.0322266	371.757	0.489056	0.00609975	0.00533128	15.2958	0.0149762	-31545.9	-29933.4	-26030.3	0.489056	1415.8	1317.83	1147.81	
0.0199683	-0.0453796	-0.0314331	371.756	0.586867	0.00478085	0.00424474	11.1621	0.0199683	-31545.1	-29933.4	-26030.7	0.586867	1027.64	997.747	869.408	
0.0249604	-0.0467835	-0.0339661	371.754	0.684678	0.00766763	0.00723052	10.9928	0.0249604	-31545.8	-29933.3	-26031.2	0.684678	982.425	946.528	864.325	
0.0299525	-0.0480042	-0.032959	371.756	0.782489	0.00537667	0.00518091	10.5163	0.0299525	-31546.3	-29932.5	-26030.7	0.782489	955.026	882.296	791.321	
0.0349446	-0.0533753	-0.0331726	371.759	0.880301	0.00423082	0.00399414	8.59334	0.0349446	-31545.8	-29933.1	-26030.5	0.880301	790.744	735.868	640.85	
0.0399366	-0.057251	-0.0361939	371.758	0.978112	0.00635121	0.00617051	9.71102	0.0399366	-31545.1	-29933.5	-26030.7	0.978112	883.696	843.889	751.185	
0.0449287	-0.0585938	-0.037262	371.757	1.07592	0.00372354	0.00365041	7.06268	0.0449287	-31544	-29932.1	-26030.7	1.07592	629.897	602.466	541.292	
0.0499208	-0.0588074	-0.037262	371.754	1.17373	0.00265014	0.00273874	8.79797	0.0499208	-31544.2	-29932.3	-26030.7	1.17373	800.759	751.278	666.842	
0.0549129	-0.0571899	-0.0376587	371.756	1.27155	0.00509322	0.00500593	5.99146	0.0549129	-31543.2	-29933.3	-26030.4	1.27155	542.568	510.517	450.59	
0.059905	-0.0579529	-0.0357971	371.754	1.36936	0.00207356	0.00229765	7.7569	0.059905	-31543.5	-29933.8	-26030.5	1.36936	703.888	670.934	596.763	
0.064897	-0.0543213	-0.0348206	371.758	1.46717	0.00264219	0.00256541	5.19951	0.064897	-31546	-29932.5	-26031.1	1.46717	466.209	442.463	393.348	
