Scan started at 15:40:13 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.027832	-0.00305176	370.334	0.195622	0.0025773	0.00192249	11.6448	0	-31366.5	-30081.5	-26024	0.195622	1080.24	1011.07	927.669	
0.00499208	-0.0175781	0.00927734	370.324	0.293434	0.00562355	0.00425979	24.9338	0.00499208	-31488.5	-29998.8	-25980.6	0.293434	2327.44	2178.34	1972.24	
0.00998416	0.00895182	0.0303955	370.321	0.391245	0.00329908	0.00255764	11.3981	0.00998416	-31559.6	-29908.4	-25978.2	0.391245	1055.04	989.627	894.149	
0.0149762	0.0238953	0.0445252	370.315	0.489056	0.00357613	0.00297191	15.0255	0.0149762	-31533.3	-29904.8	-25998.8	0.489056	1396.91	1308.69	1182.12	
0.0199683	0.0441895	0.0648804	370.299	0.586867	0.00421495	0.00358431	10.9593	0.0199683	-31533.4	-29903.1	-25998	0.586867	1012.65	951.508	855.191	
0.0249604	0.0577087	0.0814819	370.284	0.684678	0.00400871	0.00398892	10.7836	0.0249604	-31535.4	-29900.9	-25997.6	0.684678	998.59	934.824	843.027	
0.0299525	0.0499573	0.0772095	370.27	0.782489	0.00537741	0.0049449	10.3005	0.0299525	-31534	-29901.5	-25997.6	0.782489	954.892	894.314	806.953	
0.0349446	0.0305176	0.0614319	370.253	0.880301	0.00233885	0.00222328	8.44818	0.0349446	-31534.6	-29900.4	-25997.3	0.880301	775.261	731.078	653.592	
0.0399366	0.0118713	0.0422363	370.242	0.978112	0.00220427	0.00233577	9.53306	0.0399366	-31536.9	-29898.2	-25996.3	0.978112	882.978	827.583	745.17	
0.0449287	-0.0111389	0.0176697	370.228	1.07592	0.00292497	0.0025452	6.93369	0.0449287	-31535.8	-29898.9	-25995.7	1.07592	635.748	597.326	534.219	
0.0499208	-0.0282593	-0.00375366	370.209	1.17373	0.00267968	0.00268551	8.63387	0.0499208	-31537.9	-29897.2	-25995.3	1.17373	797.783	750.481	673.853	
0.0549129	-0.038269	-0.0170898	370.191	1.27155	0.00222279	0.00213541	5.88298	0.0549129	-31539.8	-29894.4	-25994.3	1.27155	538.371	505.48	451.354	
0.059905	-0.0467529	-0.0221863	370.167	1.36936	0.00321801	0.00270005	7.61583	0.059905	-31540.3	-29893.7	-25994.2	1.36936	705.944	661.458	595.898	
0.064897	-0.0464478	-0.0227661	370.145	1.46717	0.00140302	0.0015886	5.10155	0.064897	-31540.9	-29893	-25993.9	1.46717	465.081	439.861	391.273	
0.0698891	-0.046875	-0.0184631	370.121	1.56498	0.00187823	0.00192711	6.5385	0.0698891	-31541.7	-29892.6	-25993.1	1.56498	606.106	567.77	511.171	
