Scan started at 15:48:34 16/01/2019
Input1Time (s)	x (nT)	y (nT)	z (nT)	Input1Frequency (Hz)	x (nT)	y (nT)	z (nT)	Input2Time (s)	x (nT)	y (nT)	z (nT)	Input2Frequency (Hz)	x (nT)	y (nT)	z (nT)
0	-0.0395508	-0.0161133	371.785	0.195622	0.00375766	0.00348391	12.152	0	-31433	-29941.5	-26050.8	0.195622	1161.42	1071.49	889.567	
0.00499208	-0.0394287	-0.0200806	371.779	0.293434	0.00436092	0.00331353	25.3632	0.00499208	-31402.1	-30037.8	-26030.2	0.293434	2333.7	2209.51	1984.02	
0.00998416	-0.0345459	-0.0183512	371.779	0.391245	0.00599821	0.00575673	11.6865	0.00998416	-31470.6	-30012	-26023.8	0.391245	1010.31	969.583	911.703	
0.0149762	-0.0358887	-0.018219	371.778	0.489056	0.0057233	0.0051548	15.2694	0.0149762	-31519.2	-29952.5	-26031.6	0.489056	1403.25	1301.08	1149.57	
0.0199683	-0.0359802	-0.0203247	371.773	0.586867	0.0040846	0.00360965	11.1482	0.0199683	-31519	-29953.6	-26031.6	0.586867	1048.85	976.384	840.617	
0.0249604	-0.0357971	-0.014679	371.775	0.684678	0.00653578	0.00661221	10.9728	0.0249604	-31518.7	-29953.2	-26031.8	0.684678	995.978	961.734	865.691	
0.0299525	-0.0367432	-0.0127869	371.779	0.782489	0.00329057	0.00384699	10.4954	0.0299525	-31519	-29952.4	-26031.6	0.782489	936.401	899.555	814.064	
0.0349446	-0.0310974	-0.00900269	371.782	0.880301	0.00300361	0.00280806	8.58021	0.0349446	-31518.4	-29953.1	-26031.4	0.880301	784.497	722.533	639.05	
0.0399366	-0.0298462	-0.00851441	371.788	0.978112	0.00500652	0.00523123	9.69672	0.0399366	-31517.8	-29953.6	-26031.9	0.978112	896.207	833.331	736.87	
0.0449287	-0.02771	-0.0119629	371.788	1.07592	0.00333876	0.00340461	7.04912	0.0449287	-31518.8	-29952.8	-26031.7	1.07592	631.87	610.615	543.81	
0.0499208	-0.0264587	-0.0125732	371.783	1.17373	0.00273191	0.00273318	8.77833	0.0499208	-31518.8	-29952.1	-26031.4	1.17373	795.16	755.382	676.2	
0.0549129	-0.0325928	-0.0137634	371.778	1.27155	0.00515007	0.00493358	5.97867	0.0549129	-31519.9	-29951.9	-26031.5	1.27155	543.79	505.491	448.822	
0.059905	-0.0343933	-0.0115356	371.778	1.36936	0.00441639	0.00428661	7.74395	0.059905	-31519.4	-29952	-26032	1.36936	709.749	665.322	592.291	
0.064897	-0.0358887	-0.0107422	371.776	1.46717	0.00188808	0.00204056	5.18464	0.064897	-31518.1	-29952.2	-26032.3	1.46717	466.578	442.957	394.497	
0.0698891	-0.039856	-0.00970459	371.776	1.56498	0.00268975	0.0024183	6.64546	0.0698891	-31518.4	-29952.4	-26031.8	1.56498	605.32	573.796	511.029	
0.0748812	-0.0346375	-0.00796509	371.783	1.66279	0.00515478	0.00508942	4.56374	0.0748812	-31518.1	-29952	-26031.3	1.66279	413.643	388.845	345.904	
0.0798733	-0.0328674	-0.0105286	371.781	1.7606	0.00338646	0.00323681	5.51173	0.0798733	-31517.8	-29951.2	-26031.6	1.7606	504.868	472.024	421.666	
0.0848654	-0.0339966	-0.0108948	371.785	1.85841	0.0023647	0.00236203	4.06968	0.0848654	-31516.9	-29951.5	-26031.8	1.85841	368.945	348.122	309.697	
0.0898574	-0.0314941	-0.0124207	371.787	1.95622	0.00264215	0.00244155	4.35731	0.0898574	-31516.4	-29952.6	-26031.1	1.95622	397.32	375.559	334.828	
